factor,periods,rank_ic,ic_ir,win,s_i,direction,turnover,net_excess,gross_excess,sharpe,max_dd,max_pool_corr,corr_size,corr_h03,corr_t10,corr_e,corr_f
alpha191_120,120,0.05114797787395857,0.018276423119081578,0.275,0.0002570705734602196,1,0.13719799931430002,3.4442729559979552,5.518706705630172,0.5703910922629405,29.96123785670377,0.41823561305029777,0.1859437936555931,0.07725692017375568,0.31871401004829897,0.41823561305029777,0.35909594362083685
alpha191_191,120,-0.011490978585586955,-0.05359672672543976,0.39166666666666666,0.00024121921196500385,0,0.8563554287266364,-22.288384337887646,-9.340290255540907,-0.28601382402316344,58.89371132582985,-0.01892440206100561,-0.01892440206100561,-0.029131340110802102,-0.047136991871134785,-0.037222837012051015,-0.04363950959015163
alpha191_107,120,-0.0261040000227028,0.02169668253367774,0.4083333333333333,0.0002312678322186105,1,0.7644867203962766,-27.694256249450305,-16.135217037058602,-0.47042436752496847,66.53042136368443,-0.12139033115126112,-0.12139033115126112,-0.12605689610029122,-0.15242122251475373,-0.1737865088758958,-0.17403271760807276
alpha191_181,120,0.007413350809382894,0.07255794727723024,0.4166666666666667,0.00022412396548950674,1,0.8201149780990459,-23.20891632780016,-10.808777858942587,-0.3049557169449184,59.32616134253599,0.023242234991808317,0.023242234991808317,-0.001901055309418459,-0.00429560035235992,-0.01627104429547641,-0.026927904443353863
alpha191_142,120,0.0034984544216635697,0.1390098931256755,0.45,0.00021884389886722488,1,0.8398897280813509,-19.391073871910663,-6.691941183320638,-0.20206342504929742,59.60192310398207,-0.044779920894043874,-0.044779920894043874,-0.06286398648918107,-0.053886845192404546,-0.08366008829115197,-0.09003307857596318
alpha191_004,120,0.005402803455567393,0.08446013715842025,0.4,0.00018252860835888359,1,0.8532112897486493,-11.454467221029363,1.446087479970215,0.015543469295816197,42.65901967217257,0.036106902768115276,-0.023627573283472855,-0.010077740164323739,0.036106902768115276,-0.018860089075375102,-0.010155588653213015
alpha191_156,120,-0.0032037988461991536,-0.07980413798364405,0.45,0.0001150543823372626,0,0.9992303723904761,-24.40275221861905,-9.294388988075053,-0.41129461646924004,68.66635028825418,0.10699164501736061,0.08687340076144609,0.09824659341157004,0.08744426435410432,0.10639060225730586,0.10699164501736061
alpha191_131,120,-0.010088782378988389,0.030235090801941165,0.375,0.00011438821924115173,1,0.8720183696782867,-20.690465609042086,-7.50554785950639,-0.299756184970368,63.190759251786545,0.014110502966936282,-0.00152134234961879,0.014110502966936282,-0.05775032733621758,-0.00597405179332407,0.008028079367106039
alpha191_021,120,0.005823345529263456,0.045417849163586224,0.425,0.00011240562727210102,1,1.0,-14.806895380151941,0.31310461984805915,-0.07075151245819482,48.724524164480854,0.0012595480728789632,-0.0013519588140269545,0.0012595480728789632,-0.0074070406494798425,-0.0025530676850907597,-0.0004258616231375874
alpha191_127,120,-0.013859940848242077,0.019561983461982166,0.4083333333333333,0.00011071057291008973,1,0.6530992721312083,-14.074272798895926,-4.199411804272057,-0.01302566507859824,44.72183316413263,0.04637589899260424,0.04637589899260424,-0.10700845951464508,-0.08592916186344123,-0.13838628763612312,-0.20587769442090592
alpha191_111,120,0.0032242807819362488,-0.07919546245693766,0.39166666666666666,0.00010001145964977931,0,0.757945178395057,-28.694198239345997,-17.234067142012734,-0.6587964596681847,64.76827778871102,-0.013530342161174639,-0.01562201804555515,-0.028149220472556708,-0.024231947659587437,-0.013530342161174639,-0.020095625728253786
alpha191_091,120,-0.002042610469136648,0.10410191563808692,0.44166666666666665,9.391585104329528e-05,1,0.7915149271632896,-15.382815138000888,-3.4151094392919523,-0.08579774110672661,52.06622751169356,-0.07245047049931588,-0.07506524107837814,-0.07245047049931588,-0.1128593010209304,-0.1790546550385906,-0.17364893739712173
alpha191_087,120,-0.005432681122889904,-0.030424587640514686,0.4166666666666667,6.886961789430568e-05,0,1.0,-20.005902423763146,-4.885902423763144,-0.27992797449789064,61.76981665092804,0.0018932193171994165,-0.006920700052983205,2.7522403608779e-05,0.0018932193171994165,-0.01556170195794236,-0.012182175092201564
alpha191_125,120,-0.0017703012340348563,-0.10526918737757604,0.3,5.590745169611082e-05,0,0.9992005271021768,-21.20183832444442,-6.093926354659507,-0.2609232934998912,68.22938822421115,0.004876422653814497,-0.03136434233388614,-0.04116766078331733,0.004876422653814497,-0.02059309817309394,-0.021217771217241378
alpha191_024,120,0.0035521472553778004,0.0354521641481336,0.43333333333333335,5.45702332829316e-05,1,0.9983410840102321,-15.493919359108519,-0.3990021688738077,-0.08934932613762353,49.1436761031509,0.0018300978665412415,-0.002440546655929169,0.0018300978665412415,-0.014726475250489571,-0.003917579227229158,-7.86366806369676e-05
alpha191_017,120,0.04648448605763311,-0.0277751616642914,0.03333333333333333,4.303713717107531e-05,0,0.729431135919717,-15.813891042402778,-4.784892267296659,-0.06922365013420198,50.25937614031726,0.09565730676916899,-0.0017482465726665628,-0.031750696403928,0.09565730676916899,-0.0012528701821786067,-0.022295341286866662
alpha191_104,120,0.0030382964267726964,0.03617016782091721,0.38333333333333336,4.212668179765692e-05,1,0.840177097041383,-16.36059852316324,-3.65712081589753,-0.12828819401962396,52.984849591342645,0.017053493119375283,0.005395577620957745,0.0015676275601367166,0.008236536621984623,0.017053493119375283,0.013879276394123464
alpha191_115,120,-0.0008076669664301171,-0.14049296909204065,0.35833333333333334,4.066063163755944e-05,0,0.905567147496692,-17.56799242987143,-3.875817159721451,-0.21049789013966277,52.647847053616516,0.03771349477524497,-0.03194484811535319,0.009594467167585627,0.03771349477524497,-0.015832405428698928,0.001301386230314732
alpha191_188,120,0.0019961406728136503,-0.042305406404141856,0.4166666666666667,3.51864760013411e-05,0,0.9067870903760799,-19.3550802221393,-5.644459415652969,-0.3015400456006357,49.94825606801356,0.014461238770281232,-0.0020411304196314346,0.014461238770281232,-0.01795071188483579,-0.017027047592232437,-0.007857434885105504
alpha191_045,120,0.0008584049542749588,0.04229435986464374,0.4083333333333333,1.4824822618660082e-05,1,0.9686826630147113,-18.754009088902457,-4.107527224120022,-0.19978496907224938,58.39218330394198,-0.005810938098153631,-0.005810938098153631,-0.010917098572613693,-0.010018075823494187,-0.009071676764948263,-0.0059546614640768455
alpha191_002,120,-0.0013054836782267858,-0.02273389317755367,0.43333333333333335,1.2860781477200626e-05,0,0.9061610305815014,-20.842738466850133,-7.141583684457831,-0.3126726631811302,54.76672011455048,0.027134902742360682,0.027134902742360682,0.016210141990864298,0.005593760745000994,0.014338798919369187,0.009421724030580251
alpha191_119,120,0.0005657352257010807,-0.035840913463081644,0.375,7.603675225263524e-06,0,0.9373375649346279,-16.817039917464918,-2.644495935653346,-0.19063390179004833,47.75285922535437,0.006907776082262038,-0.0009862070092917577,-0.003858510731906123,0.006907776082262038,-0.0028906079183059576,0.00018074003167809586
alpha191_186,120,-0.0011657308578504574,0.009989387706286549,0.375,4.366851562593837e-06,1,0.7987220284401336,-11.19654405068279,0.88013301933203,0.029788521335062157,45.64865880751731,0.00012320661514739483,-0.006458469597081311,-0.0019412313714265736,-0.04651542713135377,-0.014296536116028427,0.00012320661514739483
alpha191_163,120,-7.091686039512232e-05,0.002236106075753436,0.4,6.34310489611565e-08,1,0.7443281980210239,-28.676662182928492,-17.42241982885061,-0.4714011463225002,69.19532812545398,-0.06630523870821411,-0.06630523870821411,-0.10043832959574175,-0.09535178926481717,-0.10733390978323569,-0.12229739107420275
