selection,size,na,net_5y,turn_5y,sharpe_5y,dd_5y,nc_5y,comb_5y,win_rate_5y,net_1y,turn_1y,sharpe_1y,dd_1y,nc_1y,comb_1y,net_3m,turn_3m,sharpe_3m,dd_3m,nc_3m,comb_3m,comb_mean,comb_min,objective
size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact+t10_nomcap_plus_impact+t10_size_plus_impact_wc,7,0.32233365903214284,21.64536788052173,24.99247542889192,1.0590105715994975,26.148489586732403,0.5244896613095114,0.3004870793957087,0.8,7.6742204324068695,24.368495517328547,0.6128677606631381,20.20862164660405,0.12183490704421462,0.11929243997632516,59.30001757679864,20.69561573011666,1.1026267964841827,1.5276237798651282,1.0,0.5144667318064285,0.31141541705948744,0.11929243997632516,0.34141541705948747
impact60+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+reversal_chip_turn_size_eq+reversal_turn_paper+t10_size_plus_impact_downside,7,0.32789083568571425,21.81906038252196,26.225269141642993,1.0854603975904882,25.003552308685595,0.5267692550679293,0.30262433191771104,0.8,7.344155299404739,25.35612324782169,0.6149872953765818,20.38649530574802,0.11212412352772201,0.11603402272461777,58.7150739290025,21.54548534578576,1.0965886965838954,1.485717117119023,1.0,0.5155781671371429,0.31141217392649057,0.11603402272461777,0.3414121739264906
impact60+t10_size_plus_impact_fscore+t10_size_plus_impact+t10_nomcap_plus_impact+reversal_chip_turn_size_eq+t10_size_plus_impact_aggregate+t10_size_plus_impact_downside,7,0.39180895186250003,20.864924820358528,29.4494470463935,1.0291007274106383,25.563033970769546,0.4212134037118567,0.2679078220428356,0.8,9.230376394291154,29.244300115245757,0.6687341187305398,20.58425201824815,0.1324460565365214,0.13796251581393465,55.448449448589685,24.648038082504762,0.9977503791057877,1.193880549665538,1.0,0.5283617903725,0.31141070940975674,0.13796251581393465,0.34141070940975676
impact60+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+reversal_chip_turn_paper+reversal_chip_turn_size_eq+t10_size_plus_impact_aggregate+t10_size_plus_impact_downside,7,0.31905487280535716,22.10894951716797,24.91212582020314,1.0802471815139867,24.981104645726717,0.5594198973868046,0.3155499283851335,0.7666666666666667,7.289633549390118,24.479443864457767,0.6039189051985977,20.240478389645112,0.11346527092381538,0.11487034647678834,57.55093009048922,20.900678671673585,1.0792799331830472,1.4274036635590126,1.0,0.5138109745610715,0.31474374980766445,0.11487034647678834,0.3414104164743311
size_only+t10_size_plus_impact+t10_nomcap_plus_impact+t10_size_plus_impact_aggregate+t10_size_plus_impact_wc,5,0.35738948168249995,21.816735600697633,28.14593763477743,1.039065447489756,26.919412254023435,0.4543632917990758,0.2759413776460841,0.8,9.577306033773356,28.00369652832297,0.6727967773793403,20.244848121305402,0.14516502891823638,0.13680215934970635,58.31067247031649,23.39915551572868,1.0674549301809155,0.9767318661641045,1.0,0.5214778963365,0.31140714444409684,0.13680215934970635,0.34140714444409687
book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+t10_size_plus_impact+reversal_turn_paper+t10_size_plus_impact_wc+impact_abs_return60+t10_size_plus_impact_downside,7,0.3504175117196428,21.50888361443688,27.562195046819753,1.0676281224539739,24.65277168541239,0.48889808353429093,0.2900876399343595,0.8,8.125382895576628,27.17857140184395,0.6369682131239727,20.36218819752358,0.11991584213461473,0.12404563130450519,56.79450156502285,23.475741599488188,1.0435443232113533,1.6842324875880998,1.0,0.5200835023439285,0.3114055911942644,0.12404563130450519,0.34140559119426445
impact60+t10_size_plus_impact_bm+t10_size_plus_impact+reversal_chip_turn_paper+t10_size_plus_impact_aggregate,5,0.3858769603025,20.92833612186495,28.457782375408996,1.0399459756108447,24.97724069386876,0.44630384822587865,0.2780121237621454,0.7666666666666667,9.16906793970505,28.168240853864372,0.6664734774352783,19.976322003623082,0.13744945397792846,0.1390276463505678,56.626165526988345,24.084694591842705,1.0477800213251143,1.2200490868248148,1.0,0.5271753920605,0.3147383873910711,0.1390276463505678,0.34140505405773774
size_only+impact60+book_to_market_lf_plus_impact+t10_size_plus_impact+reversal_chip_turn_size_eq+reversal_turn_paper+t10_size_plus_impact_wc,7,0.31103491222857144,22.121388097906856,26.495229524806795,1.0686395519518752,26.09210029600808,0.5107224084524655,0.29203206624932376,0.8,9.350313704214077,26.032026916448896,0.6652034748210938,20.309099135792387,0.1505845042743321,0.12997000936916375,58.60622669719396,21.722710161386573,1.0745402518694638,1.59165667477007,1.0,0.5122069824457143,0.3114030193547339,0.12997000936916375,0.34140301935473394
size_only+impact60+t10_size_plus_impact+t10_nomcap_plus_impact+reversal_chip_turn_size_eq+t10_size_plus_impact_wc,6,0.33255475824166664,21.954593789048904,27.534180632787162,1.0443443851431338,26.98611528029805,0.46921238197417864,0.2776565235367137,0.8166666666666668,9.71503045514192,27.07926979413736,0.674181288669896,20.37275031845188,0.1522834309753088,0.1350384955872223,57.55544692117539,22.667870085900365,1.0468454299866847,1.1528056689063093,1.0,0.5165109516483334,0.30973532359075645,0.1350384955872223,0.3414019902574231
size_only+book_to_market_lf_plus_impact+reversal_chip_turn_paper+t10_nomcap_plus_impact+impact_abs_return60+t10_size_plus_impact_downside,6,0.28366105843541667,22.667972500124204,24.53252625389092,1.0835023678368323,25.574867067652995,0.5782503734202012,0.3169448797261739,0.7833333333333333,8.031656003038316,24.080667201736688,0.6259432426660556,20.748700782382944,0.13065897464173246,0.11552875027586294,60.34251219116098,20.392011520611813,1.1227944620611652,1.5501849830215186,1.0,0.5067322116870834,0.3130686138963734,0.11552875027586294,0.34140194722970674
impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+t10_size_plus_impact+reversal_chip_turn_paper+t10_size_plus_impact_aggregate,6,0.3568039648354166,21.961647435078863,26.618372821742796,1.0688404207714934,25.24436975391979,0.5122593674489733,0.3018775083191213,0.75,8.048803091211983,26.064384535422576,0.6254213082249598,20.502472026137752,0.121347131718867,0.12596700224057347,57.63770397649816,21.030744167551347,1.0688490106990465,1.3692210841199537,1.0,0.5213607929670834,0.3164017678422594,0.12596700224057347,0.3414017678422594
size_only+impact60+t10_size_plus_impact_fscore+t10_size_plus_impact+reversal_chip_turn_paper+reversal_turn_paper+t10_size_plus_impact_aggregate,7,0.3541968000553571,21.540614060403033,29.09531905713642,1.0510319353099362,26.03053870691823,0.44588890968837447,0.27148936937083995,0.8,10.151179631675149,28.57192766861879,0.7007731146822955,19.940434128161765,0.15783198438533802,0.14186375298447354,60.84824672649999,23.344552885842287,1.114101768957044,1.2559875920622021,1.0,0.5208393600110715,0.3113974941221283,0.14186375298447354,0.34139749412212833
size_only+t10_size_plus_impact_bm+t10_nomcap_plus_impact+t10_size_plus_impact_aggregate+t10_size_plus_impact_downside,5,0.3619909972175,22.140858111066322,27.729033121787626,1.0496175345875773,26.634726223273297,0.4751855104028128,0.28623167912476577,0.7666666666666667,9.274543170093464,27.453748897491664,0.6608527112882729,20.46659558651447,0.1403513100613887,0.13555628897112493,58.045629175468974,22.666853127272102,1.0600078733377212,1.1597838319356901,1.0,0.5223981994435,0.3147287225131302,0.13555628897112493,0.3413953891797969
size_only+book_to_market_lf_plus_impact+reversal_chip_turn_paper+reversal_chip_turn_size_eq+t10_size_plus_impact_wc+impact_abs_return60+t10_size_plus_impact_downside,7,0.29851532001607145,22.769183212587222,25.62463387529219,1.0782169785280713,26.025640107367987,0.5490461827809159,0.30677384625462645,0.7833333333333333,8.679591215237329,25.133359496806357,0.6465008869634727,20.62956059147867,0.13999467785031874,0.12270066903585773,61.75297601723396,21.63927241789762,1.1417661693947458,1.3678874480870462,1.0,0.5097030640032143,0.3130591930978995,0.12270066903585773,0.3413925264312328
impact60+book_to_market_lf_minus_size+t10_size_plus_impact_fscore+t10_nomcap_plus_impact+reversal_chip_turn_size_eq+t10_size_plus_impact_downside,6,0.35222000227499994,22.23711674982414,28.224515556166818,1.0674508779317873,25.727022309211968,0.484473407017145,0.28845703361271524,0.7666666666666667,9.432157084173182,27.801068537036077,0.6744205679582248,20.370544928431723,0.14406692823042722,0.13527411815869222,60.138310851946194,23.15513949175138,1.08672993005042,1.403154290703501,1.0,0.5204440004549999,0.3147250507421358,0.13527411815869222,0.3413917174088025
book_to_market_lf_plus_impact+t10_size_plus_impact+reversal_chip_turn_paper+t10_size_plus_impact_aggregate+impact_abs_return60+t10_size_plus_impact_downside,6,0.3323044214875,21.934658076583837,25.69501753885561,1.0700232992475474,24.725616541824845,0.5353403610267583,0.30736404675954127,0.75,8.362201052175228,25.606007696680877,0.6398449088392011,20.705441381730783,0.1308643178514789,0.12534982733066552,59.66124702055865,22.19678133253302,1.1176679959634797,1.4075654616824917,1.0,0.5164608842975,0.3163915861292356,0.12534982733066552,0.34139158612923565
impact60+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+reversal_chip_turn_paper+t10_nomcap_plus_impact+t10_size_plus_impact_aggregate,6,0.35228673555208334,21.741286266735,27.69016534725977,1.0779170669032407,24.13115598368931,0.5010518998468066,0.29593070204147964,0.7666666666666667,8.406485047385242,27.20919984504021,0.6531406903355671,20.20870914493037,0.12738087297208167,0.1277787399478534,58.029698848617805,23.648385866063393,1.0843110181633924,1.40786036777526,1.0,0.5204573471104167,0.3147222630332499,0.1277787399478534,0.3413889296999166
size_only+book_to_market_lf_minus_size+t10_size_plus_impact_fscore+reversal_chip_turn_paper+t10_nomcap_plus_impact+t10_size_plus_impact_aggregate+t10_size_plus_impact_downside,7,0.3512255492053571,22.549639398821242,28.792549589012594,1.0717056376315355,26.182214392954517,0.47968896823246254,0.28610514554567956,0.7833333333333333,9.254197412813905,28.335333291929015,0.6742342659111344,20.19211396085766,0.13903822649377698,0.13281231176327107,60.54217081746103,24.000138189649753,1.1090866342887244,1.1238836867708657,1.0,0.5202451098410714,0.31305418905000737,0.13281231176327107,0.3413875223833407
size_only+impact60+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+reversal_chip_turn_paper+reversal_turn_paper+t10_size_plus_impact_wc,7,0.3183272258071429,22.339037164448655,26.94579306345996,1.0918911218657337,24.922585058233093,0.5287441617598508,0.30160031795336145,0.7833333333333333,8.451116232676007,25.887482561943067,0.6478023145354426,20.042818120631512,0.13384599540556535,0.12389614309393299,59.54632374085382,22.02623798950127,1.090133557829738,1.722370721476274,1.0,0.5136654451614286,0.31305396873624103,0.12389614309393299,0.34138730206957435
size_only+t10_size_plus_impact_bm+book_to_market_lf_plus_impact+reversal_chip_turn_paper+reversal_chip_turn_size_eq+impact_abs_return60,6,0.29382149775625,22.94380736287298,25.221986242848143,1.088598993069023,26.102589702554233,0.5667395492417497,0.3137970967100374,0.7666666666666667,8.502469758972694,24.562982933964637,0.6431126184807768,20.612603232744508,0.13962465901050586,0.12159539610597764,61.98599491709913,20.473785897776427,1.155489267979838,1.3651373198336758,1.0,0.50876429955125,0.31471893078908836,0.12159539610597764,0.34138559745575503
size_only+impact60+t10_size_plus_impact_fscore+t10_nomcap_plus_impact+reversal_turn_paper+t10_size_plus_impact_downside,6,0.3381684818125,22.612580188387092,28.470395060865044,1.0765860842435866,26.13027150558036,0.48913040907293437,0.28774238044532047,0.8,9.05428525346622,27.64791407499639,0.6601632407050108,20.51689689737981,0.13580521117502933,0.1287460413912632,57.3222115216245,22.687698272734558,1.0353649291235592,1.5578896668398068,1.0,0.5176336963625,0.31137403939969455,0.1287460413912632,0.3413740393996946
size_only+book_to_market_lf_minus_size+t10_size_plus_impact_fscore+t10_size_plus_impact+reversal_turn_paper+t10_size_plus_impact_aggregate,6,0.34465215387708326,22.210473130098162,28.518387756443207,1.0676718230383409,26.669169690454776,0.47117159934861874,0.2809576504822951,0.7833333333333333,9.906930575130637,27.88980066412721,0.6957812851709365,20.12512716446181,0.15622118140471766,0.1392299624075396,63.0481886779805,23.25682466673386,1.1532168091885897,1.4360492089140808,1.0,0.5189304307754167,0.3130393478884171,0.1392299624075396,0.3413726812217504
size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+t10_size_plus_impact_fscore+t10_nomcap_plus_impact+reversal_turn_paper+impact_abs_return60,7,0.32193906004821427,22.562332774222003,27.390580720754947,1.0811824671203205,26.346929716594513,0.5075198167387318,0.2927717295420722,0.8,8.898573193915835,26.679995629359965,0.6604293254946946,20.224561772078076,0.13901149012141656,0.12694298256428033,58.12571503925792,21.412847676026907,1.0598845547824334,1.7372137858227776,1.0,0.5143878120096429,0.31136750803866514,0.12694298256428033,0.34136750803866517
size_only+impact60+book_to_market_lf_minus_size+t10_size_plus_impact+reversal_chip_turn_paper+reversal_chip_turn_size_eq,6,0.302373622875,23.341071080788886,26.068871987399312,1.088598453461669,27.027623385498543,0.5488058012430789,0.30743733513438554,0.7666666666666667,8.967414101837328,25.256385296139573,0.6526745411448318,20.32201915350559,0.14601962911278407,0.12618355767575284,59.61153401739335,20.56138884176931,1.0932560136627083,1.5453075354696977,1.0,0.510474724575,0.3146985391283795,0.12618355767575284,0.34136520579504614
book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+reversal_chip_turn_size_eq+t10_size_plus_impact_aggregate+t10_size_plus_impact_wc+impact_abs_return60,6,0.3363899538166667,21.94711789570428,26.41670133607147,1.0701615948724466,25.112249651916464,0.5176408677250764,0.30021638123961775,0.7666666666666667,8.414289546402506,25.920757596370848,0.6465631932154774,20.53290616981802,0.13180847569470863,0.12659180482595223,57.04038085037796,21.758207018710827,1.0538913296836843,1.5583847256338657,1.0,0.5172779907633334,0.3146953922763011,0.12659180482595223,0.3413620589429678
impact60+book_to_market_lf_minus_size+reversal_chip_turn_paper+reversal_turn_paper+impact_abs_return60,5,0.2769101636075,21.378066519368875,23.308770162592012,1.0768643900511783,24.515829220883887,0.5809204591658796,0.31679623934614587,0.7833333333333333,7.683995783727446,22.181711249330768,0.6217658508460403,19.86598276484863,0.13670024884883178,0.1168971447034743,54.488052069567,18.493945777671588,1.020966801233479,1.8219501697860463,1.0,0.5053820327215,0.3130251389237067,0.1168971447034743,0.34135847225704
book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact+reversal_chip_turn_size_eq+t10_size_plus_impact_wc+impact_abs_return60+t10_size_plus_impact_downside,7,0.3125696151125,21.70911188841722,24.418821633535927,1.0637522972277722,25.577967852117023,0.5461981210785558,0.30830307750785013,0.7666666666666667,8.112405576476172,23.787799351062365,0.628855551700153,20.395086595992883,0.13497735960268165,0.12325373484370675,58.75635547471799,20.69393686505345,1.0931811917600787,1.5463934164962168,1.0,0.5125139230225,0.31469024512468563,0.12325373484370675,0.3413569117913523
size_only+impact60+book_to_market_lf_minus_size+reversal_chip_turn_paper+reversal_chip_turn_size_eq+t10_size_plus_impact_wc+t10_size_plus_impact_downside,7,0.309434062975,22.686131876616187,25.98614285777664,1.0711085618476517,26.873742693549886,0.5279464166422481,0.2994627000840116,0.7833333333333333,9.017955479720726,25.549281298056965,0.6535318259817694,19.91808075370671,0.14628165575867733,0.1277135576864048,60.135176397771204,21.29250232827052,1.102101347763607,1.599527981699267,1.0,0.511886812595,0.31302102345513877,0.1277135576864048,0.3413543567884721
size_only+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+reversal_chip_turn_paper+t10_size_plus_impact_aggregate+t10_size_plus_impact_wc+t10_size_plus_impact_downside,7,0.34513913211964287,22.2471398590022,27.42412692913784,1.069811769818498,25.71262817176634,0.5000659859134852,0.2940575200849969,0.7666666666666667,8.923090075613556,27.05546479522816,0.6621991749193895,20.307378794067652,0.13764750538864803,0.1309692038488202,60.53548881711702,22.90688739173662,1.1088382775333578,1.341554506302911,1.0,0.5190278264239285,0.31468485011924857,0.1309692038488202,0.34135151678591524
impact60+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+t10_nomcap_plus_impact+reversal_chip_turn_size_eq,6,0.31843947953749996,21.962977706151165,25.2815229692003,1.0836517967138293,24.758742205740734,0.5514257079103432,0.3118294644671544,0.7833333333333333,7.125907918780889,24.510504912210322,0.6056709091711043,20.429407862145897,0.1107649641126885,0.11353212975820984,57.82315878551664,20.350426980466096,1.0761858380192937,1.5652504061662298,1.0,0.5136878959075,0.3130164967109547,0.11353212975820984,0.34134983004428804
size_only+book_to_market_lf_plus_impact+reversal_chip_turn_paper+t10_nomcap_plus_impact+t10_size_plus_impact_aggregate+impact_abs_return60,6,0.2845055828125,22.672171078540803,24.42598730763734,1.0836949079727771,25.627275582243612,0.5804561563031138,0.3181063868989012,0.7833333333333333,7.855192294735884,23.919388533744357,0.618760359285121,20.847903407715187,0.1269720095068621,0.11403852084058795,60.01917817255268,20.13309719669486,1.1160685391396543,1.5765647289849527,1.0,0.5069011165625,0.3130153414339964,0.11403852084058795,0.3413486747673297
size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_plus_impact+t10_size_plus_impact+t10_nomcap_plus_impact+reversal_chip_turn_size_eq,7,0.32231914867142863,22.82208268104474,26.157343560581786,1.0802757187332301,25.904062558052267,0.5412894395160321,0.3080440775165002,0.75,8.701045136847467,25.495472684501607,0.643207277277827,20.497649242861215,0.1379321959322336,0.12653331790379085,56.41912134179654,21.17047228065972,1.0393080590367345,1.5940193281371862,1.0,0.5144638297342857,0.3163470750515256,0.12653331790379085,0.3413470750515256
size_only+book_to_market_lf_plus_impact+t10_size_plus_impact+t10_nomcap_plus_impact+reversal_chip_turn_size_eq+impact_abs_return60,6,0.2888486705479167,23.098914737264707,25.384555790487408,1.0824027722033278,26.38896591983141,0.5608693097691376,0.3101609235056953,0.7666666666666667,9.128390133190807,24.910692228899055,0.6586124192889947,20.425149751147742,0.1518257580364894,0.12609132522600358,60.29665123404907,20.5273460071926,1.109321167549036,1.592736462141453,1.0,0.5077697341095834,0.3146739942804274,0.12609132522600358,0.3413406609470941
book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+t10_nomcap_plus_impact+t10_size_plus_impact_wc+t10_size_plus_impact_downside,6,0.3490721504791667,21.29261630369237,26.686101539271444,1.063467159318171,24.686576462833997,0.49763621471177366,0.2937507267161315,0.7833333333333333,7.971546049518996,26.13862367120175,0.6400389236061119,19.994211803931073,0.12363409809795076,0.1254497742399112,57.48971339520603,22.105455468751956,1.073454508100324,1.2866531614783017,1.0,0.5198144300958334,0.313004977017292,0.1254497742399112,0.34133831035062534
size_only+t10_size_plus_impact_fscore+reversal_chip_turn_paper+t10_nomcap_plus_impact+impact_abs_return60+t10_size_plus_impact_downside,6,0.33113689246041667,22.4817406582201,27.820121219070217,1.065475924941869,26.289263857758993,0.4911623366599672,0.2872504299890686,0.8,9.183589518939291,27.263209134981437,0.6720816073211031,20.20858279092591,0.1429082081627189,0.13053607216530683,58.25818642266014,23.125536244957033,1.0649499069427573,1.339971240447424,1.0,0.5162273784920833,0.31133796021548626,0.13053607216530683,0.3413379602154863
size_only+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+reversal_chip_turn_paper+t10_size_plus_impact_wc+t10_size_plus_impact_downside,6,0.3359622229916666,22.002934146365885,27.264068093887815,1.0661407059887629,25.659317730912434,0.49623187471286506,0.2904967882191226,0.7833333333333333,9.03009267428553,26.67844380890136,0.6676841548733176,20.280162489684837,0.1424983106765089,0.13131668440276234,61.43814306650458,21.98148709172673,1.129033470319608,1.340416946738121,1.0,0.5171924445983334,0.31300197240673944,0.13131668440276234,0.34133530574007276
size_only+impact60+book_to_market_lf_minus_size+t10_size_plus_impact+t10_nomcap_plus_impact+reversal_chip_turn_size_eq+t10_size_plus_impact_wc,7,0.3152525052785714,22.845135852320915,26.36596645086562,1.0715291963392561,26.857046870596115,0.5243486946847669,0.29900741366385936,0.7833333333333333,9.000413449410718,25.936943919220468,0.6472647802873938,20.11589704476591,0.14199155418252393,0.12694670043785006,57.130698876770545,21.641410238849335,1.0315034437957127,1.5724835560657513,1.0,0.5130505010557143,0.31300153838580785,0.12694670043785006,0.3413348717191412
book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+reversal_chip_turn_size_eq+t10_size_plus_impact_aggregate+impact_abs_return60,5,0.32421908199,22.035389279088015,25.628638360208527,1.0741186499704154,25.27418129091825,0.5361892964918945,0.30612899981935254,0.7666666666666667,8.164360020336705,25.155951301058817,0.6367235582144618,20.77265116960101,0.12928073018802747,0.12302014498261236,58.018489202822444,20.48536440970458,1.0702811380600439,1.6386742097431406,1.0,0.514843816398,0.3146643203999883,0.12302014498261236,0.341330987066655
impact60+t10_size_plus_impact_bm+t10_size_plus_impact_fscore+reversal_chip_turn_paper+reversal_turn_paper+t10_size_plus_impact_aggregate+t10_size_plus_impact_wc,7,0.3962399220017857,20.451589218610593,30.70304521722964,1.0412358382453029,24.436856706159084,0.4084924473642359,0.2630695857142633,0.8,9.519545086111522,30.32192487606828,0.6934951977728474,19.61601793273108,0.1387267957155666,0.14167504247236212,57.15805007933553,26.107082811373477,1.0637936540308788,1.1741440034681694,1.0,0.5292479844003571,0.3113308708623275,0.14167504247236212,0.34133087086232755
t10_size_plus_impact_bm+book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+reversal_chip_turn_paper+reversal_chip_turn_size_eq+impact_abs_return60,7,0.33194462472321423,21.496171354129395,26.317873718207448,1.0728751523319224,24.606887351808215,0.5146277761153949,0.2979714241965705,0.8166666666666668,7.116058003966101,25.754116610261292,0.6139715475676587,20.138189752346836,0.10720740213596053,0.1146322559058251,58.3474871306005,21.895225243633508,1.091871330317566,1.3723841955752158,1.0,0.5163889249446428,0.30966420168234615,0.1146322559058251,0.34133086834901283
book_to_market_lf_minus_size+book_to_market_lf_plus_impact+t10_size_plus_impact+t10_nomcap_plus_impact+t10_size_plus_impact_aggregate+t10_size_plus_impact_wc+t10_size_plus_impact_downside,7,0.35112989020178564,21.356958207885175,26.558236778084332,1.0548828377013093,25.04118002437191,0.49448655125753027,0.29274492610624575,0.7666666666666667,8.5954501567408,26.041739978458388,0.6476428930746695,20.1352747475803,0.13509459365230733,0.13101854518389544,58.85261447231548,21.94138817911377,1.1000051950698895,1.30549906710552,1.0,0.5202259780403571,0.3146631497768328,0.13101854518389544,0.34132981644349947
t10_size_plus_impact_fscore+t10_size_plus_impact+t10_nomcap_plus_impact+t10_size_plus_impact_aggregate+t10_size_plus_impact_wc+t10_size_plus_impact_downside,6,0.42188754134375,20.31849026007664,30.60952368918775,1.017826622983562,25.64770645451544,0.38974117163183514,0.25976103550307583,0.7666666666666667,10.066125876424161,30.613210880449433,0.7014443028394542,20.25665080479063,0.1454840926632023,0.14984534996719107,57.361171801775036,26.184220836822625,1.0371123086420058,0.7498820292939579,1.0,0.5343775082687501,0.3146612979130057,0.14984534996719107,0.34132796457967235
impact60+t10_size_plus_impact_bm+book_to_market_lf_minus_size+reversal_chip_turn_paper+reversal_chip_turn_size_eq+t10_size_plus_impact_aggregate+t10_size_plus_impact_downside,7,0.3580904722053571,21.9009462288836,27.688392898767532,1.0646981434949734,25.314715784013487,0.48860623326857655,0.29149089941193085,0.75,9.180675511328351,27.12703465180298,0.6663674318153511,20.020245320992768,0.1427840100299613,0.135870898954554,58.110883838658076,22.533763128327784,1.0724363538883448,1.2591759326263996,1.0,0.5216180944410714,0.3163266309358521,0.135870898954554,0.34132663093585214
impact60+book_to_market_lf_plus_impact+t10_size_plus_impact+t10_nomcap_plus_impact+reversal_turn_paper+t10_size_plus_impact_aggregate+t10_size_plus_impact_downside,7,0.35098237346964284,21.68010281048505,27.702981441591824,1.0700122770218436,24.63894046688264,0.4914962420750757,0.29136978362771265,0.7833333333333333,8.540897375924054,27.276198941180184,0.6444390874327065,20.323689641649466,0.12714771272083267,0.12741294541830328,56.48318780332521,23.136019891405635,1.0444368789239535,1.5630221112093667,1.0,0.5201964746939286,0.3129930679133148,0.12741294541830328,0.34132640124664815
size_only+impact60+t10_size_plus_impact_bm+book_to_market_lf_plus_impact+t10_size_plus_impact_fscore+t10_nomcap_plus_impact+reversal_chip_turn_size_eq,7,0.32756547129285707,22.689521748218766,26.731524473481556,1.0814866825123084,25.81272134465045,0.5280150348825274,0.3031198599557088,0.7666666666666667,8.570069540683356,26.116801006785188,0.6465986669457527,20.672634952824186,0.13295185520187636,0.12534142909941579,57.7999349524075,21.142053586855205,1.0570204050104322,1.626759863087257,1.0,0.5155130942585714,0.314658127771232,0.12534142909941579,0.34132479443789865
size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+reversal_chip_turn_paper+t10_size_plus_impact_aggregate,5,0.32619580924249997,22.751661336966723,25.94997478407654,1.0825496410818947,26.411509460203032,0.5402599846411601,0.30835615493702206,0.7666666666666667,7.9190128465836835,25.271360587676334,0.6210131119752471,20.368316077555892,0.12253002427018672,0.12037767277008402,59.054640506883146,21.16106106286793,1.0863003847885069,1.577269367887435,1.0,0.5152391618485,0.31465766318520205,0.12037767277008402,0.3413243298518687
size_only+book_to_market_lf_plus_impact+t10_nomcap_plus_impact+t10_size_plus_impact_wc+t10_size_plus_impact_downside,5,0.30674990327,22.582939179225974,25.148165935624295,1.0743168969305572,25.940452774892552,0.5536873183984818,0.31050927393331684,0.7666666666666667,8.433427432083878,24.872431004671594,0.6333274214850586,20.45694122569501,0.1350211440071689,0.122109495457226,58.975778376705854,21.341518633591466,1.0822168504726162,1.4383692432298756,1.0,0.5113499806540001,0.3146562500148476,0.122109495457226,0.34132291668151427
size_only+book_to_market_lf_minus_size+t10_size_plus_impact_fscore+reversal_chip_turn_paper+t10_nomcap_plus_impact+t10_size_plus_impact_wc+impact_abs_return60,7,0.31433874494107145,22.795334228951916,26.947709282939,1.0806946802624082,26.077955609937742,0.5234116786234443,0.2984030043687642,0.7833333333333333,9.073626575110842,26.361008168221094,0.6656441198739852,20.458758696978308,0.14405755719090008,0.12769364972411934,60.39021215873037,21.36821645183275,1.1038484359672536,1.363314181364561,1.0,0.5128677489882143,0.31298813436036593,0.12769364972411934,0.34132146769369925
size_only+impact60+t10_size_plus_impact_bm+t10_size_plus_impact_fscore+t10_nomcap_plus_impact+reversal_turn_paper+t10_size_plus_impact_downside,7,0.35638719869642854,21.755099330862233,28.7477322872493,1.056823485811283,25.849956217112634,0.45972932746701745,0.2781556370994436,0.8,9.385896835679915,28.290255272334925,0.6722268456649171,20.320346830007928,0.14053510609066944,0.13451823748008696,57.568439379696166,23.254425728613022,1.041660382790162,1.4693043727139976,1.0,0.5212774397392858,0.3113171047729388,0.13451823748008696,0.3413171047729388
size_only+t10_size_plus_impact_fscore+t10_size_plus_impact+reversal_chip_turn_paper+t10_size_plus_impact_wc+t10_size_plus_impact_downside,6,0.37731734729166666,21.127746771643217,29.588142835443943,1.0302042795891226,26.37331974641104,0.41901436326288977,0.2640199329266337,0.8,10.150922594738745,29.53277007402543,0.7062084754524848,20.168949325668763,0.15332272254990043,0.14445869460578853,62.52079338046501,24.9674770117468,1.1461369174535287,0.6881769152874084,1.0,0.5254634694583333,0.31131403233025184,0.14445869460578853,0.34131403233025187
size_only+t10_nomcap_plus_impact+reversal_chip_turn_size_eq+t10_size_plus_impact_wc+impact_abs_return60+t10_size_plus_impact_downside,6,0.31540640377708334,22.334138156434335,26.761050338427133,1.0528409441554478,26.845628703007307,0.4963439549644915,0.28643606048943787,0.8166666666666668,9.387474824976906,26.603346521865852,0.663749651150143,20.39952165486768,0.14740114462963375,0.12941179583875187,60.34182041404974,22.6702695600871,1.102885399088372,1.1588215384042089,1.0,0.5130812807554167,0.3096430456945355,0.12941179583875187,0.34130971236120217
