raw_formula,formula,signature,scale_signature,gp_fitness,distinct_fields,historical_exact_match,historical_scale_match,formula_length,full_net_excess,full_gross_excess,full_turnover,full_annual_cost,size_rank_corr,decision,used_fields,train_periods,train_net_excess,train_gross_excess,train_turnover,train_annual_cost,valid_periods,valid_net_excess,valid_gross_excess,valid_turnover,valid_annual_cost,test_periods,test_net_excess,test_gross_excess,test_turnover,test_annual_cost,duplicate_of
"Div(Div(book_to_market_ratio_lf,oper_main_profit_ttm),oper_roe_lyr)",((BOOK_TO_MARKET_RATIO_LF/OPER_MAIN_PROFIT_TTM)/OPER_ROE_LYR),"DIV(DIV(BOOK_TO_MARKET_RATIO_LF,OPER_MAIN_PROFIT_TTM),OPER_ROE_LYR)","DIV(BOOK_TO_MARKET_RATIO_LF,MUL(OPER_MAIN_PROFIT_TTM,OPER_ROE_LYR))",0.07160220815497316,3,False,False,61,0.07160220815497316,0.08736900768834031,0.05213888734579086,0.015766799533367157,-0.3003721535205841,reject_nonpositive_valid_or_test_net,"book_to_market_ratio_lf,oper_main_profit_ttm,oper_roe_lyr",146.0,0.09299665197166677,0.10935282380613562,0.05408786982297897,0.01635617183446884,48.0,0.09230524787306786,0.10797515362501145,0.051818471401929855,0.01566990575194359,47.0,-0.01655655584867964,-0.001965742050967318,0.048250045627355576,0.014590813797712324,
"Div(Div(book_to_market_ratio_lf,gr_total_asset_lyr),oper_main_profit_ttm)",((BOOK_TO_MARKET_RATIO_LF/GR_TOTAL_ASSET_LYR)/OPER_MAIN_PROFIT_TTM),"DIV(DIV(BOOK_TO_MARKET_RATIO_LF,GR_TOTAL_ASSET_LYR),OPER_MAIN_PROFIT_TTM)","DIV(BOOK_TO_MARKET_RATIO_LF,MUL(GR_TOTAL_ASSET_LYR,OPER_MAIN_PROFIT_TTM))",0.07129384527307822,3,False,False,67,0.07129384527307822,0.08752727627259567,0.053681980818510056,0.01623343099951744,-0.18475891649723053,reject_nonpositive_valid_or_test_net,"book_to_market_ratio_lf,gr_total_asset_lyr,oper_main_profit_ttm",146.0,0.0870451880588107,0.10393767160912083,0.05586138740181923,0.016892483550310134,48.0,0.09887190332114697,0.11503243558108807,0.05344091355800629,0.0161605322599411,47.0,-0.006296464492412323,0.008459862147239929,0.048797376453876495,0.014756326639652251,
"Div(ratio_sp_ttm,TsMax(TsMax(TsMad(oper_main_profit_ttm,40),40),40))","(RATIO_SP_TTM/TS_MAX(TS_MAX(TS_MAD(OPER_MAIN_PROFIT_TTM,40),40),40))","DIV(RATIO_SP_TTM,MAX_TS(MAD(OPER_MAIN_PROFIT_TTM,40),40))","DIV(RATIO_SP_TTM,MAX_TS(MAD(OPER_MAIN_PROFIT_TTM,40),40))",0.07116826926217534,2,False,False,68,0.07116826926217534,0.1026703525875614,0.10417355597019196,0.031502083325386045,-0.6501395106315613,reject_nonpositive_valid_or_test_net,"oper_main_profit_ttm,ratio_sp_ttm",146.0,0.08898163817696375,0.12063658906988901,0.10467907041311264,0.03165495089292526,48.0,0.10555715673565864,0.13521989956498146,0.09809108078479767,0.029662742829322814,47.0,-0.019342973048382617,0.01361832875520625,0.10899901390075684,0.03296130180358887,
"Div(Div(book_to_market_ratio_lf,oper_roe_lyr),TsMed(oper_main_profit_ttm,20))","((BOOK_TO_MARKET_RATIO_LF/OPER_ROE_LYR)/TS_MEDIAN(OPER_MAIN_PROFIT_TTM,20))","DIV(DIV(BOOK_TO_MARKET_RATIO_LF,OPER_ROE_LYR),MEDIAN(OPER_MAIN_PROFIT_TTM,20))","DIV(BOOK_TO_MARKET_RATIO_LF,MUL(MEDIAN(OPER_MAIN_PROFIT_TTM,20),OPER_ROE_LYR))",0.06967088635821066,3,False,False,75,0.06967088635821066,0.08719331298131666,0.05794453248381615,0.017522426623106,-0.3033648431301117,reject_nonpositive_valid_or_test_net,"book_to_market_ratio_lf,oper_main_profit_ttm,oper_roe_lyr",146.0,0.08501773720612266,0.10254571535815932,0.05796289071440697,0.017527978152036668,48.0,0.10999543651342393,0.12617793381214143,0.0535135492682457,0.0161824972987175,47.0,-0.01711785077497046,-0.0003112187807230239,0.055577486753463745,0.016806631994247437,
"Div(Sub(book_to_market_ratio_lyr,oper_roe_lyr),oper_main_profit_ttm)",((BOOK_TO_MARKET_RATIO_LYR-OPER_ROE_LYR)/OPER_MAIN_PROFIT_TTM),"DIV(SUB(BOOK_TO_MARKET_RATIO_LYR,OPER_ROE_LYR),OPER_MAIN_PROFIT_TTM)","DIV(SUB(BOOK_TO_MARKET_RATIO_LYR,OPER_ROE_LYR),OPER_MAIN_PROFIT_TTM)",0.06931538968773798,3,False,False,62,0.06931538968773798,0.0883860924431892,0.06306449323892593,0.019070702755451203,-0.19474153220653534,reject_nonpositive_valid_or_test_net,"book_to_market_ratio_lyr,oper_main_profit_ttm,oper_roe_lyr",146.0,0.0906904993071948,0.11093078574089155,0.06693216413259506,0.02024028643369675,48.0,0.07491110860705376,0.09286960512399674,0.059386562556028366,0.01795849651694298,47.0,-0.0033820153005579695,0.013774766313268783,0.056735388934612274,0.017156781613826753,
"Div(TsSum(Div(ratio_sp_ttm,current_liabilities),10),current_liabilities)","(SUM((RATIO_SP_TTM/CURRENT_LIABILITIES),10)/CURRENT_LIABILITIES)","DIV(SUM(DIV(RATIO_SP_TTM,CURRENT_LIABILITIES),10),CURRENT_LIABILITIES)","DIV(SUM(DIV(RATIO_SP_TTM,CURRENT_LIABILITIES),10),CURRENT_LIABILITIES)",0.06911287954722944,2,False,False,64,0.06911287954722944,0.0758550024626166,0.022295380011200905,0.006742122915387154,-0.6976738572120667,reject_size_exposure,"current_liabilities,ratio_sp_ttm",146.0,0.06192736186430063,0.0689313247595748,0.023161252960562706,0.007003962895274162,48.0,0.12335232756435872,0.1296078197658062,0.020686151459813118,0.006255492201447486,47.0,0.036275431784733816,0.0424660787937489,0.020471716299653053,0.0061906470090150835,
"Div(Greater(book_to_market_ratio_lf,oper_roe_lyr),oper_main_profit_ttm)","(MAX(BOOK_TO_MARKET_RATIO_LF,OPER_ROE_LYR)/OPER_MAIN_PROFIT_TTM)","DIV(MAX(BOOK_TO_MARKET_RATIO_LF,OPER_ROE_LYR),OPER_MAIN_PROFIT_TTM)","DIV(MAX(BOOK_TO_MARKET_RATIO_LF,OPER_ROE_LYR),OPER_MAIN_PROFIT_TTM)",0.06905593564228399,3,False,False,64,0.06905593564228399,0.08806499930338246,0.06286066025495529,0.01900906366109848,-0.19612571597099304,reject_nonpositive_valid_or_test_net,"book_to_market_ratio_lf,oper_main_profit_ttm,oper_roe_lyr",146.0,0.09033141336963602,0.1104661418967051,0.06658309698104858,0.020134728527069094,48.0,0.0737749849319458,0.09169521555304527,0.05926002189517021,0.017920230621099473,47.0,-0.0024360381279854067,0.01477099338427503,0.056901559233665466,0.017207031512260437,
"Div(Greater(book_to_market_ratio_lf,Constant(-0.01)),oper_main_profit_ttm)","(MAX(BOOK_TO_MARKET_RATIO_LF,(-0.01))/OPER_MAIN_PROFIT_TTM)","DIV(MAX(BOOK_TO_MARKET_RATIO_LF,MUL(-1,0.01)),OPER_MAIN_PROFIT_TTM)","DIV(MAX(BOOK_TO_MARKET_RATIO_LF,MUL(-1,0.01)),OPER_MAIN_PROFIT_TTM)",0.06897683477515501,2,False,False,59,0.06897683477515501,0.08798733588570876,0.06286541372537613,0.019010501110553742,-0.19287951290607452,reject_nonpositive_valid_or_test_net,"book_to_market_ratio_lf,oper_main_profit_ttm",146.0,0.09020084081577928,0.1103379440634218,0.06659094989299774,0.020137103247642518,48.0,0.0737749849319458,0.09169521555304527,0.05926002189517021,0.017920230621099473,47.0,-0.0024360381279854067,0.01477099338427503,0.056901559233665466,0.017207031512260437,
"Div(Greater(book_to_market_ratio_lf,Constant(30.0)),oper_main_profit_ttm)","(MAX(BOOK_TO_MARKET_RATIO_LF,30)/OPER_MAIN_PROFIT_TTM)","DIV(MAX(30,BOOK_TO_MARKET_RATIO_LF),OPER_MAIN_PROFIT_TTM)","DIV(MAX(30,BOOK_TO_MARKET_RATIO_LF),OPER_MAIN_PROFIT_TTM)",0.06897683477515501,2,False,False,54,0.06897683477515501,0.08798733588570876,0.06286541372537613,0.019010501110553742,-0.19288985431194305,reject_nonpositive_valid_or_test_net,"book_to_market_ratio_lf,oper_main_profit_ttm",146.0,0.09020084081577928,0.1103379440634218,0.06659094989299774,0.020137103247642518,48.0,0.0737749849319458,0.09169521555304527,0.05926002189517021,0.017920230621099473,47.0,-0.0024360381279854067,0.01477099338427503,0.056901559233665466,0.017207031512260437,
"Div(ratio_sp_ttm,Ref(oper_main_profit_ttm,30))","(RATIO_SP_TTM/REF(OPER_MAIN_PROFIT_TTM,30))","DIV(RATIO_SP_TTM,REF(OPER_MAIN_PROFIT_TTM,30))","DIV(RATIO_SP_TTM,REF(OPER_MAIN_PROFIT_TTM,30))",0.06879440880128457,2,False,False,43,0.06879440880128457,0.0879175379068525,0.06323786079883575,0.019123129105567932,-0.16755473613739014,reject_nonpositive_valid_or_test_net,"oper_main_profit_ttm,ratio_sp_ttm",146.0,0.08657376292372404,0.10563264840269743,0.06302541494369507,0.01905888547897339,48.0,0.0828148458302021,0.10158791318535805,0.062080249190330505,0.018773067355155944,47.0,-0.0013295310334956352,0.0189263938589299,0.06698387861251831,0.020255924892425534,
"Div(Div(Div(ratio_ep_ttm,oper_roe_lyr),oper_main_profit_ttm),current_liabilities)",(((RATIO_EP_TTM/OPER_ROE_LYR)/OPER_MAIN_PROFIT_TTM)/CURRENT_LIABILITIES),"DIV(DIV(DIV(RATIO_EP_TTM,OPER_ROE_LYR),OPER_MAIN_PROFIT_TTM),CURRENT_LIABILITIES)","DIV(RATIO_EP_TTM,MUL(CURRENT_LIABILITIES,OPER_MAIN_PROFIT_TTM,OPER_ROE_LYR))",0.06869024591935621,4,False,False,72,0.06869024591935621,0.08370477272761809,0.049651212990283966,0.015014526808261871,-0.23514240980148315,reject_nonpositive_valid_or_test_net,"current_liabilities,oper_main_profit_ttm,oper_roe_lyr,ratio_ep_ttm",146.0,0.08250020655605891,0.09819956087086298,0.05191585421562195,0.015699354314804077,48.0,0.09920893871784212,0.11389087960124017,0.04855139181017876,0.014681940883398057,47.0,-0.0058535985001224155,0.007849985670219077,0.04531608521938324,0.013703584170341492,
"Div(Div(Div(ratio_ep_ttm,oper_roe_lyr),current_liabilities),oper_main_profit_ttm)",(((RATIO_EP_TTM/OPER_ROE_LYR)/CURRENT_LIABILITIES)/OPER_MAIN_PROFIT_TTM),"DIV(DIV(DIV(RATIO_EP_TTM,OPER_ROE_LYR),CURRENT_LIABILITIES),OPER_MAIN_PROFIT_TTM)","DIV(RATIO_EP_TTM,MUL(CURRENT_LIABILITIES,OPER_MAIN_PROFIT_TTM,OPER_ROE_LYR))",0.06869024591935621,4,False,False,72,0.06869024591935621,0.08370477272761809,0.049651212990283966,0.015014526808261871,-0.23514240980148315,reject_nonpositive_valid_or_test_net,"current_liabilities,oper_main_profit_ttm,oper_roe_lyr,ratio_ep_ttm",146.0,0.08250020655605891,0.09819956087086298,0.05191585421562195,0.015699354314804077,48.0,0.09920893871784212,0.11389087960124017,0.04855139181017876,0.014681940883398057,47.0,-0.0058535985001224155,0.007849985670219077,0.04531608521938324,0.013703584170341492,
"Div(Add(Constant(-5.0),book_to_market_ratio_lyr),oper_main_profit_ttm)",(((-5)+BOOK_TO_MARKET_RATIO_LYR)/OPER_MAIN_PROFIT_TTM),"DIV(ADD(BOOK_TO_MARKET_RATIO_LYR,MUL(-1,5)),OPER_MAIN_PROFIT_TTM)","DIV(ADD(BOOK_TO_MARKET_RATIO_LYR,MUL(-1,5)),OPER_MAIN_PROFIT_TTM)",0.0681410842095668,2,False,False,54,0.0681410842095668,0.08719945824492523,0.06302372366189957,0.019058374035358427,-0.19648540019989014,reject_nonpositive_valid_or_test_net,"book_to_market_ratio_lyr,oper_main_profit_ttm",146.0,0.08966487368884153,0.10987660264315671,0.06683772802352905,0.020211728954315184,48.0,0.0732898118197918,0.09128573834896088,0.05951033905148506,0.017995926529169082,47.0,-0.0045618491432768225,0.01258238858364998,0.0566939078271389,0.017144237726926803,
"Div(ratio_sp_ttm,oper_main_profit_ttm)",(RATIO_SP_TTM/OPER_MAIN_PROFIT_TTM),"DIV(RATIO_SP_TTM,OPER_MAIN_PROFIT_TTM)","DIV(RATIO_SP_TTM,OPER_MAIN_PROFIT_TTM)",0.06807848936311932,2,False,False,35,0.06807848936311932,0.08612654258601399,0.05968271568417549,0.01804805322289467,-0.15852531790733337,reject_nonpositive_valid_or_test_net,"oper_main_profit_ttm,ratio_sp_ttm",146.0,0.0945226521692864,0.1130580920062653,0.061294443905353546,0.01853543983697891,48.0,0.06011183885335923,0.07825782001018525,0.06000655144453049,0.01814598115682602,47.0,-0.006499292752336948,0.010503077950883418,0.0562247708439827,0.017002370703220367,
"Div(Div(book_to_market_ratio_lyr,Constant(10.0)),oper_main_profit_ttm)",((BOOK_TO_MARKET_RATIO_LYR/10)/OPER_MAIN_PROFIT_TTM),"DIV(DIV(BOOK_TO_MARKET_RATIO_LYR,10),OPER_MAIN_PROFIT_TTM)","DIV(BOOK_TO_MARKET_RATIO_LYR,OPER_MAIN_PROFIT_TTM)",0.06802724780704966,2,False,False,52,0.06802724780704966,0.08709444030191889,0.06305288523435593,0.019067192494869233,-0.19647960364818573,reject_nonpositive_valid_or_test_net,"book_to_market_ratio_lyr,oper_main_profit_ttm",146.0,0.08960143975280736,0.10983587274812673,0.06691280752420425,0.020234432995319365,48.0,0.07315181748569012,0.09113510437309742,0.05946854129433632,0.0179832868874073,47.0,-0.004807384974398513,0.012324211984238725,0.05665210634469986,0.017131596958637238,
"Div(Div(book_to_market_ratio_lyr,Constant(5.0)),oper_main_profit_ttm)",((BOOK_TO_MARKET_RATIO_LYR/5)/OPER_MAIN_PROFIT_TTM),"DIV(DIV(BOOK_TO_MARKET_RATIO_LYR,5),OPER_MAIN_PROFIT_TTM)","DIV(BOOK_TO_MARKET_RATIO_LYR,OPER_MAIN_PROFIT_TTM)",0.06802724780704966,2,False,False,51,0.06802724780704966,0.08709444030191889,0.06305288523435593,0.019067192494869233,-0.19647960364818573,reject_nonpositive_valid_or_test_net,"book_to_market_ratio_lyr,oper_main_profit_ttm",146.0,0.08960143975280736,0.10983587274812673,0.06691280752420425,0.020234432995319365,48.0,0.07315181748569012,0.09113510437309742,0.05946854129433632,0.0179832868874073,47.0,-0.004807384974398513,0.012324211984238725,0.05665210634469986,0.017131596958637238,
"Div(book_to_market_ratio_lyr,oper_main_profit_ttm)",(BOOK_TO_MARKET_RATIO_LYR/OPER_MAIN_PROFIT_TTM),"DIV(BOOK_TO_MARKET_RATIO_LYR,OPER_MAIN_PROFIT_TTM)","DIV(BOOK_TO_MARKET_RATIO_LYR,OPER_MAIN_PROFIT_TTM)",0.06802724780704966,2,False,False,47,0.06802724780704966,0.08709444030191889,0.06305288523435593,0.019067192494869233,-0.19647958874702454,reject_nonpositive_valid_or_test_net,"book_to_market_ratio_lyr,oper_main_profit_ttm",146.0,0.08960143975280736,0.10983587274812673,0.06691280752420425,0.020234432995319365,48.0,0.07315181748569012,0.09113510437309742,0.05946854129433632,0.0179832868874073,47.0,-0.004807384974398513,0.012324211984238725,0.05665210634469986,0.017131596958637238,
"Div(Add(Constant(-0.5),book_to_market_ratio_lyr),oper_main_profit_ttm)",(((-0.5)+BOOK_TO_MARKET_RATIO_LYR)/OPER_MAIN_PROFIT_TTM),"DIV(ADD(BOOK_TO_MARKET_RATIO_LYR,MUL(-1,0.5)),OPER_MAIN_PROFIT_TTM)","DIV(ADD(BOOK_TO_MARKET_RATIO_LYR,MUL(-1,0.5)),OPER_MAIN_PROFIT_TTM)",0.0679660424710804,2,False,False,56,0.0679660424710804,0.08703606029763757,0.06306222826242447,0.019070017826557158,-0.19648030400276184,reject_nonpositive_valid_or_test_net,"book_to_market_ratio_lyr,oper_main_profit_ttm",146.0,0.08950039766912592,0.10973950575475824,0.06692826747894287,0.020239108085632326,48.0,0.07315181748569012,0.09113510437309742,0.05946854129433632,0.0179832868874073,47.0,-0.004807384974398513,0.012324211984238725,0.05665210634469986,0.017131596958637238,
"Div(TsMin(book_to_market_ratio_lyr,10),oper_main_profit_ttm)","(TS_MIN(BOOK_TO_MARKET_RATIO_LYR,10)/OPER_MAIN_PROFIT_TTM)","DIV(MIN_TS(BOOK_TO_MARKET_RATIO_LYR,10),OPER_MAIN_PROFIT_TTM)","DIV(MIN_TS(BOOK_TO_MARKET_RATIO_LYR,10),OPER_MAIN_PROFIT_TTM)",0.06757748888510885,2,False,False,58,0.06757748888510885,0.08598986344713393,0.06088748201727867,0.01841237456202507,-0.19815348088741302,reject_nonpositive_valid_or_test_net,"book_to_market_ratio_lyr,oper_main_profit_ttm",146.0,0.08899365366060441,0.10857209375459854,0.0647435188293457,0.01957844009399414,48.0,0.07125135002732277,0.08852006569504739,0.05710554122924805,0.01726871566772461,47.0,-0.0033332438300264656,0.013256769262729807,0.0548611544072628,0.016590013092756272,
"Div(Div(ratio_sp_ttm,current_liabilities),TsMax(current_liabilities,40))","((RATIO_SP_TTM/CURRENT_LIABILITIES)/TS_MAX(CURRENT_LIABILITIES,40))","DIV(DIV(RATIO_SP_TTM,CURRENT_LIABILITIES),MAX_TS(CURRENT_LIABILITIES,40))","DIV(RATIO_SP_TTM,MUL(MAX_TS(CURRENT_LIABILITIES,40),CURRENT_LIABILITIES))",0.06756759285424754,2,False,False,67,0.06756759285424754,0.07562637497280643,0.026649411767721176,0.008058782118558884,-0.6982892751693726,reject_size_exposure,"current_liabilities,ratio_sp_ttm",146.0,0.05916158620511016,0.0674770082512947,0.027498088777065277,0.00831542204618454,48.0,0.13305536128878595,0.14087079763412477,0.025844696909189224,0.007815436345338822,47.0,0.026617997248565894,0.03430883117178653,0.025432651862502098,0.007690833923220635,
"Div(Div(ratio_sp_ttm,TsMax(current_liabilities,40)),current_liabilities)","((RATIO_SP_TTM/TS_MAX(CURRENT_LIABILITIES,40))/CURRENT_LIABILITIES)","DIV(DIV(RATIO_SP_TTM,MAX_TS(CURRENT_LIABILITIES,40)),CURRENT_LIABILITIES)","DIV(RATIO_SP_TTM,MUL(MAX_TS(CURRENT_LIABILITIES,40),CURRENT_LIABILITIES))",0.06756759285424754,2,False,False,67,0.06756759285424754,0.07562637497280643,0.026649411767721176,0.008058782118558884,-0.6982892751693726,reject_size_exposure,"current_liabilities,ratio_sp_ttm",146.0,0.05916158620511016,0.0674770082512947,0.027498088777065277,0.00831542204618454,48.0,0.13305536128878595,0.14087079763412477,0.025844696909189224,0.007815436345338822,47.0,0.026617997248565894,0.03430883117178653,0.025432651862502098,0.007690833923220635,
"Div(Add(ratio_sp_ttm,oper_roe_lyr),oper_main_profit_ttm)",((RATIO_SP_TTM+OPER_ROE_LYR)/OPER_MAIN_PROFIT_TTM),"DIV(ADD(OPER_ROE_LYR,RATIO_SP_TTM),OPER_MAIN_PROFIT_TTM)","DIV(ADD(OPER_ROE_LYR,RATIO_SP_TTM),OPER_MAIN_PROFIT_TTM)",0.06748619423347885,3,False,False,50,0.06748619423347885,0.08553834238487655,0.0596962571144104,0.018052148151397704,-0.16019271314144135,reject_nonpositive_valid_or_test_net,"oper_main_profit_ttm,oper_roe_lyr,ratio_sp_ttm",146.0,0.09358582998530507,0.11211581066863179,0.0612763911485672,0.01852998068332672,48.0,0.06223883458971977,0.08041022345423698,0.060090571641922,0.01817138886451721,47.0,-0.008812057469373056,0.008215820075983697,0.05630911886692047,0.017027877545356753,
"Div(Sub(book_to_market_ratio_lf,oper_roe_lyr),oper_main_profit_ttm)",((BOOK_TO_MARKET_RATIO_LF-OPER_ROE_LYR)/OPER_MAIN_PROFIT_TTM),"DIV(SUB(BOOK_TO_MARKET_RATIO_LF,OPER_ROE_LYR),OPER_MAIN_PROFIT_TTM)","DIV(SUB(BOOK_TO_MARKET_RATIO_LF,OPER_ROE_LYR),OPER_MAIN_PROFIT_TTM)",0.06686929517138548,3,False,False,61,0.06686929517138548,0.0859467593466098,0.0630868524312973,0.019077464175224303,-0.20107735693454742,reject_nonpositive_valid_or_test_net,"book_to_market_ratio_lf,oper_main_profit_ttm,oper_roe_lyr",146.0,0.08567447612089654,0.10595507197184106,0.06706546247005463,0.020280595850944518,48.0,0.07476754603385925,0.09259995818138123,0.05896961688995361,0.017832412147521973,47.0,-0.0002082452606647564,0.016998493354371254,0.056900590658187866,0.01720673861503601,
"Div(Mul(Constant(-0.01),book_to_market_ratio_lf),oper_roe_lyr)",(((-0.01)*BOOK_TO_MARKET_RATIO_LF)/OPER_ROE_LYR),"DIV(MUL(-1,0.01,BOOK_TO_MARKET_RATIO_LF),OPER_ROE_LYR)","DIV(BOOK_TO_MARKET_RATIO_LF,OPER_ROE_LYR)",0.06643741989519092,2,False,False,48,0.06643741989519092,0.07434332994009944,0.026143882423639297,0.007905910044908523,-0.01953750289976597,eligible_local_screen,"book_to_market_ratio_lf,oper_roe_lyr",146.0,0.04330286636903678,0.05071981998339092,0.024526963010430336,0.007416953614354133,48.0,0.1385864812910557,0.14659534245729447,0.026484329253435135,0.008008861166238784,47.0,0.06439269392845479,0.07393770978805866,0.03156420588493347,0.009545015859603882,
