date,position,history_days,selected,selected_count,weights,ric,ricir,is_validation,model
2024-09-11 00:00:00,73,73,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.100154;reversal40:0.082697;value_component:0.078147;impact60:0.061611;size_component:0.048239,weighted_reversal_lowturn:0.784178;reversal40:0.516245;value_component:0.448741;impact60:0.363583;size_component:0.215457,True,AlphaPROBE_expanding_simple
2024-09-27 00:00:00,74,74,"weighted_reversal_lowturn,reversal40,value_component,impact60,low_asset_growth_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;low_asset_growth_component:0.200000,weighted_reversal_lowturn:0.098854;reversal40:0.084810;value_component:0.076599;impact60:0.058266;low_asset_growth_component:0.024323,weighted_reversal_lowturn:0.776343;reversal40:0.529656;value_component:0.441589;impact60:0.341274;low_asset_growth_component:0.211040,True,AlphaPROBE_expanding_simple
2024-10-18 00:00:00,75,75,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.097525;reversal40:0.084212;value_component:0.072272;impact60:0.056822;size_component:0.047215,weighted_reversal_lowturn:0.767954;reversal40:0.529231;value_component:0.409903;impact60:0.334178;size_component:0.212740,True,AlphaPROBE_expanding_simple
2024-11-01 00:00:00,76,76,"weighted_reversal_lowturn,reversal40,value_component,impact60,low_asset_growth_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;low_asset_growth_component:0.200000,weighted_reversal_lowturn:0.099035;reversal40:0.085997;value_component:0.074023;impact60:0.058054;low_asset_growth_component:0.025267,weighted_reversal_lowturn:0.780857;reversal40:0.541470;value_component:0.421065;impact60:0.343030;low_asset_growth_component:0.220262,True,AlphaPROBE_expanding_simple
2024-11-15 00:00:00,77,77,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.100666;reversal40:0.088148;value_component:0.076124;impact60:0.059363;size_component:0.049368,weighted_reversal_lowturn:0.793884;reversal40:0.554745;value_component:0.433486;impact60:0.352274;size_component:0.225000,True,AlphaPROBE_expanding_simple
2024-11-29 00:00:00,78,78,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.099079;reversal40:0.085572;value_component:0.074044;impact60:0.062273;size_component:0.054072,weighted_reversal_lowturn:0.781668;reversal40:0.536520;value_component:0.422071;impact60:0.367659;size_component:0.243667,True,AlphaPROBE_expanding_simple
2024-12-13 00:00:00,79,79,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.098616;reversal40:0.085381;value_component:0.074303;impact60:0.064213;size_component:0.056946,weighted_reversal_lowturn:0.782638;reversal40:0.538759;value_component:0.426251;impact60:0.379580;size_component:0.256563,True,AlphaPROBE_expanding_simple
2024-12-27 00:00:00,80,80,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.101424;reversal40:0.089386;value_component:0.073807;impact60:0.059726;size_component:0.050819,weighted_reversal_lowturn:0.794244;reversal40:0.553495;value_component:0.425971;impact60:0.345595;size_component:0.223620,True,AlphaPROBE_expanding_simple
2025-01-13 00:00:00,81,81,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.101171;reversal40:0.088597;value_component:0.072407;impact60:0.061245;size_component:0.052423,weighted_reversal_lowturn:0.797130;reversal40:0.551530;value_component:0.419405;impact60:0.355495;size_component:0.231665,True,AlphaPROBE_expanding_simple
2025-01-27 00:00:00,82,82,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.101735;reversal40:0.088732;value_component:0.071926;impact60:0.062078;size_component:0.053611,weighted_reversal_lowturn:0.805908;reversal40:0.555800;value_component:0.419078;impact60:0.362224;size_component:0.238118,True,AlphaPROBE_expanding_simple
2025-02-18 00:00:00,83,83,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.101090;reversal40:0.089367;value_component:0.069037;impact60:0.060968;size_component:0.054301,weighted_reversal_lowturn:0.804850;reversal40:0.562848;value_component:0.399994;impact60:0.357312;size_component:0.242568,True,AlphaPROBE_expanding_simple
2025-03-04 00:00:00,84,84,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.100736;reversal40:0.088120;value_component:0.068562;impact60:0.062066;size_component:0.054984,weighted_reversal_lowturn:0.806626;reversal40:0.556907;value_component:0.399527;impact60:0.365315;size_component:0.247017,True,AlphaPROBE_expanding_simple
2025-03-18 00:00:00,85,85,"weighted_reversal_lowturn,reversal40,value_component,impact60,size_component",5,weighted_reversal_lowturn:0.200000;reversal40:0.200000;value_component:0.200000;impact60:0.200000;size_component:0.200000,weighted_reversal_lowturn:0.102124;reversal40:0.088661;value_component:0.069363;impact60:0.063541;size_component:0.056584,weighted_reversal_lowturn:0.818316;reversal40:0.563409;value_component:0.406240;impact60:0.375026;size_component:0.255166,True,AlphaPROBE_expanding_simple
