factor_id,factor_name,report,handler,formula,platform_net_excess_pct,platform_rank_ic,platform_direction,visible_composite,assignment_status,assigned_cluster,high_correlation_clusters,high_correlation_links,heuristic_components,nearest_base_factor,nearest_base_rho,nearest_base_abs_rho,reason
report-backed-20260910-candidates.report:REPORT-HIST-ASSETTURN-6Q-10D-20260910,REPORT-HIST-ASSETTURN-6Q-10D-20260910,report-backed-20260910-candidates.report.csv,quality_asset_turnover_tsrank378,"TS_RANK(oper_total_asset_turnover_ttm,378)",-1.27048,0.0053,1,False,new_independent_cluster,N30,,[],,NONHT-CHIP-COST-250,-0.13432251212441793,0.13432251212441793,no 0.80 edge to existing base clusters; formed a new connected component
report-backed-untested-candidates.report:HT13-NEW-HIST-GPM-6Q,HT13-NEW-HIST-GPM-6Q,report-backed-untested-candidates.report.csv,quality_gross_margin_tsrank756,"TS_RANK(oper_gross_margin_ttm,756)",-6.8099039999999995,-0.0002,1,False,new_independent_cluster,N31,,[],,NONHT-CHIP-COST-250,-0.12489040353173514,0.12489040353173514,no 0.80 edge to existing base clusters; formed a new connected component
report-backed-untested-candidates.report:HT13-NEW-ALPHA40,HT13-NEW-ALPHA40,report-backed-untested-candidates.report.csv,alpha40,"-1 * RANK(STDDEV(HIGH,10)) * CORR(HIGH,VOLUME,10)",-17.020736,0.069,1,False,new_independent_cluster,N32,,[],,F-NET01-PLAT-20260914,0.35169540414003214,0.35169540414003214,no 0.80 edge to existing base clusters; formed a new connected component
workflow-6aa40282-python-candidates-d0.report:WF6AA4-D0-PYTHON-OBV-20260912,WF6AA4-D0-PYTHON-OBV-20260912,workflow-6aa40282-python-candidates-d0.report.csv,python_obv,workflow-6aa40282-python.py,-13.104599999999998,-0.0143,0,False,new_independent_cluster,N33,N33,"[{""cluster"": ""N33"", ""factor"": ""WF6AA4-PYTHON-OBV-20260911"", ""rho"": ""1.0""}]",,OSR2-DD60,-0.3443451069949407,0.3443451069949407,no 0.80 edge to existing base clusters; formed a new connected component
workflow-6aa40282-python-candidates.report:WF6AA4-PYTHON-OBV-20260911,WF6AA4-PYTHON-OBV-20260911,workflow-6aa40282-python-candidates.report.csv,python_obv,workflow-6aa40282-python.py,-23.349040000000002,-0.0144,1,False,new_independent_cluster,N33,N33,"[{""cluster"": ""N33"", ""factor"": ""WF6AA4-D0-PYTHON-OBV-20260912"", ""rho"": ""1.0""}]",,OSR2-DD60,-0.3443451069949407,0.3443451069949407,no 0.80 edge to existing base clusters; formed a new connected component
dls2014-fundamental-candidates.report:DLS14-DR-BROAD-20D,DLS14-DR-BROAD-20D,dls2014-fundamental-candidates.report.csv,growth_broad_reversal20,"(RANK(gr_revenue_ttm) + RANK(gr_oper_profit_ttm) + RANK(gr_net_profit_ttm) + RANK(gr_ocf_ttm)) / 4 - RANK(RETURNS(CLOSE,20))",-8.498144,0.0515,1,True,composite_not_clustered,composite-only,,[],B02;B03;B07,,,,visible multi-mechanism formula; no independent cluster
dls2014-fundamental-candidates.report:DLS14-DR-OPCF-20D,DLS14-DR-OPCF-20D,dls2014-fundamental-candidates.report.csv,growth_operating_cashflow_reversal20,"(RANK(gr_oper_profit_ttm) + RANK(gr_ocf_ttm)) / 2 - RANK(RETURNS(CLOSE,20))",-7.58952,0.051,1,True,composite_not_clustered,composite-only,,[],B02;B03;B08;B07,,,,visible multi-mechanism formula; no independent cluster
dls2014-candidates.report:DLS14-NCF-PROXY-20D,DLS14-NCF-PROXY-20D,dls2014-candidates.report.csv,reversal20_growth_net,"RANK(1 - RETURNS(CLOSE,20)) + RANK(gr_net_profit_ttm)",-33.700784,-0.0039,1,True,composite_not_clustered,composite-only,,[],B02;B03;B07,,,,visible multi-mechanism formula; no independent cluster
dls2014-full-candidates.report:DLS14-NCF-PROXY-20D,DLS14-NCF-PROXY-20D,dls2014-full-candidates.report.csv,reversal20_growth_net,"RANK(1 - RETURNS(CLOSE,20)) + RANK(gr_net_profit_ttm)",-7.792351999999998,0.0434,1,True,composite_not_clustered,composite-only,,[],B02;B03;B07,,,,visible multi-mechanism formula; no independent cluster
reversal-report-followup-candidates.report:HT-EXPWREV-63D,HT-EXPWREV-63D,reversal-report-followup-candidates.report.csv,ema_weighted_reversal63,"RANK(-EMA(TURNOVER * RETURNS(CLOSE,1),63) / EMA(TURNOVER,63))",-0.9722400000000002,0.0809,1,True,composite_not_clustered,composite-only,,[],B02;B03;B07,,,,visible multi-mechanism formula; no independent cluster
reversal-report-followup-candidates.report:HT-WREV-21D,HT-WREV-21D,reversal-report-followup-candidates.report.csv,weighted_reversal,"RANK(-SUM(TURNOVER * RETURNS(CLOSE,1),21) / SUM(TURNOVER,21))",-8.956928,0.075,1,True,composite_not_clustered,composite-only,,[],B02;B03;B07,,,,visible multi-mechanism formula; no independent cluster
turnover-cost-cycle10-candidates.report:HT-WREV-21D,HT-WREV-21D,turnover-cost-cycle10-candidates.report.csv,weighted_reversal,"RANK(-SUM(TURNOVER * RETURNS(CLOSE,1),21) / SUM(TURNOVER,21))",-0.8064719999999994,0.0927,1,True,composite_not_clustered,composite-only,,[],B02;B03;B07,,,,visible multi-mechanism formula; no independent cluster
reversal-report-followup-candidates.report:HT-WREV-LOWTURN-21D,HT-WREV-LOWTURN-21D,reversal-report-followup-candidates.report.csv,weighted_reversal_lowturn,"(RANK(-SUM(TURNOVER * RETURNS(CLOSE,1),21) / SUM(TURNOVER,21)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",-2.0495199999999993,0.0817,1,True,composite_not_clustered,composite-only,,[],B02;B03;B07,,,,visible multi-mechanism formula; no independent cluster
huatai-series13-candidates.report:HT13-ALPHA13,HT13-ALPHA13,huatai-series13-candidates.report.csv,alpha13,"-1 * RANK(COV(RANK(CLOSE), RANK(VOLUME), 5))",-20.200224,0.0476,1,True,composite_not_clustered,composite-only,,[],,,,,visible multi-mechanism formula; no independent cluster
turnover-cost-cycle10-candidates.report:HT13-ALPHA13,HT13-ALPHA13,turnover-cost-cycle10-candidates.report.csv,alpha13,"-1 * RANK(COV(RANK(CLOSE), RANK(VOLUME), 5))",-9.010624,0.0457,1,True,composite_not_clustered,composite-only,,[],,,,,visible multi-mechanism formula; no independent cluster
huatai-series13-candidates.report:HT13-ALPHA15,HT13-ALPHA15,huatai-series13-candidates.report.csv,alpha15,"-1 * SUM(RANK(CORR(RANK(HIGH), RANK(VOLUME), 3)), 3)",-20.221792,0.0359,1,True,composite_not_clustered,composite-only,,[],,,,,visible multi-mechanism formula; no independent cluster
huatai-series13-candidates.report:HT13-ALPHA16,HT13-ALPHA16,huatai-series13-candidates.report.csv,alpha16,"-1 * RANK(COV(RANK(HIGH), RANK(VOLUME), 5))",-20.010767999999995,0.048,1,True,composite_not_clustered,composite-only,,[],,,,,visible multi-mechanism formula; no independent cluster
huatai-series13-candidates.report:HT13-ALPHA3,HT13-ALPHA3,huatai-series13-candidates.report.csv,alpha3,"-1 * CORR(RANK(OPEN), RANK(VOLUME), 10)",-18.039536000000002,0.0294,1,True,composite_not_clustered,composite-only,,[],,,,,visible multi-mechanism formula; no independent cluster
huatai-series13-candidates.report:HT13-ALPHA50-TP,HT13-ALPHA50-TP,huatai-series13-candidates.report.csv,alpha50,"-1 * TS_MAX(RANK(CORR(RANK(VOLUME), RANK((HIGH + LOW + CLOSE) / 3), 5)), 5)",-18.88128,0.0388,1,True,composite_not_clustered,composite-only,,[],,,,,visible multi-mechanism formula; no independent cluster
huatai-series13-candidates.report:HT13-ALPHA55,HT13-ALPHA55,huatai-series13-candidates.report.csv,alpha55,"-1 * CORR(RANK((CLOSE - TS_MIN(LOW,12)) / (TS_MAX(HIGH,12) - TS_MIN(LOW,12))), RANK(VOLUME), 6)",-22.256192,0.0343,1,True,composite_not_clustered,composite-only,,[],,,,,visible multi-mechanism formula; no independent cluster
huatai-momentum-weighted-20260909.report:HT13-EXPWRET-3M,HT13-EXPWRET-3M,huatai-momentum-weighted-20260909.report.csv,exp_weighted_reversal63,"-(TURNOVER * RETURNS(CLOSE,1) + 0.920044414629 * DELAY(TURNOVER * RETURNS(CLOSE,1),1) + 0.846481724891 * DELAY(TURNOVER * RETURNS(CLOSE,1),2) + 0.778800783071 * DELAY(TURNOVER * RETURNS(CLOSE,1),3) + 0.716531310574 * DELAY(TURNOVER * RETURNS(CLOSE,1),4) + 0.659240630200 * DELAY(TURNOVER * RETURNS(CLOSE,1),5) + 0.606530659713 * DELAY(TURNOVER * RETURNS(CLOSE,1),6) + 0.558035145770 * DELAY(TURNOVER * RETURNS(CLOSE,1),7) + 0.513417119033 * DELAY(TURNOVER * RETURNS(CLOSE,1),8) + 0.472366552741 * DELAY(TURNOVER * RETURNS(CLOSE,1),9) + 0.434598208507 * DELAY(TURNOVER * RETURNS(CLOSE,1),10) + 0.399849654345 * DELAY(TURNOVER * RETURNS(CLOSE,1),11) + 0.367879441171 * DELAY(TURNOVER * RETURNS(CLOSE,1),12) + 0.338465425107 * DELAY(TURNOVER * RETURNS(CLOSE,1),13) + 0.311403223915 * DELAY(TURNOVER * RETURNS(CLOSE,1),14) + 0.286504796860 * DELAY(TURNOVER * RETURNS(CLOSE,1),15) + 0.263597138116 * DELAY(TURNOVER * RETURNS(CLOSE,1),16) + 0.242521074636 * DELAY(TURNOVER * RETURNS(CLOSE,1),17) + 0.223130160148 * DELAY(TURNOVER * RETURNS(CLOSE,1),18) + 0.205289657580 * DELAY(TURNOVER * RETURNS(CLOSE,1),19) + 0.188875602838 * DELAY(TURNOVER * RETURNS(CLOSE,1),20) + 0.173773943450 * DELAY(TURNOVER * RETURNS(CLOSE,1),21) + 0.159879746080 * DELAY(TURNOVER * RETURNS(CLOSE,1),22) + 0.147096467393 * DELAY(TURNOVER * RETURNS(CLOSE,1),23) + 0.135335283237 * DELAY(TURNOVER * RETURNS(CLOSE,1),24) + 0.124514471444 * DELAY(TURNOVER * RETURNS(CLOSE,1),25) + 0.114558843993 * DELAY(TURNOVER * RETURNS(CLOSE,1),26) + 0.105399224562 * DELAY(TURNOVER * RETURNS(CLOSE,1),27) + 0.096971967864 * DELAY(TURNOVER * RETURNS(CLOSE,1),28) + 0.089218517409 * DELAY(TURNOVER * RETURNS(CLOSE,1),29) + 0.082084998624 * DELAY(TURNOVER * RETURNS(CLOSE,1),30) + 0.075521844509 * DELAY(TURNOVER * RETURNS(CLOSE,1),31) + 0.069483451223 * DELAY(TURNOVER * RETURNS(CLOSE,1),32) + 0.063927861207 * DELAY(TURNOVER * RETURNS(CLOSE,1),33) + 0.058816471642 * DELAY(TURNOVER * RETURNS(CLOSE,1),34) + 0.054113766223 * DELAY(TURNOVER * RETURNS(CLOSE,1),35) + 0.049787068368 * DELAY(TURNOVER * RETURNS(CLOSE,1),36) + 0.045806314173 * DELAY(TURNOVER * RETURNS(CLOSE,1),37) + 0.042143843509 * DELAY(TURNOVER * RETURNS(CLOSE,1),38) + 0.038774207832 * DELAY(TURNOVER * RETURNS(CLOSE,1),39) + 0.035673993347 * DELAY(TURNOVER * RETURNS(CLOSE,1),40) + 0.032821658327 * DELAY(TURNOVER * RETURNS(CLOSE,1),41) + 0.030197383422 * DELAY(TURNOVER * RETURNS(CLOSE,1),42) + 0.027782933954 * DELAY(TURNOVER * RETURNS(CLOSE,1),43) + 0.025561533207 * DELAY(TURNOVER * RETURNS(CLOSE,1),44) + 0.023517745856 * DELAY(TURNOVER * RETURNS(CLOSE,1),45) + 0.021637370719 * DELAY(TURNOVER * RETURNS(CLOSE,1),46) + 0.019907342078 * DELAY(TURNOVER * RETURNS(CLOSE,1),47) + 0.018315638889 * DELAY(TURNOVER * RETURNS(CLOSE,1),48) + 0.016851201260 * DELAY(TURNOVER * RETURNS(CLOSE,1),49) + 0.015503853599 * DELAY(TURNOVER * RETURNS(CLOSE,1),50) + 0.014264233909 * DELAY(TURNOVER * RETURNS(CLOSE,1),51) + 0.013123728737 * DELAY(TURNOVER * RETURNS(CLOSE,1),52) + 0.012074413324 * DELAY(TURNOVER * RETURNS(CLOSE,1),53) + 0.011108996538 * DELAY(TURNOVER * RETURNS(CLOSE,1),54) + 0.010220770217 * DELAY(TURNOVER * RETURNS(CLOSE,1),55) + 0.009403562551 * DELAY(TURNOVER * RETURNS(CLOSE,1),56) + 0.008651695203 * DELAY(TURNOVER * RETURNS(CLOSE,1),57) + 0.007959943849 * DELAY(TURNOVER * RETURNS(CLOSE,1),58) + 0.007323501879 * DELAY(TURNOVER * RETURNS(CLOSE,1),59) + 0.006737946999 * DELAY(TURNOVER * RETURNS(CLOSE,1),60) + 0.006199210503 * DELAY(TURNOVER * RETURNS(CLOSE,1),61) + 0.005703548998 * DELAY(TURNOVER * RETURNS(CLOSE,1),62)) / (TURNOVER + 0.920044414629 * DELAY(TURNOVER,1) + 0.846481724891 * DELAY(TURNOVER,2) + 0.778800783071 * DELAY(TURNOVER,3) + 0.716531310574 * DELAY(TURNOVER,4) + 0.659240630200 * DELAY(TURNOVER,5) + 0.606530659713 * DELAY(TURNOVER,6) + 0.558035145770 * DELAY(TURNOVER,7) + 0.513417119033 * DELAY(TURNOVER,8) + 0.472366552741 * DELAY(TURNOVER,9) + 0.434598208507 * DELAY(TURNOVER,10) + 0.399849654345 * DELAY(TURNOVER,11) + 0.367879441171 * DELAY(TURNOVER,12) + 0.338465425107 * DELAY(TURNOVER,13) + 0.311403223915 * DELAY(TURNOVER,14) + 0.286504796860 * DELAY(TURNOVER,15) + 0.263597138116 * DELAY(TURNOVER,16) + 0.242521074636 * DELAY(TURNOVER,17) + 0.223130160148 * DELAY(TURNOVER,18) + 0.205289657580 * DELAY(TURNOVER,19) + 0.188875602838 * DELAY(TURNOVER,20) + 0.173773943450 * DELAY(TURNOVER,21) + 0.159879746080 * DELAY(TURNOVER,22) + 0.147096467393 * DELAY(TURNOVER,23) + 0.135335283237 * DELAY(TURNOVER,24) + 0.124514471444 * DELAY(TURNOVER,25) + 0.114558843993 * DELAY(TURNOVER,26) + 0.105399224562 * DELAY(TURNOVER,27) + 0.096971967864 * DELAY(TURNOVER,28) + 0.089218517409 * DELAY(TURNOVER,29) + 0.082084998624 * DELAY(TURNOVER,30) + 0.075521844509 * DELAY(TURNOVER,31) + 0.069483451223 * DELAY(TURNOVER,32) + 0.063927861207 * DELAY(TURNOVER,33) + 0.058816471642 * DELAY(TURNOVER,34) + 0.054113766223 * DELAY(TURNOVER,35) + 0.049787068368 * DELAY(TURNOVER,36) + 0.045806314173 * DELAY(TURNOVER,37) + 0.042143843509 * DELAY(TURNOVER,38) + 0.038774207832 * DELAY(TURNOVER,39) + 0.035673993347 * DELAY(TURNOVER,40) + 0.032821658327 * DELAY(TURNOVER,41) + 0.030197383422 * DELAY(TURNOVER,42) + 0.027782933954 * DELAY(TURNOVER,43) + 0.025561533207 * DELAY(TURNOVER,44) + 0.023517745856 * DELAY(TURNOVER,45) + 0.021637370719 * DELAY(TURNOVER,46) + 0.019907342078 * DELAY(TURNOVER,47) + 0.018315638889 * DELAY(TURNOVER,48) + 0.016851201260 * DELAY(TURNOVER,49) + 0.015503853599 * DELAY(TURNOVER,50) + 0.014264233909 * DELAY(TURNOVER,51) + 0.013123728737 * DELAY(TURNOVER,52) + 0.012074413324 * DELAY(TURNOVER,53) + 0.011108996538 * DELAY(TURNOVER,54) + 0.010220770217 * DELAY(TURNOVER,55) + 0.009403562551 * DELAY(TURNOVER,56) + 0.008651695203 * DELAY(TURNOVER,57) + 0.007959943849 * DELAY(TURNOVER,58) + 0.007323501879 * DELAY(TURNOVER,59) + 0.006737946999 * DELAY(TURNOVER,60) + 0.006199210503 * DELAY(TURNOVER,61) + 0.005703548998 * DELAY(TURNOVER,62))",-1.588487999999999,0.0946,1,True,composite_not_clustered,composite-only,,[],B02;B03;B07,,,,visible multi-mechanism formula; no independent cluster
