portfolio,cycle,component_count,components,full_periods,full_first_signal_date,full_last_signal_date,full_mean_stock_count,full_rank_ic,full_ic_mean,full_gross_excess_pct,full_turnover_pct,full_annual_cost_pct,full_net_excess_pct,full_sharpe_after_cost,full_max_drawdown_pct,full_monthly_win_rate_pct,train_periods,train_first_signal_date,train_last_signal_date,train_mean_stock_count,train_rank_ic,train_ic_mean,train_gross_excess_pct,train_turnover_pct,train_annual_cost_pct,train_net_excess_pct,train_sharpe_after_cost,train_max_drawdown_pct,train_monthly_win_rate_pct,test_periods,test_first_signal_date,test_last_signal_date,test_mean_stock_count,test_rank_ic,test_ic_mean,test_gross_excess_pct,test_turnover_pct,test_annual_cost_pct,test_net_excess_pct,test_sharpe_after_cost,test_max_drawdown_pct,test_monthly_win_rate_pct,selection_role,threshold
single_C10-025,10,1,C10-025,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4393.208333333333,0.09842012918477397,0.04622788720041984,8.642318313388639,37.8401752867912,5.721434503362829,2.9208838100258103,0.604718851740419,24.81816382022387,60.0,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4083.958904109589,0.1077090249438156,0.06114720086485866,12.255572791914048,37.59953965100968,5.685050395232663,6.570522396681386,0.06664333287133464,24.81816382022387,69.44444444444444,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4873.531914893617,0.0839926953462625,0.023055336189695703,3.0302422084449154,38.20880860117991,5.777171860498402,-2.7469296520534874,1.3849893317966389,19.901539075164408,45.83333333333333,single_baseline,
single_C10-026,10,1,C10-026,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4393.208333333333,0.11030264901607846,0.058294293713884233,14.42157284035174,38.05520254609897,5.753946624970164,8.667626215381578,0.7732376615329618,25.88762755834515,68.33333333333333,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4083.958904109589,0.1174377468787104,0.07220295778310189,15.409705322883879,37.54629698468183,5.677000104083893,9.732705218799985,0.1810172803681798,25.88762755834515,72.22222222222221,47,2024-09-11 00:00:00,2026-08-10 00:00:00,4873.531914893617,0.09922047574007564,0.03669147505318447,12.886813878120973,38.834802555078426,5.871822146327857,7.014991731793116,1.6990076289666995,19.664435155746617,62.5,single_baseline,
single_C10-027,10,1,C10-027,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4743.85,0.07323056240442466,0.039598698033773486,6.223470188397146,23.74434863265354,3.5901455132572155,2.63332467513993,0.4683734215899367,39.47003996699652,56.666666666666664,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4540.671232876713,0.07077211822749661,0.04955825055068187,6.211435038476282,22.79790549954718,3.4470433115315338,2.764391726944749,-0.09320524902612719,39.47003996699652,58.333333333333336,47,2024-09-11 00:00:00,2026-08-10 00:00:00,5059.425531914893,0.07704899697710013,0.024129605826660464,6.242163080827425,25.19421896422073,3.8093659073901747,2.43279717343725,1.32551386694297,23.50834418554516,54.166666666666664,single_baseline,
single_C10-028,10,1,C10-028,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4880.233333333334,0.034691201893205695,0.024111531435840584,5.902850150254166,27.064176812604305,4.092103534065771,1.8107466161883954,0.4090962160348349,37.37513503319458,56.666666666666664,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4736.013698630137,0.029261000643158463,0.027569313758808743,7.46778067516393,25.994102920862105,3.93030836163435,3.5374723135295807,-0.08310141981512477,37.37513503319458,63.888888888888886,47,2024-09-11 00:00:00,2026-08-10 00:00:00,5104.234042553191,0.043125344260300326,0.018740933359741092,3.4722133775219763,28.703438944634936,4.3399599684288015,-0.8677465909068254,1.1667514904805354,24.429893873216713,45.83333333333333,single_baseline,
single_C10-029,10,1,C10-029,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4952.125,0.08526468873307808,0.04572490803935698,9.953000190222086,54.49060912778753,8.238980100121474,1.7140200901006124,0.4173570704522535,37.09572773597771,61.66666666666667,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4836.739726027397,0.08269676332767648,0.051815141391622827,9.371599631187213,53.324002274035024,8.062589143834096,1.309010487353117,-0.1658592537878183,37.09572773597771,63.888888888888886,47,2024-09-11 00:00:00,2026-08-10 00:00:00,5131.340425531915,0.08925316861806357,0.03626560942839084,10.856026590425188,56.27775154204667,8.509196033157457,2.3468305572677304,1.3200529549725746,21.88395277503943,58.333333333333336,single_baseline,
single_C10-030,10,1,C10-030,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4930.725,0.07594592677797048,0.04530019118551147,14.217601276839268,8.955887282430806,1.3541301571035378,12.863471119735731,0.8917381296587074,27.95924275403774,66.66666666666666,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4808.698630136986,0.08545002068857566,0.059714883153548455,17.222380820091026,9.271621593744836,1.401869184974219,15.820511635116807,0.36732969811255123,27.95924275403774,72.22222222222221,47,2024-09-11 00:00:00,2026-08-10 00:00:00,5120.255319148936,0.06118424900192409,0.02291141429898596,9.550603262852489,8.472209188502935,1.2809980293016439,8.269605233550845,1.677036435764475,18.736118100588385,58.333333333333336,single_baseline,
single_C10-031,10,1,C10-031,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4980.441666666667,0.07912269589485625,0.04868001361892225,15.994100929868225,9.591147709879632,1.4501815337338007,14.543919396134426,0.8979219290237311,28.61813370338603,68.33333333333333,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4876.890410958904,0.08602418786224135,0.06152104666561129,18.31288018632971,9.784215691687502,1.4793734125831501,16.83350677374656,0.37456703850957507,28.61813370338603,77.77777777777779,47,2024-09-11 00:00:00,2026-08-10 00:00:00,5141.276595744681,0.06840335730721558,0.028735430376192455,12.392592723023778,9.295383993067578,1.4054620597518177,10.98713066327196,1.7005841114602658,20.55280353305886,54.166666666666664,single_baseline,
single_C10-032,10,1,C10-032,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4984.591666666666,0.052949505168266055,0.0428470681210957,18.40643201657903,8.468706847815428,1.2804684753896927,17.125963541189336,0.8989789144739604,34.58844977710155,71.66666666666667,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4881.13698630137,0.04823881246615836,0.04486567468401468,18.53146090913184,8.324591787955097,1.2586782783388106,17.27278263079303,0.34497468189720787,34.58844977710155,77.77777777777779,47,2024-09-11 00:00:00,2026-08-10 00:00:00,5145.276595744681,0.060266112982178,0.03971178558720025,18.212238204741674,8.689478854409973,1.313849202786788,16.898389001954886,1.8132900869102353,22.234760528690057,62.5,single_baseline,
single_C10-033,10,1,C10-033,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4934.866666666667,0.06287593105023079,0.04614982796883083,16.696883304117524,8.987635149731668,1.3589304346394282,15.337952869478096,0.9429688816047346,28.82163052980866,75.0,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4812.931506849315,0.06161088853888351,0.05025440813092158,15.584185313145097,9.228148353343297,1.3952960310255067,14.188889282119591,0.28140989587958953,28.82163052980866,77.77777777777779,47,2024-09-11 00:00:00,2026-08-10 00:00:00,5124.255319148936,0.06484078431253618,0.039774628993668605,18.42511635392576,8.619189391007472,1.3032214359203296,17.12189491800543,2.044301374757182,19.29332933267429,70.83333333333334,single_baseline,
single_C10-034,10,1,C10-034,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4934.866666666667,0.0506970464340206,0.03915500452171705,11.768880734897706,9.151031021960259,1.3836358905203912,10.385244844377315,0.7628563482545873,34.49507605256774,70.0,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4812.931506849315,0.049140862920293356,0.042743438330724796,9.858683973636271,9.258347343546472,1.3998621183442264,8.458821855292046,0.07511821661457051,34.49507605256774,69.44444444444444,47,2024-09-11 00:00:00,2026-08-10 00:00:00,5124.255319148936,0.05311409742342677,0.03358147966942841,14.735782087495252,8.986631550594142,1.358778690449834,13.37700339704542,1.9347656075432085,19.826617317527283,70.83333333333334,single_baseline,
single_C10-035,10,1,C10-035,120,2021-09-07 00:00:00,2026-08-10 00:00:00,4954.5,0.06903211076073731,0.03933439064660371,10.919716172524643,9.285527895742838,1.4039718178363172,9.515744354688325,0.7836620639338335,24.957222495755616,60.0,73,2021-09-07 00:00:00,2024-08-28 00:00:00,4848.356164383562,0.08101388768139436,0.05640549670627157,15.291129690686557,9.505157357122314,1.437179792396894,13.853949898289661,0.2954196623223995,24.957222495755616,66.66666666666666,47,2024-09-11 00:00:00,2026-08-10 00:00:00,5119.36170212766,0.050422116820142325,0.012819694000736622,4.130073899634866,8.94907425277853,1.3531000270201137,2.7769738726147515,1.5001577859554138,19.92085743211326,50.0,single_baseline,
