date,stock_count,held_return,gross_excess,turnover,rank_ic,ic,cycle,components,component_names,roles
2024-11-08 00:00:00,4946,-0.058254913478010914,0.018911630132454907,0.042424242424242475,0.17641908608154144,0.14800762143513685,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2024-11-15 00:00:00,4944,0.04950990931938338,0.02072759302731329,0.04040404040404044,0.30826300628858855,0.19241140026131837,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2024-11-22 00:00:00,4947,0.04813760103840425,0.0003415565284286409,0.04646464646464643,0.033257284154791865,0.02356125987643363,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2024-11-29 00:00:00,4948,0.02066079721641718,0.009518551091962868,0.0444444444444444,0.1715670939238655,0.10214266930556905,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2024-12-06 00:00:00,4945,0.016316740224367143,0.007116055247679241,0.06666666666666665,0.1271258964511782,0.07303773575555333,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2024-12-13 00:00:00,4944,-0.09069225817275298,-0.03311826098357248,0.06262626262626259,-0.366460378533878,-0.2836856088043458,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2024-12-20 00:00:00,4948,-0.010252216503584176,-0.009777622077470391,0.05858585858585863,-0.08453804821431786,-0.04791558970007524,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2024-12-27 00:00:00,4943,-0.0469875004262342,0.014156317611295585,0.07070707070707072,0.14918202234916872,0.11701496784127109,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2025-01-06 00:00:00,4939,0.024350666111207474,0.002132461320495972,0.05668016194331982,0.028083904814047773,-0.0026877533707028397,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
2025-01-13 00:00:00,4941,0.006183842296229335,-0.0056501250341132875,0.0505050505050505,0.0023164013172167026,-0.021382884974131933,5,"C5-006,C5-011",F-GFN-N02-20260916 | VERIFY-F260910-12,0.70:test;0.70:train;0.80:test;0.80:train;0.85:test
