factor_id,factor_name,factor_handler,factor_formula,factor_platform_net_excess_pct,factor_platform_rank_ic,representative_name,representative_handler,representative_platform_net_excess_pct,correlation,abs_correlation,days,common_stocks_mean,high_correlation_at_0.80
verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-E260910-04,VERIFY10-E260910-04,book_to_market_lf_minus_size,RANK(book_to_market_ratio_lf) - RANK(MARKET_CAP),16.74068,0.0823,VERIFY-E260910-04,book_to_market_lf_minus_size,17.75808,1.0,1.0,1211,4985.301403798514,True
verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-E260910-04,VERIFY10-E260910-04,book_to_market_lf_minus_size,RANK(book_to_market_ratio_lf) - RANK(MARKET_CAP),16.74068,0.0823,H03-T10-SINGLE,impact60,16.443255999999998,0.580384871432227,0.580384871432227,1211,4936.308009909166,False
verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-E260910-04,VERIFY10-E260910-04,book_to_market_lf_minus_size,RANK(book_to_market_ratio_lf) - RANK(MARKET_CAP),16.74068,0.0823,F-NET01-PLAT-20260914,wma_low_volume40,13.628703999999999,0.6918928005679228,0.6918928005679228,1211,4954.082576383154,False
verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-E260910-04,VERIFY10-E260910-04,book_to_market_lf_minus_size,RANK(book_to_market_ratio_lf) - RANK(MARKET_CAP),16.74068,0.0823,COMBO-DIRECT-OSR2-CHIP-TURN-PAPER-EQ,reversal_chip_turn_paper,12.774432000000001,0.4238962509934489,0.4238962509934489,1211,4404.062758051197,False
verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-E260910-04,VERIFY10-E260910-04,book_to_market_lf_minus_size,RANK(book_to_market_ratio_lf) - RANK(MARKET_CAP),16.74068,0.0823,HT13-TURN-BIAS-1M,turn_bias,6.428368,-0.0821154774537022,0.0821154774537022,1211,4429.189099917424,False
verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-E260910-04,VERIFY10-E260910-04,book_to_market_lf_minus_size,RANK(book_to_market_ratio_lf) - RANK(MARKET_CAP),16.74068,0.0823,OSR2-RET40,reversal40,5.030975999999999,0.0848946664862254,0.0848946664862254,1211,4953.253509496284,False
verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-E260910-04,VERIFY10-E260910-04,book_to_market_lf_minus_size,RANK(book_to_market_ratio_lf) - RANK(MARKET_CAP),16.74068,0.0823,OSR2-DD120,drawdown120,4.791456,-0.013061144094323853,0.013061144094323853,1211,4882.3831544178365,False
verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-E260910-04,VERIFY10-E260910-04,book_to_market_lf_minus_size,RANK(book_to_market_ratio_lf) - RANK(MARKET_CAP),16.74068,0.0823,NONHT-CHIP-COST-250,chip250,4.279336,0.21277381183379115,0.21277381183379115,1211,4747.526837324525,False
verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-E260910-04,VERIFY10-E260910-04,book_to_market_lf_minus_size,RANK(book_to_market_ratio_lf) - RANK(MARKET_CAP),16.74068,0.0823,OSR3-RET40-BP-CFP,reversal_bm_cfp,3.560943999999999,0.4123493368067262,0.4123493368067262,1211,4952.846407927333,False
verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-E260910-04,VERIFY10-E260910-04,book_to_market_lf_minus_size,RANK(book_to_market_ratio_lf) - RANK(MARKET_CAP),16.74068,0.0823,NEW-VALUE-EVEBITDA,ev_ebitda_proxy,3.3196399999999997,-0.031079116952562547,0.031079116952562547,1211,4887.166804293972,False
verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-E260910-04,VERIFY10-E260910-04,book_to_market_lf_minus_size,RANK(book_to_market_ratio_lf) - RANK(MARKET_CAP),16.74068,0.0823,NONHT-RESVOL-LOW,residual_volatility,0.37087199999999987,0.32393139637965523,0.32393139637965523,1211,4429.189099917424,False
combo-direct-4factor-size-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,reversal_chip_turn_size_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP)))) / 4",16.383983999999998,0.1104,SIZE-ONLY-20260911,size_only,21.433287999999997,-0.45366049411165427,0.45366049411165427,1211,4433.262592898431,False
combo-direct-4factor-size-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,reversal_chip_turn_size_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP)))) / 4",16.383983999999998,0.1104,T10-ADD-AGG-IMPACT-20260911,t10_size_plus_impact_aggregate,19.759592,0.8757975715837498,0.8757975715837498,1211,4433.262592898431,True
combo-direct-4factor-size-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,reversal_chip_turn_size_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP)))) / 4",16.383983999999998,0.1104,VERIFY-E260910-04,book_to_market_lf_minus_size,17.75808,0.38613683095306883,0.38613683095306883,1211,4429.189099917424,False
combo-direct-4factor-size-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,reversal_chip_turn_size_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP)))) / 4",16.383983999999998,0.1104,H03-T10-SINGLE,impact60,16.443255999999998,0.41629297585382147,0.41629297585382147,1211,4433.262592898431,False
combo-direct-4factor-size-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,reversal_chip_turn_size_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP)))) / 4",16.383983999999998,0.1104,F-NET01-PLAT-20260914,wma_low_volume40,13.628703999999999,0.4399978390086152,0.4399978390086152,1211,4433.262592898431,False
combo-direct-4factor-size-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,reversal_chip_turn_size_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP)))) / 4",16.383983999999998,0.1104,COMBO-DIRECT-OSR2-CHIP-TURN-PAPER-EQ,reversal_chip_turn_paper,12.774432000000001,0.9350449714415454,0.9350449714415454,1211,4404.062758051197,True
combo-direct-4factor-size-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,reversal_chip_turn_size_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP)))) / 4",16.383983999999998,0.1104,HT13-TURN-BIAS-1M,turn_bias,6.428368,-0.6846650273318945,0.6846650273318945,1211,4433.262592898431,False
combo-direct-4factor-size-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,reversal_chip_turn_size_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP)))) / 4",16.383983999999998,0.1104,OSR2-RET40,reversal40,5.030975999999999,0.7342502671396779,0.7342502671396779,1211,4433.262592898431,False
combo-direct-4factor-size-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,reversal_chip_turn_size_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP)))) / 4",16.383983999999998,0.1104,OSR2-DD120,drawdown120,4.791456,0.5364171645101437,0.5364171645101437,1211,4433.262592898431,False
combo-direct-4factor-size-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,reversal_chip_turn_size_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP)))) / 4",16.383983999999998,0.1104,NONHT-CHIP-COST-250,chip250,4.279336,0.7865912528628305,0.7865912528628305,1211,4433.262592898431,False
combo-direct-4factor-size-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,reversal_chip_turn_size_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP)))) / 4",16.383983999999998,0.1104,OSR3-RET40-BP-CFP,reversal_bm_cfp,3.560943999999999,0.4476492570037079,0.4476492570037079,1211,4428.781998348472,False
combo-direct-4factor-size-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,reversal_chip_turn_size_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP)))) / 4",16.383983999999998,0.1104,NEW-VALUE-EVEBITDA,ev_ebitda_proxy,3.3196399999999997,0.08434402466469734,0.08434402466469734,1211,4426.990090834021,False
combo-direct-4factor-size-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-SIZE-EQ,reversal_chip_turn_size_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504)) + RANK(-ZSCORE(RANK(MARKET_CAP)))) / 4",16.383983999999998,0.1104,NONHT-RESVOL-LOW,residual_volatility,0.37087199999999987,0.041820271793680655,0.041820271793680655,1211,4433.262592898431,False
verify-field-scan-20260910-candidates.report:VERIFY-F260910-12,VERIFY-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.588864000000001,0.0656,SIZE-ONLY-20260911,size_only,21.433287999999997,-0.5760540321377141,0.5760540321377141,1211,4936.308009909166,False
verify-field-scan-20260910-candidates.report:VERIFY-F260910-12,VERIFY-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.588864000000001,0.0656,T10-ADD-AGG-IMPACT-20260911,t10_size_plus_impact_aggregate,19.759592,0.5869540816729925,0.5869540816729925,1211,4429.189099917424,False
verify-field-scan-20260910-candidates.report:VERIFY-F260910-12,VERIFY-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.588864000000001,0.0656,VERIFY-E260910-04,book_to_market_lf_minus_size,17.75808,0.9007698830054456,0.9007698830054456,1211,4936.308009909166,True
verify-field-scan-20260910-candidates.report:VERIFY-F260910-12,VERIFY-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.588864000000001,0.0656,H03-T10-SINGLE,impact60,16.443255999999998,0.711265036350113,0.711265036350113,1211,4936.308009909166,False
verify-field-scan-20260910-candidates.report:VERIFY-F260910-12,VERIFY-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.588864000000001,0.0656,F-NET01-PLAT-20260914,wma_low_volume40,13.628703999999999,0.7507173936898273,0.7507173936898273,1211,4936.308009909166,False
verify-field-scan-20260910-candidates.report:VERIFY-F260910-12,VERIFY-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.588864000000001,0.0656,COMBO-DIRECT-OSR2-CHIP-TURN-PAPER-EQ,reversal_chip_turn_paper,12.774432000000001,0.40067837664542666,0.40067837664542666,1211,4404.062758051197,False
verify-field-scan-20260910-candidates.report:VERIFY-F260910-12,VERIFY-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.588864000000001,0.0656,HT13-TURN-BIAS-1M,turn_bias,6.428368,-0.139206732098856,0.139206732098856,1211,4429.189099917424,False
verify-field-scan-20260910-candidates.report:VERIFY-F260910-12,VERIFY-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.588864000000001,0.0656,OSR2-RET40,reversal40,5.030975999999999,0.035880765383862895,0.035880765383862895,1211,4936.308009909166,False
verify-field-scan-20260910-candidates.report:VERIFY-F260910-12,VERIFY-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.588864000000001,0.0656,OSR2-DD120,drawdown120,4.791456,-0.08367726810429062,0.08367726810429062,1211,4882.3831544178365,False
verify-field-scan-20260910-candidates.report:VERIFY-F260910-12,VERIFY-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.588864000000001,0.0656,NONHT-CHIP-COST-250,chip250,4.279336,0.199692089062124,0.199692089062124,1211,4747.526837324525,False
verify-field-scan-20260910-candidates.report:VERIFY-F260910-12,VERIFY-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.588864000000001,0.0656,OSR3-RET40-BP-CFP,reversal_bm_cfp,3.560943999999999,0.3929895726376015,0.3929895726376015,1211,4935.900908340214,False
verify-field-scan-20260910-candidates.report:VERIFY-F260910-12,VERIFY-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.588864000000001,0.0656,NEW-VALUE-EVEBITDA,ev_ebitda_proxy,3.3196399999999997,-0.024254024710974403,0.024254024710974403,1211,4879.031379025599,False
verify-field-scan-20260910-candidates.report:VERIFY-F260910-12,VERIFY-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.588864000000001,0.0656,NONHT-RESVOL-LOW,residual_volatility,0.37087199999999987,0.43811191549576906,0.43811191549576906,1211,4429.189099917424,False
verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-F260910-12,VERIFY10-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.046176,0.0804,SIZE-ONLY-20260911,size_only,21.433287999999997,-0.5760540321377141,0.5760540321377141,1211,4936.308009909166,False
verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-F260910-12,VERIFY10-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.046176,0.0804,T10-ADD-AGG-IMPACT-20260911,t10_size_plus_impact_aggregate,19.759592,0.5869540816729925,0.5869540816729925,1211,4429.189099917424,False
verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-F260910-12,VERIFY10-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.046176,0.0804,VERIFY-E260910-04,book_to_market_lf_minus_size,17.75808,0.9007698830054456,0.9007698830054456,1211,4936.308009909166,True
verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-F260910-12,VERIFY10-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.046176,0.0804,H03-T10-SINGLE,impact60,16.443255999999998,0.711265036350113,0.711265036350113,1211,4936.308009909166,False
verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-F260910-12,VERIFY10-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.046176,0.0804,F-NET01-PLAT-20260914,wma_low_volume40,13.628703999999999,0.7507173936898273,0.7507173936898273,1211,4936.308009909166,False
verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-F260910-12,VERIFY10-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.046176,0.0804,COMBO-DIRECT-OSR2-CHIP-TURN-PAPER-EQ,reversal_chip_turn_paper,12.774432000000001,0.40067837664542666,0.40067837664542666,1211,4404.062758051197,False
verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-F260910-12,VERIFY10-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.046176,0.0804,HT13-TURN-BIAS-1M,turn_bias,6.428368,-0.139206732098856,0.139206732098856,1211,4429.189099917424,False
verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-F260910-12,VERIFY10-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.046176,0.0804,OSR2-RET40,reversal40,5.030975999999999,0.035880765383862895,0.035880765383862895,1211,4936.308009909166,False
verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-F260910-12,VERIFY10-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.046176,0.0804,OSR2-DD120,drawdown120,4.791456,-0.08367726810429062,0.08367726810429062,1211,4882.3831544178365,False
verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-F260910-12,VERIFY10-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.046176,0.0804,NONHT-CHIP-COST-250,chip250,4.279336,0.199692089062124,0.199692089062124,1211,4747.526837324525,False
verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-F260910-12,VERIFY10-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.046176,0.0804,OSR3-RET40-BP-CFP,reversal_bm_cfp,3.560943999999999,0.3929895726376015,0.3929895726376015,1211,4935.900908340214,False
verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-F260910-12,VERIFY10-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.046176,0.0804,NEW-VALUE-EVEBITDA,ev_ebitda_proxy,3.3196399999999997,-0.024254024710974403,0.024254024710974403,1211,4879.031379025599,False
verify-field-scan-cycle10-20260910-candidates.report:VERIFY10-F260910-12,VERIFY10-F260910-12,book_to_market_lf_plus_impact,"RANK(book_to_market_ratio_lf) + RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",15.046176,0.0804,NONHT-RESVOL-LOW,residual_volatility,0.37087199999999987,0.43811191549576906,0.43811191549576906,1211,4429.189099917424,False
verify-field-scan-20260910-candidates.report:VERIFY-G260910-13,VERIFY-G260910-13,impact_abs_return60,"RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",14.700511999999998,0.045,SIZE-ONLY-20260911,size_only,21.433287999999997,-0.8055761556037307,0.8055761556037307,1211,4940.404624277457,True
verify-field-scan-20260910-candidates.report:VERIFY-G260910-13,VERIFY-G260910-13,impact_abs_return60,"RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",14.700511999999998,0.045,T10-ADD-AGG-IMPACT-20260911,t10_size_plus_impact_aggregate,19.759592,0.7557958102554897,0.7557958102554897,1211,4433.262592898431,False
verify-field-scan-20260910-candidates.report:VERIFY-G260910-13,VERIFY-G260910-13,impact_abs_return60,"RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",14.700511999999998,0.045,VERIFY-E260910-04,book_to_market_lf_minus_size,17.75808,0.5863617937156984,0.5863617937156984,1211,4936.308009909166,False
verify-field-scan-20260910-candidates.report:VERIFY-G260910-13,VERIFY-G260910-13,impact_abs_return60,"RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",14.700511999999998,0.045,H03-T10-SINGLE,impact60,16.443255999999998,0.965582641510827,0.965582641510827,1211,4940.404624277457,True
verify-field-scan-20260910-candidates.report:VERIFY-G260910-13,VERIFY-G260910-13,impact_abs_return60,"RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",14.700511999999998,0.045,F-NET01-PLAT-20260914,wma_low_volume40,13.628703999999999,0.7110408274827809,0.7110408274827809,1211,4940.404624277457,False
verify-field-scan-20260910-candidates.report:VERIFY-G260910-13,VERIFY-G260910-13,impact_abs_return60,"RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",14.700511999999998,0.045,COMBO-DIRECT-OSR2-CHIP-TURN-PAPER-EQ,reversal_chip_turn_paper,12.774432000000001,0.2627942372163436,0.2627942372163436,1211,4404.062758051197,False
verify-field-scan-20260910-candidates.report:VERIFY-G260910-13,VERIFY-G260910-13,impact_abs_return60,"RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",14.700511999999998,0.045,HT13-TURN-BIAS-1M,turn_bias,6.428368,-0.16125529814503672,0.16125529814503672,1211,4433.262592898431,False
verify-field-scan-20260910-candidates.report:VERIFY-G260910-13,VERIFY-G260910-13,impact_abs_return60,"RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",14.700511999999998,0.045,OSR2-RET40,reversal40,5.030975999999999,-0.022227280833976615,0.022227280833976615,1211,4940.404624277457,False
verify-field-scan-20260910-candidates.report:VERIFY-G260910-13,VERIFY-G260910-13,impact_abs_return60,"RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",14.700511999999998,0.045,OSR2-DD120,drawdown120,4.791456,-0.002447248359697083,0.002447248359697083,1211,4886.479768786127,False
verify-field-scan-20260910-candidates.report:VERIFY-G260910-13,VERIFY-G260910-13,impact_abs_return60,"RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",14.700511999999998,0.045,NONHT-CHIP-COST-250,chip250,4.279336,0.12771386469988225,0.12771386469988225,1211,4751.623451692816,False
verify-field-scan-20260910-candidates.report:VERIFY-G260910-13,VERIFY-G260910-13,impact_abs_return60,"RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",14.700511999999998,0.045,OSR3-RET40-BP-CFP,reversal_bm_cfp,3.560943999999999,-0.018156929536645165,0.018156929536645165,1211,4935.900908340214,False
verify-field-scan-20260910-candidates.report:VERIFY-G260910-13,VERIFY-G260910-13,impact_abs_return60,"RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",14.700511999999998,0.045,NEW-VALUE-EVEBITDA,ev_ebitda_proxy,3.3196399999999997,0.18615368801388374,0.18615368801388374,1211,4879.031379025599,False
verify-field-scan-20260910-candidates.report:VERIFY-G260910-13,VERIFY-G260910-13,impact_abs_return60,"RANK(SUM(ABS(CLOSE / DELAY(CLOSE,1) - 1) / (AMOUNT + 1),60) / 60)",14.700511999999998,0.045,NONHT-RESVOL-LOW,residual_volatility,0.37087199999999987,0.10112765004937095,0.10112765004937095,1211,4433.262592898431,False
