factor_id,handler,date,common_stocks,spearman
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-12-14,4068,0.294460082141312
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-12-15,4069,0.24103222264323793
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-12-16,4071,0.22780484407769758
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-12-17,4070,0.1677248041130266
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-12-20,4072,0.07217453364423368
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-12-21,4074,0.014687831762487794
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-12-22,4076,0.043496211064872274
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-12-23,4083,0.1038963022202533
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-12-24,4084,0.09561728308973796
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-12-27,4084,0.058034994420185185
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-12-28,4086,0.06944207054441229
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-12-29,4088,0.049166194181063265
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-12-30,4091,0.04732999238114923
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2021-12-31,4091,0.06585207519264336
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-01-04,4097,-0.004119706960202552
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-01-05,4101,-0.06654676300486366
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-01-06,4105,-0.07490731464638893
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-01-07,4107,-0.0832918406992478
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-01-10,4110,-0.10614193242988537
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-01-11,4113,-0.14841882400619238
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,2022-01-12,4114,-0.12578938327801834
