cycle,candidate_key,name,handler,platform_net_excess_pct,local_net_excess_pct,direction,train_net_excess_pct,test_net_excess_pct,full_net_excess_pct,train_sharpe_after_cost,test_sharpe_after_cost,full_sharpe_after_cost,full_rank_ic,full_gross_excess_pct,full_turnover_pct
10,C10-018,T10-SIZE-PLUS-WC-MCAP,t10_size_plus_wc_mcap,14.581016,12.299403953628113,1,12.225495153513108,12.415925915315334,12.299403953628119,0.24625735742847452,1.7572410129166285,0.8243816031112499,0.10517271820654064,17.15593835238804,32.11993649973494
10,C10-022,T10-NOMCAP-PLUS-IMPACT,t10_nomcap_plus_impact,14.225216,10.910325711014758,1,9.52265758488579,13.068069022709508,10.910325711014764,0.1553580439978468,1.7835807694244663,0.7819488989141782,0.10726530412657038,16.09390622598118,34.282939913799055
10,C10-034,VERIFY10-G260910-13,impact_abs_return60,13.944184,10.385244844377315,1,8.458821855292046,13.37700339704542,10.385244844377315,0.07511821661457042,1.9347656075432085,0.7628563482545875,0.0506970464340206,11.768880734897706,9.151031021960259
10,C10-035,paper-derived-composite,paper_composite,11.202328,9.515744354688325,1,13.853949898289661,2.7769738726147515,9.515744354688325,0.2954196623223994,1.5001577859554138,0.7836620639338336,0.06903211076073731,10.919716172524643,9.285527895742838
10,C10-023,COMBO-DIRECT-OSR2-CHIP-TURN-PAPER-EQ,reversal_chip_turn_paper,12.774432000000001,8.684765339695533,1,9.502109405284648,7.417476223906413,8.684765339695533,0.16444503079161457,1.6305360455083646,0.7388291706301892,0.1077722413386193,14.131201727550765,36.02140468158223
10,C10-026,OSR2-RET40-TURN-BIAS-PAPER-EQ,reversal_turn_paper,11.643647999999999,8.667626215381578,1,9.732705218799984,7.014991731793116,8.667626215381578,0.18101728036817974,1.699007628966699,0.7732376615329615,0.11030264901607846,14.42157284035174,38.05520254609897
10,C10-017,COMBO-DIRECT-OSR2-CHIP-TURN-EQ,reversal_chip_turn_eq,8.662416,6.130629086441827,1,5.215330088419994,7.553815515070478,6.130629086441826,0.005892935000871887,1.5467855724481896,0.6198936124504144,0.095251364524128,12.081669719406333,39.35873434500336
10,C10-024,OSR2-RET40-TURN-BIAS-EQ,reversal_turn_eq,7.395975999999998,4.989673652263361,1,4.0322382208349286,6.477056956109769,4.989673652263363,-0.037458805091369896,1.58031093732756,0.6058226871390023,0.09450534013869433,11.978965758087986,46.22547689037449
10,C10-016,COMBO-DIRECT-OSR2-CHIP-EQ,reversal_chip_eq,7.8760639999999995,3.575875281052064,1,2.2310058172276723,5.6686952942128706,3.575875281052064,-0.10855791597473789,1.40578787987997,0.491993089582862,0.08702654894750055,9.872770248280565,41.646130735638245
10,C10-015,HT-WREV-LOWTURN-21D,weighted_reversal_lowturn,2.7122639999999993,3.3222063612874013,1,4.125069970954836,2.0767178023098145,3.3222063612874013,-0.03677001858633017,1.480817402015992,0.5879393773932158,0.09841945765856028,11.71129608749542,55.483397660105936
10,C10-025,OSR2-RET40-TURN-BIAS-PAPER-NOMCAP-EQ,reversal_turn_paper_nomcap,5.224711999999999,2.9208838100258103,1,6.570522396681384,-2.7469296520534887,2.920883810025807,0.06664333287133453,1.384989331796639,0.6047188517404188,0.09842012918477397,8.642318313388635,37.8401752867912
10,C10-027,NONHT-CHIP-COST-250,chip250,4.279336,2.63332467513993,1,2.764391726944749,2.4327971734372498,2.63332467513993,-0.09320524902612716,1.3255138669429696,0.46837342158993667,0.07323056240442466,6.223470188397146,23.74434863265354
10,C10-028,OSR2-DD120,drawdown120,4.246232,1.8107466161883954,1,3.537472313529578,-0.8677465909068288,1.8107466161883918,-0.08310141981512491,1.166751490480535,0.409096216034835,0.034691201893205695,5.902850150254163,27.064176812604305
10,C10-029,OSR2-RET40,reversal40,5.030975999999999,1.7140200901006124,1,1.309010487353117,2.346830557267733,1.7140200901006124,-0.16585925378781813,1.3200529549725748,0.4173570704522536,0.08526468873307808,9.953000190222086,54.49060912778753
