id,name,report,formula,handler,platform_factor_id,platform_run_id,platform_net_excess_pct,platform_direction,configured_cycle,correlation,abs_correlation,mean,median,std,min,max,days,pair_rows,common_stocks_mean,common_stocks_min,common_stocks_max
osr3-ret40-value-candidates.report:OSR3-RET40-BP-CFP,OSR3-RET40-BP-CFP,osr3-ret40-value-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm)) / 3",reversal_bm_cfp,6a9f735ccffa1665a2100e03,6a9f735ccffa1665a2100e04,3.560943999999999,1,,0.2328252094386006,0.2328252094386006,0.2328252094386006,0.22134955563462314,0.1149325302737737,-0.06352631984665788,0.5245331571380158,1211,5890360,4864.046242774566,4287,5106
nonht-report-directions-20260909-formula.report:NONHT-CHIP-COST-250,NONHT-CHIP-COST-250,nonht-report-directions-20260909-formula.report.csv,"RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1)",chip250,6aa1239c6df2a192a47e78d4,6aa1239c6df2a192a47e78d5,4.279336,1,,0.23167605146239334,0.23167605146239334,0.23167605146239334,0.2365542727146171,0.141451457127547,-0.13092297891104993,0.6059918899269547,1211,5754216,4751.623451692816,3946,5125
osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-VAL3,OSR4-RET40-BP-CFP-VAL3,osr4-ret40-value-refine-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + 3 * RANK(ratio_bm_ttm) + 3 * RANK(ratio_cfp_ttm)) / 7",reversal_bm_cfp_val3,6a9f78153e7967143f8faa6a,6a9f78165d52c44d2f55bf65,3.30728,1,,0.23120008892538596,0.23120008892538596,0.23120008892538596,0.22527509688469188,0.06100300562066555,0.08544590629258801,0.39746301591866817,1211,5890600,4864.244426094137,4288,5106
osr3-ret40-value-candidates.report:OSR3-RET40-BP-REV2,OSR3-RET40-BP-REV2,osr3-ret40-value-candidates.report.csv,"(2 * RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm)) / 3",reversal_bm_rev2,6a9f7209a7f535324660b21b,6a9f720a0f6165ec8f7f349a,2.477648000000002,1,,0.2239695127519733,0.2239695127519733,0.2239695127519733,0.21724350121760697,0.17150923794411213,-0.2947465951126625,0.6019132828325877,1211,5890853,4864.4533443435175,4288,5106
ht13-momentum-120d-d0.report:HT13-MOMENTUM-120D-D0,HT13-MOMENTUM-120D-D0,ht13-momentum-120d-d0.report.csv,"RETURNS(CLOSE,120)",momentum120,6aa4e3bd6df2a192a47e7ea3,6aa4e3bfa7f535324660bc2d,2.291336000000001,,,-0.218488371474884,0.218488371474884,-0.218488371474884,-0.22321193028791533,0.15587482797772007,-0.5821382862186801,0.17616804351105703,1211,5916362,4885.517753922378,4191,5169
osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-MA63,OSR4-RET40-BP-CFP-MA63,osr4-ret40-value-refine-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(MA(ratio_bm_ttm,63)) + RANK(MA(ratio_cfp_ttm,63))) / 3",reversal_bm_cfp_ma63,6a9f786e5d52c44d2f55bf6b,6a9f786e51cdfe29b2e0b4af,2.589456,1,,0.2170900999112227,0.2170900999112227,0.2170900999112227,0.20984085924866155,0.11440635367659976,-0.11056088979848927,0.48091635772403607,1211,5867643,4845.287365813378,4237,5099
osr2-ret40-turn-bias-composite-cycle10-candidates.report:OSR2-RET40-TURN-BIAS-EQ,OSR2-RET40-TURN-BIAS-EQ,osr2-ret40-turn-bias-composite-cycle10-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",reversal_turn_eq,6a9fdd605d52c44d2f55c013,6a9fdd605d52c44d2f55c014,7.395975999999998,1,,0.20946361066837876,0.20946361066837876,0.20946361066837876,0.20479946229065454,0.1574182465440005,-0.1969981154771283,0.6177388218649648,1211,5368681,4433.262592898431,3620,5033
osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-REV2,OSR4-RET40-BP-CFP-REV2,osr4-ret40-value-refine-candidates.report.csv,"(2 * RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm)) / 4",reversal_bm_cfp_rev2,6a9f771bcffa1665a2100e10,6a9f771ca7f535324660b221,2.3675200000000007,1,,0.20180769899189202,0.20180769899189202,0.20180769899189202,0.1998403066791459,0.15933625079034672,-0.28108306907602165,0.5598853098108002,1211,5890718,4864.341866226259,4288,5106
osr3-ret40-value-candidates.report:OSR3-RET40-BP-INTERACT,OSR3-RET40-BP-INTERACT,osr3-ret40-value-candidates.report.csv,"RANK(1 - RETURNS(CLOSE,40)) * (0.5 + 0.5 * RANK(ratio_bm_ttm))",reversal_bm_interact,6a9f75703e7967143f8faa67,6a9f7571a7f535324660b21f,2.726032,1,,0.19402553131209335,0.19402553131209335,0.19402553131209335,0.1876975620222413,0.178529456993233,-0.33659908294122365,0.5899191979496441,1211,5890853,4864.4533443435175,4288,5106
osr3-ret40-value-candidates.report:OSR3-RET40-BP-EP-CFP,OSR3-RET40-BP-EP-CFP,osr3-ret40-value-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_ep_ttm) + RANK(ratio_cfp_ttm)) / 4",reversal_bm_ep_cfp,6a9f73b9a7f535324660b21c,6a9f73ba6df2a192a47e755c,0.13803199999999993,1,,0.17815396329736838,0.17815396329736838,0.17815396329736838,0.17471390051714392,0.08975877134049078,-0.03423087197425263,0.4253971329094751,1211,5801440,4790.619322873658,4280,5088
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,COMBO-DIRECT-OSR2-CHIP-EQ,combo-direct-20260909-candidates.report.csv,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1)) / 2",reversal_chip_eq,6aa14416ecb163ea7228cd95,6aa1441751cdfe29b2e0b805,7.8760639999999995,1,,0.16968295614184528,0.16968295614184528,0.16968295614184528,0.16152487979220304,0.16503481750484422,-0.2534852487376917,0.5894148462663666,1211,5754216,4751.623451692816,3946,5125
osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-REV3,OSR4-RET40-BP-CFP-REV3,osr4-ret40-value-refine-candidates.report.csv,"(3 * RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm)) / 5",reversal_bm_cfp_rev3,6a9f776ccffa1665a2100e11,6a9f776ca7f535324660b223,1.6346559999999997,1,,0.16870951050030275,0.16870951050030275,0.16870951050030275,0.16434574241134706,0.17808285778398716,-0.3704398495713824,0.5683525869507831,1211,5890718,4864.341866226259,4288,5106
osr3-ret40-value-candidates.report:OSR3-RET40-BP-TSRANK756,OSR3-RET40-BP-TSRANK756,osr3-ret40-value-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(TS_RANK(ratio_bm_ttm,756))) / 2",reversal_bm_tsrank756,6a9f751c51cdfe29b2e0b49e,6a9f751c51cdfe29b2e0b49f,1.6427359999999993,1,,0.15059631423291753,0.15059631423291753,0.15059631423291753,0.1396554631015222,0.1665924275805526,-0.31250978061534324,0.5816521826067707,1211,4846946,4002.4327002477294,3321,4818
oversold-rebound-recovery-candidates.report:OSR2-DD60,OSR2-DD60,oversold-rebound-recovery-candidates.report.csv,"RANK(1 - CLOSE / TS_MAX(CLOSE,60))",drawdown60,6a9e7790cffa1665a2100b83,6a9e7afc6df2a192a47e7356,1.9485279999999996,1,,-0.141278791893915,0.141278791893915,-0.141278791893915,-0.18170634990997547,0.191101302602246,-0.5294135843293053,0.38399133217804415,1211,5983878,4941.270024772915,4334,5192
osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-TSRANK756,OSR4-RET40-BP-CFP-TSRANK756,osr4-ret40-value-refine-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(TS_RANK(ratio_bm_ttm,756)) + RANK(TS_RANK(ratio_cfp_ttm,756))) / 3",reversal_bm_cfp_tsrank756,6a9f78c7a7f535324660b22c,6a9f78c7ecb163ea7228cb78,2.461280000000002,1,,0.1273117756468608,0.1273117756468608,0.1273117756468608,0.1224400933340543,0.15389139764568868,-0.2764718245402012,0.5209426350657982,1211,4182535,3453.78612716763,8,4670
oversold-rebound-recovery-candidates.report:OSR2-RET40,OSR2-RET40,oversold-rebound-recovery-candidates.report.csv,"RANK(1 - RETURNS(CLOSE,40))",reversal40,6a9e778fecb163ea7228ca64,6a9e7abba7f535324660b013,1.0300160000000016,1,,0.08563239715313772,0.08563239715313772,0.08563239715313772,0.07214609622469129,0.1903474302707862,-0.458753816192463,0.5313820450692022,1211,6003351,4957.350123864575,4379,5196
positive-cycle10-candidates.report:OSR2-RET40,OSR2-RET40,positive-cycle10-candidates.report.csv,"RANK(1 - RETURNS(CLOSE,40))",reversal40,6a9fcd2d6df2a192a47e765b,6a9fcd2e6df2a192a47e765c,5.030975999999999,1,,0.08563239715313772,0.08563239715313772,0.08563239715313772,0.07214609622469129,0.1903474302707862,-0.458753816192463,0.5313820450692022,1211,6003351,4957.350123864575,4379,5196
oversold-rebound-recovery-candidates.report:OSR2-DD120,OSR2-DD120,oversold-rebound-recovery-candidates.report.csv,"RANK(1 - CLOSE / TS_MAX(CLOSE,120))",drawdown120,6a9e77906df2a192a47e7347,6a9e7b46ecb163ea7228ca6d,4.791456,1,,-0.07541420959721494,0.07541420959721494,-0.07541420959721494,-0.09618452652015914,0.17428794078382134,-0.4693598168710651,0.4198474076666808,1211,5917527,4886.479768786127,4192,5170
positive-cycle10-candidates.report:OSR2-DD120,OSR2-DD120,positive-cycle10-candidates.report.csv,"RANK(1 - CLOSE / TS_MAX(CLOSE,120))",drawdown120,6a9fcd73ecb163ea7228cbed,6a9fcd73ecb163ea7228cbee,4.246232,1,,-0.07541420959721494,0.07541420959721494,-0.07541420959721494,-0.09618452652015914,0.17428794078382134,-0.4693598168710651,0.4198474076666808,1211,5917527,4886.479768786127,4192,5170
literature-rankic-optimization-20260909-formula.report:NONHT-FSCORELIKE-REV40-INTERACT,NONHT-FSCORELIKE-REV40-INTERACT,literature-rankic-optimization-20260909-formula.report.csv,"RANK(1 - RETURNS(CLOSE,40)) * RANK((IF(oper_roa_net_ttm > 0,1,0) + IF(cfd_ocf_to_debt_ttm > 0,1,0) + IF(oper_roa_net_ttm > oper_roa_net_lyr,1,0) + IF(cfd_surplus_cash_multi_ttm > 1,1,0) + IF(fin_debt_to_asset_ttm < fin_debt_to_asset_lyr,1,0) + IF(fin_current_ratio_ttm > fin_current_ratio_lyr,1,0) + IF(oper_gross_margin_ttm > oper_gross_margin_lyr,1,0) + IF(oper_total_asset_turnover_ttm > oper_total_asset_turnover_lyr,1,0)) / 8)",fscore_interact,6aa1051decb163ea7228cd46,6aa1051eecb163ea7228cd47,1.8427599999999984,1,,0.04518365485255112,0.04518365485255112,0.04518365485255112,0.04327288125784687,0.13360620158875133,-0.32639404078725365,0.3526773053604789,1211,5793366,4783.95210569777,4276,5081
high-potential-5-20260910-candidates.report:NEW-VALUE-EVEBITDA,NEW-VALUE-EVEBITDA,high-potential-5-20260910-candidates.report.csv,RANK(-ratio_ev_ebitda_ttm),ev_ebitda_proxy,6aa233bf6df2a192a47e79f1,6aa233c051cdfe29b2e0b958,3.3196399999999997,1,,0.03833272899758365,0.03833272899758365,0.03833272899758365,0.03880627837399449,0.029446405414355073,-0.02685756193761049,0.10277432156294629,1211,5805086,4793.630057803468,4280,5089
nonhuatai-factor-6-20260909.report:NONHT-FSCORELIKE-REV40,NONHT-FSCORELIKE-REV40,nonhuatai-factor-6-20260909.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + RANK((IF(oper_roa_net_ttm > 0,1,0) + IF(cfd_ocf_to_debt_ttm > 0,1,0) + IF(oper_roa_net_ttm > oper_roa_net_lyr,1,0) + IF(cfd_surplus_cash_multi_ttm > 1,1,0) + IF(fin_debt_to_asset_ttm < fin_debt_to_asset_lyr,1,0) + IF(fin_current_ratio_ttm > fin_current_ratio_lyr,1,0) + IF(oper_gross_margin_ttm > oper_gross_margin_lyr,1,0) + IF(oper_total_asset_turnover_ttm > oper_total_asset_turnover_lyr,1,0)) / 8)) / 2",fscore_eq,6aa0e96acffa1665a21011aa,6aa0e96ba7f535324660b4d0,1.8243760000000009,1,,0.011281516247527178,0.011281516247527178,0.011281516247527178,0.007045560192824564,0.1483451527490684,-0.40438832479824527,0.36347084736230845,1211,5793366,4783.95210569777,4276,5081
