factor_id,factor_name,factor_report,factor_handler,factor_formula,factor_direction,factor_platform_factor_direction,factor_platform_factor_id,factor_platform_run_id,factor_configured_cycle,factor_platform_rank_ic,factor_platform_ic_mean,factor_platform_ic_ir,factor_platform_ic_p_value,factor_platform_monotonicity,factor_platform_gross_excess_pct,factor_platform_turnover_pct,factor_platform_annual_cost_pct,factor_platform_net_excess_pct,factor_platform_long_sharpe,factor_platform_long_max_drawdown_pct,factor_platform_long_monthly_win_rate_pct,factor_local_net_excess_pct,other_factor_id,other_factor_name,other_factor_report,other_factor_handler,other_factor_formula,other_factor_direction,other_factor_platform_factor_direction,other_factor_platform_factor_id,other_factor_platform_run_id,other_factor_configured_cycle,other_factor_platform_rank_ic,other_factor_platform_ic_mean,other_factor_platform_ic_ir,other_factor_platform_ic_p_value,other_factor_platform_monotonicity,other_factor_platform_gross_excess_pct,other_factor_platform_turnover_pct,other_factor_platform_annual_cost_pct,other_factor_platform_net_excess_pct,other_factor_platform_long_sharpe,other_factor_platform_long_max_drawdown_pct,other_factor_platform_long_monthly_win_rate_pct,other_factor_local_net_excess_pct,correlation,abs_correlation,relation_type,rank,high_threshold,days,common_stocks_mean
osr2-ret40-turn-bias-paper-nomcap-2026-ytd-candidates.report:OSR2-RET40-TURN-BIAS-PAPER-NOMCAP-EQ-2026-YTD,OSR2-RET40-TURN-BIAS-PAPER-NOMCAP-EQ-2026-YTD,osr2-ret40-turn-bias-paper-nomcap-2026-ytd-candidates.report.csv,reversal_turn_paper_nomcap,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504)) + RANK(ZSCORE(RANK(book_to_market_ratio_lyr)) + ZSCORE(RANK(oper_roe_lyr)) - ZSCORE(RANK(gr_total_asset_lyr)))) / 3",1,1,6aa0ca52a7f535324660b497,6aa0ca52a7f535324660b498,10,0.0682,0.0133,0.0622,0.807,0.34,11.07,42.31,6.397272000000001,4.672727999999999,0.4203,16.46,62.5,,combo-direct-3factor-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-TURN-EQ,COMBO-DIRECT-OSR2-CHIP-TURN-EQ,combo-direct-3factor-20260909-candidates.report.csv,reversal_chip_turn_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1) + RANK(1-MA(TURNOVER,21)/MA(TURNOVER,504))) / 3",1,1,6aa148c86df2a192a47e7916,6aa148c8cffa1665a21012b2,10,0.101,0.0579,0.4039,0.0,0.92,14.91,41.32,6.247584,8.662416,0.8047,30.05,55.0,,0.8188177933847638,0.8188177933847638,high,6,0.8,1211,4404.062758051197
osr3-ret40-value-candidates.report:OSR3-RET40-BP-CFP,OSR3-RET40-BP-CFP,osr3-ret40-value-candidates.report.csv,reversal_bm_cfp,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm)) / 3",1,1,6a9f735ccffa1665a2100e03,6a9f735ccffa1665a2100e04,5,0.067,0.0319,0.2646,0.0001,0.91,10.12,21.69,6.559056,3.560943999999999,0.8024,31.14,61.67,,osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-VAL2,OSR4-RET40-BP-CFP-VAL2,osr4-ret40-value-refine-candidates.report.csv,reversal_bm_cfp_val2,"(RANK(1 - RETURNS(CLOSE,40)) + 2 * RANK(ratio_bm_ttm) + 2 * RANK(ratio_cfp_ttm)) / 5",1,1,6a9f77be0f6165ec8f7f34a1,6a9f77bf0f6165ec8f7f34a2,5,0.055,0.0245,0.2198,0.0008,0.89,7.88,14.29,4.321295999999999,3.5587040000000005,0.7585,27.7,63.33,,0.9614277501278048,0.9614277501278048,high,1,0.8,1211,4952.846407927333
osr3-ret40-value-candidates.report:OSR3-RET40-BP-CFP,OSR3-RET40-BP-CFP,osr3-ret40-value-candidates.report.csv,reversal_bm_cfp,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm)) / 3",1,1,6a9f735ccffa1665a2100e03,6a9f735ccffa1665a2100e04,5,0.067,0.0319,0.2646,0.0001,0.91,10.12,21.69,6.559056,3.560943999999999,0.8024,31.14,61.67,,osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-SP,OSR4-RET40-BP-CFP-SP,osr4-ret40-value-refine-candidates.report.csv,reversal_bm_cfp_sp,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm) + RANK(ratio_sp_ttm)) / 4",1,1,6a9f7922cffa1665a2100e1a,6a9f7922cffa1665a2100e1b,5,0.064,0.0297,0.2193,0.0008,0.88,8.32,18.0,5.4432,2.8768000000000002,0.7667,29.19,58.33,,0.90679069354184,0.90679069354184,high,2,0.8,1211,4881.962014863749
osr3-ret40-value-candidates.report:OSR3-RET40-BP-CFP,OSR3-RET40-BP-CFP,osr3-ret40-value-candidates.report.csv,reversal_bm_cfp,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm)) / 3",1,1,6a9f735ccffa1665a2100e03,6a9f735ccffa1665a2100e04,5,0.067,0.0319,0.2646,0.0001,0.91,10.12,21.69,6.559056,3.560943999999999,0.8024,31.14,61.67,,osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-PCF,OSR4-RET40-BP-CFP-PCF,osr4-ret40-value-refine-candidates.report.csv,reversal_bm_cfp_pcf,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm) + 1 - RANK(ratio_pcf_ocf_ttm)) / 4",1,1,6a9f797aa7f535324660b238,6a9f797ba7f535324660b239,5,0.06,0.0281,0.2335,0.0004,0.91,8.39,18.92,5.721408,2.6685920000000003,0.7493,30.77,61.67,,0.8791241551696015,0.8791241551696015,high,3,0.8,1211,4884.132122213047
osr3-ret40-value-candidates.report:OSR3-RET40-BP-CFP,OSR3-RET40-BP-CFP,osr3-ret40-value-candidates.report.csv,reversal_bm_cfp,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm)) / 3",1,1,6a9f735ccffa1665a2100e03,6a9f735ccffa1665a2100e04,5,0.067,0.0319,0.2646,0.0001,0.91,10.12,21.69,6.559056,3.560943999999999,0.8024,31.14,61.67,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-EQ,OSR3-RET40-BP-EQ,osr3-ret40-value-candidates.report.csv,reversal_bm_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm)) / 2",1,1,6a9f71b551cdfe29b2e0b49c,6a9f71b56df2a192a47e7551,5,0.0844,0.0415,0.282,0.0,0.94,12.06,29.43,8.899632,3.160368,0.8247,34.26,60.0,,0.813701707034059,0.813701707034059,high,4,0.8,1211,4952.846407927333
osr3-ret40-value-candidates.report:OSR3-RET40-BP-CFP,OSR3-RET40-BP-CFP,osr3-ret40-value-candidates.report.csv,reversal_bm_cfp,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm)) / 3",1,1,6a9f735ccffa1665a2100e03,6a9f735ccffa1665a2100e04,5,0.067,0.0319,0.2646,0.0001,0.91,10.12,21.69,6.559056,3.560943999999999,0.8024,31.14,61.67,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-MA63,OSR3-RET40-BP-MA63,osr3-ret40-value-candidates.report.csv,reversal_bm_ma63,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(MA(ratio_bm_ttm,63))) / 2",1,1,6a9f74c7cffa1665a2100e07,6a9f74c7cffa1665a2100e08,5,0.0793,0.0374,0.2707,0.0,0.95,11.09,28.7,8.67888,2.4111200000000004,0.7931,33.04,60.0,,0.8048051897741599,0.8048051897741599,high,5,0.8,1211,4934.111478117258
osr3-ret40-value-candidates.report:OSR3-RET40-BP-EP-CFP,OSR3-RET40-BP-EP-CFP,osr3-ret40-value-candidates.report.csv,reversal_bm_ep_cfp,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_ep_ttm) + RANK(ratio_cfp_ttm)) / 4",1,1,6a9f73b9a7f535324660b21c,6a9f73ba6df2a192a47e755c,5,0.0605,0.0237,0.1833,0.0048,0.82,5.3,17.07,5.161968,0.13803199999999993,0.6873,25.28,58.33,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-VAL2,OSR3-RET40-BP-VAL2,osr3-ret40-value-candidates.report.csv,reversal_bm_val2,"(RANK(1 - RETURNS(CLOSE,40)) + 2 * RANK(ratio_bm_ttm)) / 3",1,1,6a9f725e5d52c44d2f55bf62,6a9f725e5d52c44d2f55bf63,5,0.076,0.0358,0.2408,0.0002,0.9,10.02,22.66,6.852384,3.1676159999999998,0.798,30.46,60.0,,0.7804267654297495,0.7804267654297495,nearest_below_threshold,1,0.8,1211,4880.132122213047
osr3-ret40-value-candidates.report:OSR3-RET40-BP-EQ,OSR3-RET40-BP-EQ,osr3-ret40-value-candidates.report.csv,reversal_bm_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm)) / 2",1,1,6a9f71b551cdfe29b2e0b49c,6a9f71b56df2a192a47e7551,5,0.0844,0.0415,0.282,0.0,0.94,12.06,29.43,8.899632,3.160368,0.8247,34.26,60.0,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-MA63,OSR3-RET40-BP-MA63,osr3-ret40-value-candidates.report.csv,reversal_bm_ma63,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(MA(ratio_bm_ttm,63))) / 2",1,1,6a9f74c7cffa1665a2100e07,6a9f74c7cffa1665a2100e08,5,0.0793,0.0374,0.2707,0.0,0.95,11.09,28.7,8.67888,2.4111200000000004,0.7931,33.04,60.0,,0.9940141968325672,0.9940141968325672,high,1,0.8,1211,4934.51857968621
osr3-ret40-value-candidates.report:OSR3-RET40-BP-EQ,OSR3-RET40-BP-EQ,osr3-ret40-value-candidates.report.csv,reversal_bm_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm)) / 2",1,1,6a9f71b551cdfe29b2e0b49c,6a9f71b56df2a192a47e7551,5,0.0844,0.0415,0.282,0.0,0.94,12.06,29.43,8.899632,3.160368,0.8247,34.26,60.0,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-VAL2,OSR3-RET40-BP-VAL2,osr3-ret40-value-candidates.report.csv,reversal_bm_val2,"(RANK(1 - RETURNS(CLOSE,40)) + 2 * RANK(ratio_bm_ttm)) / 3",1,1,6a9f725e5d52c44d2f55bf62,6a9f725e5d52c44d2f55bf63,5,0.076,0.0358,0.2408,0.0002,0.9,10.02,22.66,6.852384,3.1676159999999998,0.798,30.46,60.0,,0.944493615625572,0.944493615625572,high,2,0.8,1211,4953.253509496284
osr3-ret40-value-candidates.report:OSR3-RET40-BP-EQ,OSR3-RET40-BP-EQ,osr3-ret40-value-candidates.report.csv,reversal_bm_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm)) / 2",1,1,6a9f71b551cdfe29b2e0b49c,6a9f71b56df2a192a47e7551,5,0.0844,0.0415,0.282,0.0,0.94,12.06,29.43,8.899632,3.160368,0.8247,34.26,60.0,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-REV2,OSR3-RET40-BP-REV2,osr3-ret40-value-candidates.report.csv,reversal_bm_rev2,"(2 * RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm)) / 3",1,1,6a9f7209a7f535324660b21b,6a9f720a0f6165ec8f7f349a,5,0.0843,0.0435,0.2973,0.0,0.93,12.98,34.73,10.502351999999998,2.477648000000002,0.8131,37.08,60.0,,0.9407728255100515,0.9407728255100515,high,3,0.8,1211,4953.253509496284
osr3-ret40-value-candidates.report:OSR3-RET40-BP-EQ,OSR3-RET40-BP-EQ,osr3-ret40-value-candidates.report.csv,reversal_bm_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm)) / 2",1,1,6a9f71b551cdfe29b2e0b49c,6a9f71b56df2a192a47e7551,5,0.0844,0.0415,0.282,0.0,0.94,12.06,29.43,8.899632,3.160368,0.8247,34.26,60.0,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-INTERACT,OSR3-RET40-BP-INTERACT,osr3-ret40-value-candidates.report.csv,reversal_bm_interact,"RANK(1 - RETURNS(CLOSE,40)) * (0.5 + 0.5 * RANK(ratio_bm_ttm))",1,1,6a9f75703e7967143f8faa67,6a9f7571a7f535324660b21f,5,0.0848,0.0417,0.2928,0.0,0.9,13.18,34.57,10.453968,2.726032,0.8193,37.23,60.0,,0.8909513727170336,0.8909513727170336,high,4,0.8,1211,4953.253509496284
osr3-ret40-value-candidates.report:OSR3-RET40-BP-EQ,OSR3-RET40-BP-EQ,osr3-ret40-value-candidates.report.csv,reversal_bm_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm)) / 2",1,1,6a9f71b551cdfe29b2e0b49c,6a9f71b56df2a192a47e7551,5,0.0844,0.0415,0.282,0.0,0.94,12.06,29.43,8.899632,3.160368,0.8247,34.26,60.0,,osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-REV2,OSR4-RET40-BP-CFP-REV2,osr4-ret40-value-refine-candidates.report.csv,reversal_bm_cfp_rev2,"(2 * RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm)) / 4",1,1,6a9f771bcffa1665a2100e10,6a9f771ca7f535324660b221,5,0.0758,0.0382,0.2881,0.0,0.93,11.5,30.2,9.13248,2.3675200000000007,0.7929,35.17,60.0,,0.880339375046689,0.880339375046689,high,5,0.8,1211,4953.142031379026
osr3-ret40-value-candidates.report:OSR3-RET40-BP-EQ,OSR3-RET40-BP-EQ,osr3-ret40-value-candidates.report.csv,reversal_bm_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm)) / 2",1,1,6a9f71b551cdfe29b2e0b49c,6a9f71b56df2a192a47e7551,5,0.0844,0.0415,0.282,0.0,0.94,12.06,29.43,8.899632,3.160368,0.8247,34.26,60.0,,osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-REV3,OSR4-RET40-BP-CFP-REV3,osr4-ret40-value-refine-candidates.report.csv,reversal_bm_cfp_rev3,"(3 * RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm)) / 5",1,1,6a9f776ccffa1665a2100e11,6a9f776ca7f535324660b223,5,0.0773,0.04,0.2896,0.0,0.92,12.01,34.31,10.375344,1.6346559999999997,0.7788,36.68,60.0,,0.8661020867139685,0.8661020867139685,high,6,0.8,1211,4953.142031379026
osr3-ret40-value-candidates.report:OSR3-RET40-BP-EQ,OSR3-RET40-BP-EQ,osr3-ret40-value-candidates.report.csv,reversal_bm_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm)) / 2",1,1,6a9f71b551cdfe29b2e0b49c,6a9f71b56df2a192a47e7551,5,0.0844,0.0415,0.282,0.0,0.94,12.06,29.43,8.899632,3.160368,0.8247,34.26,60.0,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-CFP,OSR3-RET40-BP-CFP,osr3-ret40-value-candidates.report.csv,reversal_bm_cfp,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm)) / 3",1,1,6a9f735ccffa1665a2100e03,6a9f735ccffa1665a2100e04,5,0.067,0.0319,0.2646,0.0001,0.91,10.12,21.69,6.559056,3.560943999999999,0.8024,31.14,61.67,,0.813701707034059,0.813701707034059,high,7,0.8,1211,4952.846407927333
osr3-ret40-value-candidates.report:OSR3-RET40-BP-INTERACT,OSR3-RET40-BP-INTERACT,osr3-ret40-value-candidates.report.csv,reversal_bm_interact,"RANK(1 - RETURNS(CLOSE,40)) * (0.5 + 0.5 * RANK(ratio_bm_ttm))",1,1,6a9f75703e7967143f8faa67,6a9f7571a7f535324660b21f,5,0.0848,0.0417,0.2928,0.0,0.9,13.18,34.57,10.453968,2.726032,0.8193,37.23,60.0,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-REV2,OSR3-RET40-BP-REV2,osr3-ret40-value-candidates.report.csv,reversal_bm_rev2,"(2 * RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm)) / 3",1,1,6a9f7209a7f535324660b21b,6a9f720a0f6165ec8f7f349a,5,0.0843,0.0435,0.2973,0.0,0.93,12.98,34.73,10.502351999999998,2.477648000000002,0.8131,37.08,60.0,,0.9857560176145608,0.9857560176145608,high,1,0.8,1211,4953.253509496284
osr3-ret40-value-candidates.report:OSR3-RET40-BP-INTERACT,OSR3-RET40-BP-INTERACT,osr3-ret40-value-candidates.report.csv,reversal_bm_interact,"RANK(1 - RETURNS(CLOSE,40)) * (0.5 + 0.5 * RANK(ratio_bm_ttm))",1,1,6a9f75703e7967143f8faa67,6a9f7571a7f535324660b21f,5,0.0848,0.0417,0.2928,0.0,0.9,13.18,34.57,10.453968,2.726032,0.8193,37.23,60.0,,osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-REV3,OSR4-RET40-BP-CFP-REV3,osr4-ret40-value-refine-candidates.report.csv,reversal_bm_cfp_rev3,"(3 * RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm)) / 5",1,1,6a9f776ccffa1665a2100e11,6a9f776ca7f535324660b223,5,0.0773,0.04,0.2896,0.0,0.92,12.01,34.31,10.375344,1.6346559999999997,0.7788,36.68,60.0,,0.9473851725964201,0.9473851725964201,high,2,0.8,1211,4953.142031379026
osr3-ret40-value-candidates.report:OSR3-RET40-BP-INTERACT,OSR3-RET40-BP-INTERACT,osr3-ret40-value-candidates.report.csv,reversal_bm_interact,"RANK(1 - RETURNS(CLOSE,40)) * (0.5 + 0.5 * RANK(ratio_bm_ttm))",1,1,6a9f75703e7967143f8faa67,6a9f7571a7f535324660b21f,5,0.0848,0.0417,0.2928,0.0,0.9,13.18,34.57,10.453968,2.726032,0.8193,37.23,60.0,,oversold-rebound-recovery-candidates.report:OSR2-RET40,OSR2-RET40,oversold-rebound-recovery-candidates.report.csv,reversal40,"RANK(1 - RETURNS(CLOSE,40))",1,1,6a9e778fecb163ea7228ca64,6a9e7abba7f535324660b013,5,0.0731,0.0389,0.2718,0.0,0.88,13.25,40.41,12.219983999999998,1.0300160000000016,0.7374,40.2,58.33,,0.9428641665115541,0.9428641665115541,high,3,0.8,1211,4953.253509496284
osr3-ret40-value-candidates.report:OSR3-RET40-BP-INTERACT,OSR3-RET40-BP-INTERACT,osr3-ret40-value-candidates.report.csv,reversal_bm_interact,"RANK(1 - RETURNS(CLOSE,40)) * (0.5 + 0.5 * RANK(ratio_bm_ttm))",1,1,6a9f75703e7967143f8faa67,6a9f7571a7f535324660b21f,5,0.0848,0.0417,0.2928,0.0,0.9,13.18,34.57,10.453968,2.726032,0.8193,37.23,60.0,,positive-cycle10-candidates.report:OSR2-RET40,OSR2-RET40,positive-cycle10-candidates.report.csv,reversal40,"RANK(1 - RETURNS(CLOSE,40))",1,1,6a9fcd2d6df2a192a47e765b,6a9fcd2e6df2a192a47e765c,10,0.0908,0.0512,0.3602,0.0001,0.91,13.35,55.02,8.319024,5.030975999999999,0.738,30.05,60.0,,0.9428641665115541,0.9428641665115541,high,4,0.8,1211,4953.253509496284
osr3-ret40-value-candidates.report:OSR3-RET40-BP-INTERACT,OSR3-RET40-BP-INTERACT,osr3-ret40-value-candidates.report.csv,reversal_bm_interact,"RANK(1 - RETURNS(CLOSE,40)) * (0.5 + 0.5 * RANK(ratio_bm_ttm))",1,1,6a9f75703e7967143f8faa67,6a9f7571a7f535324660b21f,5,0.0848,0.0417,0.2928,0.0,0.9,13.18,34.57,10.453968,2.726032,0.8193,37.23,60.0,,osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-REV2,OSR4-RET40-BP-CFP-REV2,osr4-ret40-value-refine-candidates.report.csv,reversal_bm_cfp_rev2,"(2 * RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm)) / 4",1,1,6a9f771bcffa1665a2100e10,6a9f771ca7f535324660b221,5,0.0758,0.0382,0.2881,0.0,0.93,11.5,30.2,9.13248,2.3675200000000007,0.7929,35.17,60.0,,0.8928697049106694,0.8928697049106694,high,5,0.8,1211,4953.142031379026
osr3-ret40-value-candidates.report:OSR3-RET40-BP-INTERACT,OSR3-RET40-BP-INTERACT,osr3-ret40-value-candidates.report.csv,reversal_bm_interact,"RANK(1 - RETURNS(CLOSE,40)) * (0.5 + 0.5 * RANK(ratio_bm_ttm))",1,1,6a9f75703e7967143f8faa67,6a9f7571a7f535324660b21f,5,0.0848,0.0417,0.2928,0.0,0.9,13.18,34.57,10.453968,2.726032,0.8193,37.23,60.0,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-EQ,OSR3-RET40-BP-EQ,osr3-ret40-value-candidates.report.csv,reversal_bm_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm)) / 2",1,1,6a9f71b551cdfe29b2e0b49c,6a9f71b56df2a192a47e7551,5,0.0844,0.0415,0.282,0.0,0.94,12.06,29.43,8.899632,3.160368,0.8247,34.26,60.0,,0.8909513727170336,0.8909513727170336,high,6,0.8,1211,4953.253509496284
osr3-ret40-value-candidates.report:OSR3-RET40-BP-INTERACT,OSR3-RET40-BP-INTERACT,osr3-ret40-value-candidates.report.csv,reversal_bm_interact,"RANK(1 - RETURNS(CLOSE,40)) * (0.5 + 0.5 * RANK(ratio_bm_ttm))",1,1,6a9f75703e7967143f8faa67,6a9f7571a7f535324660b21f,5,0.0848,0.0417,0.2928,0.0,0.9,13.18,34.57,10.453968,2.726032,0.8193,37.23,60.0,,combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,COMBO-DIRECT-OSR2-CHIP-EQ,combo-direct-20260909-candidates.report.csv,reversal_chip_eq,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1)) / 2",1,1,6aa14416ecb163ea7228cd95,6aa1441751cdfe29b2e0b805,10,0.0955,0.0543,0.3591,0.0001,0.93,14.42,43.28,6.543936,7.8760639999999995,0.7541,30.05,55.0,,0.8601700520366292,0.8601700520366292,high,7,0.8,1211,4747.526837324525
osr3-ret40-value-candidates.report:OSR3-RET40-BP-INTERACT,OSR3-RET40-BP-INTERACT,osr3-ret40-value-candidates.report.csv,reversal_bm_interact,"RANK(1 - RETURNS(CLOSE,40)) * (0.5 + 0.5 * RANK(ratio_bm_ttm))",1,1,6a9f75703e7967143f8faa67,6a9f7571a7f535324660b21f,5,0.0848,0.0417,0.2928,0.0,0.9,13.18,34.57,10.453968,2.726032,0.8193,37.23,60.0,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-MA63,OSR3-RET40-BP-MA63,osr3-ret40-value-candidates.report.csv,reversal_bm_ma63,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(MA(ratio_bm_ttm,63))) / 2",1,1,6a9f74c7cffa1665a2100e07,6a9f74c7cffa1665a2100e08,5,0.0793,0.0374,0.2707,0.0,0.95,11.09,28.7,8.67888,2.4111200000000004,0.7931,33.04,60.0,,0.859808768464651,0.859808768464651,high,8,0.8,1211,4934.51857968621
osr3-ret40-value-candidates.report:OSR3-RET40-BP-INTERACT,OSR3-RET40-BP-INTERACT,osr3-ret40-value-candidates.report.csv,reversal_bm_interact,"RANK(1 - RETURNS(CLOSE,40)) * (0.5 + 0.5 * RANK(ratio_bm_ttm))",1,1,6a9f75703e7967143f8faa67,6a9f7571a7f535324660b21f,5,0.0848,0.0417,0.2928,0.0,0.9,13.18,34.57,10.453968,2.726032,0.8193,37.23,60.0,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-TSRANK756,OSR3-RET40-BP-TSRANK756,osr3-ret40-value-candidates.report.csv,reversal_bm_tsrank756,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(TS_RANK(ratio_bm_ttm,756))) / 2",1,1,6a9f751c51cdfe29b2e0b49e,6a9f751c51cdfe29b2e0b49f,5,0.0715,0.036,0.2558,0.0001,0.86,12.26,35.11,10.617264,1.6427359999999993,0.742,40.2,60.0,,0.8377243783256213,0.8377243783256213,high,9,0.8,1211,4082.766308835673
osr3-ret40-value-candidates.report:OSR3-RET40-BP-MA63,OSR3-RET40-BP-MA63,osr3-ret40-value-candidates.report.csv,reversal_bm_ma63,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(MA(ratio_bm_ttm,63))) / 2",1,1,6a9f74c7cffa1665a2100e07,6a9f74c7cffa1665a2100e08,5,0.0793,0.0374,0.2707,0.0,0.95,11.09,28.7,8.67888,2.4111200000000004,0.7931,33.04,60.0,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-EQ,OSR3-RET40-BP-EQ,osr3-ret40-value-candidates.report.csv,reversal_bm_eq,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm)) / 2",1,1,6a9f71b551cdfe29b2e0b49c,6a9f71b56df2a192a47e7551,5,0.0844,0.0415,0.282,0.0,0.94,12.06,29.43,8.899632,3.160368,0.8247,34.26,60.0,,0.9940141968325672,0.9940141968325672,high,1,0.8,1211,4934.51857968621
osr3-ret40-value-candidates.report:OSR3-RET40-BP-MA63,OSR3-RET40-BP-MA63,osr3-ret40-value-candidates.report.csv,reversal_bm_ma63,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(MA(ratio_bm_ttm,63))) / 2",1,1,6a9f74c7cffa1665a2100e07,6a9f74c7cffa1665a2100e08,5,0.0793,0.0374,0.2707,0.0,0.95,11.09,28.7,8.67888,2.4111200000000004,0.7931,33.04,60.0,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-VAL2,OSR3-RET40-BP-VAL2,osr3-ret40-value-candidates.report.csv,reversal_bm_val2,"(RANK(1 - RETURNS(CLOSE,40)) + 2 * RANK(ratio_bm_ttm)) / 3",1,1,6a9f725e5d52c44d2f55bf62,6a9f725e5d52c44d2f55bf63,5,0.076,0.0358,0.2408,0.0002,0.9,10.02,22.66,6.852384,3.1676159999999998,0.798,30.46,60.0,,0.9567686087649627,0.9567686087649627,high,2,0.8,1211,4934.51857968621
osr3-ret40-value-candidates.report:OSR3-RET40-BP-MA63,OSR3-RET40-BP-MA63,osr3-ret40-value-candidates.report.csv,reversal_bm_ma63,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(MA(ratio_bm_ttm,63))) / 2",1,1,6a9f74c7cffa1665a2100e07,6a9f74c7cffa1665a2100e08,5,0.0793,0.0374,0.2707,0.0,0.95,11.09,28.7,8.67888,2.4111200000000004,0.7931,33.04,60.0,,osr3-ret40-value-candidates.report:OSR3-RET40-BP-REV2,OSR3-RET40-BP-REV2,osr3-ret40-value-candidates.report.csv,reversal_bm_rev2,"(2 * RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm)) / 3",1,1,6a9f7209a7f535324660b21b,6a9f720a0f6165ec8f7f349a,5,0.0843,0.0435,0.2973,0.0,0.93,12.98,34.73,10.502351999999998,2.477648000000002,0.8131,37.08,60.0,,0.9177313752846045,0.9177313752846045,high,3,0.8,1211,4934.51857968621
