index,depth,sequence,path,parent_index,scale,label
547,4,LME>Investment>LME>OP,L>L>L>L,91.0,0.25,LME>Investment>LME>OP [L>L>L>L]
548,4,LME>Investment>LME>OP,L>L>L>H,91.0,0.25,LME>Investment>LME>OP [L>L>L>H]
549,4,LME>Investment>LME>OP,L>L>H>L,92.0,0.25,LME>Investment>LME>OP [L>L>H>L]
550,4,LME>Investment>LME>OP,L>L>H>H,92.0,0.25,LME>Investment>LME>OP [L>L>H>H]
551,4,LME>Investment>LME>OP,L>H>L>L,93.0,0.25,LME>Investment>LME>OP [L>H>L>L]
552,4,LME>Investment>LME>OP,L>H>L>H,93.0,0.25,LME>Investment>LME>OP [L>H>L>H]
553,4,LME>Investment>LME>OP,L>H>H>L,94.0,0.25,LME>Investment>LME>OP [L>H>H>L]
554,4,LME>Investment>LME>OP,L>H>H>H,94.0,0.25,LME>Investment>LME>OP [L>H>H>H]
555,4,LME>Investment>LME>OP,H>L>L>L,95.0,0.25,LME>Investment>LME>OP [H>L>L>L]
556,4,LME>Investment>LME>OP,H>L>L>H,95.0,0.25,LME>Investment>LME>OP [H>L>L>H]
557,4,LME>Investment>LME>OP,H>L>H>L,96.0,0.25,LME>Investment>LME>OP [H>L>H>L]
558,4,LME>Investment>LME>OP,H>L>H>H,96.0,0.25,LME>Investment>LME>OP [H>L>H>H]
559,4,LME>Investment>LME>OP,H>H>L>L,97.0,0.25,LME>Investment>LME>OP [H>H>L>L]
560,4,LME>Investment>LME>OP,H>H>L>H,97.0,0.25,LME>Investment>LME>OP [H>H>L>H]
561,4,LME>Investment>LME>OP,H>H>H>L,98.0,0.25,LME>Investment>LME>OP [H>H>H>L]
562,4,LME>Investment>LME>OP,H>H>H>H,98.0,0.25,LME>Investment>LME>OP [H>H>H>H]
563,4,LME>Investment>LME>Investment,L>L>L>L,91.0,0.25,LME>Investment>LME>Investment [L>L>L>L]
564,4,LME>Investment>LME>Investment,L>L>L>H,91.0,0.25,LME>Investment>LME>Investment [L>L>L>H]
565,4,LME>Investment>LME>Investment,L>L>H>L,92.0,0.25,LME>Investment>LME>Investment [L>L>H>L]
566,4,LME>Investment>LME>Investment,L>L>H>H,92.0,0.25,LME>Investment>LME>Investment [L>L>H>H]
567,4,LME>Investment>LME>Investment,L>H>L>L,93.0,0.25,LME>Investment>LME>Investment [L>H>L>L]
568,4,LME>Investment>LME>Investment,L>H>L>H,93.0,0.25,LME>Investment>LME>Investment [L>H>L>H]
569,4,LME>Investment>LME>Investment,L>H>H>L,94.0,0.25,LME>Investment>LME>Investment [L>H>H>L]
570,4,LME>Investment>LME>Investment,L>H>H>H,94.0,0.25,LME>Investment>LME>Investment [L>H>H>H]
571,4,LME>Investment>LME>Investment,H>L>L>L,95.0,0.25,LME>Investment>LME>Investment [H>L>L>L]
572,4,LME>Investment>LME>Investment,H>L>L>H,95.0,0.25,LME>Investment>LME>Investment [H>L>L>H]
573,4,LME>Investment>LME>Investment,H>L>H>L,96.0,0.25,LME>Investment>LME>Investment [H>L>H>L]
574,4,LME>Investment>LME>Investment,H>L>H>H,96.0,0.25,LME>Investment>LME>Investment [H>L>H>H]
575,4,LME>Investment>LME>Investment,H>H>L>L,97.0,0.25,LME>Investment>LME>Investment [H>H>L>L]
576,4,LME>Investment>LME>Investment,H>H>L>H,97.0,0.25,LME>Investment>LME>Investment [H>H>L>H]
577,4,LME>Investment>LME>Investment,H>H>H>L,98.0,0.25,LME>Investment>LME>Investment [H>H>H>L]
578,4,LME>Investment>LME>Investment,H>H>H>H,98.0,0.25,LME>Investment>LME>Investment [H>H>H>H]
579,4,LME>Investment>OP>LME,L>L>L>L,99.0,0.25,LME>Investment>OP>LME [L>L>L>L]
580,4,LME>Investment>OP>LME,L>L>L>H,99.0,0.25,LME>Investment>OP>LME [L>L>L>H]
581,4,LME>Investment>OP>LME,L>L>H>L,100.0,0.25,LME>Investment>OP>LME [L>L>H>L]
582,4,LME>Investment>OP>LME,L>L>H>H,100.0,0.25,LME>Investment>OP>LME [L>L>H>H]
583,4,LME>Investment>OP>LME,L>H>L>L,101.0,0.25,LME>Investment>OP>LME [L>H>L>L]
584,4,LME>Investment>OP>LME,L>H>L>H,101.0,0.25,LME>Investment>OP>LME [L>H>L>H]
585,4,LME>Investment>OP>LME,L>H>H>L,102.0,0.25,LME>Investment>OP>LME [L>H>H>L]
586,4,LME>Investment>OP>LME,L>H>H>H,102.0,0.25,LME>Investment>OP>LME [L>H>H>H]
587,4,LME>Investment>OP>LME,H>L>L>L,103.0,0.25,LME>Investment>OP>LME [H>L>L>L]
588,4,LME>Investment>OP>LME,H>L>L>H,103.0,0.25,LME>Investment>OP>LME [H>L>L>H]
589,4,LME>Investment>OP>LME,H>L>H>L,104.0,0.25,LME>Investment>OP>LME [H>L>H>L]
590,4,LME>Investment>OP>LME,H>L>H>H,104.0,0.25,LME>Investment>OP>LME [H>L>H>H]
591,4,LME>Investment>OP>LME,H>H>L>L,105.0,0.25,LME>Investment>OP>LME [H>H>L>L]
592,4,LME>Investment>OP>LME,H>H>L>H,105.0,0.25,LME>Investment>OP>LME [H>H>L>H]
593,4,LME>Investment>OP>LME,H>H>H>L,106.0,0.25,LME>Investment>OP>LME [H>H>H>L]
594,4,LME>Investment>OP>LME,H>H>H>H,106.0,0.25,LME>Investment>OP>LME [H>H>H>H]
595,4,LME>Investment>OP>OP,L>L>L>L,99.0,0.25,LME>Investment>OP>OP [L>L>L>L]
596,4,LME>Investment>OP>OP,L>L>L>H,99.0,0.25,LME>Investment>OP>OP [L>L>L>H]
597,4,LME>Investment>OP>OP,L>L>H>L,100.0,0.25,LME>Investment>OP>OP [L>L>H>L]
598,4,LME>Investment>OP>OP,L>L>H>H,100.0,0.25,LME>Investment>OP>OP [L>L>H>H]
599,4,LME>Investment>OP>OP,L>H>L>L,101.0,0.25,LME>Investment>OP>OP [L>H>L>L]
600,4,LME>Investment>OP>OP,L>H>L>H,101.0,0.25,LME>Investment>OP>OP [L>H>L>H]
601,4,LME>Investment>OP>OP,L>H>H>L,102.0,0.25,LME>Investment>OP>OP [L>H>H>L]
602,4,LME>Investment>OP>OP,L>H>H>H,102.0,0.25,LME>Investment>OP>OP [L>H>H>H]
603,4,LME>Investment>OP>OP,H>L>L>L,103.0,0.25,LME>Investment>OP>OP [H>L>L>L]
604,4,LME>Investment>OP>OP,H>L>L>H,103.0,0.25,LME>Investment>OP>OP [H>L>L>H]
605,4,LME>Investment>OP>OP,H>L>H>L,104.0,0.25,LME>Investment>OP>OP [H>L>H>L]
606,4,LME>Investment>OP>OP,H>L>H>H,104.0,0.25,LME>Investment>OP>OP [H>L>H>H]
607,4,LME>Investment>OP>OP,H>H>L>L,105.0,0.25,LME>Investment>OP>OP [H>H>L>L]
608,4,LME>Investment>OP>OP,H>H>L>H,105.0,0.25,LME>Investment>OP>OP [H>H>L>H]
609,4,LME>Investment>OP>OP,H>H>H>L,106.0,0.25,LME>Investment>OP>OP [H>H>H>L]
610,4,LME>Investment>OP>OP,H>H>H>H,106.0,0.25,LME>Investment>OP>OP [H>H>H>H]
611,4,LME>Investment>OP>Investment,L>L>L>L,99.0,0.25,LME>Investment>OP>Investment [L>L>L>L]
612,4,LME>Investment>OP>Investment,L>L>L>H,99.0,0.25,LME>Investment>OP>Investment [L>L>L>H]
613,4,LME>Investment>OP>Investment,L>L>H>L,100.0,0.25,LME>Investment>OP>Investment [L>L>H>L]
614,4,LME>Investment>OP>Investment,L>L>H>H,100.0,0.25,LME>Investment>OP>Investment [L>L>H>H]
615,4,LME>Investment>OP>Investment,L>H>L>L,101.0,0.25,LME>Investment>OP>Investment [L>H>L>L]
616,4,LME>Investment>OP>Investment,L>H>L>H,101.0,0.25,LME>Investment>OP>Investment [L>H>L>H]
617,4,LME>Investment>OP>Investment,L>H>H>L,102.0,0.25,LME>Investment>OP>Investment [L>H>H>L]
618,4,LME>Investment>OP>Investment,L>H>H>H,102.0,0.25,LME>Investment>OP>Investment [L>H>H>H]
619,4,LME>Investment>OP>Investment,H>L>L>L,103.0,0.25,LME>Investment>OP>Investment [H>L>L>L]
620,4,LME>Investment>OP>Investment,H>L>L>H,103.0,0.25,LME>Investment>OP>Investment [H>L>L>H]
621,4,LME>Investment>OP>Investment,H>L>H>L,104.0,0.25,LME>Investment>OP>Investment [H>L>H>L]
622,4,LME>Investment>OP>Investment,H>L>H>H,104.0,0.25,LME>Investment>OP>Investment [H>L>H>H]
623,4,LME>Investment>OP>Investment,H>H>L>L,105.0,0.25,LME>Investment>OP>Investment [H>H>L>L]
624,4,LME>Investment>OP>Investment,H>H>L>H,105.0,0.25,LME>Investment>OP>Investment [H>H>L>H]
625,4,LME>Investment>OP>Investment,H>H>H>L,106.0,0.25,LME>Investment>OP>Investment [H>H>H>L]
626,4,LME>Investment>OP>Investment,H>H>H>H,106.0,0.25,LME>Investment>OP>Investment [H>H>H>H]
627,4,LME>Investment>Investment>LME,L>L>L>L,107.0,0.25,LME>Investment>Investment>LME [L>L>L>L]
628,4,LME>Investment>Investment>LME,L>L>L>H,107.0,0.25,LME>Investment>Investment>LME [L>L>L>H]
629,4,LME>Investment>Investment>LME,L>L>H>L,108.0,0.25,LME>Investment>Investment>LME [L>L>H>L]
630,4,LME>Investment>Investment>LME,L>L>H>H,108.0,0.25,LME>Investment>Investment>LME [L>L>H>H]
631,4,LME>Investment>Investment>LME,L>H>L>L,109.0,0.25,LME>Investment>Investment>LME [L>H>L>L]
632,4,LME>Investment>Investment>LME,L>H>L>H,109.0,0.25,LME>Investment>Investment>LME [L>H>L>H]
633,4,LME>Investment>Investment>LME,L>H>H>L,110.0,0.25,LME>Investment>Investment>LME [L>H>H>L]
634,4,LME>Investment>Investment>LME,L>H>H>H,110.0,0.25,LME>Investment>Investment>LME [L>H>H>H]
635,4,LME>Investment>Investment>LME,H>L>L>L,111.0,0.25,LME>Investment>Investment>LME [H>L>L>L]
636,4,LME>Investment>Investment>LME,H>L>L>H,111.0,0.25,LME>Investment>Investment>LME [H>L>L>H]
637,4,LME>Investment>Investment>LME,H>L>H>L,112.0,0.25,LME>Investment>Investment>LME [H>L>H>L]
638,4,LME>Investment>Investment>LME,H>L>H>H,112.0,0.25,LME>Investment>Investment>LME [H>L>H>H]
639,4,LME>Investment>Investment>LME,H>H>L>L,113.0,0.25,LME>Investment>Investment>LME [H>H>L>L]
640,4,LME>Investment>Investment>LME,H>H>L>H,113.0,0.25,LME>Investment>Investment>LME [H>H>L>H]
641,4,LME>Investment>Investment>LME,H>H>H>L,114.0,0.25,LME>Investment>Investment>LME [H>H>H>L]
642,4,LME>Investment>Investment>LME,H>H>H>H,114.0,0.25,LME>Investment>Investment>LME [H>H>H>H]
643,4,LME>Investment>Investment>OP,L>L>L>L,107.0,0.25,LME>Investment>Investment>OP [L>L>L>L]
644,4,LME>Investment>Investment>OP,L>L>L>H,107.0,0.25,LME>Investment>Investment>OP [L>L>L>H]
645,4,LME>Investment>Investment>OP,L>L>H>L,108.0,0.25,LME>Investment>Investment>OP [L>L>H>L]
646,4,LME>Investment>Investment>OP,L>L>H>H,108.0,0.25,LME>Investment>Investment>OP [L>L>H>H]
647,4,LME>Investment>Investment>OP,L>H>L>L,109.0,0.25,LME>Investment>Investment>OP [L>H>L>L]
648,4,LME>Investment>Investment>OP,L>H>L>H,109.0,0.25,LME>Investment>Investment>OP [L>H>L>H]
649,4,LME>Investment>Investment>OP,L>H>H>L,110.0,0.25,LME>Investment>Investment>OP [L>H>H>L]
650,4,LME>Investment>Investment>OP,L>H>H>H,110.0,0.25,LME>Investment>Investment>OP [L>H>H>H]
651,4,LME>Investment>Investment>OP,H>L>L>L,111.0,0.25,LME>Investment>Investment>OP [H>L>L>L]
652,4,LME>Investment>Investment>OP,H>L>L>H,111.0,0.25,LME>Investment>Investment>OP [H>L>L>H]
653,4,LME>Investment>Investment>OP,H>L>H>L,112.0,0.25,LME>Investment>Investment>OP [H>L>H>L]
654,4,LME>Investment>Investment>OP,H>L>H>H,112.0,0.25,LME>Investment>Investment>OP [H>L>H>H]
655,4,LME>Investment>Investment>OP,H>H>L>L,113.0,0.25,LME>Investment>Investment>OP [H>H>L>L]
656,4,LME>Investment>Investment>OP,H>H>L>H,113.0,0.25,LME>Investment>Investment>OP [H>H>L>H]
657,4,LME>Investment>Investment>OP,H>H>H>L,114.0,0.25,LME>Investment>Investment>OP [H>H>H>L]
658,4,LME>Investment>Investment>OP,H>H>H>H,114.0,0.25,LME>Investment>Investment>OP [H>H>H>H]
659,4,LME>Investment>Investment>Investment,L>L>L>L,107.0,0.25,LME>Investment>Investment>Investment [L>L>L>L]
660,4,LME>Investment>Investment>Investment,L>L>L>H,107.0,0.25,LME>Investment>Investment>Investment [L>L>L>H]
661,4,LME>Investment>Investment>Investment,L>L>H>L,108.0,0.25,LME>Investment>Investment>Investment [L>L>H>L]
662,4,LME>Investment>Investment>Investment,L>L>H>H,108.0,0.25,LME>Investment>Investment>Investment [L>L>H>H]
663,4,LME>Investment>Investment>Investment,L>H>L>L,109.0,0.25,LME>Investment>Investment>Investment [L>H>L>L]
664,4,LME>Investment>Investment>Investment,L>H>L>H,109.0,0.25,LME>Investment>Investment>Investment [L>H>L>H]
665,4,LME>Investment>Investment>Investment,L>H>H>L,110.0,0.25,LME>Investment>Investment>Investment [L>H>H>L]
666,4,LME>Investment>Investment>Investment,L>H>H>H,110.0,0.25,LME>Investment>Investment>Investment [L>H>H>H]
667,4,LME>Investment>Investment>Investment,H>L>L>L,111.0,0.25,LME>Investment>Investment>Investment [H>L>L>L]
668,4,LME>Investment>Investment>Investment,H>L>L>H,111.0,0.25,LME>Investment>Investment>Investment [H>L>L>H]
669,4,LME>Investment>Investment>Investment,H>L>H>L,112.0,0.25,LME>Investment>Investment>Investment [H>L>H>L]
670,4,LME>Investment>Investment>Investment,H>L>H>H,112.0,0.25,LME>Investment>Investment>Investment [H>L>H>H]
671,4,LME>Investment>Investment>Investment,H>H>L>L,113.0,0.25,LME>Investment>Investment>Investment [H>H>L>L]
672,4,LME>Investment>Investment>Investment,H>H>L>H,113.0,0.25,LME>Investment>Investment>Investment [H>H>L>H]
673,4,LME>Investment>Investment>Investment,H>H>H>L,114.0,0.25,LME>Investment>Investment>Investment [H>H>H>L]
674,4,LME>Investment>Investment>Investment,H>H>H>H,114.0,0.25,LME>Investment>Investment>Investment [H>H>H>H]
675,4,OP>LME>LME>LME,L>L>L>L,115.0,0.25,OP>LME>LME>LME [L>L>L>L]
676,4,OP>LME>LME>LME,L>L>L>H,115.0,0.25,OP>LME>LME>LME [L>L>L>H]
677,4,OP>LME>LME>LME,L>L>H>L,116.0,0.25,OP>LME>LME>LME [L>L>H>L]
678,4,OP>LME>LME>LME,L>L>H>H,116.0,0.25,OP>LME>LME>LME [L>L>H>H]
679,4,OP>LME>LME>LME,L>H>L>L,117.0,0.25,OP>LME>LME>LME [L>H>L>L]
680,4,OP>LME>LME>LME,L>H>L>H,117.0,0.25,OP>LME>LME>LME [L>H>L>H]
681,4,OP>LME>LME>LME,L>H>H>L,118.0,0.25,OP>LME>LME>LME [L>H>H>L]
682,4,OP>LME>LME>LME,L>H>H>H,118.0,0.25,OP>LME>LME>LME [L>H>H>H]
683,4,OP>LME>LME>LME,H>L>L>L,119.0,0.25,OP>LME>LME>LME [H>L>L>L]
684,4,OP>LME>LME>LME,H>L>L>H,119.0,0.25,OP>LME>LME>LME [H>L>L>H]
685,4,OP>LME>LME>LME,H>L>H>L,120.0,0.25,OP>LME>LME>LME [H>L>H>L]
686,4,OP>LME>LME>LME,H>L>H>H,120.0,0.25,OP>LME>LME>LME [H>L>H>H]
687,4,OP>LME>LME>LME,H>H>L>L,121.0,0.25,OP>LME>LME>LME [H>H>L>L]
688,4,OP>LME>LME>LME,H>H>L>H,121.0,0.25,OP>LME>LME>LME [H>H>L>H]
689,4,OP>LME>LME>LME,H>H>H>L,122.0,0.25,OP>LME>LME>LME [H>H>H>L]
690,4,OP>LME>LME>LME,H>H>H>H,122.0,0.25,OP>LME>LME>LME [H>H>H>H]
691,4,OP>LME>LME>OP,L>L>L>L,115.0,0.25,OP>LME>LME>OP [L>L>L>L]
692,4,OP>LME>LME>OP,L>L>L>H,115.0,0.25,OP>LME>LME>OP [L>L>L>H]
693,4,OP>LME>LME>OP,L>L>H>L,116.0,0.25,OP>LME>LME>OP [L>L>H>L]
694,4,OP>LME>LME>OP,L>L>H>H,116.0,0.25,OP>LME>LME>OP [L>L>H>H]
695,4,OP>LME>LME>OP,L>H>L>L,117.0,0.25,OP>LME>LME>OP [L>H>L>L]
696,4,OP>LME>LME>OP,L>H>L>H,117.0,0.25,OP>LME>LME>OP [L>H>L>H]
697,4,OP>LME>LME>OP,L>H>H>L,118.0,0.25,OP>LME>LME>OP [L>H>H>L]
698,4,OP>LME>LME>OP,L>H>H>H,118.0,0.25,OP>LME>LME>OP [L>H>H>H]
699,4,OP>LME>LME>OP,H>L>L>L,119.0,0.25,OP>LME>LME>OP [H>L>L>L]
700,4,OP>LME>LME>OP,H>L>L>H,119.0,0.25,OP>LME>LME>OP [H>L>L>H]
701,4,OP>LME>LME>OP,H>L>H>L,120.0,0.25,OP>LME>LME>OP [H>L>H>L]
702,4,OP>LME>LME>OP,H>L>H>H,120.0,0.25,OP>LME>LME>OP [H>L>H>H]
703,4,OP>LME>LME>OP,H>H>L>L,121.0,0.25,OP>LME>LME>OP [H>H>L>L]
704,4,OP>LME>LME>OP,H>H>L>H,121.0,0.25,OP>LME>LME>OP [H>H>L>H]
705,4,OP>LME>LME>OP,H>H>H>L,122.0,0.25,OP>LME>LME>OP [H>H>H>L]
706,4,OP>LME>LME>OP,H>H>H>H,122.0,0.25,OP>LME>LME>OP [H>H>H>H]
707,4,OP>LME>LME>Investment,L>L>L>L,115.0,0.25,OP>LME>LME>Investment [L>L>L>L]
708,4,OP>LME>LME>Investment,L>L>L>H,115.0,0.25,OP>LME>LME>Investment [L>L>L>H]
709,4,OP>LME>LME>Investment,L>L>H>L,116.0,0.25,OP>LME>LME>Investment [L>L>H>L]
710,4,OP>LME>LME>Investment,L>L>H>H,116.0,0.25,OP>LME>LME>Investment [L>L>H>H]
711,4,OP>LME>LME>Investment,L>H>L>L,117.0,0.25,OP>LME>LME>Investment [L>H>L>L]
712,4,OP>LME>LME>Investment,L>H>L>H,117.0,0.25,OP>LME>LME>Investment [L>H>L>H]
713,4,OP>LME>LME>Investment,L>H>H>L,118.0,0.25,OP>LME>LME>Investment [L>H>H>L]
714,4,OP>LME>LME>Investment,L>H>H>H,118.0,0.25,OP>LME>LME>Investment [L>H>H>H]
715,4,OP>LME>LME>Investment,H>L>L>L,119.0,0.25,OP>LME>LME>Investment [H>L>L>L]
716,4,OP>LME>LME>Investment,H>L>L>H,119.0,0.25,OP>LME>LME>Investment [H>L>L>H]
717,4,OP>LME>LME>Investment,H>L>H>L,120.0,0.25,OP>LME>LME>Investment [H>L>H>L]
718,4,OP>LME>LME>Investment,H>L>H>H,120.0,0.25,OP>LME>LME>Investment [H>L>H>H]
719,4,OP>LME>LME>Investment,H>H>L>L,121.0,0.25,OP>LME>LME>Investment [H>H>L>L]
720,4,OP>LME>LME>Investment,H>H>L>H,121.0,0.25,OP>LME>LME>Investment [H>H>L>H]
721,4,OP>LME>LME>Investment,H>H>H>L,122.0,0.25,OP>LME>LME>Investment [H>H>H>L]
722,4,OP>LME>LME>Investment,H>H>H>H,122.0,0.25,OP>LME>LME>Investment [H>H>H>H]
723,4,OP>LME>OP>LME,L>L>L>L,123.0,0.25,OP>LME>OP>LME [L>L>L>L]
724,4,OP>LME>OP>LME,L>L>L>H,123.0,0.25,OP>LME>OP>LME [L>L>L>H]
725,4,OP>LME>OP>LME,L>L>H>L,124.0,0.25,OP>LME>OP>LME [L>L>H>L]
726,4,OP>LME>OP>LME,L>L>H>H,124.0,0.25,OP>LME>OP>LME [L>L>H>H]
727,4,OP>LME>OP>LME,L>H>L>L,125.0,0.25,OP>LME>OP>LME [L>H>L>L]
728,4,OP>LME>OP>LME,L>H>L>H,125.0,0.25,OP>LME>OP>LME [L>H>L>H]
729,4,OP>LME>OP>LME,L>H>H>L,126.0,0.25,OP>LME>OP>LME [L>H>H>L]
730,4,OP>LME>OP>LME,L>H>H>H,126.0,0.25,OP>LME>OP>LME [L>H>H>H]
731,4,OP>LME>OP>LME,H>L>L>L,127.0,0.25,OP>LME>OP>LME [H>L>L>L]
732,4,OP>LME>OP>LME,H>L>L>H,127.0,0.25,OP>LME>OP>LME [H>L>L>H]
733,4,OP>LME>OP>LME,H>L>H>L,128.0,0.25,OP>LME>OP>LME [H>L>H>L]
734,4,OP>LME>OP>LME,H>L>H>H,128.0,0.25,OP>LME>OP>LME [H>L>H>H]
735,4,OP>LME>OP>LME,H>H>L>L,129.0,0.25,OP>LME>OP>LME [H>H>L>L]
736,4,OP>LME>OP>LME,H>H>L>H,129.0,0.25,OP>LME>OP>LME [H>H>L>H]
737,4,OP>LME>OP>LME,H>H>H>L,130.0,0.25,OP>LME>OP>LME [H>H>H>L]
738,4,OP>LME>OP>LME,H>H>H>H,130.0,0.25,OP>LME>OP>LME [H>H>H>H]
739,4,OP>LME>OP>OP,L>L>L>L,123.0,0.25,OP>LME>OP>OP [L>L>L>L]
740,4,OP>LME>OP>OP,L>L>L>H,123.0,0.25,OP>LME>OP>OP [L>L>L>H]
741,4,OP>LME>OP>OP,L>L>H>L,124.0,0.25,OP>LME>OP>OP [L>L>H>L]
742,4,OP>LME>OP>OP,L>L>H>H,124.0,0.25,OP>LME>OP>OP [L>L>H>H]
743,4,OP>LME>OP>OP,L>H>L>L,125.0,0.25,OP>LME>OP>OP [L>H>L>L]
744,4,OP>LME>OP>OP,L>H>L>H,125.0,0.25,OP>LME>OP>OP [L>H>L>H]
745,4,OP>LME>OP>OP,L>H>H>L,126.0,0.25,OP>LME>OP>OP [L>H>H>L]
746,4,OP>LME>OP>OP,L>H>H>H,126.0,0.25,OP>LME>OP>OP [L>H>H>H]
747,4,OP>LME>OP>OP,H>L>L>L,127.0,0.25,OP>LME>OP>OP [H>L>L>L]
748,4,OP>LME>OP>OP,H>L>L>H,127.0,0.25,OP>LME>OP>OP [H>L>L>H]
749,4,OP>LME>OP>OP,H>L>H>L,128.0,0.25,OP>LME>OP>OP [H>L>H>L]
750,4,OP>LME>OP>OP,H>L>H>H,128.0,0.25,OP>LME>OP>OP [H>L>H>H]
751,4,OP>LME>OP>OP,H>H>L>L,129.0,0.25,OP>LME>OP>OP [H>H>L>L]
752,4,OP>LME>OP>OP,H>H>L>H,129.0,0.25,OP>LME>OP>OP [H>H>L>H]
753,4,OP>LME>OP>OP,H>H>H>L,130.0,0.25,OP>LME>OP>OP [H>H>H>L]
754,4,OP>LME>OP>OP,H>H>H>H,130.0,0.25,OP>LME>OP>OP [H>H>H>H]
755,4,OP>LME>OP>Investment,L>L>L>L,123.0,0.25,OP>LME>OP>Investment [L>L>L>L]
756,4,OP>LME>OP>Investment,L>L>L>H,123.0,0.25,OP>LME>OP>Investment [L>L>L>H]
757,4,OP>LME>OP>Investment,L>L>H>L,124.0,0.25,OP>LME>OP>Investment [L>L>H>L]
758,4,OP>LME>OP>Investment,L>L>H>H,124.0,0.25,OP>LME>OP>Investment [L>L>H>H]
759,4,OP>LME>OP>Investment,L>H>L>L,125.0,0.25,OP>LME>OP>Investment [L>H>L>L]
760,4,OP>LME>OP>Investment,L>H>L>H,125.0,0.25,OP>LME>OP>Investment [L>H>L>H]
761,4,OP>LME>OP>Investment,L>H>H>L,126.0,0.25,OP>LME>OP>Investment [L>H>H>L]
762,4,OP>LME>OP>Investment,L>H>H>H,126.0,0.25,OP>LME>OP>Investment [L>H>H>H]
763,4,OP>LME>OP>Investment,H>L>L>L,127.0,0.25,OP>LME>OP>Investment [H>L>L>L]
764,4,OP>LME>OP>Investment,H>L>L>H,127.0,0.25,OP>LME>OP>Investment [H>L>L>H]
765,4,OP>LME>OP>Investment,H>L>H>L,128.0,0.25,OP>LME>OP>Investment [H>L>H>L]
766,4,OP>LME>OP>Investment,H>L>H>H,128.0,0.25,OP>LME>OP>Investment [H>L>H>H]
767,4,OP>LME>OP>Investment,H>H>L>L,129.0,0.25,OP>LME>OP>Investment [H>H>L>L]
768,4,OP>LME>OP>Investment,H>H>L>H,129.0,0.25,OP>LME>OP>Investment [H>H>L>H]
769,4,OP>LME>OP>Investment,H>H>H>L,130.0,0.25,OP>LME>OP>Investment [H>H>H>L]
770,4,OP>LME>OP>Investment,H>H>H>H,130.0,0.25,OP>LME>OP>Investment [H>H>H>H]
771,4,OP>LME>Investment>LME,L>L>L>L,131.0,0.25,OP>LME>Investment>LME [L>L>L>L]
772,4,OP>LME>Investment>LME,L>L>L>H,131.0,0.25,OP>LME>Investment>LME [L>L>L>H]
773,4,OP>LME>Investment>LME,L>L>H>L,132.0,0.25,OP>LME>Investment>LME [L>L>H>L]
774,4,OP>LME>Investment>LME,L>L>H>H,132.0,0.25,OP>LME>Investment>LME [L>L>H>H]
775,4,OP>LME>Investment>LME,L>H>L>L,133.0,0.25,OP>LME>Investment>LME [L>H>L>L]
776,4,OP>LME>Investment>LME,L>H>L>H,133.0,0.25,OP>LME>Investment>LME [L>H>L>H]
777,4,OP>LME>Investment>LME,L>H>H>L,134.0,0.25,OP>LME>Investment>LME [L>H>H>L]
778,4,OP>LME>Investment>LME,L>H>H>H,134.0,0.25,OP>LME>Investment>LME [L>H>H>H]
779,4,OP>LME>Investment>LME,H>L>L>L,135.0,0.25,OP>LME>Investment>LME [H>L>L>L]
780,4,OP>LME>Investment>LME,H>L>L>H,135.0,0.25,OP>LME>Investment>LME [H>L>L>H]
781,4,OP>LME>Investment>LME,H>L>H>L,136.0,0.25,OP>LME>Investment>LME [H>L>H>L]
782,4,OP>LME>Investment>LME,H>L>H>H,136.0,0.25,OP>LME>Investment>LME [H>L>H>H]
783,4,OP>LME>Investment>LME,H>H>L>L,137.0,0.25,OP>LME>Investment>LME [H>H>L>L]
784,4,OP>LME>Investment>LME,H>H>L>H,137.0,0.25,OP>LME>Investment>LME [H>H>L>H]
785,4,OP>LME>Investment>LME,H>H>H>L,138.0,0.25,OP>LME>Investment>LME [H>H>H>L]
786,4,OP>LME>Investment>LME,H>H>H>H,138.0,0.25,OP>LME>Investment>LME [H>H>H>H]
787,4,OP>LME>Investment>OP,L>L>L>L,131.0,0.25,OP>LME>Investment>OP [L>L>L>L]
788,4,OP>LME>Investment>OP,L>L>L>H,131.0,0.25,OP>LME>Investment>OP [L>L>L>H]
789,4,OP>LME>Investment>OP,L>L>H>L,132.0,0.25,OP>LME>Investment>OP [L>L>H>L]
790,4,OP>LME>Investment>OP,L>L>H>H,132.0,0.25,OP>LME>Investment>OP [L>L>H>H]
791,4,OP>LME>Investment>OP,L>H>L>L,133.0,0.25,OP>LME>Investment>OP [L>H>L>L]
792,4,OP>LME>Investment>OP,L>H>L>H,133.0,0.25,OP>LME>Investment>OP [L>H>L>H]
793,4,OP>LME>Investment>OP,L>H>H>L,134.0,0.25,OP>LME>Investment>OP [L>H>H>L]
794,4,OP>LME>Investment>OP,L>H>H>H,134.0,0.25,OP>LME>Investment>OP [L>H>H>H]
795,4,OP>LME>Investment>OP,H>L>L>L,135.0,0.25,OP>LME>Investment>OP [H>L>L>L]
796,4,OP>LME>Investment>OP,H>L>L>H,135.0,0.25,OP>LME>Investment>OP [H>L>L>H]
797,4,OP>LME>Investment>OP,H>L>H>L,136.0,0.25,OP>LME>Investment>OP [H>L>H>L]
798,4,OP>LME>Investment>OP,H>L>H>H,136.0,0.25,OP>LME>Investment>OP [H>L>H>H]
799,4,OP>LME>Investment>OP,H>H>L>L,137.0,0.25,OP>LME>Investment>OP [H>H>L>L]
