date,stock_count,pearson,spearman
2023-05-16,4170,0.4464703517243699,0.4423392349668337
2023-05-17,4175,0.43384153166557937,0.42935637655178877
2023-05-18,4179,0.4221401006794392,0.41636130296253365
2023-05-19,4183,0.42182996662807215,0.41620164650628305
2023-05-22,4183,0.4170917001746827,0.4104612506682395
2023-05-23,4183,0.40796893352495606,0.4024588299994966
2023-05-24,4187,0.39340469363547625,0.3877775639635518
2023-05-25,4189,0.3899908399745775,0.38346413662824436
2023-05-26,4190,0.3885083475967205,0.3806121341034384
2023-05-29,4189,0.40344514428380485,0.3949313566162978
2023-05-30,4193,0.40455117097096127,0.39502365998304406
2023-05-31,4198,0.4135672898651127,0.4037473521088708
2023-06-01,4199,0.4239668698862882,0.4147697298623068
2023-06-02,4200,0.4245780665776653,0.41658525458452206
2023-06-05,4202,0.4043253760836803,0.3962175560447013
2023-06-06,4205,0.40488359196115375,0.39649119970190944
2023-06-07,4209,0.4027551814019012,0.3940884690194339
2023-06-08,4209,0.40812952968385574,0.3985575371901637
2023-06-09,4212,0.4194112863427948,0.4102672983609583
2023-06-12,4216,0.4142905603605099,0.4040826277000302
2023-06-13,4217,0.42202527884695906,0.41051829956167757
2023-06-14,4216,0.41752202169588487,0.4053035942399311
2023-06-15,4220,0.4365129073339918,0.4249929665423121
2023-06-16,4218,0.4469014252844873,0.4346340551087846
2023-06-19,4225,0.4506759425316944,0.43831920955014264
2023-06-20,4227,0.45100366616972926,0.43885099232454866
2023-06-21,4229,0.4418716249033421,0.4287710650892959
2023-06-26,4234,0.4366352477495318,0.4247605914558429
2023-06-27,4233,0.4196804031550381,0.4068592436266232
2023-06-28,4238,0.416526553751055,0.4037221153913028
2023-06-29,4240,0.40600905803299514,0.3915287794213358
2023-06-30,4243,0.40165462341963415,0.386683009225223
2023-07-03,4242,0.4194324252452563,0.40505204639786413
2023-07-04,4245,0.4139722516938075,0.39916653221213055
2023-07-05,4246,0.3942232320366239,0.3796266491748498
2023-07-06,4247,0.38543589833640435,0.37012856045640674
2023-07-07,4249,0.380584939165641,0.36583672110678245
2023-07-10,4249,0.4011304110816145,0.3863151732532848
2023-07-11,4251,0.403303881614693,0.38929532975610553
2023-07-12,4252,0.38888640013596776,0.37489527813560336
2023-07-13,4254,0.4108421077411737,0.39707186684056306
2023-07-14,4258,0.4225813500722548,0.4076340150699989
2023-07-17,4259,0.4118080292649651,0.3967529289045115
2023-07-18,4260,0.3959155081523005,0.3801440828323785
2023-07-19,4265,0.40262240017357587,0.38693454497450863
2023-07-20,4266,0.408450202212691,0.3925696865368135
2023-07-21,4268,0.4112643228687642,0.39601704375068
2023-07-24,4270,0.4015785966504254,0.3852993695845145
2023-07-25,4272,0.4104891564880599,0.39562423923624684
2023-07-26,4276,0.37632158360938966,0.36261022849809765
2023-07-27,4276,0.36713855837960235,0.35394335471002863
2023-07-28,4278,0.38499362237962864,0.370909933735063
2023-07-31,4281,0.3909922734596713,0.37832105699835894
2023-08-01,4283,0.38538867269457744,0.3713187028690444
2023-08-02,4287,0.3844987678404379,0.3704173240535553
2023-08-03,4290,0.39937767621550574,0.38508920198716584
2023-08-04,4293,0.4419988225467361,0.42902307344831886
2023-08-07,4294,0.4486468302792353,0.4353581286872841
2023-08-08,4296,0.4275699859443418,0.41339697140240056
2023-08-09,4297,0.4324237968546508,0.42014090737578247
2023-08-10,4301,0.42108881368005285,0.4083119401461181
2023-08-11,4303,0.40795392704856903,0.3962404347298507
2023-08-14,4303,0.38213961020548204,0.36888556959894236
2023-08-15,4306,0.3581749016457143,0.3434601221780204
2023-08-16,4306,0.34480741798711795,0.33018761506900823
2023-08-17,4309,0.33162155271840293,0.31539085965167996
2023-08-18,4312,0.30318204300135687,0.28490058464904067
2023-08-21,4314,0.29408512380989377,0.2755952553640593
2023-08-22,4315,0.3441742953729561,0.3258167658580088
2023-08-23,4319,0.34052565624419645,0.32246120777590376
2023-08-24,4322,0.3663938856614086,0.35014908936801936
2023-08-25,4325,0.355592748585374,0.338924811037449
2023-08-28,4327,0.3517355138654931,0.33418664523744734
2023-08-29,4327,0.3408952218368224,0.3235100093056561
2023-08-30,4331,0.33246041745496446,0.313572732304628
2023-08-31,4335,0.32958532554504216,0.3108674664776166
2023-09-01,4335,0.3311538214997994,0.3132683691246913
2023-09-04,4334,0.33462155108684466,0.31673493684230625
2023-09-05,4337,0.33329087428887666,0.316475526958525
2023-09-06,4340,0.325380249174805,0.3083550456697316
2023-09-07,4343,0.3145252561705633,0.29705379419415007
2023-09-08,4346,0.31301956269920433,0.2946648407170181
2023-09-11,4348,0.33535345683593315,0.3166694207674688
2023-09-12,4351,0.3487633106265771,0.33087724800272067
2023-09-13,4353,0.34081555015314235,0.3230725010411534
2023-09-14,4355,0.35388405724796823,0.3363384143927495
2023-09-15,4355,0.337655365498158,0.31995651162997707
2023-09-18,4357,0.32346865039048045,0.3038231687049536
2023-09-19,4360,0.3206565452187577,0.302794648664536
2023-09-20,4360,0.3258206480581575,0.30789122119086865
2023-09-21,4361,0.326464268557097,0.309358121130623
2023-09-22,4363,0.32297150489573334,0.30503891794045973
2023-09-25,4363,0.3172354741064342,0.30055049645516846
2023-09-26,4364,0.3208870565858825,0.30342132579991365
2023-09-27,4366,0.32311972469609923,0.3062723165778978
2023-09-28,4363,0.30285122378788226,0.2854161584331092
2023-10-09,4363,0.310187993015814,0.29415054804890645
2023-10-10,4368,0.3137090244271023,0.29708889090261625
2023-10-11,4369,0.3186217237762784,0.30301035921516806
2023-10-12,4372,0.32687176373133975,0.31063803474795915
2023-10-13,4376,0.3356786372879602,0.3201715159962989
2023-10-16,4378,0.3323555904477332,0.315850946955154
2023-10-17,4382,0.34167277579258754,0.32620709433793726
