bitmask,components,factor_count,full_period_label,full_periods,full_first_signal_date,full_last_signal_date,full_mean_stock_count,full_rank_ic,full_ic_mean,full_gross_excess_pct,full_turnover_pct,full_annual_cost_pct,full_net_excess_pct,full_sharpe_after_cost,full_max_drawdown_pct,full_monthly_win_rate_pct,train_period_label,train_periods,train_first_signal_date,train_last_signal_date,train_mean_stock_count,train_rank_ic,train_ic_mean,train_gross_excess_pct,train_turnover_pct,train_annual_cost_pct,train_net_excess_pct,train_sharpe_after_cost,train_max_drawdown_pct,train_monthly_win_rate_pct,test_period_label,test_periods,test_first_signal_date,test_last_signal_date,test_mean_stock_count,test_rank_ic,test_ic_mean,test_gross_excess_pct,test_turnover_pct,test_annual_cost_pct,test_net_excess_pct,test_sharpe_after_cost,test_max_drawdown_pct,test_monthly_win_rate_pct,recent_period_label,recent_periods,recent_first_signal_date,recent_last_signal_date,recent_mean_stock_count,recent_rank_ic,recent_ic_mean,recent_gross_excess_pct,recent_turnover_pct,recent_annual_cost_pct,recent_net_excess_pct,recent_sharpe_after_cost,recent_max_drawdown_pct,recent_monthly_win_rate_pct,platform_A_raw_mean,A_newcomer_no_decay_proxy,full_min_member_addition_pp,full_vs_best_single_pp,train_min_member_addition_pp,train_vs_best_single_pp,test_min_member_addition_pp,test_vs_best_single_pp,recent_min_member_addition_pp,recent_vs_best_single_pp,contains_new_proxy,same_B01_pair
675,SIZE+H03+DD60+C01+C03,5,full,120,2021-09-07,2026-08-10,4283.175,,,22.563112095607153,35.04306512053161,5.298511446224379,17.26460064938277,0.8807995189515367,30.164223062025364,78.33333333333333,train,73,2021-09-07,2024-08-28,3985.945205479452,,,18.579825996798537,33.97198830964127,5.136564632417759,13.44326136438078,0.3540191534114013,30.164223062025364,83.33333333333334,test,47,2024-09-11,2026-08-10,4744.829787234043,,,30.455338324404924,36.683863639342356,5.546600182268564,24.90873814213636,1.7340342658588879,19.39576066233304,70.83333333333334,recent,15,2026-01-09,2026-08-10,4822.8,,,12.246878307883502,34.02149046506209,5.144049358317388,7.102828949566114,-0.04853632034213924,19.39576066233304,62.5,0.0127694819076,0.159618523845,-3.9174987861625112,-4.509910113744873,-3.250043290813318,-6.443710196345199,-5.2784924031975216,0.14746826718089068,-2.638795697183327,-7.912160065827407,True,True
747,SIZE+H03+DD120+DD60+ASSET_GROWTH+C01+C03,7,full,120,2021-09-07,2026-08-10,4283.175,,,19.70553667073922,32.05060105681812,4.8460508797909,14.859485790948321,0.8250770174924542,28.708596862454538,75.0,train,73,2021-09-07,2024-08-28,3985.945205479452,,,18.08455422555323,31.055327712622894,4.695565550148582,13.388988675404647,0.3535736560460025,28.708596862454538,83.33333333333334,test,47,2024-09-11,2026-08-10,4744.829787234043,,,22.28209597144557,33.575275116010815,5.076581597540835,17.205514373904734,1.5714110594153643,21.002160313991492,62.5,recent,15,2026-01-09,2026-08-10,4822.8,,,4.572391376072438,30.77904191757072,4.653791137936693,-0.08139976186425507,-0.3348560509351422,21.002160313991514,50.0,0.009754188540428572,0.12192735675535715,-2.0883403058428858,-6.915024972179323,-1.7176413601505072,-6.497982885321331,-4.306937645047004,-7.5557555010507365,-3.041111530031457,-15.096388777257776,True,True
375,SIZE+H03+RET40+CHIP250+DD60+ASSET_GROWTH+C02,7,full,120,2021-09-07,2026-08-10,4283.175,,,22.348235956194994,35.399339507687934,5.3523801335624155,16.99585582263258,0.8758982982958021,28.74163675043593,78.33333333333333,train,73,2021-09-07,2024-08-28,3985.945205479452,,,18.581650735292886,34.46662318028516,5.211353424859117,13.37029731043377,0.35150116162115375,28.74163675043593,83.33333333333334,test,47,2024-09-11,2026-08-10,4744.829787234043,,,29.741257943734656,36.828181541156,5.568421049022787,24.172836894711867,1.7136936193442742,20.036903602902424,70.83333333333334,recent,15,2026-01-09,2026-08-10,4822.8,,,9.26494053869462,34.35252473135761,5.194101739381272,4.07083879931335,-0.17333697648438937,20.036903602902424,62.5,0.010607795379999998,0.13259744224999997,-2.764203205655239,-4.778654940495063,-2.9062297129652634,-6.516674250292208,-2.896851748209219,-0.5884329802436028,-2.785047891385293,-10.944150216080171,True,True
466,H03+CHIP250+ASSET_GROWTH+C01+C02,5,full,120,2021-09-07,2026-08-10,4283.175,,,19.129194115567017,28.186178162412123,4.261750138156714,14.867443977410302,0.849032027787178,25.756452203956503,73.33333333333333,train,73,2021-09-07,2024-08-28,3985.945205479452,,,17.54082092570822,27.672580498543354,4.184094171379755,13.356726754328468,0.3560293895648054,25.756452203956503,77.77777777777779,test,47,2024-09-11,2026-08-10,4744.829787234043,,,21.662976386615206,28.972966073019567,4.380712470240558,17.28226391637465,1.6013719334966812,20.809238211213867,66.66666666666666,recent,15,2026-01-09,2026-08-10,4822.8,,,2.2841083168771648,26.508245592671102,4.008046733611871,-1.7239384167347063,-0.4455560325464005,20.809238211213867,50.0,0.012564145978800002,0.157051824735,-1.732114451101113,-3.231495306897342,-2.1267177890035622,-1.3839953740219322,-3.585491053957167,-7.4435970367025845,-3.8176823140263507,-16.73892743212823,True,False
602,H03+DD120+CHIP250+ASSET_GROWTH+C03,5,full,120,2021-09-07,2026-08-10,4283.175,,,18.64963436777547,28.340840687313175,4.285135111921751,14.364499255853719,0.8254957412089938,26.225598214987112,71.66666666666667,train,73,2021-09-07,2024-08-28,3985.945205479452,,,17.471361480986015,27.298499261886615,4.127533088397256,13.343828392588758,0.35420639371082485,26.225598214987112,72.22222222222221,test,47,2024-09-11,2026-08-10,4744.829787234043,,,20.279417447398362,29.937619041158108,4.526567999023106,15.752849448375256,1.5575834634607602,20.94004844751971,70.83333333333334,recent,15,2026-01-09,2026-08-10,4822.8,,,1.082957376336624,26.6304368711263,4.026522054914296,-2.9435646785776726,-0.4994931094874947,20.940048447519732,50.0,0.008859232008599999,0.11074040010749998,-1.7781106524893744,-3.7344400284539248,-1.5964602846917302,-1.3968937357616422,-2.430713358361972,-8.973011504701978,-3.4004466927233628,-17.958553693971194,True,False
891,SIZE+H03+DD120+CHIP250+DD60+ASSET_GROWTH+C02+C03,8,full,120,2021-09-07,2026-08-10,4283.175,,,20.53145567122192,32.02177191937602,4.841691914209655,15.689763757012265,0.8444127923154078,28.03374411413808,75.0,train,73,2021-09-07,2024-08-28,3985.945205479452,,,17.982260449286624,30.759168863990112,4.650786332235304,13.33147411705132,0.3516884097445685,28.03374411413808,80.55555555555556,test,47,2024-09-11,2026-08-10,4744.829787234043,,,25.190564880304223,33.95597234464806,5.134143018510787,20.056421861793435,1.6258380958904781,20.377479177524627,66.66666666666666,recent,15,2026-01-09,2026-08-10,4822.8,,,4.55612277824291,31.27755189455087,4.729165846456092,-0.17304306821318144,-0.3587111062876486,20.377479177524606,50.0,0.009197505704624999,0.11496882130781248,-1.4857814795036575,-6.0847470061153786,-1.928477323523973,-6.555497443674659,-2.001723393141713,-4.704848013162035,-1.3532139203541869,-15.188032083606702,True,True
875,SIZE+H03+DD120+DD60+ASSET_GROWTH+C02+C03,7,full,120,2021-09-07,2026-08-10,4283.175,,,19.49741495733186,31.63913842316029,4.783837729581836,14.713577227750024,0.8203063684157567,28.845523083886736,75.0,train,73,2021-09-07,2024-08-28,3985.945205479452,,,17.920336580488826,30.449025411527614,4.603892642222975,13.31644393826585,0.35165215146710255,28.845523083886736,83.33333333333334,test,47,2024-09-11,2026-08-10,4744.829787234043,,,21.985473995591654,33.462290270767774,5.059498288940087,16.925975706651567,1.5629987606817095,21.20227163036442,62.5,recent,15,2026-01-09,2026-08-10,4822.8,,,3.765142065660043,30.764697683671056,4.651622289771064,-0.8864802241110206,-0.3691262334676532,21.20227163036439,50.0,0.009187068154714286,0.11483835193392858,-1.7653761405503285,-7.06093353537762,-1.5784051716477414,-6.570527622460128,-2.951725219181249,-7.8352941683039035,-3.1820678285047483,-15.901469239504541,True,True
799,SIZE+H03+RET40+DD120+CHIP250+C02+C03,7,full,120,2021-09-07,2026-08-10,4283.175,,,21.772808223746164,36.337588485262614,5.4942433789717064,16.278564844774458,0.8532036101846314,28.531714867291548,71.66666666666667,train,73,2021-09-07,2024-08-28,3985.945205479452,,,18.621131406818858,35.12658405129764,5.311139508556203,13.309991898262655,0.3486477296425019,28.531714867291548,75.0,test,47,2024-09-11,2026-08-10,4744.829787234043,,,27.75706223973995,38.19274421388979,5.774742925140137,21.982319314599813,1.6712556681024604,20.04837036658277,66.66666666666666,recent,15,2026-01-09,2026-08-10,4822.8,,,8.14106684323621,35.71978309190037,5.400831203495336,2.7402356397408747,-0.22833914577936462,20.04837036658278,50.0,0.012849653884428571,0.16062067355535714,-1.455653121497189,-5.495945918353186,-1.2202290996300906,-6.576979662463323,-3.3409374576574713,-2.778950560355657,-2.5293996489774715,-12.274753375652647,True,True
671,SIZE+H03+RET40+DD120+CHIP250+C01+C03,7,full,120,2021-09-07,2026-08-10,4283.175,,,22.098763146227274,36.702277615128686,5.549384375407457,16.549378770819818,0.860555578071866,28.721435210813194,73.33333333333333,train,73,2021-09-07,2024-08-28,3985.945205479452,,,18.683472068896855,35.60759442446188,5.383868276978636,13.29960379191822,0.34841489552705773,28.721435210813194,75.0,test,47,2024-09-11,2026-08-10,4744.829787234043,,,28.679943625917836,38.37923909870335,5.802940951723945,22.877002674193893,1.6846696341167962,20.014282171765295,70.83333333333334,recent,15,2026-01-09,2026-08-10,4822.8,,,8.971275986298522,36.1462348857743,5.465310714729074,3.505965271569447,-0.19539758295324805,20.014282171765284,62.5,0.013416774270142857,0.16770967837678571,-1.9717048048465209,-5.225131992307826,-1.20182093670312,-6.587367768807759,-3.6248501707293492,-1.8842672007615775,-2.0272850120019252,-11.509023743824073,True,True
711,SIZE+H03+RET40+ASSET_GROWTH+C01+C03,6,full,120,2021-09-07,2026-08-10,4283.175,,,22.087470397688612,35.01624226114925,5.2944558298857665,16.793014567802846,0.8802203039545119,30.17082175792941,81.66666666666667,train,73,2021-09-07,2024-08-28,3985.945205479452,,,18.52654624834592,34.615000660603975,5.233788099883322,13.2927581484626,0.35053316506327437,30.17082175792941,86.11111111111111,test,47,2024-09-11,2026-08-10,4744.829787234043,,,29.012191080700077,35.630910244963296,5.387393629038451,23.624797451661628,1.7236814984395483,19.2639106545342,75.0,recent,15,2026-01-09,2026-08-10,4822.8,,,11.05768160351569,32.704383114447666,4.944902726904487,6.112778876611203,-0.08727333590332206,19.26391065453419,62.5,0.013556460338666669,0.16945575423333337,-3.158654618470667,-4.981496195324798,-3.824702219262967,-6.594213412263379,-3.0657661824247064,-1.1364724232938421,-2.947881107786835,-8.90221013878232,True,True
722,H03+CHIP250+ASSET_GROWTH+C01+C03,5,full,120,2021-09-07,2026-08-10,4283.175,,,19.166807732950055,29.1575989240086,4.4086289573101,14.758178775639951,0.8445112728707771,26.0564860615221,75.0,train,73,2021-09-07,2024-08-28,3985.945205479452,,,17.5863248568198,28.567865221708665,4.31946122152235,13.266863635297451,0.352885838103751,26.0564860615221,83.33333333333334,test,47,2024-09-11,2026-08-10,4744.829787234043,,,21.680582614211975,30.06102076582977,4.545226339793461,17.135356274418513,1.5948463027492903,20.78483554996997,62.5,recent,15,2026-01-09,2026-08-10,4822.8,,,2.999931291735325,27.377802000401747,4.1395236624607445,-1.1395923707254194,-0.4092163570662585,20.78483554996997,50.0,0.012202444593599999,0.15253055742,-1.8413796528714634,-3.3407605086676924,-2.2165809080345795,-1.4738584930529495,-3.3709191049039973,-7.590504678658721,-5.039748788447838,-16.15458138611894,True,False
639,SIZE+H03+RET40+DD120+CHIP250+DD60+ASSET_GROWTH+C03,8,full,120,2021-09-07,2026-08-10,4283.175,,,21.343733337301728,35.44100901357664,5.358680562852788,15.98505277444894,0.8469863453830795,28.454599064730147,76.66666666666667,train,73,2021-09-07,2024-08-28,3985.945205479452,,,18.433014977688,34.250671269268004,5.178701495913322,13.254313481774677,0.34790482077329865,28.454599064730147,80.55555555555556,test,47,2024-09-11,2026-08-10,4744.829787234043,,,26.792677741864402,37.26450513251754,5.634393176036651,21.15828456582775,1.641364616247652,19.588677454908154,70.83333333333334,recent,15,2026-01-09,2026-08-10,4822.8,,,8.363873380764964,34.72830142525137,5.250919175498007,3.1129542052669565,-0.21481126852508667,19.588677454908165,62.5,0.009539507563625,0.11924384454531249,-1.732595369320583,-5.789457988678704,-1.7431972430060192,-6.632658078951302,-2.034872111661482,-3.602985309127721,-1.0018095352809002,-11.902034810126565,True,True
345,SIZE+DD120+CHIP250+ASSET_GROWTH+C02,5,full,120,2021-09-07,2026-08-10,4283.175,,,18.371153376809257,27.908699524647506,4.219795368126703,14.151358008682555,0.810700683673924,27.20292079450647,68.33333333333333,train,73,2021-09-07,2024-08-28,3985.945205479452,,,17.277659632585063,26.71145194512033,4.038771534102194,13.238888098482871,0.3509692111499957,27.20292079450647,75.0,test,47,2024-09-11,2026-08-10,4744.829787234043,,,19.824107291153226,29.742780923072104,4.497108475568503,15.326998815584725,1.5250163312315186,21.93193352360381,58.333333333333336,recent,15,2026-01-09,2026-08-10,4822.8,,,-0.008447025192370727,26.936853848273994,4.072852301859028,-4.081299327051399,-0.5314577902012813,21.93193352360382,37.5,0.008112714309,0.10140892886249998,-2.4274439612206162,-7.623152754445089,-1.6190658693443432,-6.6480834622431075,-4.104650355058377,-9.434271059370746,-2.5900386878512274,-14.668878511226286,True,False
111,SIZE+H03+RET40+DD120+DD60+ASSET_GROWTH,6,full,120,2021-09-07,2026-08-10,4455.125,,,21.20045924700196,34.67338488418062,5.24261579448811,15.957843452513847,0.8419376358746575,29.659837791722254,76.66666666666667,train,73,2021-09-07,2024-08-28,4208.575342465753,,,18.330048174536294,33.74260492770216,5.101881865068567,13.22816630946773,0.33942948625462954,29.659837791722254,83.33333333333334,test,47,2024-09-11,2026-08-10,4838.063829787234,,,26.56215134285396,36.099260562190196,5.458208197003158,21.1039431458508,1.655334499000009,20.223912011873967,66.66666666666666,recent,15,2026-01-09,2026-08-10,4862.133333333333,,,8.701756052067577,33.89163517328153,5.124415238200166,3.577340813867411,-0.1781417362696514,20.223912011873978,50.0,0.008706296480166667,0.10882870600208334,-3.110697872396406,-5.816667310613797,-2.500042658338252,-6.658805251258249,-4.72204372133567,-3.657326729104671,-6.32632900982373,-11.437648201526109,False,True
443,SIZE+H03+DD120+CHIP250+DD60+C01+C02,7,full,120,2021-09-07,2026-08-10,4283.175,,,21.595133468068894,33.69638127445884,5.094892848698176,16.500240619370718,0.8585201451900577,28.11620557147114,75.0,train,73,2021-09-07,2024-08-28,3985.945205479452,,,18.101948136195777,32.33463704995741,4.888997121953559,13.212951014242218,0.347007986642944,28.11620557147114,80.55555555555556,test,47,2024-09-11,2026-08-10,4744.829787234043,,,28.392896809352997,35.78245753326954,5.410307579030355,22.982589230322642,1.6772939927060309,20.528869998024067,66.66666666666666,recent,15,2026-01-09,2026-08-10,4822.8,,,6.1946053258757905,32.82208800571949,4.962699706464788,1.2319056194110027,-0.2918680378971566,20.528869998024092,50.0,0.011256640684714285,0.14070800855892857,-1.2731736927757957,-5.274270143756926,-1.5117773437772986,-6.67402054648376,-1.825904240548649,-1.7786806446328285,-1.680915313353911,-13.78308339598252,True,True
214,H03+RET40+CHIP250+ASSET_GROWTH+C01,5,full,120,2021-09-07,2026-08-10,4283.175,,,21.10171715982554,34.34673122024823,5.193225760501533,15.908491399324006,0.8718563495642881,27.133292729927206,78.33333333333333,train,73,2021-09-07,2024-08-28,3985.945205479452,,,18.322918063075566,33.89830758463479,5.12542410679678,13.197493956278786,0.3488026533609074,27.133292729927206,80.55555555555556,test,47,2024-09-11,2026-08-10,4744.829787234043,,,26.2587425861452,35.03367806629436,5.297092123623708,20.96165046252149,1.674773356623528,20.310775085376985,75.0,recent,15,2026-01-09,2026-08-10,4822.8,,,6.728022347802365,32.82048746086859,4.962457704083331,1.7655646437190344,-0.2863295175647873,20.31077508537701,62.5,0.0131113489532,0.163891861915,-1.9003252859317108,-2.1904478849836373,-2.285950587053245,-1.5432281720716148,-1.7671144072625466,-3.764210490555744,-4.424578244007403,-13.249424371674486,True,False
847,SIZE+H03+RET40+DD120+ASSET_GROWTH+C02+C03,7,full,120,2021-09-07,2026-08-10,4283.175,,,20.70908908964084,34.57902971038213,5.228349292209779,15.480739797431065,0.8411392493808382,28.899231534508562,75.0,train,73,2021-09-07,2024-08-28,3985.945205479452,,,18.23926156728418,33.49812284012976,5.06491617342762,13.174345393856562,0.3464464838533165,28.899231534508562,80.55555555555556,test,47,2024-09-11,2026-08-10,4744.829787234043,,,25.173956762229377,36.23488704353469,5.478714920982446,19.69524184124693,1.632176854115111,20.12593238296826,66.66666666666666,recent,15,2026-01-09,2026-08-10,4822.8,,,7.058142567795789,33.784607717270376,5.108232686851281,1.949909880944508,-0.25341943694892266,20.125932382968248,50.0,0.011605559872428573,0.14506949840535716,-2.1036981162761546,-6.293770965696579,-1.7205037160570296,-6.712626166869416,-3.2704721777378154,-5.066028033708541,-4.390014694680852,-13.065079134449013,True,True
793,SIZE+DD120+CHIP250+C02+C03,5,full,120,2021-09-07,2026-08-10,4283.175,,,19.51372840428234,32.93066973441573,4.9791172638436585,14.534611140438681,0.8124581385711044,26.503670039163353,71.66666666666667,train,73,2021-09-07,2024-08-28,3985.945205479452,,,17.98597680670896,31.84293319573258,4.814651499194767,13.171325307514191,0.34625689458320724,26.503670039163353,75.0,test,47,2024-09-11,2026-08-10,4744.829787234043,,,21.888877037744713,34.59698953835587,5.231064818199408,16.657812219545306,1.5509620092695304,21.12061456103973,66.66666666666666,recent,15,2026-01-09,2026-08-10,4822.8,,,2.5298615149009773,32.22912773890121,4.873044114121862,-2.3431825992208855,-0.4609932482951175,21.12061456103973,50.0,0.0109618748298,0.1370234353725,-0.997321896184582,-7.239899622688963,-0.24482193425892262,-6.715646253211787,-2.654077895435453,-8.103457655410164,-1.9715673562190217,-12.930761783395772,True,False
247,SIZE+H03+RET40+CHIP250+DD60+ASSET_GROWTH+C01,7,full,120,2021-09-07,2026-08-10,4283.175,,,22.359914724722053,35.47009745635866,5.363078735401429,16.996835989320623,0.8775987619876512,28.772652165722622,76.66666666666667,train,73,2021-09-07,2024-08-28,3985.945205479452,,,18.403626049013035,34.63185925910368,5.2363371199764766,13.167288929036559,0.34575784008583066,28.772652165722622,83.33333333333334,test,47,2024-09-11,2026-08-10,4744.829787234043,,,30.202080118637987,36.75420703513224,5.557236103711995,24.644844014925994,1.7278097869206606,20.135096567200385,66.66666666666666,recent,15,2026-01-09,2026-08-10,4822.8,,,9.06319752543322,34.04760335688232,5.147997627560606,3.9151998978726135,-0.1796889423256949,20.135096567200407,62.5,0.011174915765714286,0.13968644707142858,-2.7734395751929526,-4.777674773807021,-3.5576198084776003,-6.71968263168942,-2.4248446279950926,-0.11642586002947652,-2.9406867928260296,-11.099789117520908,True,True
383,SIZE+H03+RET40+DD120+CHIP250+DD60+ASSET_GROWTH+C02,8,full,120,2021-09-07,2026-08-10,4283.175,,,21.433252447309094,35.08399534948761,5.304700096842526,16.128552350466567,0.8501440073580118,28.209662435242887,76.66666666666667,train,73,2021-09-07,2024-08-28,3985.945205479452,,,18.263970732506817,33.80188119137549,5.110844436135975,13.153126296370843,0.34509639559542327,28.209662435242887,80.55555555555556,test,47,2024-09-11,2026-08-10,4744.829787234043,,,27.480402508694258,37.04808512361681,5.601670470690862,21.878732038003395,1.6543198014196239,20.084195412778882,70.83333333333334,recent,15,2026-01-09,2026-08-10,4822.8,,,7.064988641402358,34.45275766225861,5.209256958533501,1.8557316828688573,-0.2693097783859551,20.084195412778893,62.5,0.009765570929375,0.1220696366171875,-1.501696420970184,-5.645958412661077,-1.7747297667543958,-6.733845264355136,-2.294104856708472,-2.882537836952075,-2.215107116444493,-13.159257332524664,True,True
47,SIZE+H03+RET40+DD120+DD60,5,full,120,2021-09-07,2026-08-10,4455.15,,,21.527017118047077,36.17339503622127,5.469417329476657,16.05759978857042,0.8430900271970377,29.5008790385779,76.66666666666667,train,73,2021-09-07,2024-08-28,4208.575342465753,,,18.43027518899969,34.97292960523038,5.287906956310834,13.142368232688856,0.33538874259166807,29.5008790385779,80.55555555555556,test,47,2024-09-11,2026-08-10,4838.127659574468,,,27.397538667203403,38.01240590922858,5.7474757734753625,21.65006289372804,1.6865565206863165,20.819035179909406,70.83333333333334,recent,15,2026-01-09,2026-08-10,4862.133333333333,,,9.010508574816678,35.79341178781175,5.411963862317137,3.5985447124995416,-0.17874123495232483,20.819035179909417,50.0,0.0103351736822,0.12918967102749998,-3.8638529735706406,-5.716910974557223,-2.7263762103608595,-6.7446033280371225,-6.800097946784433,-3.1112069812274292,-4.420766211817997,-11.416444302893979,False,True
955,SIZE+H03+DD120+CHIP250+DD60+C01+C02+C03,8,full,120,2021-09-07,2026-08-10,4283.175,,,20.801002064422235,34.69836758955512,5.246393179540734,15.554608884881501,0.8360462592650423,27.879939346682725,71.66666666666667,train,73,2021-09-07,2024-08-28,3985.945205479452,,,18.17344747273536,33.487656571031316,5.063333673539935,13.110113799195425,0.34386887915337283,27.879939346682725,75.0,test,47,2024-09-11,2026-08-10,4744.829787234043,,,25.625364274854824,36.55307383069799,5.526824763201535,20.09853951165329,1.615929062397025,20.549968926170827,66.66666666666666,recent,15,2026-01-09,2026-08-10,4822.8,,,4.718047107972067,33.74880255901112,5.102818946922481,-0.384771838950413,-0.3642345868382801,20.549968926170827,50.0,0.011700524733375,0.1462565591671875,-0.9872230027370303,-6.219901878246143,-1.2389072869708606,-6.776857761530554,-2.8840497186693526,-4.662730363302181,-2.7260941804835985,-15.399760854343935,True,True
231,SIZE+H03+RET40+DD60+ASSET_GROWTH+C01,6,full,120,2021-09-07,2026-08-10,4283.175,,,22.309670787234914,36.445270274538444,5.510524865510213,16.7991459217247,0.8760083965104325,29.79362014896213,78.33333333333333,train,73,2021-09-07,2024-08-28,3985.945205479452,,,18.455314423783886,35.649551582429055,5.390212199263273,13.065102224520613,0.34307044784492824,29.79362014896213,86.11111111111111,test,47,2024-09-11,2026-08-10,4744.829787234043,,,29.913280320772763,37.664243590110274,5.694833630824673,24.218446689948088,1.7269666845269658,19.418163346082817,66.66666666666666,recent,15,2026-01-09,2026-08-10,4822.8,,,12.000697137022708,34.9991103918365,5.291865491245678,6.70883164577703,-0.06521107895796807,19.418163346082817,62.5,0.011492306967666668,0.14365383709583335,-3.1525232645488117,-4.975364841402943,-3.8516851639502487,-6.821869336205365,-2.0105814859351057,-0.5428231850073821,-3.194838177914111,-8.306157369616491,True,True
93,SIZE+RET40+DD120+CHIP250+ASSET_GROWTH,5,full,120,2021-09-07,2026-08-10,4283.175,,,20.39457831265046,33.602564468926026,5.080707747701616,15.313870564948843,0.8329462625342176,28.162225951966636,76.66666666666667,train,73,2021-09-07,2024-08-28,3985.945205479452,,,17.982083955073712,32.538449676880454,4.919813591144324,13.06227036392939,0.3434465011444821,28.162225951966636,83.33333333333334,test,47,2024-09-11,2026-08-10,4744.829787234043,,,24.745713984733353,35.232697767378816,5.327183902427677,19.418530082305676,1.605633682428741,21.009894310990063,66.66666666666666,recent,15,2026-01-09,2026-08-10,4822.8,,,3.773965986252692,33.01440781605275,4.991778461787176,-1.2178124755344841,-0.3959963622106222,21.009894310990042,50.0,0.008659917283400001,0.1082489660425,-2.0137443641105044,-6.460640198178801,-1.0973061094958663,-6.824701196796589,-3.9604049633806646,-5.342739792649795,-2.4182522019843065,-11.805391659709372,False,False
255,SIZE+H03+RET40+DD120+CHIP250+DD60+ASSET_GROWTH+C01,8,full,120,2021-09-07,2026-08-10,4283.175,,,21.192129215997667,35.37991209084721,5.349442708136099,15.84268650786157,0.8453421062695207,28.185007528568683,76.66666666666667,train,73,2021-09-07,2024-08-28,3985.945205479452,,,18.226467969588324,34.30194581127528,5.1864542066648225,13.0400137629235,0.3417783633362786,28.185007528568683,80.55555555555556,test,47,2024-09-11,2026-08-10,4744.829787234043,,,26.77862444797139,37.031264689340404,5.59912722102827,21.17949722694312,1.6451568353100199,20.16696652826956,70.83333333333334,recent,15,2026-01-09,2026-08-10,4822.8,,,7.03973933440305,34.35564322163957,5.194573255111903,1.8451660792911468,-0.26549663984756516,20.16696652826957,62.5,0.010261801266875,0.1282725158359375,-2.434434117254712,-5.931824255266074,-2.177472543444946,-6.846957797802478,-3.465346787982874,-3.5817726480123504,-2.0700338185814666,-13.169822936102374,True,True
991,SIZE+H03+RET40+DD120+CHIP250+ASSET_GROWTH+C01+C02+C03,9,full,120,2021-09-07,2026-08-10,4283.175,,,20.403615381105755,34.445197940891646,5.208113928662817,15.195501452442938,0.8374826650009981,27.956564083384816,73.33333333333333,train,73,2021-09-07,2024-08-28,3985.945205479452,,,18.069449763119472,33.36739004427459,5.045149374694318,13.024300388425154,0.34219124278441626,27.956564083384816,77.77777777777779,test,47,2024-09-11,2026-08-10,4744.829787234043,,,24.573459677571474,36.09630791017736,5.457761756018818,19.11569792155266,1.6162725430987015,20.822527307457563,66.66666666666666,recent,15,2026-01-09,2026-08-10,4822.8,,,4.317756293551289,33.869642062062105,5.12108987978379,-0.8033335862325013,-0.3842602176283631,20.822527307457527,50.0,0.012343950040111112,0.1542993755013889,-1.128878271663071,-6.579009310684706,-1.3406887685219235,-6.862671172300825,-3.3487851020979704,-5.645571953402811,-2.4623927968010353,-15.818322601626022,True,True
367,SIZE+H03+RET40+DD120+DD60+ASSET_GROWTH+C02,7,full,120,2021-09-07,2026-08-10,4283.175,,,20.266103932909864,35.51304519525073,5.369572433521911,14.896531499387953,0.8210137993142501,29.134578858274317,73.33333333333333,train,73,2021-09-07,2024-08-28,3985.945205479452,,,18.222112985459095,34.452927145215426,5.209282584356573,13.012830401102521,0.34109619983944267,29.134578858274317,77.77777777777779,test,47,2024-09-11,2026-08-10,4744.829787234043,,,23.776954194181332,37.137055825092055,5.615122840753919,18.161831353427413,1.5902916371697229,20.635096079584358,66.66666666666666,recent,15,2026-01-09,2026-08-10,4822.8,,,6.873893562281963,34.768738640628904,5.257033282463091,1.616860279818872,-0.2688058839210786,20.63509607958438,50.0,0.009836285554428571,0.12295356943035714,-2.687906414319267,-6.877979263739691,-1.8116343158607187,-6.874141159623457,-5.3052444617098935,-6.599438521528057,-4.158346452484054,-13.398128735574648,True,True
458,H03+DD120+ASSET_GROWTH+C01+C02,5,full,120,2021-09-07,2026-08-10,4283.175,,,18.432796567205003,29.697291441641827,4.490230465976245,13.942566101228756,0.8174047300726824,26.53067331930523,75.0,train,73,2021-09-07,2024-08-28,3985.945205479452,,,17.328544981551573,28.77004849869584,4.350031333002811,12.978513648548764,0.3433848774849089,26.53067331930523,77.77777777777779,test,47,2024-09-11,2026-08-10,4744.829787234043,,,19.906818034709662,31.117748715942046,4.705003605850437,15.201814428859223,1.5478991360908418,20.489603724587468,70.83333333333334,recent,15,2026-01-09,2026-08-10,4822.8,,,1.8971365893015402,28.631795366124297,4.329127459357993,-2.431990870056453,-0.45982181916909615,20.489603724587468,50.0,0.011484032223,0.1435504027875,-2.0069368344139065,-4.1563731830788875,-1.4973304461373846,-1.762208479801636,-4.757622584827683,-9.524046524218011,-4.525734767348098,-17.446979885449974,True,False
