formula,fitness,net_excess,gross_excess,turnover,annual_cost,absolute_max_drawdown,excess_max_drawdown,risk_adjusted_score,absolute_dd_target_pass,excess_dd_target_pass,rank_ic,ic_mean,ic_ir,ic_win,ic_periods,ic_direction,s_i,efficiency,turnover_cap_pass,net_floor_pass,periods,coverage,run
"Sub(Div(TsDiv(Constant(0.5),20),TsMean(Constant(-10.0),30)),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Add(TsDiv(TsMean(Constant(-10.0),30),20),TsMean(Constant(-10.0),30)),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Add(TsSkew(Constant(1.0),30),TsMean(Constant(-10.0),30)),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Add(TsWMA(Constant(1.0),40),TsMean(Constant(-10.0),30)),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Add(TsMean(Constant(-10.0),30),Constant(-10.0)),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Add(TsDiv(Constant(-10.0),20),Constant(-10.0)),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Add(TsWMA(Ref(Constant(0.01),50),30),TsMean(Constant(-10.0),30)),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Add(TsPctChange(Add(Constant(-30.0),Constant(5.0)),20),Constant(-10.0)),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Add(TsSkew(Constant(-0.01),30),TsMean(Constant(-10.0),30)),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Add(Log(Constant(0.5)),Constant(-10.0)),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Sub(Add(TsMinDiff(Constant(-30.0),10),TsMinMaxDiff(Constant(-10.0),20)),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Add(TsMinDiff(Ref(Constant(-5.0),10),50),TsMean(Constant(-10.0),30)),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(TsSum(Constant(-1.0),30),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Div(Add(TsSum(Constant(30.0),20),TsStd(Constant(-10.0),10)),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Add(TsPctChange(Constant(-2.0),10),Constant(-10.0)),market_cap)",0.20116013020277024,0.20116013020277024,0.2142200231552124,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Sub(turnover,market_cap)",0.201129889190197,0.201129889190197,0.21418978214263917,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Sub(low,market_cap)",0.20110079973936082,0.20110079973936082,0.214160692691803,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Sub(open,market_cap)",0.20110079973936082,0.20110079973936082,0.214160692691803,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Sub(close,market_cap)",0.20110079973936082,0.20110079973936082,0.214160692691803,0.08637495338916779,0.01305989295244217,0.3310893774032593,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Sub(TsIr(TsMean(volume,10),20),market_cap)",0.20106285502910615,0.20106285502910615,0.21411733388900758,0.08633914589881897,0.01305447885990143,0.3310893774032593,0.18234401941299438,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Sub(oper_roe_lyr,market_cap)",0.20103791583180428,0.20103791583180428,0.21407823085784913,0.08624546974897385,0.013040315026044845,0.33108943700790405,0.18234407901763916,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Add(Ref(TsPctChange(TsMinMaxDiff(ratio_sp_ttm,40),10),20),TsMean(Constant(-10.0),30)),market_cap)",0.19998662670850753,0.19998662670850753,0.21701363682746888,0.11261250078678131,0.017027010118961336,0.33134132623672485,0.18202465772628784,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Sub(TsPctChange(Abs(Abs(current_assets)),40),market_cap)",0.19992391403317453,0.19992391403317453,0.2130964744091034,0.08712010830640793,0.013172560375928878,0.33258557319641113,0.17965710163116455,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Sub(Ref(TsMinMaxDiff(Pow(Abs(current_liabilities),Inv(Constant(-2.0))),10),40),market_cap)",0.1998840349495411,0.1998840349495411,0.21305659532546997,0.08712010830640793,0.013172560375928878,0.33258557319641113,0.17965710163116455,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Add(TsDiv(TsDiv(inventory,30),20),TsMean(Constant(-10.0),30)),market_cap)",0.19970783185958862,0.19970783185958862,0.21304492950439452,0.08820831775665283,0.01333709764480591,0.3310486078262329,0.17852944135665894,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Add(TsDiv(book_to_market_ratio_lf,20),TsMean(Sub(ratio_bm_ttm,market_cap),30)),market_cap)",0.19676905131340025,0.19676905131340025,0.20560639142990111,0.05844801664352417,0.008837340116500855,0.3357319235801697,0.18747836351394653,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Add(TsDiv(oper_roe_lyr,20),TsMed(Constant(-10.0),40)),market_cap)",0.19488185228705407,0.19488185228705407,0.2104445779323578,0.10292807966470718,0.015562725645303725,0.33108943700790405,0.18234401941299438,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Mul(Add(TsMax(Less(TsMaxDiff(current_liabilities,50),TsDiv(Constant(-0.01),30)),40),TsMean(Constant(-10.0),30)),market_cap)",0.1839405541777611,0.1839405541777611,0.20868409037590027,0.16364772617816925,0.02474353619813919,0.33404743671417236,0.17965710163116455,,,,,,,,,,,,,,120,1.0,net_scale_s305_20260923
"Sub(TsSum(TsIr(TsDelta(inventory,30),40),20),market_cap)",0.17997062594890592,0.17997062594890592,0.22609496784210203,0.305055171251297,0.04612434189319611,0.35149264335632324,0.1777377724647522,,,,,,,,,,,,,,100,0.8333333333333334,net_scale_s305_20260923
