selection,size,members,5y_periods,5y_first_signal_date,5y_last_signal_date,5y_mean_stock_count,5y_rank_ic,5y_ic_mean,5y_gross_excess_pct,5y_turnover_pct,5y_annual_cost_pct,5y_net_excess_pct,5y_sharpe_after_cost,5y_max_drawdown_pct,5y_monthly_win_rate_pct,5y_ic_ir,5y_win,5y_s_i,5y_direction,recent_periods,recent_first_signal_date,recent_last_signal_date,recent_mean_stock_count,recent_rank_ic,recent_ic_mean,recent_gross_excess_pct,recent_turnover_pct,recent_annual_cost_pct,recent_net_excess_pct,recent_sharpe_after_cost,recent_max_drawdown_pct,recent_monthly_win_rate_pct,recent_ic_ir,recent_win,recent_s_i,recent_direction
t10_size_plus_impact_downside+t10_size_plus_impact+reversal_turn_eq,3,t10_size_plus_impact_downside|t10_size_plus_impact|reversal_turn_eq,120,2021-09-07,2026-08-10,3923.15,0.114885281088464,0.07223207028167151,23.287556142957698,35.264655759263746,5.332015950800678,17.95554019215702,0.9530323550706118,26.12707460756457,78.33333333333333,0.44910968775884685,0.6833333333333333,0.035257330023780405,1,15,2026-01-09,2026-08-10,4613.8,0.07571963637592694,0.02980239524917625,10.208668724473801,34.482520265842304,5.213757064195357,4.994911660278445,-0.1804326779418145,20.062565574939118,62.5,0.12663250748783142,0.4666666666666667,0.0044746647961635385,1
t10_size_plus_impact_downside+t10_size_plus_impact+paper_composite,3,t10_size_plus_impact_downside|t10_size_plus_impact|paper_composite,120,2021-09-07,2026-08-10,3915.3166666666666,0.11238915287619294,0.07138775002010075,24.592475956446556,25.576053146254402,3.8670992357136655,20.72537672073289,1.0484898172447863,25.381190665907038,76.66666666666667,0.41141502115901213,0.6833333333333333,0.03159636690087829,1,15,2026-01-09,2026-08-10,4604.6,0.07455734095928687,0.024731664732953646,12.281708779366152,24.44423748502723,3.695968707736117,8.585740071630035,-0.03983890590377936,19.990004609467938,50.0,0.09899325143390399,0.5333333333333333,0.00393635925324053,1
t10_size_plus_impact_g13+t10_size_plus_impact+reversal_chip_turn_size_eq,3,t10_size_plus_impact_g13|t10_size_plus_impact|reversal_chip_turn_size_eq,120,2021-09-07,2026-08-10,3923.15,0.11368156104911413,0.07306933482579968,24.195007392224554,31.272692302950624,4.728431076206134,19.46657631601842,0.9824816855891982,26.764247138428466,76.66666666666667,0.4336829564761462,0.7,0.03451122884482232,1,15,2026-01-09,2026-08-10,4613.8,0.07005997889469745,0.025176246178098168,10.17828627163626,29.75243339833376,4.498567929828065,5.679718341808196,-0.1474716193260455,20.52965563133555,50.0,0.10673856931828711,0.4666666666666667,0.0034897808930550514,1
t10_size_plus_impact_g13+t10_size_plus_impact+book_to_market_lf_minus_size,3,t10_size_plus_impact_g13|t10_size_plus_impact|book_to_market_lf_minus_size,120,2021-09-07,2026-08-10,3919.575,0.11255318119271339,0.07317644842338702,26.58586946792225,25.538771736646996,3.861462286581026,22.724407181341228,1.0788747802017578,26.50241371082398,78.33333333333333,0.41422811547486044,0.7,0.03263588449531071,1,15,2026-01-09,2026-08-10,4609.8,0.07607865987008346,0.027626269483091267,12.276611700527852,24.429238662660364,3.6937008857942466,8.582910814733605,-0.029944815727278005,20.419591125086477,50.0,0.11351263190897326,0.4666666666666667,0.004030081493181688,1
t10_size_plus_impact+t10_nomcap_plus_impact+reversal_chip_turn_paper,3,t10_size_plus_impact|t10_nomcap_plus_impact|reversal_chip_turn_paper,120,2021-09-07,2026-08-10,3915.3166666666666,0.11522938217146986,0.07070343191484708,22.486887367719312,34.598037878904044,5.231223327290293,17.255664040429018,0.9407301159470032,24.526835153781157,73.33333333333333,0.428908738097709,0.675,0.03336045000678706,1,15,2026-01-09,2026-08-10,4604.6,0.07286999562848069,0.023066605635169823,9.281417495929134,33.26260924636572,5.029306518050497,4.252110977878637,-0.22003202004840372,20.300914475767108,62.5,0.09194736227993186,0.4666666666666667,0.0031267618141148507,1
t10_size_plus_impact+book_to_market_lf_plus_impact+t10_nomcap_plus_impact,3,t10_size_plus_impact|book_to_market_lf_plus_impact|t10_nomcap_plus_impact,120,2021-09-07,2026-08-10,3919.575,0.1187209720385671,0.07393967668088909,24.41732425397818,27.621208923922875,4.176326789297138,20.24099746468104,1.0409481826808304,23.82657905870721,75.0,0.43349699752418297,0.675,0.034738999822263146,1,15,2026-01-09,2026-08-10,4609.8,0.08054988450319461,0.02792958516130633,10.886275689156443,25.981900347236188,3.9284633325021114,6.957812356654333,-0.1087515161636653,20.19500017137451,50.0,0.10982293419646565,0.4666666666666667,0.004128238177152716,1
t10_size_plus_impact+t10_size_plus_wc_mcap+reversal_chip_turn_paper,3,t10_size_plus_impact|t10_size_plus_wc_mcap|reversal_chip_turn_paper,120,2021-09-07,2026-08-10,3915.3166666666666,0.11536424782008595,0.07050446762817376,22.2759174217666,34.20378250896674,5.171611915355771,17.104305506410828,0.9339962089364067,25.11045005709982,80.0,0.4291739293302381,0.6583333333333333,0.03259495729793931,1,15,2026-01-09,2026-08-10,4604.6,0.07116410611145134,0.021182298274748372,9.986505312151738,33.06621961177591,4.9996124053005175,4.986892906851222,-0.18925321252712216,20.08064923169355,62.5,0.08529895998790032,0.4666666666666667,0.0028327713118951776,1
t10_size_plus_impact+book_to_market_lf_plus_impact+t10_size_plus_wc_mcap,3,t10_size_plus_impact|book_to_market_lf_plus_impact|t10_size_plus_wc_mcap,120,2021-09-07,2026-08-10,3919.575,0.11854424755182844,0.07349382153248335,24.19163991838531,26.78560085629396,4.049982849471647,20.141657068913663,1.0352178752065357,24.557666921702037,78.33333333333333,0.4325737161447046,0.6833333333333333,0.03504073588889935,1,15,2026-01-09,2026-08-10,4609.8,0.07867004788536883,0.025986826962656855,11.66107176705512,25.265726904964115,3.820177908030574,7.840893859024546,-0.07031198735599449,19.917135814098142,62.5,0.1035217278521935,0.4666666666666667,0.0038005610007438187,1
t10_size_plus_impact+t10_size_plus_impact_dd120+reversal_chip_turn_size_eq,3,t10_size_plus_impact|t10_size_plus_impact_dd120|reversal_chip_turn_size_eq,120,2021-09-07,2026-08-10,3923.15,0.11153093687010102,0.07149930563064257,23.916357921616395,33.23990950301203,5.025874316855418,18.890483604760973,0.9611189215252746,26.246513874061506,78.33333333333333,0.4257070019789356,0.675,0.03204866301493903,1,15,2026-01-09,2026-08-10,4613.8,0.06697642206676455,0.022377689218498475,9.943434766735814,31.802376097227913,4.80851926590086,5.134915500834954,-0.17003042330895127,20.52343375724338,50.0,0.0940074205722394,0.4666666666666667,0.0029382643162386033,1
t10_size_plus_impact+t10_size_plus_impact_dd120+book_to_market_lf_minus_size,3,t10_size_plus_impact|t10_size_plus_impact_dd120|book_to_market_lf_minus_size,120,2021-09-07,2026-08-10,3919.575,0.11425110587218247,0.07358265521980875,25.5503865859958,28.218933719057347,4.266702778321471,21.28368380767433,1.034306422702798,26.050828886828103,78.33333333333333,0.4173392662721767,0.6916666666666667,0.03297968528104131,1,15,2026-01-09,2026-08-10,4609.8,0.07446420929287294,0.02475107754864878,12.828984522283681,27.147861129399875,4.104756602765261,8.724227919518421,-0.025026666860783954,20.246319433705096,62.5,0.09928599087200443,0.4666666666666667,0.003450184641933498,1
t10_size_plus_impact+reversal_turn_paper+reversal_turn_eq,3,t10_size_plus_impact|reversal_turn_paper|reversal_turn_eq,120,2021-09-07,2026-08-10,3915.3166666666666,0.11403773090510703,0.068144216698313,20.942540304758328,40.49180620261389,6.12236109783522,14.82017920692311,0.8859937403457466,24.935560332618845,78.33333333333333,0.4346733256287307,0.6333333333333333,0.031393801168462195,1,15,2026-01-09,2026-08-10,4604.6,0.07901339108320027,0.029257403967074012,8.67354401568755,39.729288482348345,6.0070684185310705,2.6664755971564804,-0.29707670740060066,20.17828420786095,62.5,0.12027736038292303,0.4666666666666667,0.0044349769867157605,1
t10_size_plus_impact+reversal_turn_paper+paper_composite,3,t10_size_plus_impact|reversal_turn_paper|paper_composite,120,2021-09-07,2026-08-10,3915.3166666666666,0.11390482839841523,0.06793470083426063,21.68442839813771,29.027080368707995,4.38889455174865,17.29553384638906,0.9849939741219116,23.8436784037245,73.33333333333333,0.4078701470423716,0.6833333333333333,0.03174655905692678,1,15,2026-01-09,2026-08-10,4604.6,0.07792933795890476,0.023692455793846472,10.735720666260484,27.40558783000795,4.143724879897202,6.591995786363284,-0.13945008628813657,19.898195029603393,50.0,0.09109343812300934,0.4666666666666667,0.003312797285152401,1
t10_size_plus_impact+reversal_chip_turn_paper+reversal40,3,t10_size_plus_impact|reversal_chip_turn_paper|reversal40,120,2021-09-07,2026-08-10,3915.3166666666666,0.11286063094226974,0.06866800354099147,21.36489819914502,44.314619746599924,6.700370505685909,14.664527693459112,0.8491142982387878,25.498330106095878,71.66666666666667,0.41891238456923824,0.6416666666666667,0.030337176120542944,1,15,2026-01-09,2026-08-10,4604.6,0.07851372392644573,0.027054797892585507,11.072291059934402,44.58989340718021,6.741991883165649,4.3302991767687535,-0.2071768735833381,19.804549394632133,50.0,0.10808578792497235,0.4666666666666667,0.003960234932973033,1
t10_size_plus_impact+reversal_chip_turn_size_eq+reversal_chip_turn_eq,3,t10_size_plus_impact|reversal_chip_turn_size_eq|reversal_chip_turn_eq,120,2021-09-07,2026-08-10,3923.15,0.11054796862513457,0.06834556434243735,21.377412848058075,36.175483459088106,5.469733099014121,15.907679749043954,0.8892758861703473,25.97234203526755,75.0,0.4202742047969553,0.6333333333333333,0.02942495775036989,1,15,2026-01-09,2026-08-10,4613.8,0.06796211305837938,0.02126618362432784,6.200835561079665,34.45381231858955,5.209416422570739,0.9914191385089255,-0.35334742953139314,21.182162876349754,37.5,0.08787868178874557,0.4666666666666667,0.0027871297566691,1
t10_size_plus_impact+reversal_chip_turn_size_eq+impact_abs_return60,3,t10_size_plus_impact|reversal_chip_turn_size_eq|impact_abs_return60,120,2021-09-07,2026-08-10,3923.15,0.1097055904022942,0.07283514481984009,26.230783209024256,27.341636098204305,4.134055378048491,22.096727830975766,1.053032744235207,26.29244007866537,83.33333333333334,0.42881238618664347,0.6916666666666667,0.03253815523224209,1,15,2026-01-09,2026-08-10,4613.8,0.06913313971678621,0.027768080932210306,11.81144703150554,25.732081519667922,3.8906907257737893,7.920756305731751,-0.05072075131932881,20.24470282644356,75.0,0.1235939561613458,0.4666666666666667,0.003987404511744579,1
t10_size_plus_impact+impact60+reversal_chip_turn_eq,3,t10_size_plus_impact|impact60|reversal_chip_turn_eq,120,2021-09-07,2026-08-10,3923.15,0.11435214892916115,0.07372092205999961,25.63300757100402,29.413561350783024,4.447330476238394,21.185677094765627,1.0422629086346962,24.738670616294524,83.33333333333334,0.4506059066831725,0.7083333333333334,0.0364988255724873,1,15,2026-01-09,2026-08-10,4613.8,0.07386767111109958,0.02944886666878599,10.98579796026904,27.917765155904995,4.221166091572835,6.764631868696204,-0.10485313362974434,19.962636470190944,62.5,0.12704218653845445,0.4666666666666667,0.004379344877813507,1
t10_size_plus_impact+reversal_chip_eq+reversal_turn_eq,3,t10_size_plus_impact|reversal_chip_eq|reversal_turn_eq,120,2021-09-07,2026-08-10,3923.15,0.10843054372025689,0.0658478740252658,19.6762408708536,42.223997394574795,6.384268406059709,13.291972464793892,0.813174670069037,26.8451611604291,68.33333333333333,0.41133164667926314,0.6166666666666667,0.02750389702758168,1,15,2026-01-09,2026-08-10,4613.8,0.07193150089132998,0.024164227746745807,6.954433168303686,41.71585355609883,6.307437057682143,0.6469961106215436,-0.3740157864171737,20.592692838790715,37.5,0.09961711953390189,0.4666666666666667,0.003343950830520808,1
