na,nb,nc,comb,net,turnover,sharpe,dd,pool_s,members,tag,seat_si
0.22046818061928597,0.4398264785795066,0.856511786781878,0.5834632076785295,20.822997315443697,0.14448418871732693,1.0736951434669686,25.868735578418654,0.026389588714770394,t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+book_to_market_lf_div_oper_main_profit_ttm+growth_revenue,replace-SIZE,"[0.01579, 0.03726, 0.01692, 0.0154, 0.00283]"
0.20610336311094377,0.39691997948134883,0.8959884500327503,0.5833374679553985,22.194673233150468,0.13956751251479807,1.0877687664976365,27.66498573199233,0.02381519876888093,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+book_to_market_lf_div_oper_main_profit_ttm+quality_net_margin_tsrank378,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.00333]"
0.24595590703788697,0.40953082663557,0.8681774125203886,0.5832068063642017,20.285295519743343,0.15161818837156366,1.095166909391377,24.08199919237084,0.024571849598134198,t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+cash_conversion,replace-SIZE,"[0.01579, 0.03726, 0.01692, 0.0154, 0.01303]"
0.25517786099426276,0.37265036757953607,0.8911390049960779,0.5824757530999252,21.697080021134614,0.1327434792444876,1.0924325260378727,26.938307609052337,0.02235902205477216,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+paper_composite,replace-SIZE,"[0.01579, 0.03726, 0.01692, 0.0154, 0.01672]"
0.2532231822581585,0.37265036757953607,0.8911390049960779,0.5820848173527043,21.697080021134614,0.1327434792444876,1.0924325260378727,26.938307609052337,0.02235902205477216,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+paper_composite,replace-SIZE,"[0.01579, 0.03726, 0.01692, 0.0154, 0.01594]"
0.23951058756785445,0.40953082663557,0.8681774125203886,0.5819177424701952,20.285295519743343,0.15161818837156366,1.095166909391377,24.08199919237084,0.024571849598134198,t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+cash_conversion,replace-SIZE,"[0.01579, 0.03726, 0.01692, 0.0154, 0.01045]"
0.23457454036349173,0.4530223317578067,0.8362912360834737,0.5818037804254939,19.86438953938271,0.15804037774948076,1.099743736357433,22.832844393299702,0.0271813399054684,t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+quality_roic,replace-SIZE,"[0.01579, 0.03726, 0.01692, 0.0154, 0.00848]"
0.2375513663310245,0.40953082663557,0.8681774125203886,0.5815258982228293,20.285295519743343,0.15161818837156366,1.095166909391377,24.08199919237084,0.024571849598134198,t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+cash_conversion,replace-SIZE,"[0.01579, 0.03726, 0.01692, 0.0154, 0.00967]"
0.22253369299192496,0.3978751899598479,0.8839117826425386,0.5815233572734742,19.86152914501485,0.14618325726659057,1.103396279213818,22.83324828716854,0.023872511397590872,t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+paper_composite+quality_roic,replace-SIZE,"[0.01579, 0.03726, 0.01692, 0.0154, 0.00366]"
0.250206117401171,0.37265036757953607,0.8911390049960779,0.5814814043813069,21.697080021134614,0.1327434792444876,1.0924325260378727,26.938307609052337,0.02235902205477216,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+paper_composite,replace-SIZE,"[0.01579, 0.03726, 0.01692, 0.0154, 0.01473]"
0.23133427155596623,0.4530223317578067,0.8362912360834737,0.5811557266639887,19.86438953938271,0.15804037774948076,1.099743736357433,22.832844393299702,0.0271813399054684,t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+quality_roic,replace-SIZE,"[0.01579, 0.03726, 0.01692, 0.0154, 0.00718]"
0.2313315844033642,0.4530223317578067,0.8362912360834737,0.5811551892334683,19.86438953938271,0.15804037774948076,1.099743736357433,22.832844393299702,0.0271813399054684,t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+quality_roic,replace-SIZE,"[0.01579, 0.03726, 0.01692, 0.0154, 0.00718]"
0.2476371480919827,0.37265036757953607,0.8911390049960779,0.5809676105194692,21.697080021134614,0.1327434792444876,1.0924325260378727,26.938307609052337,0.02235902205477216,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+paper_composite,replace-SIZE,"[0.01579, 0.03726, 0.01692, 0.0154, 0.0137]"
0.21656699037414473,0.3861589417122509,0.8942391420154483,0.5808766415810684,19.836707036253344,0.15001412127689426,1.0925592048568078,21.4360970321709,0.023169536502735052,t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+value_bm+growth_roe,replace-SIZE,"[0.01579, 0.03726, 0.01692, 0.0154, 0.00127]"
0.205066968736905,0.40464518209444583,0.8840746362497112,0.580472793792807,21.7861391149885,0.13574223927305437,1.0840476086709239,27.18310045124387,0.02427871092566675,size_only+t10_size_plus_impact_bm+book_to_market_lf_minus_size+impact60+book_to_market_lf_plus_impact+book_to_market_lf_div_oper_main_profit_ttm+growth_revenue,add-6th,"[0.01024, 0.01579, 0.03726, 0.01692, 0.0154, 0.00283]"
