net_5y,turn_5y,comb_5y,net_1y,turn_1y,comb_1y,net_3m,turn_3m,comb_3m,comb_mean,comb_min,selection,size
25.56312994136277,21.974021866235084,0.6119782189502603,12.947818784712558,21.60366954039313,0.23082579687760021,60.48603372990986,16.82551048777567,0.8566631414216667,0.566489052416509,0.23082579687760021,size_only+impact60+t10_size_plus_impact_aggregate+t10_size_plus_impact_g13+t10_nomcap_plus_impact+f_i10_01,6
25.556788470777775,22.84577281787074,0.6248656034169741,12.506278635818195,22.532421999754355,0.2169059987288271,62.002636127396556,18.24824472371325,0.85764549637875,0.5664723661748504,0.2169059987288271,size_only+impact60+t10_size_plus_impact_g13+t10_size_plus_impact_fscore+f_i10_01+t10_size_plus_wc_mcap,6
24.91060700926824,24.182805082598765,0.6262315187190854,11.100488305276501,23.55249113620653,0.20564941924925034,58.73353463190665,18.81757745002898,0.8674495218945,0.5664434866209452,0.20564941924925034,impact60+t10_size_plus_impact_aggregate+t10_size_plus_impact+t10_size_plus_impact_fscore+f_i10_01,5
24.69390385601862,23.682212744201905,0.6172151482286985,11.667936734880598,22.94153012399515,0.21490402286161184,60.00148627480837,18.25325454220213,0.8667826037099999,0.5663005916001035,0.21490402286161184,impact60+t10_size_plus_impact_bm+t10_size_plus_impact_downside+t10_size_plus_impact+f_i10_01,5
25.534368923046635,20.56261570252495,0.6214475097644232,12.154173601748077,20.384901199405565,0.2214433778493585,59.75658833444296,16.493930400556337,0.8558759335449999,0.5662556070529272,0.2214433778493585,size_only+impact60+t10_size_plus_impact_aggregate+t10_size_plus_impact_g13+t10_size_plus_impact_wc+f_i10_01,6
25.416259164154813,22.02363951076601,0.6090453610483907,13.064310931926936,21.54659532704407,0.23293048249234874,60.276890362612704,16.868708628592614,0.85649423654625,0.5661566933623298,0.23293048249234874,size_only+impact60+t10_size_plus_impact_downside+t10_size_plus_impact_g13+t10_nomcap_plus_impact+f_i10_01,6
24.217747251585433,24.455628621727644,0.6212196327323727,11.476091740742266,24.067356466679414,0.20911096631100423,59.31344655340768,19.170101460075514,0.8679344916979166,0.5660883635804311,0.20911096631100423,impact60+t10_size_plus_impact_aggregate+t10_size_plus_impact_downside+t10_size_plus_impact_wc+t10_size_plus_impact_fscore+f_i10_01,6
25.524520875470134,21.55512436141729,0.6293207577740163,11.481304641692406,21.138544214999015,0.21046625788435444,60.53733108740295,16.793057398468463,0.8584763088341667,0.5660877748308458,0.21046625788435444,size_only+impact60+t10_size_plus_impact_bm+t10_size_plus_impact_downside+t10_size_plus_impact_wc+f_i10_01,6
26.0272179890869,21.110142304058662,0.617841935746261,12.945039066342668,20.632977134564545,0.2271663322499956,62.412832734806564,16.279411387782407,0.853219188458,0.5660758188180856,0.2271663322499956,size_only+impact60+t10_size_plus_impact_bm+t10_size_plus_impact_dd120+f_i10_01,5
24.683646798493804,24.797303755686322,0.6219654095754512,11.290543103567611,24.161027969723285,0.20711062023012328,60.741913387585896,19.343822557605755,0.8689619714141666,0.566012667073247,0.20711062023012328,impact60+t10_size_plus_impact_aggregate+t10_size_plus_impact_g13+t10_size_plus_impact+t10_size_plus_impact_fscore+f_i10_01,6
25.516924313116952,20.721537872679292,0.6215428600711119,12.033684639585754,20.442243988697605,0.2200618102299241,59.79408616736875,16.53693637889257,0.8562930117304166,0.5659658940104842,0.2200618102299241,size_only+impact60+t10_size_plus_impact_aggregate+t10_size_plus_impact_downside+t10_size_plus_impact_wc+f_i10_01,6
25.466225675703726,23.340867878833084,0.6298354722787436,11.306995758770107,22.848809864884903,0.20384830151730526,62.934525007899964,18.029319406256704,0.8638443099232143,0.5658426945730878,0.20384830151730526,size_only+impact60+t10_size_plus_impact_bm+t10_size_plus_impact_aggregate+t10_size_plus_impact_downside+t10_size_plus_impact_fscore+f_i10_01,7
24.624693418722675,24.827996555091207,0.6207289028829622,11.393440643371967,24.21993795852257,0.20788399407254737,60.15494521274055,19.43220865938384,0.86879306653875,0.5658019878314199,0.20788399407254737,impact60+t10_size_plus_impact_downside+t10_size_plus_impact_g13+t10_size_plus_impact+t10_size_plus_impact_fscore+f_i10_01,6
25.49519832668972,23.30614909107481,0.6288401616281949,11.392726422244612,22.812199797886073,0.20465915251510686,63.01461266013643,17.94208592933409,0.8633420387282142,0.5656137842905054,0.20465915251510686,size_only+impact60+t10_size_plus_impact_bm+t10_size_plus_impact_downside+t10_size_plus_impact_g13+t10_size_plus_impact_fscore+f_i10_01,7
25.41102611307242,22.855522521006247,0.6247054529971658,11.812887323438495,22.691573445128167,0.21039310163471922,62.584967653209475,17.85377852805278,0.8615309518485714,0.5655431688268188,0.21039310163471922,size_only+impact60+t10_size_plus_impact_aggregate+t10_size_plus_impact_g13+t10_size_plus_impact_wc+t10_size_plus_impact_fscore+f_i10_01,7
24.734449449949853,24.983810243407326,0.6123548691303564,12.548770567418806,24.5794436316585,0.21932064000579227,62.17385890419336,19.915167010543193,0.8645690078945,0.5654148390102162,0.21932064000579227,impact60+t10_size_plus_impact_aggregate+t10_size_plus_impact_fscore+t10_size_plus_impact_dd120+f_i10_01,5
24.863435253683814,24.115753639298017,0.6305696779849839,10.601637205990965,23.387486057576545,0.19780115090079442,60.58174041801514,18.950732147191047,0.8677510802215,0.5653739697024261,0.19780115090079442,impact60+t10_size_plus_impact_bm+t10_size_plus_impact_g13+t10_size_plus_impact_fscore+f_i10_01,5
25.86573346795088,20.464159298729804,0.6217286774082263,12.16942166772365,19.756197217565905,0.2215875980667868,57.80729508038053,15.967275783138174,0.8526909259035,0.5653357337928377,0.2215875980667868,size_only+impact60+t10_size_plus_impact_aggregate+t10_nomcap_plus_impact+f_i10_01,5
24.83892377008807,23.61768999151444,0.6215292480656367,11.070264468608068,22.99816965832786,0.20713337204492488,60.204089997980546,18.422622379235474,0.8670601908233333,0.565240936977965,0.20713337204492488,impact60+t10_size_plus_impact_bm+t10_size_plus_impact_aggregate+t10_size_plus_impact_downside+t10_size_plus_impact_g13+f_i10_01,6
