formula,fitness,net_excess,gross_excess,turnover,annual_cost,absolute_max_drawdown,excess_max_drawdown,risk_adjusted_score,absolute_dd_target_pass,excess_dd_target_pass,rank_ic,ic_mean,ic_ir,ic_win,ic_periods,ic_direction,s_i,efficiency,turnover_cap_pass,net_floor_pass,periods,coverage,run
"Add(amount,Constant(10.0))",0.03106568223863325,-0.33765008583068845,-0.2824700331687927,0.36494743824005127,0.055180052661895754,0.7246917486190796,0.7613188624382019,,,,-0.1117953360080719,-0.045930035412311554,-0.4220961068252265,0.6583333611488342,120,0,0.03106568223863325,0.08512371641364747,0.0,0.0,120,1.0,ic_frontier_s115_20260923
"Add(Constant(-10.0),amount)",0.031065680111544796,-0.33765008583068845,-0.2824700331687927,0.36494743824005127,0.055180052661895754,0.7246917486190796,0.7613188624382019,,,,-0.1117953360080719,-0.045930035412311554,-0.4220960779240182,0.6583333611488342,120,0,0.031065680111544796,0.08512371058516854,0.0,0.0,120,1.0,ic_frontier_s112_20260923
"Add(amount,Constant(-5.0))",0.031065679718959932,-0.33765008583068845,-0.2824700331687927,0.36494743824005127,0.055180052661895754,0.7246917486190796,0.7613188624382019,,,,-0.1117953360080719,-0.045930031687021255,-0.4220960725898832,0.6583333611488342,120,0,0.031065679718959932,0.08512370950943866,0.0,0.0,120,1.0,ic_frontier_s115_20260923
Abs(amount),0.031065679718959932,-0.33765008583068845,-0.2824700331687927,0.36494743824005127,0.055180052661895754,0.7246917486190796,0.7613188624382019,,,,-0.1117953360080719,-0.045930031687021255,-0.4220960725898832,0.6583333611488342,120,0,0.031065679718959932,0.08512370950943866,0.0,0.0,120,1.0,ic_frontier_s106_20260923
amount,0.031065679718959932,-0.33765008583068845,-0.2824700331687927,0.36494743824005127,0.055180052661895754,0.7246917486190796,0.7613188624382019,,,,-0.1117953360080719,-0.045930031687021255,-0.4220960725898832,0.6583333611488342,120,0,0.031065679718959932,0.08512370950943866,0.0,0.0,120,1.0,ic_frontier_s101_20260923
"Add(amount,Constant(-30.0))",0.031065677591871652,-0.33765008583068845,-0.2824700331687927,0.36494743824005127,0.055180052661895754,0.7246917486190796,0.7613188624382019,,,,-0.1117953360080719,-0.045930031687021255,-0.4220960436886772,0.6583333611488342,120,0,0.031065677591871652,0.08512370368096021,0.0,0.0,120,1.0,ic_frontier_s115_20260923
"Less(current_liabilities,amount)",0.031015844031363857,-0.34099358224868775,-0.28511762380599975,0.3695499897003174,0.05587595844268799,0.7329583764076233,0.7655190229415894,,,,-0.11361290514469147,-0.04593077674508095,-0.41999348963966354,0.6500000357627869,120,0,0.031015844031363857,0.08392868325207051,0.0,0.0,120,1.0,ic_frontier_s110_20260923
"Log(TsMinDiff(TsWMA(amount,20),50))",0.030377705977631522,-0.28618903684616087,-0.23557265639305114,0.33476442098617554,0.05061638045310974,0.7015430331230164,0.7043346166610718,,,,-0.10478575527667999,-0.062040314078330994,-0.4242482694895709,0.6833333969116211,120,0,0.030377705977631522,0.0907435320878559,0.0,0.0,120,1.0,ic_frontier_s102_20260923
"Log(Greater(TsMinMaxDiff(Constant(-0.5),10),TsPctChange(amount,20)))",0.029555589275143915,-0.4451020541667938,-0.3201261520385742,0.8265601992607117,0.12497590212821962,0.7884953022003174,0.8018271923065186,,,,-0.08405833691358566,-0.04716378450393677,-0.5860134200825778,0.6000000238418579,120,0,0.029555589275143915,0.03575733419245071,0.0,0.0,120,1.0,ic_frontier_s102_20260923
"Log(TsPctChange(amount,20))",0.029555589275143915,-0.4451020541667938,-0.3201261520385742,0.8265601992607117,0.12497590212821962,0.7884953022003174,0.8018271923065186,,,,-0.08405833691358566,-0.04716378450393677,-0.5860134200825778,0.6000000238418579,120,0,0.029555589275143915,0.03575733419245071,0.0,0.0,120,1.0,ic_frontier_s104_20260923
"Log(Greater(Log(Greater(TsMinMaxDiff(Constant(-0.5),10),TsPctChange(close,20))),TsPctChange(close,20)))",0.02899089930278648,-0.439047780418396,-0.33415297508239744,0.6937487125396729,0.10489480533599853,0.8749832510948181,0.8493830561637878,,,,-0.10042579472064972,-0.05064133182168007,-0.4558101885677218,0.6333333849906921,120,0,0.02899089930278648,0.041788761231219725,0.0,0.0,120,1.0,ic_frontier_s102_20260923
"Log(Greater(Greater(TsMinMaxDiff(Constant(-0.5),10),TsPctChange(close,20)),TsPctChange(close,20)))",0.02899089930278648,-0.439047780418396,-0.33415297508239744,0.6937487125396729,0.10489480533599853,0.8749832510948181,0.8493830561637878,,,,-0.10042579472064972,-0.05064133182168007,-0.4558101885677218,0.6333333849906921,120,0,0.02899089930278648,0.041788761231219725,0.0,0.0,120,1.0,ic_frontier_s102_20260923
"Log(Greater(TsMinMaxDiff(Constant(-0.5),10),Greater(TsMinMaxDiff(Constant(-0.5),10),TsPctChange(close,20))))",0.02899089930278648,-0.439047780418396,-0.33415297508239744,0.6937487125396729,0.10489480533599853,0.8749832510948181,0.8493830561637878,,,,-0.10042579472064972,-0.05064133182168007,-0.4558101885677218,0.6333333849906921,120,0,0.02899089930278648,0.041788761231219725,0.0,0.0,120,1.0,ic_frontier_s102_20260923
"Log(TsPctChange(close,20))",0.02899089930278648,-0.439047780418396,-0.33415297508239744,0.6937487125396729,0.10489480533599853,0.8749832510948181,0.8493830561637878,,,,-0.10042579472064972,-0.05064133182168007,-0.4558101885677218,0.6333333849906921,120,0,0.02899089930278648,0.041788761231219725,0.0,0.0,120,1.0,ic_frontier_s102_20260923
"Log(Greater(TsMinMaxDiff(Constant(-0.5),10),TsPctChange(close,20)))",0.02899089930278648,-0.439047780418396,-0.33415297508239744,0.6937487125396729,0.10489480533599853,0.8749832510948181,0.8493830561637878,,,,-0.10042579472064972,-0.05064133182168007,-0.4558101885677218,0.6333333849906921,120,0,0.02899089930278648,0.041788761231219725,0.0,0.0,120,1.0,ic_frontier_s102_20260923
"Log(Greater(TsVar(TsMinMaxDiff(Constant(10.0),10),30),TsPctChange(close,20)))",0.02899089930278648,-0.439047780418396,-0.33415297508239744,0.6937487125396729,0.10489480533599853,0.8749832510948181,0.8493830561637878,,,,-0.10042579472064972,-0.05064133182168007,-0.4558101885677218,0.6333333849906921,120,0,0.02899089930278648,0.041788761231219725,0.0,0.0,120,1.0,ic_frontier_s102_20260923
