components,factor_count,full_period_label,full_periods,full_first_signal_date,full_last_signal_date,full_mean_stock_count,full_rank_ic,full_ic_mean,full_gross_excess_pct,full_turnover_pct,full_annual_cost_pct,full_net_excess_pct,full_sharpe_after_cost,full_max_drawdown_pct,full_monthly_win_rate_pct,full_min_member_addition_pp,full_vs_best_single_pp
SIZE+H03+RET40+DD120+CHIP250+ASSET_GROWTH+C02,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.880126369454716,31.781387544146707,4.805345796674981,11.074780572779735,0.7275687369575061,33.80909615212746,71.66666666666667,-1.069583904230127,-6.051182968409632
SIZE+H03+RET40+ASSET_GROWTH+C02,5,full,120,2021-09-07,2026-08-10,4743.825,,,16.89976060758198,31.51748416523684,4.76544360578381,12.134317001798172,0.7760426577391288,35.25525348184072,71.66666666666667,-2.950718882321977,-4.991646539391196
SIZE+H03+DD120+DD60+ASSET_GROWTH+C02,6,full,120,2021-09-07,2026-08-10,4743.825,,,14.580638192821333,29.29866883391658,4.429958727688186,10.150679465133146,0.6933770765328812,34.03980549593592,71.66666666666667,-1.971326616338088,-6.975284076056221
SIZE+H03+RET40+CHIP250+C02,5,full,120,2021-09-07,2026-08-10,4743.825,,,17.11524867795727,34.02662178823394,5.1448252143809725,11.970423463576296,0.7564306579065375,33.35960873080298,73.33333333333333,-1.4061293647858903,-5.155540077613072
SIZE+H03+RET40+CHIP250+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,17.544973397021376,35.56739562902643,5.377790219108795,12.167183177912582,0.7603417401332979,34.062173281335085,73.33333333333333,-1.208506091498169,-4.9587803632767855
SIZE+H03+RET40+CHIP250+C01,5,full,120,2021-09-07,2026-08-10,4743.825,,,17.25861001937346,34.469706436163065,5.211819613147856,12.046790406225604,0.7584487892923211,33.8703784073586,73.33333333333333,-2.1503106391261824,-5.079173134963764
SIZE+H03+DD120+CHIP250+C01+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,15.608346208793442,30.517204731784968,4.614201355445887,10.994144853347551,0.7211247212407393,33.808652165902984,71.66666666666667,-1.4310932872626283,-6.131818687841815
SIZE+H03+DD120+CHIP250+DD60+ASSET_GROWTH+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.10653825933826,30.1398366206364,4.557143297040224,10.549394962298036,0.7062658174266234,33.075468569336984,71.66666666666667,-0.9809998479535268,-6.576568578891331
SIZE+H03+CHIP250+ASSET_GROWTH+C01+C02+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.02041653944188,28.520604280952703,4.312315367280049,10.708101172161832,0.7240721149525532,33.47867032381432,68.33333333333333,-1.112035884004131,-6.417862369027535
SIZE+H03+DD120+CHIP250+C01+C02,6,full,120,2021-09-07,2026-08-10,4743.825,,,15.266041256274873,29.59687724240126,4.47504783905107,10.7909934172238,0.7167708273467612,33.38983542363092,70.0,-1.584550658664174,-6.334970123965567
SIZE+H03+RET40+DD120+CHIP250+C01,6,full,120,2021-09-07,2026-08-10,4743.825,,,16.265359138697388,34.2378461798148,5.176762342387998,11.08859679630939,0.7220119901303158,33.475136347004565,71.66666666666667,-0.9581936099162132,-6.037366744879977
SIZE+H03+CHIP250+DD60+C02,5,full,120,2021-09-07,2026-08-10,4743.825,,,15.952941101271906,31.191558725367106,4.716163679275506,11.2367774219964,0.7261177942312083,33.314613520299005,71.66666666666667,-2.1397754063657874,-5.889186119192969
SIZE+H03+DD120+CHIP250+DD60+ASSET_GROWTH+C01,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.204451715199754,29.877781440088448,4.517520553741373,10.686931161458382,0.7128837780150262,33.2525575915471,71.66666666666667,-1.0917260381746736,-6.439032379730985
SIZE+H03+RET40+DD120+CHIP250+ASSET_GROWTH+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,16.04043827224526,32.3333237014875,4.88879854366491,11.151639728580353,0.7301441427838116,33.81849758326232,75.0,-0.7889783282412601,-5.974323812609017
SIZE+H03+DD120+DD60+C02,5,full,120,2021-09-07,2026-08-10,4743.825,,,15.65856622521026,31.51654835956524,4.765302111966264,10.893264113243998,0.7118260098051834,33.66134478011874,73.33333333333333,-2.058153032879145,-6.23269942794537
SIZE+H03+DD120+DD60+C01+C02,6,full,120,2021-09-07,2026-08-10,4743.825,,,15.626368839612462,33.18642365774379,5.017787257050861,10.608581582561602,0.7021112628862854,33.33610278800294,71.66666666666667,-0.9339272646908476,-6.517381958627766
SIZE+H03+RET40+DD120+C01,5,full,120,2021-09-07,2026-08-10,4743.825,,,17.222737906503944,36.03339196172411,5.448248864612684,11.77448904189126,0.7459294577692568,34.44942252822415,73.33333333333333,-1.3558004180118228,-5.351474499298108
SIZE+H03+RET40+DD120+C02,5,full,120,2021-09-07,2026-08-10,4743.825,,,16.567743842140757,35.09648586690159,5.30658866307552,11.261155179065238,0.7287538378195474,33.78433631702382,71.66666666666667,-1.690261967057905,-5.86480836212413
SIZE+H03+RET40+DD120+CHIP250+ASSET_GROWTH+C01,7,full,120,2021-09-07,2026-08-10,4743.825,,,16.106657139523683,31.99289032366076,4.837325016937506,11.269332122586178,0.7357795414845343,33.79280374740821,71.66666666666667,-0.959327584300361,-5.85663141860319
SIZE+H03+RET40+ASSET_GROWTH+C03,5,full,120,2021-09-07,2026-08-10,4880.208333333333,,,16.537923459775854,32.1516004504008,4.861321988100601,11.676601471675252,0.7448003269975321,35.97852237820419,73.33333333333333,-3.408434412444897,-5.449362069514116
SIZE+H03+DD60+ASSET_GROWTH+C03,5,full,120,2021-09-07,2026-08-10,4880.208333333333,,,15.029311609216968,28.126198841132176,4.252681264779185,10.776630344437782,0.7076787954717341,35.01877164506514,75.0,-3.723924071314441,-6.349333196751585
SIZE+H03+RET40+CHIP250+ASSET_GROWTH+C01+C02,7,full,120,2021-09-07,2026-08-10,4743.825,,,16.449893587152648,32.429149008513704,4.903287330087272,11.546606257065376,0.7488596562873591,34.090867531247696,71.66666666666667,-0.6820534498211632,-5.579357284123992
SIZE+H03+RET40+DD120+ASSET_GROWTH+C03,6,full,120,2021-09-07,2026-08-10,4880.208333333333,,,15.577236117495834,32.5832260156663,4.926583773568745,10.65065234392709,0.7020233063915697,35.447079443935245,73.33333333333333,-1.878358814071552,-6.475311197262277
SIZE+H03+DD120+DD60+ASSET_GROWTH,5,full,120,2021-09-07,2026-08-10,4880.208333333333,,,14.398872759930711,27.93768381429773,4.224177792721817,10.174694967208897,0.6804558408787779,35.054028958867,70.0,-3.601361657335952,-6.951268573980473
SIZE+H03+RET40+DD120+CHIP250+C02,6,full,120,2021-09-07,2026-08-10,4743.825,,,16.125203082996734,33.74985474104636,5.102978036846209,11.022225046150524,0.7211070740162931,33.21091300846837,71.66666666666667,-0.9481984174257718,-6.103738495038844
SIZE+H03+DD120+CHIP250+DD60+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,15.532854163557156,31.89690845957524,4.822812559087775,10.710041604469382,0.7051453251533115,33.5529500192992,73.33333333333333,-0.9455137001953772,-6.415921936719986
SIZE+H03+RET40+DD120+CHIP250,5,full,120,2021-09-07,2026-08-10,4743.85,,,16.16013371375037,31.917305994889567,4.825896666427302,11.334237047323068,0.7348934969019216,33.12522965743925,70.0,-1.5505280656602896,-5.7917264938663
SIZE+H03+DD120+DD60+ASSET_GROWTH+C01,6,full,120,2021-09-07,2026-08-10,4743.825,,,14.850315123394005,29.502412584253427,4.460764782739118,10.389550340654884,0.7031618124721841,34.67472114702619,70.0,-2.64137445781345,-6.736413200534482
SIZE+H03+DD120+DD60+ASSET_GROWTH+C03,6,full,120,2021-09-07,2026-08-10,4880.208333333333,,,13.946229698214156,29.082914042829028,4.3973366032757495,9.548893094938409,0.6611718148938849,34.91310945219098,70.0,-2.357263450631674,-7.577070446250959
SIZE+H03+DD120+CHIP250+DD60+ASSET_GROWTH+C01+C02,8,full,120,2021-09-07,2026-08-10,4743.825,,,14.820129880655012,30.856070119462142,4.665437802062676,10.154692078592335,0.6975858165889102,32.96918274631361,71.66666666666667,-1.0172192037429575,-6.9712714625970325
SIZE+H03+DD120+CHIP250+C02+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,14.83475177736576,30.00463916147254,4.536701441214648,10.298050336151112,0.7000932673534682,33.665557922931335,70.0,-1.8441816839589131,-6.827913205038255
SIZE+H03+DD120+CHIP250+C01+C02+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.033177892279976,31.53941378717404,4.768759364620714,10.26441852765926,0.7019547792879333,33.51622483074864,70.0,-1.2203682051845473,-6.861545013530106
SIZE+H03+CHIP250+DD60+ASSET_GROWTH+C01+C02,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.290717640991728,30.1946422323898,4.5654299055373375,10.725287735454389,0.7174457556441568,33.02474127029398,71.66666666666667,-1.0435128053843563,-6.400675805734979
SIZE+H03+ASSET_GROWTH+C01+C02+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,15.3198802663386,28.454781244891898,4.302362924227655,11.017517342110947,0.7345065217128062,34.36071222991577,71.66666666666667,-1.6842489233133602,-6.10844619907842
SIZE+H03+CHIP250+DD60+ASSET_GROWTH+C01+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.194111346527336,30.56391594806993,4.6212640913481735,10.572847255179164,0.7137645035745374,33.72165413804441,73.33333333333333,-1.2472898009868008,-6.553116286010205
SIZE+H03+DD120+CHIP250+DD60+C01,6,full,120,2021-09-07,2026-08-10,4743.825,,,15.655694061058496,31.678849715195778,4.789842076937602,10.865851984120892,0.70815695754837,33.318867668185604,71.66666666666667,-1.0944436169941802,-6.260111557068475
SIZE+H03+RET40+CHIP250+ASSET_GROWTH+C01+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,16.368172095457613,33.10031629347201,5.004767823572967,11.363404271884647,0.7467037143168511,34.157650267970695,73.33333333333333,-0.8652554350018917,-5.76255926930472
SIZE+H03+DD60+ASSET_GROWTH+C01+C02,6,full,120,2021-09-07,2026-08-10,4743.825,,,15.7147005317827,30.248122509158023,4.573516123384693,11.141184408398006,0.7311587470727469,34.73931465628372,71.66666666666667,-1.7429146269135265,-5.9847791327913615
SIZE+H03+DD120+DD60+ASSET_GROWTH+C01+C02,7,full,120,2021-09-07,2026-08-10,4743.825,,,14.878800009623047,30.630094553773425,4.631270296530541,10.247529713092506,0.6993614440708537,33.7218257812966,73.33333333333333,-1.131242898780373,-6.8784338280968615
SIZE+H03+DD120+DD60+C02+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,15.006087076371829,33.03856750810918,4.995431407226109,10.010655669145718,0.6819639037664635,33.65481690222627,70.0,-1.374412514663934,-7.115307872043649
SIZE+H03+DD120+DD60+C03,5,full,120,2021-09-07,2026-08-10,4880.208333333333,,,15.149560039259844,31.961280245119312,4.83254557306204,10.317014466197802,0.6774567657497961,33.9460432940561,70.0,-2.0544174283745544,-6.808949074991565
SIZE+H03+DD120+ASSET_GROWTH+C01+C02+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,14.718384064572891,29.18137844541394,4.412224420946588,10.306159643626303,0.706629091769161,33.8769774354492,73.33333333333333,-1.072612968246574,-6.819803897563062
SIZE+H03+RET40+CHIP250+C02+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,16.6958680700237,35.95211786916402,5.4359602218176,11.259907848206105,0.7289724601498215,33.887627789341614,70.0,-0.9072753297064792,-5.866055692983265
SIZE+H03+CHIP250+DD60+C01+C02,6,full,120,2021-09-07,2026-08-10,4743.825,,,16.08487823462498,32.65292692208919,4.937122550619886,11.147755684005094,0.7204531512365075,33.62291247677624,68.33333333333333,-1.2277883918828802,-5.978207857184273
SIZE+H03+RET40+DD120+CHIP250+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,16.22968586621806,34.781123314634584,5.258905845172748,10.970780021045307,0.7171657293881988,33.69375448539769,71.66666666666667,-1.196403156867273,-6.155183520144059
SIZE+H03+CHIP250+DD60+C02+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,16.049494906119254,33.12528298059134,5.0085427866654095,11.040952119453843,0.716751932887702,33.666126654390624,70.0,-1.1012799006561806,-6.085011421735523
SIZE+H03+CHIP250+DD60+ASSET_GROWTH+C02+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.161187610119171,30.539344302396383,4.6175488585223325,10.54363875159684,0.7094407751899238,33.5745351919173,71.66666666666667,-1.1479381153006312,-6.582324789592528
SIZE+H03+DD120+CHIP250+DD60+C02+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.032838474769587,32.7497144580903,4.951756826063254,10.081081648706336,0.6838442426027858,33.31374244406536,70.0,-0.959870470747509,-7.044881892483032
SIZE+H03+DD120+CHIP250+DD60+C01+C02,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.425528446181463,32.70800863568819,4.945450905716054,10.48007754046541,0.6990892313240208,33.30053668292021,70.0,-0.6676781435396837,-6.645886000723957
H03+CHIP250+ASSET_GROWTH+C02+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.927847766155574,28.101184256639293,4.248899059603861,9.678948706551711,0.7055270072531227,31.53804770162332,70.0,-1.0817308027777308,-4.587518503404395
SIZE+H03+RET40+DD120+ASSET_GROWTH+C02,6,full,120,2021-09-07,2026-08-10,4743.825,,,15.43616513695207,32.121976853132814,4.856842900193682,10.57932223675839,0.7134183370221215,35.027953206220616,75.0,-1.949688921240252,-6.5466413044309775
SIZE+H03+CHIP250+DD60+C01+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,15.7731939636741,33.36181438597888,5.044306335160007,10.728887628514094,0.7078018332247353,34.033998178047334,70.0,-1.6963505120960871,-6.397075912675273
SIZE+H03+RET40+DD120+C03,5,full,120,2021-09-07,2026-08-10,4880.208333333333,,,16.01168427446368,35.915843587248965,5.430475550392043,10.581208724071637,0.6899685470852214,34.579322526578494,71.66666666666667,-1.9433528525317687,-6.544754817117731
SIZE+H03+DD60+C01+C02,5,full,120,2021-09-07,2026-08-10,4743.825,,,16.384848620439037,33.507248764261966,5.06629601315641,11.318552607282628,0.7260360898491622,34.58613111900465,75.0,-2.1137124459712364,-5.80741093390674
SIZE+H03+RET40+ASSET_GROWTH+C01+C02,6,full,120,2021-09-07,2026-08-10,4743.825,,,16.220109350493022,33.25139143224574,5.027610384555555,11.192498965937467,0.7422509737900769,34.69318999123854,71.66666666666667,-1.3982412642920607,-5.9334645752519
SIZE+DD120+CHIP250+ASSET_GROWTH+C02,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.051466421637112,26.791401485732376,4.050859904642735,9.000606516994377,0.6627720479105823,32.49575983831093,66.66666666666666,-1.363825534064631,-8.12535702419499
SIZE+H03+DD120+CHIP250+DD60+ASSET_GROWTH+C01+C03,8,full,120,2021-09-07,2026-08-10,4743.825,,,14.64888433502593,31.01516588168059,4.689493081310105,9.959391253715824,0.69030830792819,32.974670208954606,73.33333333333333,-1.086673026378122,-7.166572287473544
SIZE+H03+RET40+CHIP250+DD60+ASSET_GROWTH,6,full,120,2021-09-07,2026-08-10,4743.825,,,16.625515430295547,33.71901527661939,5.09831510982485,11.527200320470696,0.7360669264662487,34.91598572478658,73.33333333333333,-2.0963817138247816,-5.598763220718672
SIZE+H03+RET40+DD120+ASSET_GROWTH+C01,6,full,120,2021-09-07,2026-08-10,4743.825,,,15.89688376411153,32.27729114279302,4.880326420790305,11.016557343321226,0.7283458497562977,35.30814203587545,73.33333333333333,-2.0143674551471094,-6.109406197868141
H03+DD120+CHIP250+ASSET_GROWTH+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.199309492500529,27.26074211418624,4.121824207664959,9.077485284835568,0.678633516689504,32.235010887650326,71.66666666666667,-1.6831942244938762,-5.18898192512054
H03+DD120+CHIP250+ASSET_GROWTH+C01,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.462822676024429,26.792733886971693,4.05106136371012,9.411761312314306,0.6922654930713364,31.87457011052536,68.33333333333333,-1.441911048625819,-4.854705897641802
SIZE+H03+RET40+DD120+CHIP250+ASSET_GROWTH+C02+C03,8,full,120,2021-09-07,2026-08-10,4743.825,,,14.91855030956721,32.86732249737748,4.969539161603475,9.949011147963734,0.6940088272239108,33.536431563557635,75.0,-1.2026285806166168,-7.176952393225633
SIZE+H03+RET40+DD60+ASSET_GROWTH,5,full,120,2021-09-07,2026-08-10,4934.841666666666,,,16.66524675643818,33.797474488124074,5.11017814260436,11.555068613833818,0.7249647233477078,36.14200406615695,73.33333333333333,-3.529967270286331,-5.57089492735555
SIZE+H03+DD120+CHIP250+DD60+C02,6,full,120,2021-09-07,2026-08-10,4743.825,,,15.055150860950643,31.260146400230816,4.7265341357149,10.328616725235744,0.6918873796270761,33.48586062193814,71.66666666666667,-0.9081606967606533,-6.797346815953622
SIZE+H03+RET40+DD120+CHIP250+ASSET_GROWTH+C01+C03,8,full,120,2021-09-07,2026-08-10,4743.825,,,15.132581003722857,33.13576761550154,5.010128063463833,10.122452940259022,0.7014041433347431,33.60000111367958,71.66666666666667,-1.2409513316256255,-7.003510600930346
H03+DD120+CHIP250+ASSET_GROWTH+C02,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.197189934181011,26.928051855548528,4.0715214405589375,9.125668493622074,0.6800467942948702,32.073188456933785,70.0,-1.3998121130127128,-5.140798716334034
SIZE+H03+RET40+CHIP250+ASSET_GROWTH+C02+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.904193049860275,32.957870425084806,4.983230008272822,10.920963041587454,0.7288753551276889,34.290868484452105,71.66666666666667,-1.2234014354224083,-6.205000499601914
SIZE+H03+RET40+DD120+C02+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,15.80769455383016,36.51274113751264,5.520726459991911,10.286968093838247,0.6964872737844587,34.5545414323555,73.33333333333333,-1.098100089971405,-6.83899544735112
SIZE+DD120+CHIP250+C02+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.861656977749398,31.98163570721378,4.835623318930724,9.026033658818674,0.6559204140952898,32.5792062543396,70.0,-0.6174385915156737,-8.099929882370693
SIZE+H03+RET40+DD120+C01+C02,6,full,120,2021-09-07,2026-08-10,4743.825,,,16.20389794431113,36.34748397657448,5.495739577258061,10.708158367053068,0.7092296158890449,34.29624664744592,73.33333333333333,-1.066330674838191,-6.4178051741363
SIZE+H03+RET40+DD120+CHIP250+ASSET_GROWTH+C01+C02,8,full,120,2021-09-07,2026-08-10,4743.825,,,15.055012824422905,32.70617803526167,4.945174118931565,10.10983870549134,0.7008109325899046,33.781289651208056,71.66666666666667,-1.436767551574036,-7.016124835698028
H03+RET40+DD120+CHIP250+ASSET_GROWTH,5,full,120,2021-09-07,2026-08-10,4743.825,,,14.674328599123534,32.89793811837364,4.974168243498093,9.70016035562544,0.6947299971027849,33.149911834390565,70.0,-1.6738745851880434,-4.566306854330668
SIZE+RET40+DD120+CHIP250+ASSET_GROWTH,5,full,120,2021-09-07,2026-08-10,4743.825,,,14.661850678696316,32.62785932107043,4.933332329345849,9.728518349350468,0.6838069586347055,33.68375414303072,75.0,-1.302576554282853,-7.3974451918389
SIZE+H03+CHIP250+DD60+ASSET_GROWTH+C01+C02+C03,8,full,120,2021-09-07,2026-08-10,4743.825,,,14.912978941565417,31.48077273372496,4.759892837339215,10.153086104226205,0.7016750355698761,33.059536652986154,73.33333333333333,-0.5722016312281859,-6.972877436963165
H03+CHIP250+ASSET_GROWTH+C01+C02,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.724550162868422,27.1468197871482,4.104599151816808,9.619951011051612,0.7050337431351563,31.49132152194818,70.0,-1.233721349888512,-4.646516198904495
H03+CHIP250+ASSET_GROWTH+C01+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.893261353336875,28.009998542989607,4.235111779700029,9.658149573636846,0.7063647149442001,31.497798865558035,70.0,-1.195522787303279,-4.608317636319262
SIZE+H03+RET40+CHIP250+C01+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,16.574756969498587,36.360769430853786,5.497748337945092,11.077008631553491,0.7275350747483383,34.12975056950073,71.66666666666667,-1.3482295090566885,-6.048954909635874
SIZE+H03+DD120+CHIP250+DD60+ASSET_GROWTH+C02+C03,8,full,120,2021-09-07,2026-08-10,4743.825,,,14.34853828605954,30.868233075587703,4.66727684102886,9.681261445030678,0.6810755120218586,33.2833616278303,73.33333333333333,-1.0529337759144948,-7.444702096158689
SIZE+H03+RET40+DD120+CHIP250+DD60+ASSET_GROWTH,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.625214372199704,33.65491805357285,5.088623609700214,10.536590762499491,0.7012461048541281,34.13356983075503,71.66666666666667,-1.4040272943221197,-6.589372778689876
SIZE+DD120+CHIP250+ASSET_GROWTH+C01,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.079985726521246,26.687061735164068,4.035083734356807,9.04490199216444,0.6638401375923627,32.81671500843949,70.0,-1.2497205133109477,-8.081061549024929
SIZE+DD120+CHIP250+C01+C02,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.62094678562823,31.763303744992484,4.802611526242863,8.818335259385366,0.6520457624480934,32.441045377765455,70.0,-1.4578362399653102,-8.307628281804002
SIZE+H03+DD60+ASSET_GROWTH+C01+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,14.990921154364797,30.543856393742438,4.618231086733856,10.37269006763094,0.7079038565682473,34.47123779629532,73.33333333333333,-2.511408967680591,-6.753273473558426
SIZE+H03+RET40+C01+C02,5,full,120,2021-09-07,2026-08-10,4743.825,,,16.913318405406333,37.3381561093291,5.645529203730558,11.267789201675772,0.7329618482946583,34.8608096002344,75.0,-2.164475851578091,-5.858174339513594
SIZE+H03+RET40+DD120+CHIP250+C01+C02,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.810146567358776,35.04557663225547,5.298891186797027,10.51125538056175,0.7045883777947898,33.422135836158496,70.0,-0.5869862437841888,-6.614708160627618
SIZE+H03+RET40+CHIP250+C01+C02,6,full,120,2021-09-07,2026-08-10,4743.825,,,16.45327239099744,35.41687014981154,5.355030766651504,11.098241624345938,0.7276845169971085,34.061998929334536,70.0,-1.2773024515420364,-6.027721916843429
H03+DD120+CHIP250+ASSET_GROWTH+C01+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,13.290157065801068,29.053015691637828,4.39281597257564,8.897341093225428,0.6750142426476389,31.600556365645996,71.66666666666667,-0.7608084804114181,-5.36912611673068
SIZE+DD120+CHIP250+C01+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.885486346480548,32.30367244464249,4.884315273629944,9.001171072850603,0.65900036906162,32.893891645769344,71.66666666666667,-0.9620962044753067,-8.124792468338764
SIZE+H03+RET40+DD120+ASSET_GROWTH+C01+C02,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.518772598574447,33.19422417066515,5.018966694604571,10.499805903969875,0.7113674771983681,34.33378238001632,75.0,-0.8789667079030021,-6.626157637219491
SIZE+H03+DD120+CHIP250+DD60+C01+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.057852064525242,33.21235712160672,5.021708396786936,10.036143667738306,0.6846177087697891,33.66056589422609,70.0,-0.9580011856092464,-7.089819873451061
H03+RET40+DD120+CHIP250+ASSET_GROWTH+C02,6,full,120,2021-09-07,2026-08-10,4743.825,,,14.18730527285538,33.53776998842783,5.070910822250288,9.116394450605092,0.6755992423926299,32.77135374126654,73.33333333333333,-0.661753454195976,-5.150072759351016
SIZE+H03+RET40+DD120+CHIP250+DD60+ASSET_GROWTH+C02,8,full,120,2021-09-07,2026-08-10,4743.825,,,14.99772903993146,34.093838093605925,5.154988319753216,9.842740720178243,0.6817191648083538,33.63234832113429,70.0,-1.232039852601492,-7.283222821011124
SIZE+H03+DD120+CHIP250+DD60,5,full,120,2021-09-07,2026-08-10,4743.85,,,14.826831643910436,30.240871316694623,4.572419743084226,10.254411900826208,0.6932322409988142,33.63631872065994,70.0,-2.2066260890116336,-6.87155164036316
H03+RET40+CHIP250+ASSET_GROWTH+C01,5,full,120,2021-09-07,2026-08-10,4743.825,,,15.379632515607035,33.43621930507929,5.055556358927989,10.324076156679048,0.7276247897242608,32.1187132340665,68.33333333333333,-1.0499587841344358,-3.94239105327706
SIZE+H03+DD60+C02+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,15.773376151348687,33.62351778100659,5.083875888488196,10.689500262860491,0.7073561122750913,34.4324576690509,73.33333333333333,-1.9002784336379808,-6.436463278328876
SIZE+H03+RET40+DD120+CHIP250+C01+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.65165068373644,35.80971825019063,5.414429399428823,10.23722128430762,0.6965427521647064,33.668977186246394,71.66666666666667,-0.8513755120017716,-6.8887422568817485
SIZE+H03+DD120+DD60+C01+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,14.8954480608811,33.51605908183432,5.067628133173349,9.82781992770775,0.676891644571986,34.15375994545266,73.33333333333333,-1.714998144545369,-7.298143613481617
SIZE+H03+RET40+C02+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,16.740628509119247,37.72407746438206,5.703880512614568,11.036747996504682,0.7233912243195046,35.541919135653735,73.33333333333333,-1.830075374153683,-6.089215544684686
SIZE+H03+RET40+DD120+CHIP250+DD60+ASSET_GROWTH+C01,8,full,120,2021-09-07,2026-08-10,4743.825,,,15.290813609559253,34.45805862870513,5.210058464660216,10.080755144899037,0.6910468274329157,33.49665016992096,70.0,-1.188576977687141,-7.045208396290331
H03+DD120+CHIP250+ASSET_GROWTH+C02+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,12.709597759696544,28.97853839664624,4.381555005572911,8.328042754123635,0.6551284658379447,31.978594168626216,71.66666666666667,-1.3509059524280786,-5.9384244558324735
SIZE+H03+RET40+DD120+DD60,5,full,120,2021-09-07,2026-08-10,4880.233333333334,,,15.317625772493445,35.32056907343323,5.340470043903104,9.97715572859034,0.6677012364179499,33.05920663829968,73.33333333333333,-1.873212207885336,-7.148807812599028
H03+DD120+ASSET_GROWTH+C01+C02,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.223321247638308,28.59335727444255,4.3233156198957134,8.900005627742594,0.6755504034581219,32.34810968146442,70.0,-1.1173338522063112,-5.366461582213514
H03+DD120+CHIP250+ASSET_GROWTH+C01+C02,6,full,120,2021-09-07,2026-08-10,4743.825,,,12.994338289997216,28.46066826198157,4.303253041211614,8.691085248785601,0.6676315126639651,31.93026295052389,68.33333333333333,-0.928865762266012,-5.575381961170507
SIZE+H03+DD120+CHIP250+DD60+C01+C02+C03,8,full,120,2021-09-07,2026-08-10,4743.825,,,14.643376465247318,33.73805213446634,5.101193482731311,9.542182982516008,0.6717660779010471,33.90345976467928,70.0,-0.937894557949404,-7.583780558673361
SIZE+H03+RET40+CHIP250+DD60+C01,6,full,120,2021-09-07,2026-08-10,4743.825,,,16.314507747237883,36.99847843373153,5.594169939180206,10.720337808057677,0.7080416754487893,33.57239747738131,70.0,-1.3264525981679292,-6.405625733131693
SIZE+H03+RET40+DD120+CHIP250+DD60+ASSET_GROWTH+C01+C02,9,full,120,2021-09-07,2026-08-10,4743.825,,,14.717140040989552,34.552457615037326,5.224331591393644,9.492808449595907,0.673430889675363,33.246857590875976,71.66666666666667,-0.6618836289964278,-7.63315509159346
SIZE+H03+RET40+CHIP250+DD60+ASSET_GROWTH+C01,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.821904576747444,34.38645359946844,5.199231784239627,10.622672792507814,0.7150016591415075,33.81391966111803,73.33333333333333,-1.605986914378725,-6.503290748681554
