components,factor_count,recent_period_label,recent_periods,recent_first_signal_date,recent_last_signal_date,recent_mean_stock_count,recent_rank_ic,recent_ic_mean,recent_gross_excess_pct,recent_turnover_pct,recent_annual_cost_pct,recent_net_excess_pct,recent_sharpe_after_cost,recent_max_drawdown_pct,recent_monthly_win_rate_pct,recent_min_member_addition_pp,recent_vs_best_single_pp
SIZE+H03+ASSET_GROWTH+C01+C02+C03,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,8.015481472746206,27.26452786929448,4.122396613837324,3.893084858908881,-0.2722799171971755,21.251767416874788,50.0,-5.282746065204205,-12.38306657888415
SIZE+H03+CHIP250+DD60+ASSET_GROWTH+C01+C03,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,3.658747437939305,29.0292143014461,4.38921720237865,-0.7304697644393447,-0.4579968593568648,22.09044920154649,50.0,-3.449175969016177,-17.006621202232377
SIZE+H03+DD120+CHIP250+DD60+C01,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,5.127260327057664,30.66111629398792,4.635960783650973,0.4912995434066911,-0.4098642983706765,21.98507550044628,50.0,-3.717497484639618,-15.78485189438634
SIZE+H03+RET40+CHIP250+ASSET_GROWTH+C01+C03,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,8.544506236217357,31.797122233216665,4.80772488166236,3.736781354554998,-0.281366843670686,21.32770155488388,50.0,-0.3138779157112679,-12.539370083238037
SIZE+H03+DD60+ASSET_GROWTH+C01+C02,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,6.802323998062453,28.97725947682445,4.381361632895858,2.420962365166595,-0.3249371378573385,21.315262034743377,50.0,-4.9660637775792384,-13.855189072626438
SIZE+H03+DD120+DD60+ASSET_GROWTH+C01+C02,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,3.6867508865937095,29.616686172946928,4.478042949349575,-0.7912920627558662,-0.4597138150934632,21.67985503583532,50.0,-3.4476317152097544,-17.067443500548897
SIZE+H03+DD120+DD60+C02+C03,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,4.053851044192327,31.900726518574,4.823389849608388,-0.7695388054160611,-0.4602423817238904,21.78308855249238,62.5,-5.109966174293955,-17.045690243209094
SIZE+H03+DD120+DD60+C03,5,recent,15,2026-01-09,2026-08-10,5142.933333333333,,,7.083005100867905,31.013948498489714,4.689309012971645,2.3936960878962603,-0.3336853526717673,21.28084743541676,62.5,-4.6885129899621685,-13.882455349896771
SIZE+H03+DD120+ASSET_GROWTH+C01+C02+C03,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,4.689600977010857,28.33553807258818,4.284333356575332,0.4052676204355239,-0.4128039921557025,21.551524094069208,62.5,-3.487817238473357,-15.870883817357509
SIZE+H03+RET40+CHIP250+C02+C03,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,8.020111753837714,35.23195685511541,5.32707187649345,2.693039877344263,-0.3178521853140375,21.632215697376456,50.0,-3.2908865258754285,-13.583111560448769
SIZE+H03+CHIP250+DD60+C01+C02,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,6.648411783631386,31.537552157454048,4.768477886207052,1.8799338974243345,-0.3512378943808273,21.95594093353712,50.0,-3.120944466001868,-14.396217540368696
SIZE+H03+RET40+DD120+CHIP250+C03,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,8.020551078126918,34.265446582842365,5.180935523325766,2.839615554801151,-0.3180272200154936,21.04381671011769,62.5,-2.8926617320925265,-13.436535882991882
SIZE+H03+CHIP250+DD60+C02+C03,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,6.849609559090935,32.16252436809739,4.862973684456326,1.9866358746346104,-0.3477933962069269,21.520202512644325,50.0,-1.9148553136052884,-14.289515563158425
SIZE+H03+CHIP250+DD60+ASSET_GROWTH+C02+C03,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,4.543238003181795,29.62991305333392,4.480042853664088,0.0631951495177071,-0.4263752306380803,21.92099210244768,50.0,-2.1140303369213647,-16.212956288275326
SIZE+H03+DD120+CHIP250+DD60+C02+C03,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,3.4263213578267235,31.69257185551982,4.791916864554596,-1.3655955067278729,-0.4861933620932988,22.06647122403258,50.0,-3.352231381362484,-17.641746944520904
SIZE+H03+DD120+CHIP250+DD60+C01+C02,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,4.135664998799615,31.83679898953782,4.813724007218118,-0.6780590084185036,-0.4603716283155556,22.164718709718944,50.0,-2.557992905842838,-16.954210446211537
H03+CHIP250+ASSET_GROWTH+C02+C03,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,2.174604417157944,26.781835218522662,4.049413485040627,-1.874809067882683,-0.5228507948689488,21.70111436181317,50.0,-4.544663133766248,-18.15096050567572
SIZE+H03+RET40+DD120+ASSET_GROWTH+C02,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,7.77739767673641,31.052965287634212,4.695208351490293,3.0821893252461168,-0.3023288632085,20.77517792860869,62.5,-4.860916113443195,-13.193962112546917
SIZE+H03+CHIP250+DD60+C01+C03,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,5.870226288826081,32.15037319032433,4.86113642637704,1.009089862449042,-0.3828633575000205,22.041606056932284,50.0,-4.406388557474365,-15.267061575343993
SIZE+H03+RET40+DD120+C03,5,recent,15,2026-01-09,2026-08-10,5142.933333333333,,,9.407819519966049,35.00374719145652,5.292566575348226,4.115252944617821,-0.2672511933375804,20.69555423227687,62.5,-5.718282798694589,-12.16089849317521
SIZE+H03+DD60+C01+C02,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,9.897629606570304,32.38592092026523,4.896751243144102,5.000878363426202,-0.2275086283384697,20.939306069584102,62.5,-3.850588472645584,-11.27527307436683
SIZE+H03+RET40+ASSET_GROWTH+C01+C02,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,9.488401944937054,31.82393043197949,4.811778281315299,4.676623663621755,-0.2406023599881064,21.05671704044317,50.0,-4.422993861852858,-11.599527774171278
SIZE+DD120+CHIP250+ASSET_GROWTH+C02,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-3.128909948837026,25.48876148817183,3.853900737011581,-6.982810685848606,-0.7289326573811572,23.402198340497893,37.5,-3.4031933089321997,-19.55639655250009
SIZE+H03+DD120+CHIP250+DD60+ASSET_GROWTH+C01+C03,8,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,1.7606433987876524,30.190268644182865,4.56476861900045,-2.8041252202127973,-0.5452122345458247,22.41504744284388,50.0,-2.566901803588762,-19.08027665800583
SIZE+H03+RET40+CHIP250+DD60+ASSET_GROWTH,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,10.667384265402465,32.36016014505096,4.892856213931705,5.7745280514707575,-0.1973510716195456,20.77447916033988,50.0,-3.0697760869058035,-10.501623386322276
SIZE+H03+RET40+DD120+ASSET_GROWTH+C01,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,8.74426730367024,31.06595933496876,4.697173051447276,4.047094252222965,-0.2631370422365954,20.869300739037588,62.5,-5.052523273251649,-12.229057185570069
H03+DD120+CHIP250+ASSET_GROWTH+C03,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-1.1419008226228322,25.749432764057637,3.893314233925514,-5.035215056548346,-0.6578338855492419,22.21990429374864,62.5,-5.962771878802349,-21.311366494341375
H03+DD120+CHIP250+ASSET_GROWTH+C01,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-0.966125269044566,25.698498488825223,3.8856129715103744,-4.8517382405549405,-0.649735774269743,22.605795601644477,50.0,-6.051246003359052,-21.127889678347973
SIZE+H03+RET40+DD120+CHIP250+ASSET_GROWTH+C02+C03,8,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,4.260094776877848,32.161046149120715,4.862750177747052,-0.6026554008692037,-0.4555823042595008,21.95333184839223,50.0,-2.8040888162955766,-16.878806838662236
SIZE+H03+RET40+DD60+ASSET_GROWTH,5,recent,15,2026-01-09,2026-08-10,5163.933333333333,,,13.861126428667694,33.18004160245458,5.016822290291133,8.844304138376561,-0.0893671032241191,19.817482303213264,62.5,-4.349744248704804,-7.431847299416471
SIZE+H03+DD120+CHIP250+DD60+C02,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,4.375337441912565,30.50455902327529,4.612289324319224,-0.236951882406658,-0.4416937512017706,21.907003337444287,50.0,-2.857758364718109,-16.51310332019969
SIZE+H03+RET40+DD120+CHIP250+ASSET_GROWTH+C01+C03,8,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,3.713009452468593,32.4363989401339,4.9043835197482455,-1.191374067279653,-0.4774476391194855,22.419026193080384,50.0,-4.928155421834651,-17.467525505072686
H03+DD120+CHIP250+ASSET_GROWTH+C02,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-1.7005990113052816,25.46297524128879,3.850001856482865,-5.550600867788146,-0.6791411563443847,22.761854794425872,62.5,-4.60640774892535,-21.82675230558118
SIZE+H03+RET40+CHIP250+ASSET_GROWTH+C02+C03,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,6.777824962041031,31.53622142598055,4.768276679608259,2.0095482824327715,-0.3489021369974261,21.67397181170564,50.0,-3.246501858829936,-14.26660315536026
SIZE+H03+RET40+DD120+C02+C03,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,8.77428313525727,35.805611872447166,5.413808515114012,3.3604746201432576,-0.2963840462021578,20.50326809264539,62.5,-2.623451783076434,-12.915676817649777
SIZE+DD120+CHIP250+C02+C03,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,0.5578767964642392,30.725401569175222,4.645680717259294,-4.087803920795055,-0.6096488435593075,22.616518109635543,37.5,-1.5696241446060593,-16.661389787446538
SIZE+H03+RET40+DD120+C01+C02,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,8.90764848237242,35.884223312511224,5.425694564851697,3.481953917520723,-0.2910515595648406,21.15087212320016,62.5,-2.575049887441012,-12.79419752027231
SIZE+H03+RET40+DD120+CHIP250+ASSET_GROWTH+C01+C02,8,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,4.427950889360461,32.174422421481715,4.864772670128035,-0.4368217807675739,-0.4523665166810973,22.115619186574666,50.0,-3.2933817618740457,-16.712973218560606
H03+RET40+DD120+CHIP250+ASSET_GROWTH,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,4.095082347130885,32.03113739564035,4.843107974220821,-0.748025627089937,-0.4745056420006722,21.5569480176096,62.5,-4.357379996029279,-17.02417706488297
SIZE+RET40+DD120+CHIP250+ASSET_GROWTH,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,1.474978094333346,31.56050008974033,4.771947613568737,-3.296969519235392,-0.5672868985793172,22.65303861403276,50.0,-3.3345818197368926,-15.870555385886876
SIZE+H03+CHIP250+DD60+ASSET_GROWTH+C01+C02+C03,8,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,2.8589862194749567,30.543083217015347,4.618114182412721,-1.759127962937764,-0.5018056433395531,22.26562985422436,50.0,-4.11555930855467,-18.0352794007308
H03+CHIP250+ASSET_GROWTH+C01+C02,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,2.5477136138376544,25.841905714478425,3.9072961440291376,-1.3595825301914832,-0.5011155345184611,21.991385402753703,50.0,-2.248203954206466,-17.635733967984514
H03+CHIP250+ASSET_GROWTH+C01+C03,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,3.3213110073736,26.91250221075364,4.069170334265951,-0.7478593268923507,-0.4780684561445148,21.54571444478893,50.0,-3.1943437420427347,-17.024010764685382
SIZE+H03+RET40+CHIP250+C01+C03,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,8.764444583170512,35.12707311138569,5.311213454441517,3.453231128728996,-0.2908189769878983,21.430389880454825,50.0,-2.579902850632518,-12.822920309064036
SIZE+H03+DD120+CHIP250+DD60+ASSET_GROWTH+C02+C03,8,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,1.7996610885898194,30.15077166497665,4.558796675744469,-2.759135587154649,-0.5501583420323013,22.07581490867714,50.0,-2.8223307366723565,-19.03528702494768
SIZE+H03+RET40+DD120+CHIP250+DD60+ASSET_GROWTH,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,6.783135533018473,32.77733904263582,4.955933663246537,1.8272018697719357,-0.356420443442441,21.47896575427801,62.5,-3.947326181698822,-14.448949568021098
SIZE+DD120+CHIP250+ASSET_GROWTH+C01,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-2.3187776072121773,25.357734154617383,3.834089404178149,-6.152867011390327,-0.6869592363175623,23.287822570823725,50.0,-3.32789552979689,-18.72645287804181
SIZE+DD120+CHIP250+C01+C02,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-0.5661426988601573,30.35895320866862,4.590273725150695,-5.156416424010852,-0.6569783753505635,22.898240582998795,37.5,-2.81601402086106,-17.730002290662338
SIZE+H03+DD60+ASSET_GROWTH+C01+C03,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,7.1060242940477485,29.016654030892308,4.3873180894709165,2.718706204576832,-0.3130090614768179,21.01910640505704,50.0,-6.457124719536254,-13.5574452332162
SIZE+H03+RET40+C01+C02,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,11.54792596251459,36.315622735137936,5.490922157552856,6.057003804961735,-0.1867816039010179,20.661789232258176,62.5,-4.047422258646463,-10.219147632831298
SIZE+H03+RET40+DD120+CHIP250+C01+C02,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,6.017070322791924,34.527375739635126,5.220539211832831,0.7965311109590936,-0.4017617441925429,21.929098663560577,62.5,-2.8719992302008155,-15.479620326833938
SIZE+H03+RET40+CHIP250+C01+C02,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,8.87120361082416,34.40921474645669,5.202673269664252,3.668530341159909,-0.2845425997736674,21.35625151672893,50.0,-2.3884734638018257,-12.607621096633125
H03+DD120+CHIP250+ASSET_GROWTH+C01+C03,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-0.5817712296623369,27.761671611560107,4.197564747667888,-4.779335977330225,-0.6421277443814509,22.43360763435172,50.0,-4.031476650437875,-21.05548741512326
SIZE+DD120+CHIP250+C01+C03,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,1.2604436266466934,31.01237072327522,4.689070453359213,-3.42862682671252,-0.5796948826430285,22.50747768587465,50.0,-1.1367801293913282,-16.002212693364005
SIZE+H03+RET40+DD120+ASSET_GROWTH+C01+C02,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,5.616560682195073,32.09714010116246,4.853087583295763,0.7634730988993088,-0.3936549126752165,21.68893461697463,62.5,-3.9131505647224474,-15.512678338893725
SIZE+H03+DD120+CHIP250+DD60+C01+C03,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,4.043708950819831,32.05871514134886,4.847277729371948,-0.8035687785521175,-0.4633406565958125,22.067430817119718,50.0,-2.0986205912172387,-17.07972021634515
H03+RET40+DD120+CHIP250+ASSET_GROWTH+C02,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,2.4696634022585267,32.579672566670325,4.926046492080554,-2.456383089822027,-0.5467022110115967,21.61885781700702,62.5,-3.2317357068515045,-18.73253452761506
SIZE+H03+RET40+DD120+CHIP250+DD60+ASSET_GROWTH+C02,8,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,4.964739332822575,32.92008276089528,4.977516513447368,-0.0127771806247935,-0.4334484422996184,21.54867969517396,50.0,-1.839979050396729,-16.288928618417827
SIZE+H03+DD120+CHIP250+DD60,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,4.9129136267254045,29.565777576297776,4.470345569536224,0.4425680571891813,-0.4111721157316631,22.08478677692477,62.5,-3.7925275479557015,-15.833583380603852
H03+RET40+CHIP250+ASSET_GROWTH+C01,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,6.294136918707431,32.2144029387623,4.870817724340859,1.4233191943665722,-0.3807903933259537,21.89053364633308,50.0,-3.634728226986894,-14.85283224342646
SIZE+H03+DD60+C02+C03,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,8.66089935576652,32.72474357833307,4.947981229043959,3.712918126722562,-0.2789224395200901,20.7902415639621,62.5,-3.418162131482308,-12.563233311070473
SIZE+H03+RET40+DD120+CHIP250+C01+C03,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,6.435647788392335,35.15378099816234,5.315251686922146,1.120396101470189,-0.3865972027929145,21.77138204545489,62.5,-3.1342523923329644,-15.155755336322844
SIZE+H03+DD120+DD60+C01+C03,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,5.688132810688735,32.59387224250811,4.928193483067227,0.7599393276215082,-0.3990148016099173,21.392918686980057,62.5,-4.655539092301899,-15.516212110171525
SIZE+H03+RET40+C02+C03,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,11.538026105239265,36.73346363769557,5.554099702019571,5.983926403219692,-0.1894500043694098,20.423296716628247,62.5,-3.8496093400927194,-10.292225034573342
SIZE+H03+RET40+DD120+CHIP250+DD60+ASSET_GROWTH+C01,8,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,5.022498975220345,33.42879259594308,5.054433440506594,-0.0319344652862492,-0.4317910748888184,21.776799703339268,50.0,-2.8642471146105075,-16.30808590307928
H03+DD120+CHIP250+ASSET_GROWTH+C02+C03,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-1.884193578455111,27.447917032930448,4.150125055379084,-6.034318633834195,-0.6996977122401261,22.35951240096328,62.5,-4.159509565951511,-22.31047007162723
SIZE+H03+RET40+DD120+DD60,5,recent,15,2026-01-09,2026-08-10,5142.933333333333,,,7.827121213206749,34.7840300751941,5.259345347369349,2.5677758658374,-0.3257774080555063,21.757634695311637,62.5,-4.777471573749438,-13.708375571955632
H03+DD120+ASSET_GROWTH+C01+C02,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,1.1145558111503775,27.53886081101563,4.163875754625564,-3.049319943475186,-0.5653844574521181,21.848862251935508,62.5,-4.248827706279297,-19.32547138126822
H03+DD120+CHIP250+ASSET_GROWTH+C01+C02,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-0.8665329062067179,27.10855737469652,4.098813875054113,-4.965346781260831,-0.6571550478713324,22.42080400991533,50.0,-3.605764251069348,-21.241498219053863
SIZE+H03+DD120+CHIP250+DD60+C01+C02+C03,8,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,2.651118765591929,32.35855184376896,4.892613038777865,-2.241494273185937,-0.527636769462669,22.09224238423853,50.0,-2.786581116562407,-18.517645710978968
SIZE+H03+RET40+CHIP250+DD60+C01,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,7.914159068550558,36.12161269109816,5.461587838894041,2.452571229656517,-0.3269292315535018,21.62885848539817,50.0,-3.0304013545866337,-13.823580208136516
SIZE+H03+RET40+DD120+CHIP250+DD60+ASSET_GROWTH+C01+C02,9,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,2.972396666427569,33.442196248598506,5.056460072788093,-2.084063406360525,-0.5174630761825957,22.01803810595609,50.0,-2.071286225735731,-18.36021484415356
SIZE+H03+RET40+CHIP250+DD60+ASSET_GROWTH+C01,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,7.841599943367167,33.130206971183256,5.009287294042909,2.8323126493242583,-0.3152887203617577,21.387316932322165,50.0,-2.9422154021464992,-13.443838788468774
SIZE+H03+RET40+CHIP250+DD60+ASSET_GROWTH+C02,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,6.792797586634501,33.312805414220286,5.036896178630107,1.7559014080043942,-0.3563116650133411,21.61187156417205,50.0,-4.018626643466363,-14.520250029788638
SIZE+H03+DD60+ASSET_GROWTH+C02+C03,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,6.526932132097936,28.76790109562741,4.349706645658864,2.177225486439072,-0.3332604564477008,21.175149803978844,62.5,-6.414691168805062,-14.09892595135396
SIZE+H03+RET40+DD120+CHIP250+C01+C02+C03,8,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,4.713933481980943,34.94465334744835,5.283631586134191,-0.5696981041532476,-0.4598232768923712,21.764068302031248,62.5,-2.281834985830302,-16.84584954194628
SIZE+H03+RET40+DD120+CHIP250+C02+C03,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,5.30466792370309,34.4609642329057,5.210497792015343,0.0941701316877471,-0.4300408049545353,21.898639016017885,62.5,-3.2663044884555106,-16.181981306105286
SIZE+H03+RET40+DD120+DD60+ASSET_GROWTH,6,recent,15,2026-01-09,2026-08-10,5142.933333333333,,,8.447203996385863,32.94542545766333,4.981348329198696,3.465855667187168,-0.2881395108018356,20.96441005272256,62.5,-5.378448471189394,-12.810295770605864
SIZE+H03+RET40+DD120+ASSET_GROWTH+C02+C03,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,5.6428605482990815,32.5677050661005,4.924237005994395,0.7186235423046861,-0.3966249926570518,21.237351408196325,62.5,-4.537426598958021,-15.557527895488349
SIZE+H03+RET40+DD120+C01+C03,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,9.77317955220686,36.4982212857388,5.518531058403707,4.2546484938031535,-0.2604953666609066,20.377350986205865,62.5,-1.7784854855583605,-12.02150294398988
SIZE+H03+RET40+DD120+CHIP250+ASSET_GROWTH+C01+C02+C03,9,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,2.730496143655845,32.94446514708053,4.981203130238576,-2.2507069865827307,-0.5281549613150246,22.205160715980664,50.0,-2.4777937999324933,-18.526858424375764
SIZE+H03+DD120+DD60+ASSET_GROWTH+C01+C03,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,3.8590354681015935,29.511345968126097,4.462115510380666,-0.6030800422790715,-0.4500721238506073,21.484048093328,62.5,-3.3484732097477754,-16.879231480072104
SIZE+H03+RET40+DD120+DD60+C03,6,recent,15,2026-01-09,2026-08-10,5142.933333333333,,,7.307749396927223,35.63875989459467,5.388580496062715,1.9191689008645083,-0.3543215319462791,21.40495855532728,62.5,-2.5092471952346225,-14.356982536928523
H03+CHIP250+ASSET_GROWTH+C01+C02+C03,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,1.1996253241260175,28.283066720219917,4.276399688097251,-3.076774363971233,-0.5694396758364176,22.23638240941801,50.0,-2.3289150370788825,-19.352925801764265
SIZE+H03+RET40+CHIP250+ASSET_GROWTH+C01+C02+C03,8,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,5.109790497926314,32.29301378688195,4.882703684576551,0.2270868133497625,-0.4216345641033237,22.24406642802241,50.0,-3.5096945412052354,-16.04906462444327
SIZE+H03+DD120+CHIP250+DD60+ASSET_GROWTH+C01+C02+C03,9,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,0.5619809880776231,30.764080743773118,4.651529008458495,-4.089548020380872,-0.6005563502515604,22.492475162704935,50.0,-2.330420057443108,-20.365699458173903
SIZE+H03+RET40+ASSET_GROWTH+C01+C03,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,8.884086110412225,31.967108731124068,4.833426840145958,4.050659270266266,-0.2639653273677417,20.93302165839165,62.5,-5.154405409362742,-12.225492167526768
SIZE+H03+RET40+ASSET_GROWTH+C02+C03,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,10.14862807869301,32.35831969199936,4.8925779374303024,5.256050141262707,-0.2166806654972229,20.4358457894954,62.5,-3.9490145383663,-11.020101296530324
SIZE+H03+RET40+CHIP250+DD60,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,9.718971033014808,35.09008009263398,5.3056201100062585,4.413350923008549,-0.2484298615798151,21.467853450299835,62.5,-2.329520686411822,-11.862800514784483
SIZE+DD120+CHIP250+ASSET_GROWTH+C03,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-3.016744742064024,26.128726989010016,3.9506635207383134,-6.967408262802338,-0.7238529956276787,23.14201677619809,37.5,-3.738633892474697,-19.54099412945382
SIZE+CHIP250+ASSET_GROWTH+C02+C03,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-0.6278655972667645,27.146805571628185,4.104597002430181,-4.732462599696946,-0.622477040019701,23.135060874553997,50.0,-2.21428282350795,-17.30604846634843
SIZE+CHIP250+ASSET_GROWTH+C01+C02,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-0.021412199209507,26.049502786827954,3.938684821368387,-3.9600970205778943,-0.5909354299729385,23.068096459426823,50.0,-2.333161894185628,-16.53368288722938
SIZE+H03+DD120+DD60+ASSET_GROWTH+C01+C02+C03,8,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,2.041211795577083,30.556463787994588,4.620137324744782,-2.5789255291676985,-0.5307351124426424,21.99957656018907,62.5,-4.935356874784604,-18.85507696696073
H03+CHIP250+DD60+ASSET_GROWTH+C02,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,2.221091449926193,29.78680008156455,4.50376417233256,-2.282672722406367,-0.5331495939830255,21.831919737500627,50.0,-2.331384153297712,-18.5588241601994
SIZE+H03+CHIP250+DD60+C01+C02+C03,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,5.554266231024475,33.1294933045503,5.009179387648005,0.5450868433764702,-0.4066085614820225,22.016043567416144,50.0,-1.4415490312581405,-15.731064594416562
SIZE+H03+RET40+CHIP250+DD60+C02,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,7.889558340605474,35.70361671010808,5.398386846568342,2.491171494037132,-0.3269314750394269,21.5265742868587,50.0,-2.128981993698929,-13.7849799437559
SIZE+H03+RET40+DD120+DD60+C02,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,6.606783479186877,35.27042869064099,5.332888818024918,1.2738946611619597,-0.3745509608014312,21.513603324175246,62.5,-2.8307973330261142,-15.002256776631071
SIZE+H03+RET40+C01+C03,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,11.642540213237078,37.09924757854208,5.609406233875563,6.033133979361514,-0.1879101196291159,20.34777870661837,62.5,-4.071292084246684,-10.24301745843152
SIZE+H03+DD120+DD60+ASSET_GROWTH+C02+C03,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,3.0860463260349045,29.642064025973117,4.481880080727135,-1.39583375469223,-0.4805044481988911,21.775006930075197,62.5,-3.573059241131302,-17.671985192485263
H03+CHIP250+C01+C02+C03,5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,3.0734595604740416,32.42322141839254,4.902391078460952,-1.8289315179869103,-0.5229768215892736,21.70383885729341,50.0,-2.320801492419779,-18.10508295577994
SIZE+H03+RET40+CHIP250+C01+C02+C03,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,7.074715909575661,35.466792512556914,5.362579027898606,1.7121368816770552,-0.3607243494981679,21.82295467987384,50.0,-1.9563934594828536,-14.564014556115977
H03+RET40+DD120+CHIP250+ASSET_GROWTH+C01,6,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,2.5894658810547804,32.84060395303241,4.965499317698499,-2.3760334366437186,-0.5428952094516849,21.89609184889213,50.0,-3.799352631010291,-18.652184874436752
SIZE+H03+RET40+CHIP250+DD60+C02+C03,7,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,7.081269316907976,36.40758547726719,5.504826924162799,1.5764423927451767,-0.3644087405461059,21.45197565046544,62.5,-1.5018241108459909,-14.699709045047856
