variant,scope,label_offset,group,periods,platform_periods,local_cumulative_return,platform_cumulative_return_window,local_cumulative_excess,platform_cumulative_excess_window,local_annualized_return,platform_window_annualized_return,platform_reported_annualized_return,local_annualized_excess,platform_window_annualized_excess,platform_reported_annualized_excess,local_turnover,platform_reported_turnover,platform_reported_sharpe,same_group_return_sequence,same_group_excess_sequence,best_platform_group_by_return_corr,best_platform_return_corr,best_platform_group_by_excess_corr,best_platform_excess_corr
qfq_close,qfq,1,4,241,241,0.7545225122389525,0.4200519919395447,0.19935599220872063,-0.15817426145076752,0.15779225982092618,0.08784489789939026,0.08779999999999999,0.04169104567352498,-0.03307876671003603,-0.033,0.6914812915550745,0.2606,0.2406,"{'n': 241, 'corr': 0.9792037231662994, 'rmse': 0.8834222986267493, 'mean_delta': 0.13878444825701564, 'sign_agreement': 0.9253112033195021}","{'n': 241, 'corr': -0.1979973807927625, 'rmse': 0.8895584733069487, 'mean_delta': 0.14835280234833534, 'sign_agreement': 0.45643153526970953}",6,0.981574446575332,9,0.4592844134833523
qfq_close,qfq,1,5,241,241,0.7340380949295839,0.5437989830970764,0.17887157489935224,-0.03442719578742981,0.15350838167822003,0.11372393671407739,0.1137,0.037407167530818894,-0.007199712314051711,-0.0070999999999999995,0.6230027638900589,0.39590000000000003,0.32,"{'n': 241, 'corr': 0.9840352617328669, 'rmse': 0.7048437205245034, 'mean_delta': 0.07893739080187037, 'sign_agreement': 0.9294605809128631}","{'n': 241, 'corr': 0.05897431900366108, 'rmse': 0.7078842097783324, 'mean_delta': 0.08850571397791787, 'sign_agreement': 0.5684647302904564}",4,0.9852157455247927,9,0.3822990782982877
qfq_close,qfq,1,6,241,241,0.6344954508587177,0.6515823006629944,0.07932893082848592,0.07335621863603592,0.13269116482688537,0.13626451432952247,0.1363,0.016589950679484194,0.01534088555707971,0.015300000000000001,0.5380798591113625,0.499,0.3857,"{'n': 241, 'corr': 0.980455603269257, 'rmse': 0.8411524318471306, 'mean_delta': -0.007089979171899017, 'sign_agreement': 0.941908713692946}","{'n': 241, 'corr': -0.13663517414849966, 'rmse': 0.8275051229919931, 'mean_delta': 0.002478303814294614, 'sign_agreement': 0.47717842323651455}",4,0.9840743170638027,2,0.07927993386624435
qfq_close,qfq,1,7,241,241,0.5568696273524303,0.6329275965690613,0.0017031073221984785,0.054701440036296844,0.11645738264963687,0.13236328160614394,0.1324,0.0003561685022356984,0.011439637252403987,0.011399999999999999,0.42984264065264716,0.5717,0.3574,"{'n': 241, 'corr': 0.9593731631024037, 'rmse': 1.3669859016869366, 'mean_delta': -0.03155932332640293, 'sign_agreement': 0.8921161825726142}","{'n': 241, 'corr': -0.5460681018239855, 'rmse': 1.3462803507098604, 'mean_delta': -0.02199100942493708, 'sign_agreement': 0.31950207468879666}",3,0.9786437998932205,2,0.5710749605894857
qfq_close,qfq,1,8,241,241,0.450178613403646,0.754345715045929,-0.10498790662658586,0.17611974477767944,0.0941452369939575,0.1577552864660366,0.1578,-0.021955977153443683,0.0368316810655396,0.0368,0.30390049566131744,0.6046,0.4331,"{'n': 241, 'corr': 0.9166585385095654, 'rmse': 1.93354963500395, 'mean_delta': -0.12621041561920454, 'sign_agreement': 0.8506224066390041}","{'n': 241, 'corr': -0.6962376454894253, 'rmse': 1.910352083987901, 'mean_delta': -0.11664217900591921, 'sign_agreement': 0.22406639004149378}",2,0.9671707710359898,1,0.7567097686615019
qfq_close,qfq,1,9,241,241,0.3151587490852914,0.872663676738739,-0.2400077709449403,0.2944374680519104,0.0659087176510319,0.18249895978270725,0.1825,-0.05019249649636926,0.061575304522059275,0.0616,0.1832546311209153,0.573,0.5147,"{'n': 241, 'corr': 0.9065879430271289, 'rmse': 1.9698820051702517, 'mean_delta': -0.23132984549935587, 'sign_agreement': 0.8838174273858921}","{'n': 241, 'corr': -0.3988093437401856, 'rmse': 1.9472410437420293, 'mean_delta': -0.22176150995719948, 'sign_agreement': 0.43568464730290457}",4,0.9309158558995959,2,0.4233045002748529
qfq_close,qfq,1,10,241,241,0.9528878648182402,0.659576952457428,0.3977213447880085,0.08135068416595459,0.19927613438522535,0.1379364249122588,0.1379,0.08317492023782419,0.017012757186573076,0.017,0.07625635705516501,0.337,0.3871,"{'n': 241, 'corr': 0.9429183427311516, 'rmse': 1.3930920206905446, 'mean_delta': 0.1217057727638225, 'sign_agreement': 0.9045643153526971}","{'n': 241, 'corr': 0.2439627798227869, 'rmse': 1.4010127920635729, 'mean_delta': 0.13127413303819666, 'sign_agreement': 0.6141078838174274}",7,0.9676737305098013,7,0.5695332935458676
qfq_close,qfq,0,1,241,241,-0.18866869423612245,0.3785540461540222,-0.7645708296750058,-0.199672132730484,-0.03945602568257499,0.07916648932017727,0.07919999999999999,-0.15989365068722114,-0.041757159707951845,-0.0417,0.7096696019588913,0.021400000000000002,0.2736,"{'n': 241, 'corr': 0.6213244934970009, 'rmse': 3.2276775357225986, 'mean_delta': -0.23536213294196867, 'sign_agreement': 0.7302904564315352}","{'n': 241, 'corr': 0.002678488139616696, 'rmse': 2.378462820716274, 'mean_delta': -0.2343977995620422, 'sign_agreement': 0.5352697095435685}",6,0.7268879716788387,7,0.02613802913299824
qfq_close,qfq,0,2,241,241,0.5919175839321611,0.4221924841403961,0.016015448493277462,-0.15603366494178772,0.1237869138181781,0.08829253610238989,0.0883,0.0033492888135318844,-0.032631106693220335,-0.0325,0.7186838763615288,0.075,0.2929,"{'n': 241, 'corr': 0.7111528022984834, 'rmse': 2.8433105251612982, 'mean_delta': 0.07042535261069079, 'sign_agreement': 0.7925311203319502}","{'n': 241, 'corr': -0.024940005651307103, 'rmse': 1.5970005550236759, 'mean_delta': 0.07138967362450836, 'sign_agreement': 0.47717842323651455}",6,0.7488379486464258,10,0.07639630340183311
qfq_close,qfq,0,3,241,241,0.7346821136114314,0.4085140824317932,0.15877997817254796,-0.16971205174922943,0.1536430644233035,0.08543199068283144,0.08539999999999999,0.033205439418657334,-0.035491648996519354,-0.0354,0.7465198359947958,0.1446,0.2545,"{'n': 241, 'corr': 0.7637916199092183, 'rmse': 2.65796306043465, 'mean_delta': 0.13533943202474616, 'sign_agreement': 0.7634854771784232}","{'n': 241, 'corr': -0.14475317350683137, 'rmse': 1.209846435923093, 'mean_delta': 0.13630374685550928, 'sign_agreement': 0.44813278008298757}",6,0.7739689942416638,10,0.19190676680126006
qfq_close,qfq,0,4,241,241,0.75743349717342,0.4200519919395447,0.18153136173453643,-0.15817426145076752,0.1584010301142754,0.08784489789939026,0.08779999999999999,0.0379634051096292,-0.03307876671003603,-0.033,0.6914812915550745,0.2606,0.2406,"{'n': 241, 'corr': 0.7840588528487181, 'rmse': 2.5728294514995382, 'mean_delta': 0.13999232582318474, 'sign_agreement': 0.7551867219917012}","{'n': 241, 'corr': -0.12157445652785512, 'rmse': 0.9083974571249838, 'mean_delta': 0.14095669011838338, 'sign_agreement': 0.44813278008298757}",6,0.7899045154631013,9,0.307666107539386
qfq_close,qfq,0,5,241,241,0.7197801790551637,0.5437989830970764,0.14387804361628023,-0.03442719578742981,0.15052664325468984,0.11372393671407739,0.1137,0.03008901825004367,-0.007199712314051711,-0.0070999999999999995,0.6230027638900589,0.39590000000000003,0.32,"{'n': 241, 'corr': 0.790631250356158, 'rmse': 2.5536125270472865, 'mean_delta': 0.07302124313613584, 'sign_agreement': 0.7883817427385892}","{'n': 241, 'corr': -0.0006965701814351713, 'rmse': 0.7758851154515289, 'mean_delta': 0.07398557651606226, 'sign_agreement': 0.5767634854771784}",6,0.7952010246606918,9,0.28734696561590295
qfq_close,qfq,0,6,241,241,0.6549168870069577,0.6515823006629944,0.07901475156807443,0.07335621863603592,0.13696187180560443,0.13626451432952247,0.1363,0.016524246800958303,0.01534088555707971,0.015300000000000001,0.5380798591113625,0.499,0.3857,"{'n': 241, 'corr': 0.7944207284531927, 'rmse': 2.5274990693912978, 'mean_delta': 0.001383645785876964, 'sign_agreement': 0.7634854771784232}","{'n': 241, 'corr': -0.0861617812158178, 'rmse': 0.8459937246510346, 'mean_delta': 0.0023479389759495832, 'sign_agreement': 0.4854771784232365}",6,0.7944207284531927,4,0.06252352144005496
qfq_close,qfq,0,7,241,241,0.5475895688082846,0.6329275965690613,-0.028312566630598966,0.054701440036296844,0.11451665671343379,0.13236328160614394,0.1324,-0.005920968291212398,0.011439637252403987,0.011399999999999999,0.42984264065264716,0.5717,0.3574,"{'n': 241, 'corr': 0.7775188551847262, 'rmse': 2.6683167430204118, 'mean_delta': -0.03540997002521856, 'sign_agreement': 0.7593360995850622}","{'n': 241, 'corr': -0.4245129592886118, 'rmse': 1.3066495459101257, 'mean_delta': -0.034445645919873764, 'sign_agreement': 0.34024896265560167}",4,0.7905770875321582,2,0.4287572322576467
qfq_close,qfq,0,8,241,241,0.44290261546752324,0.754345715045929,-0.13299951997136017,0.17611974477767944,0.09262361750856088,0.1577552864660366,0.1578,-0.027814007496085282,0.0368316810655396,0.0368,0.30390049566131744,0.6046,0.4331,"{'n': 241, 'corr': 0.7456379694567518, 'rmse': 2.8800380096646028, 'mean_delta': -0.12922950189975338, 'sign_agreement': 0.7136929460580913}","{'n': 241, 'corr': -0.5187061763430949, 'rmse': 1.8440524620810208, 'mean_delta': -0.12826525508258907, 'sign_agreement': 0.2863070539419087}",3,0.7839382482785834,2,0.5570329955505486
qfq_close,qfq,0,9,241,241,0.3791676244126901,0.872663676738739,-0.19673451102619346,0.2944374680519104,0.07929480610124308,0.18249895978270725,0.1825,-0.041142818903403114,0.061575304522059275,0.0616,0.1832546311209153,0.573,0.5147,"{'n': 241, 'corr': 0.7273873459438366, 'rmse': 2.978174368617553, 'mean_delta': -0.20477014619338127, 'sign_agreement': 0.7800829875518672}","{'n': 241, 'corr': -0.20205543185137484, 'rmse': 1.8956750343425084, 'mean_delta': -0.203805800447346, 'sign_agreement': 0.48132780082987553}",6,0.7551070064801777,2,0.21602259714892577
qfq_close,qfq,0,10,241,241,1.1179846247947514,0.659576952457428,0.5420824893558679,0.08135068416595459,0.23380259373301024,0.1379364249122588,0.1379,0.11336496872836407,0.017012757186573076,0.017,0.07625635705516501,0.337,0.3871,"{'n': 241, 'corr': 0.7205199961529044, 'rmse': 3.180109868595639, 'mean_delta': 0.19021065242212584, 'sign_agreement': 0.8049792531120332}","{'n': 241, 'corr': 0.16205299351479754, 'rmse': 1.7080642490926328, 'mean_delta': 0.19117502290037897, 'sign_agreement': 0.5975103734439834}",7,0.7643279804585686,7,0.4883920914522186
qfq_open,qfq,1,1,241,241,0.5918789619966935,0.3785540461540222,0.03671244196646176,-0.199672132730484,0.12377883686569857,0.07916648932017727,0.07919999999999999,0.007677622718297398,-0.041757159707951845,-0.0417,0.7485759770408699,0.021400000000000002,0.2736,"{'n': 241, 'corr': 0.7895697853925812, 'rmse': 3.0428862925809033, 'mean_delta': 0.08851656259032004, 'sign_agreement': 0.7925311203319502}","{'n': 241, 'corr': -0.49943042291142414, 'rmse': 3.0635530791508403, 'mean_delta': 0.09808488576636759, 'sign_agreement': 0.4024896265560166}",6,0.9610941427903844,6,0.6337646830334314
qfq_open,qfq,1,2,241,241,0.8301171667510532,0.4221924841403961,0.27495064672082137,-0.15603366494178772,0.17360126640768914,0.08829253610238989,0.0883,0.057500052260287954,-0.032631106693220335,-0.0325,0.7688098323606312,0.075,0.2929,"{'n': 241, 'corr': 0.9243997114024868, 'rmse': 1.8456225814938627, 'mean_delta': 0.1692633537803556, 'sign_agreement': 0.8838174273858921}","{'n': 241, 'corr': -0.4857771880047473, 'rmse': 1.8584543671078986, 'mean_delta': 0.17883166459029423, 'sign_agreement': 0.4315352697095436}",6,0.9775954899044532,6,0.5068296753850433
qfq_open,qfq,1,3,241,241,0.7218856459923089,0.4085140824317932,0.166719125962077,-0.16971205174922943,0.1509669566722505,0.08543199068283144,0.08539999999999999,0.0348657425248493,-0.035491648996519354,-0.0354,0.7959439451031227,0.1446,0.2545,"{'n': 241, 'corr': 0.9712053617721502, 'rmse': 1.1077162514851406, 'mean_delta': 0.13002969442345041, 'sign_agreement': 0.9377593360995851}","{'n': 241, 'corr': -0.32508087003061764, 'rmse': 1.114103672988078, 'mean_delta': 0.13959799905033463, 'sign_agreement': 0.3817427385892116}",5,0.9828221437538592,7,0.3973675630339543
qfq_open,qfq,1,4,241,241,0.7033314606292148,0.4200519919395447,0.14816494059898314,-0.15817426145076752,0.14708674529341256,0.08784489789939026,0.08779999999999999,0.03098553114601141,-0.03307876671003603,-0.033,0.7930036289089787,0.2606,0.2406,"{'n': 241, 'corr': 0.98525289474512, 'rmse': 0.6847287761680868, 'mean_delta': 0.1175433480040125, 'sign_agreement': 0.9253112033195021}","{'n': 241, 'corr': -0.07731607746436452, 'rmse': 0.6781146853371149, 'mean_delta': 0.1271117020953322, 'sign_agreement': 0.45643153526970953}",5,0.9856654873882769,8,0.3353038253764919
qfq_open,qfq,1,5,241,241,0.5446490484786844,0.5437989830970764,-0.010517471551547208,-0.03442719578742981,0.11390170972334314,0.11372393671407739,0.1137,-0.0021995044240580054,-0.007199712314051711,-0.0070999999999999995,0.7621473509233304,0.39590000000000003,0.32,"{'n': 241, 'corr': 0.9832769537990793, 'rmse': 0.7183038940593467, 'mean_delta': 0.0003527242247336615, 'sign_agreement': 0.946058091286307}","{'n': 241, 'corr': -0.07163168547910564, 'rmse': 0.7020750343436887, 'mean_delta': 0.009921047400781157, 'sign_agreement': 0.5477178423236515}",4,0.9852724898514945,10,0.19455426766282935
qfq_open,qfq,1,6,241,241,0.41466426957706115,0.6515823006629944,-0.14050225045317052,0.07335621863603592,0.08671817089910325,0.13626451432952247,0.1363,-0.029383043248297904,0.01534088555707971,0.015300000000000001,0.7051987977338291,0.499,0.3857,"{'n': 241, 'corr': 0.9747780766652553, 'rmse': 1.003700569816597, 'mean_delta': -0.09830623696511749, 'sign_agreement': 0.9253112033195021}","{'n': 241, 'corr': -0.4458388656856918, 'rmse': 0.9834685236638863, 'mean_delta': -0.08873795397892384, 'sign_agreement': 0.44398340248962653}",4,0.9840967759466356,2,0.4423576821790138
qfq_open,qfq,1,7,241,241,0.36490377092635673,0.6329275965690613,-0.19026274910387508,0.054701440036296844,0.07631182595306382,0.13236328160614394,0.1324,-0.03978938819433736,0.011439637252403987,0.011399999999999999,0.6049014536264021,0.5717,0.3574,"{'n': 241, 'corr': 0.953363712176782, 'rmse': 1.4522088309072168, 'mean_delta': -0.11121320566087327, 'sign_agreement': 0.8921161825726142}","{'n': 241, 'corr': -0.6871040155366044, 'rmse': 1.4301087181297645, 'mean_delta': -0.10164489175940744, 'sign_agreement': 0.26556016597510373}",3,0.9812275816721,2,0.6800484681463271
qfq_open,qfq,1,8,241,241,0.2579440517328142,0.754345715045929,-0.2972224682974176,0.17611974477767944,0.053943486337484796,0.1577552864660366,0.1578,-0.06215772780991638,0.0368316810655396,0.0368,0.4588633074516395,0.6046,0.4331,"{'n': 241, 'corr': 0.9145785358959297, 'rmse': 1.9821701965774534, 'mean_delta': -0.2059757939058567, 'sign_agreement': 0.8423236514522822}","{'n': 241, 'corr': -0.742510728803696, 'rmse': 1.9589200654419066, 'mean_delta': -0.1964075572925714, 'sign_agreement': 0.2157676348547718}",2,0.9738120869868035,2,0.8072000813549519
qfq_open,qfq,1,9,241,241,0.20799594424734696,0.872663676738739,-0.3471705757828848,0.2944374680519104,0.043497907012723186,0.18249895978270725,0.1825,-0.07260330713467798,0.061575304522059275,0.0616,0.30083614839712486,0.573,0.5147,"{'n': 241, 'corr': 0.9273703846438777, 'rmse': 1.8549152019706059, 'mean_delta': -0.27579573962298426, 'sign_agreement': 0.8879668049792531}","{'n': 241, 'corr': -0.4137463220276975, 'rmse': 1.8361617524074583, 'mean_delta': -0.26622740408082785, 'sign_agreement': 0.4605809128630705}",3,0.9475321637445222,2,0.5738850619346079
qfq_open,qfq,1,10,241,241,0.9136961853926099,0.659576952457428,0.3585296653623782,0.08135068416595459,0.1910800321318985,0.1379364249122588,0.1379,0.07497881798449735,0.017012757186573076,0.017,0.11808911059730758,0.337,0.3871,"{'n': 241, 'corr': 0.9705228138294716, 'rmse': 0.9962009149589772, 'mean_delta': 0.10544366511833275, 'sign_agreement': 0.9004149377593361}","{'n': 241, 'corr': 0.45361417172149276, 'rmse': 1.0090963119390848, 'mean_delta': 0.11501202539270687, 'sign_agreement': 0.6556016597510373}",9,0.9821653993414388,9,0.622985103581648
qfq_open,qfq,0,1,241,241,0.7409143417164767,0.3785540461540222,0.16501220627759328,-0.199672132730484,0.1549464017531553,0.07916648932017727,0.07919999999999999,0.034508776748509135,-0.041757159707951845,-0.0417,0.7485759770408699,0.021400000000000002,0.2736,"{'n': 241, 'corr': 0.5842014219487075, 'rmse': 3.920412053661442, 'mean_delta': 0.15035696911305166, 'sign_agreement': 0.6846473029045643}","{'n': 241, 'corr': -0.40137567652835254, 'rmse': 3.1177591503511906, 'mean_delta': 0.15132130249297812, 'sign_agreement': 0.4315352697095436}",6,0.7567716251637978,6,0.5118624608029305
qfq_open,qfq,0,2,241,241,0.9586289058043476,0.4221924841403961,0.3827267703654641,-0.15603366494178772,0.20047675042547353,0.08829253610238989,0.0883,0.08003912542082735,-0.032631106693220335,-0.0325,0.7688098323606312,0.075,0.2929,"{'n': 241, 'corr': 0.7101644773325433, 'rmse': 3.004757830291083, 'mean_delta': 0.22258772683151515, 'sign_agreement': 0.7551867219917012}","{'n': 241, 'corr': -0.3692672685298121, 'rmse': 1.7899466701858047, 'mean_delta': 0.22355204784533267, 'sign_agreement': 0.46473029045643155}",6,0.7741484810077414,7,0.39740770382056634
qfq_open,qfq,0,3,241,241,0.7507475636080438,0.4085140824317932,0.17484542816916035,-0.16971205174922943,0.15700280998276103,0.08543199068283144,0.08539999999999999,0.03656518497811486,-0.035491648996519354,-0.0354,0.7959439451031227,0.1446,0.2545,"{'n': 241, 'corr': 0.7596248195217176, 'rmse': 2.664698998306534, 'mean_delta': 0.14200559384906666, 'sign_agreement': 0.7676348547717843}","{'n': 241, 'corr': -0.25952539607678166, 'rmse': 1.099044346895372, 'mean_delta': 0.14296990867982978, 'sign_agreement': 0.42738589211618255}",6,0.778062691859221,7,0.28877185268201316
qfq_open,qfq,0,4,241,241,0.7312391619771061,0.4200519919395447,0.15533702653822265,-0.15817426145076752,0.15292304466243217,0.08784489789939026,0.08779999999999999,0.03248541965778598,-0.03307876671003603,-0.033,0.7930036289089787,0.2606,0.2406,"{'n': 241, 'corr': 0.7776672519198108, 'rmse': 2.5626639568003786, 'mean_delta': 0.12912330706952757, 'sign_agreement': 0.7925311203319502}","{'n': 241, 'corr': -0.07391466456338719, 'rmse': 0.7127203296854908, 'mean_delta': 0.1300876713647262, 'sign_agreement': 0.43568464730290457}",6,0.7828536736655819,8,0.2408210245137935
qfq_open,qfq,0,5,241,241,0.5022886126109737,0.5437989830970764,-0.07361352282790977,-0.03442719578742981,0.10504292977424512,0.11372393671407739,0.1137,-0.015394695230401047,-0.007199712314051711,-0.0070999999999999995,0.7621473509233304,0.39590000000000003,0.32,"{'n': 241, 'corr': 0.7829866765921478, 'rmse': 2.547065885971079, 'mean_delta': -0.017224220118714866, 'sign_agreement': 0.7717842323651453}","{'n': 241, 'corr': -0.06879644680328763, 'rmse': 0.735538054613081, 'mean_delta': -0.016259886738788372, 'sign_agreement': 0.5435684647302904}",6,0.785464696140141,10,0.14233651290555732
qfq_open,qfq,0,6,241,241,0.4065073176748527,0.6515823006629944,-0.1693948177640308,0.07335621863603592,0.08501231871706463,0.13626451432952247,0.1363,-0.035425306287581546,0.01534088555707971,0.015300000000000001,0.7051987977338291,0.499,0.3857,"{'n': 241, 'corr': 0.7828117288333051, 'rmse': 2.570970414802516, 'mean_delta': -0.10169086431043228, 'sign_agreement': 0.7634854771784232}","{'n': 241, 'corr': -0.3533493329689094, 'rmse': 0.989524938739004, 'mean_delta': -0.10072657112035963, 'sign_agreement': 0.42323651452282157}",4,0.7867287140861087,2,0.34968958061399846
qfq_open,qfq,0,7,241,241,0.3253173498927609,0.6329275965690613,-0.2505847855461225,0.054701440036296844,0.0680331719277807,0.13236328160614394,0.1324,-0.052404453076865455,0.011439637252403987,0.011399999999999999,0.6049014536264021,0.5717,0.3574,"{'n': 241, 'corr': 0.778787196066666, 'rmse': 2.658835348119232, 'mean_delta': -0.1276391065046889, 'sign_agreement': 0.7510373443983402}","{'n': 241, 'corr': -0.5914845227577338, 'rmse': 1.3872670073788438, 'mean_delta': -0.12667478239934413, 'sign_agreement': 0.34439834024896265}",4,0.7977816454475197,2,0.5629394020073905
qfq_open,qfq,0,8,241,241,0.24962093648796638,0.754345715045929,-0.326281198950917,0.17611974477767944,0.05220288464312658,0.1577552864660366,0.1578,-0.06823474036151958,0.0368316810655396,0.0368,0.4588633074516395,0.6046,0.4331,"{'n': 241, 'corr': 0.7557068993869069, 'rmse': 2.843550970285387, 'mean_delta': -0.20942936869625, 'sign_agreement': 0.7510373443983402}","{'n': 241, 'corr': -0.6309972875670754, 'rmse': 1.8905398921291259, 'mean_delta': -0.20846512187908567, 'sign_agreement': 0.3153526970954357}",3,0.8035295483694792,2,0.679943106225833
qfq_open,qfq,0,9,241,241,0.19661764898546494,0.872663676738739,-0.3792844864534186,0.2944374680519104,0.041118379704844124,0.18249895978270725,0.1825,-0.07931924529980207,0.061575304522059275,0.0616,0.30083614839712486,0.573,0.5147,"{'n': 241, 'corr': 0.7604088725003895, 'rmse': 2.8166945248113384, 'mean_delta': -0.2805170239640142, 'sign_agreement': 0.8008298755186722}","{'n': 241, 'corr': -0.28754692940644333, 'rmse': 1.7889665056655588, 'mean_delta': -0.27955267821797886, 'sign_agreement': 0.5103734439834025}",4,0.782067942547541,2,0.44948047361407045
qfq_open,qfq,0,10,241,241,0.8967680321925748,0.659576952457428,0.3208658967536914,0.08135068416595459,0.18753987063280403,0.1379364249122588,0.1379,0.06710224562815788,0.017012757186573076,0.017,0.11808911059730758,0.337,0.3871,"{'n': 241, 'corr': 0.7554870320486955, 'rmse': 2.8402925777491297, 'mean_delta': 0.09841953515981196, 'sign_agreement': 0.8008298755186722}","{'n': 241, 'corr': 0.2853596692748042, 'rmse': 1.1828579862150892, 'mean_delta': 0.09938390563806507, 'sign_agreement': 0.6099585062240664}",8,0.7867479716092798,9,0.47327207980128005
qfq_low,qfq,1,1,241,241,0.6102274974686154,0.3785540461540222,0.055060977438383646,-0.199672132730484,0.12761604096439094,0.07916648932017727,0.07919999999999999,0.011514826816989775,-0.041757159707951845,-0.0417,0.5486666022888192,0.021400000000000002,0.2736,"{'n': 241, 'corr': 0.8910150318209722, 'rmse': 1.8386362692388674, 'mean_delta': 0.09613006278613824, 'sign_agreement': 0.8340248962655602}","{'n': 241, 'corr': 0.31261906295029074, 'rmse': 1.8398775817927804, 'mean_delta': 0.10569838596218577, 'sign_agreement': 0.6224066390041494}",3,0.9580931428187327,3,0.3215397857501036
qfq_low,qfq,1,2,241,241,0.8734281757166725,0.4221924841403961,0.3182616556864409,-0.15603366494178772,0.18265883840713815,0.08829253610238989,0.0883,0.06655762425973702,-0.032631106693220335,-0.0325,0.7067176969166061,0.075,0.2929,"{'n': 241, 'corr': 0.9447234903368666, 'rmse': 1.5773649642965202, 'mean_delta': 0.18723472679513553, 'sign_agreement': 0.8838174273858921}","{'n': 241, 'corr': -0.1888093771817533, 'rmse': 1.5868179671813218, 'mean_delta': 0.1968030376050741, 'sign_agreement': 0.42738589211618255}",4,0.9696512376274459,9,0.16731853138785463
qfq_low,qfq,1,3,241,241,0.8496108306600476,0.4085140824317932,0.29444431062981574,-0.16971205174922943,0.1776779496484083,0.08543199068283144,0.08539999999999999,0.06157673550100711,-0.035491648996519354,-0.0354,0.7206652615521917,0.1446,0.2545,"{'n': 241, 'corr': 0.9700217420987611, 'rmse': 1.1969086139999587, 'mean_delta': 0.18302769636027147, 'sign_agreement': 0.9045643153526971}","{'n': 241, 'corr': -0.36084304707378867, 'rmse': 1.2111507009294404, 'mean_delta': 0.1925960009871557, 'sign_agreement': 0.33195020746887965}",6,0.9775186226369195,9,0.41227025471854145
qfq_low,qfq,1,4,241,241,0.7951103184695789,0.4200519919395447,0.2399437984393473,-0.15817426145076752,0.16628033216127294,0.08784489789939026,0.08779999999999999,0.0501791180138718,-0.03307876671003603,-0.033,0.6990655057504498,0.2606,0.2406,"{'n': 241, 'corr': 0.9810174839467533, 'rmse': 0.8312864210816333, 'mean_delta': 0.15562586163071965, 'sign_agreement': 0.9336099585062241}","{'n': 241, 'corr': -0.19428614485174855, 'rmse': 0.8384405717981701, 'mean_delta': 0.16519421572203935, 'sign_agreement': 0.3941908713692946}",6,0.9841436880112091,9,0.47412318754983324
qfq_low,qfq,1,5,241,241,0.6430934909719983,0.5437989830970764,0.08792697094176635,-0.03442719578742981,0.1344892611825258,0.11372393671407739,0.1137,0.01838804703512458,-0.007199712314051711,-0.0070999999999999995,0.6575867944426484,0.39590000000000003,0.32,"{'n': 241, 'corr': 0.9888417322857606, 'rmse': 0.5834959682583492, 'mean_delta': 0.04120104061200071, 'sign_agreement': 0.946058091286307}","{'n': 241, 'corr': 0.26241581449410095, 'rmse': 0.5892923343990499, 'mean_delta': 0.05076936378804821, 'sign_agreement': 0.6016597510373444}",6,0.98917247096282,8,0.474144157617935
qfq_low,qfq,1,6,241,241,0.5341292940715059,0.6515823006629944,-0.021037225958725633,0.07335621863603592,0.11170172788881286,0.13626451432952247,0.1363,-0.004399486258588266,0.01534088555707971,0.015300000000000001,0.59483880557869,0.499,0.3857,"{'n': 241, 'corr': 0.9872250915173647, 'rmse': 0.7373644837768456, 'mean_delta': -0.04873568738236027, 'sign_agreement': 0.9253112033195021}","{'n': 241, 'corr': 0.037296429768710164, 'rmse': 0.7225992528225836, 'mean_delta': -0.03916740439616661, 'sign_agreement': 0.5726141078838174}",5,0.9889306767646883,4,0.159031678858449
qfq_low,qfq,1,7,241,241,0.27178400008971054,0.6329275965690613,-0.2833825199405212,0.054701440036296844,0.0568378157863959,0.13236328160614394,0.1324,-0.05926339836100527,0.011439637252403987,0.011399999999999999,0.5005512828337828,0.5717,0.3574,"{'n': 241, 'corr': 0.9662681840542828, 'rmse': 1.2650914697691078, 'mean_delta': -0.14985211472172227, 'sign_agreement': 0.9045643153526971}","{'n': 241, 'corr': -0.4157560510904804, 'rmse': 1.2468168651427407, 'mean_delta': -0.14028380082025643, 'sign_agreement': 0.3817427385892116}",4,0.9811100414506174,2,0.46076446683370825
qfq_low,qfq,1,8,241,241,0.1347937001641703,0.754345715045929,-0.42037281986606156,0.17611974477767944,0.028189221943046405,0.1577552864660366,0.1578,-0.08791199220435479,0.0368316810655396,0.0368,0.3728329155881217,0.6046,0.4331,"{'n': 241, 'corr': 0.9268216699689805, 'rmse': 1.8297155587296678, 'mean_delta': -0.2570755248472028, 'sign_agreement': 0.8298755186721992}","{'n': 241, 'corr': -0.5555121676400978, 'rmse': 1.8103543040464485, 'mean_delta': -0.2475072882339174, 'sign_agreement': 0.24066390041493776}",3,0.9596705958566579,1,0.6042072585676049
qfq_low,qfq,1,9,241,241,0.07798908395274251,0.872663676738739,-0.4771774360774893,0.2944374680519104,0.016309750337005074,0.18249895978270725,0.1825,-0.09979146381039611,0.061575304522059275,0.0616,0.24748415836288404,0.573,0.5147,"{'n': 241, 'corr': 0.922719196521648, 'rmse': 1.8316021527356796, 'mean_delta': -0.3297404949319487, 'sign_agreement': 0.8796680497925311}","{'n': 241, 'corr': -0.30955562294461164, 'rmse': 1.8137779957837348, 'mean_delta': -0.3201721593897923, 'sign_agreement': 0.46887966804979253}",5,0.9415935050851105,2,0.33446033713621937
