train_rank,bitmask,components,factor_count,full_period_label,full_periods,full_first_signal_date,full_last_signal_date,full_mean_stock_count,full_rank_ic,full_ic_mean,full_gross_excess_pct,full_turnover_pct,full_annual_cost_pct,full_net_excess_pct,full_sharpe_after_cost,full_max_drawdown_pct,full_monthly_win_rate_pct,train_period_label,train_periods,train_first_signal_date,train_last_signal_date,train_mean_stock_count,train_rank_ic,train_ic_mean,train_gross_excess_pct,train_turnover_pct,train_annual_cost_pct,train_net_excess_pct,train_sharpe_after_cost,train_max_drawdown_pct,train_monthly_win_rate_pct,test_period_label,test_periods,test_first_signal_date,test_last_signal_date,test_mean_stock_count,test_rank_ic,test_ic_mean,test_gross_excess_pct,test_turnover_pct,test_annual_cost_pct,test_net_excess_pct,test_sharpe_after_cost,test_max_drawdown_pct,test_monthly_win_rate_pct,recent_period_label,recent_periods,recent_first_signal_date,recent_last_signal_date,recent_mean_stock_count,recent_rank_ic,recent_ic_mean,recent_gross_excess_pct,recent_turnover_pct,recent_annual_cost_pct,recent_net_excess_pct,recent_sharpe_after_cost,recent_max_drawdown_pct,recent_monthly_win_rate_pct,platform_A_raw_mean,A_newcomer_no_decay_proxy,full_min_member_addition_pp,full_vs_best_single_pp,train_min_member_addition_pp,train_vs_best_single_pp,test_min_member_addition_pp,test_vs_best_single_pp,recent_min_member_addition_pp,recent_vs_best_single_pp,contains_new_proxy,same_B01_pair
129,722,H03+CHIP250+ASSET_GROWTH+C01+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.893261353336875,28.009998542989607,4.235111779700029,9.658149573636846,0.7063647149442001,31.497798865558035,70.0,train,73,2021-09-07,2024-08-28,4540.671232876713,,,13.82962545670046,27.384608309370496,4.140552776376819,9.68907268032364,0.1426460765600947,31.497798865558035,72.22222222222221,test,47,2024-09-11,2026-08-10,5059.36170212766,,,13.992100086410447,28.968043156193357,4.379968125216435,9.612131961194011,1.5775331384343012,21.54571444478892,66.66666666666666,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,3.3213110073736,26.91250221075364,4.069170334265951,-0.7478593268923507,-0.4780684561445148,21.54571444478893,50.0,0.0122024445935999,0.15253055742,-1.195522787303279,-4.608317636319262,-1.4859272789036275,-3.736508039708808,-1.3457165849724522,-5.960936065802436,-3.1943437420427347,-17.024010764685382,True,False
130,663,SIZE+H03+RET40+CHIP250+C01+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,16.574756969498587,36.360769430853786,5.497748337945092,11.077008631553491,0.7275350747483383,34.12975056950073,71.66666666666667,train,73,2021-09-07,2024-08-28,4540.671232876713,,,15.040332986804716,35.5375620674083,5.373279384592135,9.66705360221258,0.1351890371801122,34.12975056950073,75.0,test,47,2024-09-11,2026-08-10,5059.36170212766,,,18.95801124049119,37.62185305145113,5.6884241813794105,13.269587059111776,1.6861522210228967,21.430389880454847,66.66666666666666,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,8.764444583170512,35.12707311138569,5.311213454441517,3.453231128728996,-0.2908189769878983,21.430389880454825,50.0,0.0150079033526666,0.1875987919083333,-1.3482295090566885,-6.048954909635874,-2.0170860188331297,-7.605729028580487,-1.2903568177730822,-3.628801942843156,-2.579902850632518,-12.822920309064036,True,True
131,891,SIZE+H03+DD120+CHIP250+DD60+ASSET_GROWTH+C02+C03,8,full,120,2021-09-07,2026-08-10,4743.825,,,14.34853828605954,30.868233075587703,4.66727684102886,9.681261445030678,0.6810755120218586,33.2833616278303,73.33333333333333,train,73,2021-09-07,2024-08-28,4540.671232876713,,,14.135413617998212,29.73293924784928,4.495620414274812,9.639793203723402,0.134216965275712,33.2833616278303,75.0,test,47,2024-09-11,2026-08-10,5059.36170212766,,,14.679561706665426,32.607406598931675,4.93023987775847,9.749321828906956,1.550995136509839,22.07581490867714,70.83333333333334,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,1.7996610885898194,30.15077166497665,4.558796675744469,-2.759135587154649,-0.5501583420323013,22.07581490867714,50.0,0.0091975057046249,0.1149688213078124,-1.0529337759144948,-7.444702096158689,-1.528159814641544,-7.632989427069665,-1.6461506898006952,-7.149067173047975,-2.8223307366723565,-19.03528702494768,True,True
132,127,SIZE+H03+RET40+DD120+CHIP250+DD60+ASSET_GROWTH,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.625214372199704,33.65491805357285,5.088623609700214,10.536590762499491,0.7012461048541281,34.13356983075503,71.66666666666667,train,73,2021-09-07,2024-08-28,4540.671232876713,,,14.54481859169108,32.56415932295468,4.923700889630748,9.621117702060332,0.1318381485809253,34.13356983075503,72.22222222222221,test,47,2024-09-11,2026-08-10,5059.36170212766,,,17.303275903628005,35.325867598349625,5.341271180870464,11.96200472275754,1.619869371564815,21.478965754278057,70.83333333333334,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,6.783135533018473,32.77733904263582,4.955933663246537,1.8272018697719357,-0.356420443442441,21.47896575427801,62.5,0.0087869067764285,0.1098363347053571,-1.4040272943221197,-6.589372778689876,-1.6562760713067668,-7.651664928732734,-2.0742624310885684,-4.936384279197391,-3.947326181698822,-14.448949568021098,False,True
133,217,SIZE+DD120+CHIP250+ASSET_GROWTH+C01,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.079985726521246,26.687061735164068,4.035083734356807,9.04490199216444,0.6638401375923627,32.81671500843949,70.0,train,73,2021-09-07,2024-08-28,4540.671232876713,,,13.492112973113482,25.780520439453863,3.898014690445424,9.59409828266806,0.1337747360807967,32.81671500843949,75.0,test,47,2024-09-11,2026-08-10,5059.36170212766,,,12.439873194580118,28.075805847741403,4.2450618441785,8.194811350401618,1.49527877779451,23.287822570823717,62.5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-2.3187776072121773,25.357734154617383,3.834089404178149,-6.152867011390327,-0.6869592363175623,23.287822570823725,50.0,0.008906682849,0.1113335356124999,-1.2497205133109477,-8.081061549024929,-1.078621372778139,-7.678684348125008,-2.526706262250292,-8.703577651553314,-3.32789552979689,-18.72645287804181,True,False
134,409,SIZE+DD120+CHIP250+C01+C02,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.62094678562823,31.763303744992484,4.802611526242863,8.818335259385366,0.6520457624480934,32.441045377765455,70.0,train,73,2021-09-07,2024-08-28,4540.671232876713,,,14.272524067247556,31.036634486272924,4.692739134324466,9.579784932923088,0.131181591158167,32.441045377765455,72.22222222222221,test,47,2024-09-11,2026-08-10,5059.36170212766,,,12.608922497155657,32.87649920515862,4.970926679819984,7.637995817335671,1.4931093729880538,22.898240582998785,66.66666666666666,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-0.5661426988601573,30.35895320866862,4.590273725150695,-5.156416424010852,-0.6569783753505635,22.898240582998795,37.5,0.012117544755,0.1514693094375,-1.4578362399653102,-8.307628281804002,-0.6689634765627375,-7.692997697869979,-3.653299871527608,-9.26039318461926,-2.81601402086106,-17.730002290662338,True,False
135,739,SIZE+H03+DD60+ASSET_GROWTH+C01+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,14.990921154364797,30.543856393742438,4.618231086733856,10.37269006763094,0.7079038565682473,34.47123779629532,73.33333333333333,train,73,2021-09-07,2024-08-28,4540.671232876713,,,14.08317177822467,29.795304193019145,4.505049993984495,9.578121784240176,0.1333906532470345,34.47123779629532,80.55555555555556,test,47,2024-09-11,2026-08-10,5059.36170212766,,,16.400829759859036,31.69057465868027,4.791614888392457,11.60921487146658,1.6200975784450309,21.01910640505703,62.5,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,7.1060242940477485,29.016654030892308,4.3873180894709165,2.718706204576832,-0.3130090614768179,21.01910640505704,50.0,0.010734886668,0.1341860833499999,-2.511408967680591,-6.753273473558426,-2.4354166611747115,-7.694660846552891,-2.629396588095407,-5.289174130488352,-6.457124719536254,-13.5574452332162,True,True
136,391,SIZE+H03+RET40+C01+C02,5,full,120,2021-09-07,2026-08-10,4743.825,,,16.913318405406333,37.3381561093291,5.645529203730558,11.267789201675772,0.7329618482946583,34.8608096002344,75.0,train,73,2021-09-07,2024-08-28,4540.671232876713,,,15.09408996131249,36.5233474529764,5.522330134890032,9.571759826422458,0.1318449464103155,34.8608096002344,77.77777777777779,test,47,2024-09-11,2026-08-10,5059.36170212766,,,19.738928541977625,38.58637362544387,5.834259692167113,13.90466884981051,1.710948157097144,20.661789232258165,70.83333333333334,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,11.54792596251459,36.315622735137936,5.490922157552856,6.057003804961735,-0.1867816039010179,20.661789232258176,62.5,0.0165170716976,0.2064633962199999,-2.164475851578091,-5.858174339513594,-2.9016010592843937,-7.701022804370609,-2.322417643026858,-2.993720152144421,-4.047422258646463,-10.219147632831298,True,True
137,415,SIZE+H03+RET40+DD120+CHIP250+C01+C02,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.810146567358776,35.04557663225547,5.298891186797027,10.51125538056175,0.7045883777947898,33.422135836158496,70.0,train,73,2021-09-07,2024-08-28,4540.671232876713,,,14.697053042012312,33.91221194825655,5.12752644657639,9.569526595435924,0.1309948431664634,33.422135836158496,69.44444444444444,test,47,2024-09-11,2026-08-10,5059.36170212766,,,17.538993957790524,36.78179487157297,5.561407384581832,11.977586573208692,1.6315241685144928,21.929098663560588,70.83333333333334,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,6.017070322791924,34.527375739635126,5.220539211832831,0.7965311109590936,-0.4017617441925429,21.929098663560577,62.5,0.0136751324024285,0.1709391550303571,-0.5869862437841888,-6.614708160627618,-0.9526806696284726,-7.703256035357144,-1.5304409826885568,-4.920802428746239,-2.8719992302008155,-15.479620326833938,True,True
138,407,SIZE+H03+RET40+CHIP250+C01+C02,6,full,120,2021-09-07,2026-08-10,4743.825,,,16.45327239099744,35.41687014981154,5.355030766651504,11.098241624345938,0.7276845169971085,34.061998929334536,70.0,train,73,2021-09-07,2024-08-28,4540.671232876713,,,14.764073258634614,34.493553178216274,5.215425240546301,9.548648018088311,0.1310432254234622,34.061998929334536,72.22222222222221,test,47,2024-09-11,2026-08-10,5059.36170212766,,,19.07692210722056,36.831313170127686,5.568894551323307,13.50802755589725,1.6971092032294708,21.356251516728943,66.66666666666666,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,8.87120361082416,34.40921474645669,5.202673269664252,3.668530341159909,-0.2845425997736674,21.35625151672893,50.0,0.0153093211736666,0.1913665146708333,-1.2773024515420364,-6.027721916843429,-2.0095416155162127,-7.724134612704754,-0.768703474882555,-3.390361446057682,-2.3884734638018257,-12.607621096633125,True,True
139,730,H03+DD120+CHIP250+ASSET_GROWTH+C01+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,13.290157065801068,29.053015691637828,4.39281597257564,8.897341093225428,0.6750142426476389,31.600556365645996,71.66666666666667,train,73,2021-09-07,2024-08-28,4540.671232876713,,,13.802165764357593,28.235074301644293,4.269143234408617,9.533022529948976,0.1357802908468048,31.600556365645996,72.22222222222221,test,47,2024-09-11,2026-08-10,5059.36170212766,,,12.494909512723906,30.306032289074714,4.582272082108096,7.91263743061581,1.5117515367878027,22.43360763435172,70.83333333333334,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-0.5817712296623369,27.761671611560107,4.197564747667888,-4.779335977330225,-0.6421277443814509,22.43360763435172,50.0,0.0108137037905,0.13517129738125,-0.7608084804114181,-5.36912611673068,-0.3505407009759071,-3.892558190083472,-1.6994945305782014,-7.660430596380637,-4.031476650437875,-21.05548741512326,True,False
140,665,SIZE+DD120+CHIP250+C01+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.885486346480548,32.30367244464249,4.884315273629944,9.001171072850603,0.65900036906162,32.893891645769344,71.66666666666667,train,73,2021-09-07,2024-08-28,4540.671232876713,,,14.28978241880855,31.47094448594115,4.758406806274302,9.531375612534248,0.130239418518842,32.893891645769344,72.22222222222221,test,47,2024-09-11,2026-08-10,5059.36170212766,,,13.257537127758322,33.579340806908355,5.077196330004544,8.180340797753779,1.5072281845402131,22.507477685874665,70.83333333333334,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,1.2604436266466934,31.01237072327522,4.689070453359213,-3.42862682671252,-0.5796948826430285,22.50747768587465,50.0,0.0117558433698,0.1469480421225,-0.9620962044753067,-8.124792468338764,-0.9056171259418077,-7.741407018258819,-2.598565607250025,-8.718048204201153,-1.1367801293913282,-16.002212693364005,True,False
141,463,SIZE+H03+RET40+DD120+ASSET_GROWTH+C01+C02,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.518772598574447,33.19422417066515,5.018966694604571,10.499805903969875,0.7113674771983681,34.33378238001632,75.0,train,73,2021-09-07,2024-08-28,4540.671232876713,,,14.404201757567447,32.26046238435197,4.877781912514018,9.52641984505343,0.1313260096506451,34.33378238001632,77.77777777777779,test,47,2024-09-11,2026-08-10,5059.36170212766,,,17.249914543117235,34.62466775820874,5.235249765041161,12.014664778076076,1.6404399236817355,21.68893461697464,70.83333333333334,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,5.616560682195073,32.09714010116246,4.853087583295763,0.7634730988993088,-0.3936549126752165,21.68893461697463,62.5,0.0124310383904285,0.1553879798803571,-0.8789667079030021,-6.626157637219491,-1.7476774416175864,-7.746362785739636,-1.1122703881656335,-4.883724223878856,-3.9131505647224474,-15.512678338893725,True,True
142,699,SIZE+H03+DD120+CHIP250+DD60+C01+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.057852064525242,33.21235712160672,5.021708396786936,10.036143667738306,0.6846177087697891,33.66056589422609,70.0,train,73,2021-09-07,2024-08-28,4540.671232876713,,,14.355561077315324,32.073192233364765,4.849466665684752,9.50609441163057,0.1278619085180377,33.66056589422609,72.22222222222221,test,47,2024-09-11,2026-08-10,5059.36170212766,,,16.148644448915128,34.95746078019015,5.28556806996475,10.863076378950378,1.584025587846542,22.067430817119693,66.66666666666666,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,4.043708950819831,32.05871514134886,4.847277729371948,-0.8035687785521175,-0.4633406565958125,22.067430817119718,50.0,0.0109982825524285,0.1374785319053571,-0.9580011856092464,-7.089819873451061,-1.0963238546778786,-7.766688219162496,-1.108696922733138,-6.035312623004554,-2.0986205912172387,-17.07972021634515,True,True
143,350,H03+RET40+DD120+CHIP250+ASSET_GROWTH+C02,6,full,120,2021-09-07,2026-08-10,4743.825,,,14.18730527285538,33.53776998842783,5.070910822250288,9.116394450605092,0.6755992423926299,32.77135374126654,73.33333333333333,train,73,2021-09-07,2024-08-28,4540.671232876713,,,14.459539315258308,32.76405212047841,4.953924680616336,9.505614634641972,0.1331814078845269,32.77135374126654,72.22222222222221,test,47,2024-09-11,2026-08-10,5059.36170212766,,,13.764473675080618,34.72303991379719,5.250123634966135,8.514350040114484,1.5276728941339652,21.618857817007036,75.0,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,2.4696634022585267,32.579672566670325,4.926046492080554,-2.456383089822027,-0.5467022110115967,21.61885781700702,62.5,0.0109094836401666,0.1363685455020833,-0.661753454195976,-5.150072759351016,-0.3332869819943695,-3.919966085390476,-2.6435650667922417,-7.0587179868819625,-3.2317357068515045,-18.73253452761506,True,False
144,383,SIZE+H03+RET40+DD120+CHIP250+DD60+ASSET_GROWTH+C02,8,full,120,2021-09-07,2026-08-10,4743.825,,,14.99772903993146,34.093838093605925,5.154988319753216,9.842740720178243,0.6817191648083538,33.63234832113429,70.0,train,73,2021-09-07,2024-08-28,4540.671232876713,,,14.520765433936376,33.18819432091242,5.018054981321958,9.502710452614416,0.1287908438487576,33.63234832113429,72.22222222222221,test,47,2024-09-11,2026-08-10,5059.36170212766,,,15.73854485349829,35.48120727730662,5.364758540328762,10.373786313169528,1.567981164134228,21.54867969517396,66.66666666666666,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,4.964739332822575,32.92008276089528,4.977516513447368,-0.0127771806247935,-0.4334484422996184,21.54867969517396,50.0,0.009765570929375,0.1220696366171875,-1.232039852601492,-7.283222821011124,-1.3017132706526109,-7.7700721781786495,-1.81103886994088,-6.524602688785404,-1.839979050396729,-16.288928618417827,True,True
145,59,SIZE+H03+DD120+CHIP250+DD60,5,full,120,2021-09-07,2026-08-10,4743.85,,,14.826831643910436,30.240871316694623,4.572419743084226,10.254411900826208,0.6932322409988142,33.63631872065994,70.0,train,73,2021-09-07,2024-08-28,4540.671232876713,,,13.781925163853137,28.527431477579302,4.31334763940999,9.468577524443148,0.1257983257962008,33.63631872065994,69.44444444444444,test,47,2024-09-11,2026-08-10,5059.425531914893,,,16.449771495914316,32.865715325552166,4.969296157223488,11.480475338690828,1.630651725343264,22.08478677692478,70.83333333333334,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,4.9129136267254045,29.565777576297776,4.470345569536224,0.4425680571891813,-0.4111721157316631,22.08478677692477,62.5,0.0083188404186,0.1039855052324999,-2.2066260890116336,-6.87155164036316,-2.722626362267338,-7.804205106349919,-2.5923952508282166,-5.417913663264105,-3.7925275479557015,-15.833583380603852,False,True
146,214,H03+RET40+CHIP250+ASSET_GROWTH+C01,5,full,120,2021-09-07,2026-08-10,4743.825,,,15.379632515607035,33.43621930507929,5.055556358927989,10.324076156679048,0.7276247897242608,32.1187132340665,68.33333333333333,train,73,2021-09-07,2024-08-28,4540.671232876713,,,14.433178518111909,32.927484825482075,4.97863570561289,9.45454281249902,0.1352095479704688,32.1187132340665,69.44444444444444,test,47,2024-09-11,2026-08-10,5059.36170212766,,,16.849656809588833,34.21555723127075,5.173392253368137,11.676264556220698,1.640587963254179,21.89053364633305,66.66666666666666,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,6.294136918707431,32.2144029387623,4.870817724340859,1.4233191943665722,-0.3807903933259537,21.89053364633308,50.0,0.0131113489532,0.163891861915,-1.0499587841344358,-3.94239105327706,-1.7204571467282488,-3.971037907533429,-0.9629489937852362,-3.896803470775749,-3.634728226986894,-14.85283224342646,True,False
147,803,SIZE+H03+DD60+C02+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,15.773376151348687,33.62351778100659,5.083875888488196,10.689500262860491,0.7073561122750913,34.4324576690509,73.33333333333333,train,73,2021-09-07,2024-08-28,4540.671232876713,,,14.348156855696232,32.60269634162788,4.929527686854136,9.418629168842097,0.1252863832564897,34.4324576690509,75.0,test,47,2024-09-11,2026-08-10,5059.36170212766,,,17.98701463183016,35.18732934771442,5.320324197374419,12.666690434455742,1.6546268164423454,20.7902415639621,70.83333333333334,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,8.66089935576652,32.72474357833307,4.947981229043959,3.712918126722562,-0.2789224395200901,20.7902415639621,62.5,0.0119755133676,0.149693917095,-1.9002784336379808,-6.436463278328876,-2.186862459077238,-7.85415346195097,-1.971412661400354,-4.231698567499191,-3.418162131482308,-12.563233311070473,True,True
148,671,SIZE+H03+RET40+DD120+CHIP250+C01+C03,7,full,120,2021-09-07,2026-08-10,4743.825,,,15.65165068373644,35.80971825019063,5.414429399428823,10.23722128430762,0.6965427521647064,33.668977186246394,71.66666666666667,train,73,2021-09-07,2024-08-28,4540.671232876713,,,14.679316432566004,34.81051218538004,5.263349442429462,9.41596699013654,0.126045483680937,33.668977186246394,72.22222222222221,test,47,2024-09-11,2026-08-10,5059.36170212766,,,17.161871967469246,37.34041690266644,5.645871035683166,11.516000931786078,1.622269780214926,21.77138204545489,70.83333333333334,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,6.435647788392335,35.15378099816234,5.315251686922146,1.120396101470189,-0.3865972027929145,21.77138204545489,62.5,0.0134167742701428,0.1677096783767857,-0.8513755120017716,-6.8887422568817485,-1.1864512761719084,-7.856815640656526,-1.7535861273256987,-5.382388070168855,-3.1342523923329644,-15.155755336322844,True,True
149,683,SIZE+H03+DD120+DD60+C01+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,14.8954480608811,33.51605908183432,5.067628133173349,9.82781992770775,0.676891644571986,34.15375994545266,73.33333333333333,train,73,2021-09-07,2024-08-28,4540.671232876713,,,14.330165086070924,32.50483816589558,4.914731530683411,9.415433555387512,0.1245432823561978,34.15375994545266,75.0,test,47,2024-09-11,2026-08-10,5059.36170212766,,,15.773440766437323,35.065163463697914,5.301852715711125,10.4715880507262,1.573589580409313,21.39291868698008,70.83333333333334,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,5.688132810688735,32.59387224250811,4.928193483067227,0.7599393276215082,-0.3990148016099173,21.392918686980057,62.5,0.0112862348855,0.14107793606875,-1.714998144545369,-7.298143613481617,-1.6774917003321423,-7.857349075405555,-2.16557356832225,-6.426800951228733,-4.655539092301899,-15.516212110171525,True,True
150,775,SIZE+H03+RET40+C02+C03,5,full,120,2021-09-07,2026-08-10,4743.825,,,16.740628509119247,37.72407746438206,5.703880512614568,11.036747996504682,0.7233912243195046,35.541919135653735,73.33333333333333,train,73,2021-09-07,2024-08-28,4540.671232876713,,,14.989031371242504,36.941063556520994,5.585488809745974,9.40354256149653,0.1256168098911825,35.541919135653735,75.0,test,47,2024-09-11,2026-08-10,5059.36170212766,,,19.461194276459725,38.92358813174369,5.885246525519647,13.57594775094008,1.7051573014170294,20.42329671662824,70.83333333333334,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,11.538026105239265,36.73346363769557,5.554099702019571,5.983926403219692,-0.1894500043694098,20.423296716628247,62.5,0.0153614017723999,0.1920175221549999,-1.830075374153683,-6.089215544684686,-2.201949066422806,-7.869240069296538,-2.65113874189729,-3.322441251014853,-3.8496093400927194,-10.292225034573342,True,True
151,255,SIZE+H03+RET40+DD120+CHIP250+DD60+ASSET_GROWTH+C01,8,full,120,2021-09-07,2026-08-10,4743.825,,,15.290813609559253,34.45805862870513,5.210058464660216,10.080755144899037,0.6910468274329157,33.49665016992096,70.0,train,73,2021-09-07,2024-08-28,4540.671232876713,,,14.463639932174436,33.52970023494415,5.069690675523555,9.39394925665088,0.1262089299047496,33.49665016992096,72.22222222222221,test,47,2024-09-11,2026-08-10,5059.36170212766,,,16.57557272549737,35.88022467872199,5.425089971422765,11.150482754074604,1.5872800037161674,21.776799703339268,66.66666666666666,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,5.022498975220345,33.42879259594308,5.054433440506594,-0.0319344652862492,-0.4317910748888184,21.776799703339268,50.0,0.010261801266875,0.1282725158359375,-1.188576977687141,-7.045208396290331,-1.093929707532583,-7.878833374142188,-1.5627003081069173,-5.747906247880328,-2.8642471146105075,-16.30808590307928,True,True
152,858,H03+DD120+CHIP250+ASSET_GROWTH+C02+C03,6,full,120,2021-09-07,2026-08-10,4743.825,,,12.709597759696544,28.97853839664624,4.381555005572911,8.328042754123635,0.6551284658379447,31.978594168626216,71.66666666666667,train,73,2021-09-07,2024-08-28,4540.671232876713,,,13.638126782100455,28.122718618453963,4.252155055110239,9.38597172699022,0.1299977610357171,31.978594168626216,69.44444444444444,test,47,2024-09-11,2026-08-10,5059.36170212766,,,11.267414384473447,30.289581461111,4.579784716919983,6.687629667553466,1.4784179035350156,22.3595124009633,75.0,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-1.884193578455111,27.447917032930448,4.150125055379084,-6.034318633834195,-0.6996977122401261,22.35951240096328,62.5,0.0101520633404999,0.12690079175625,-1.3509059524280786,-5.9384244558324735,-0.6011628133165257,-4.039608993042229,-2.515202772510284,-8.88543835944298,-4.159509565951511,-22.31047007162723,True,False
153,47,SIZE+H03+RET40+DD120+DD60,5,full,120,2021-09-07,2026-08-10,4880.233333333334,,,15.317625772493445,35.32056907343323,5.340470043903104,9.97715572859034,0.6677012364179499,33.05920663829968,73.33333333333333,train,73,2021-09-07,2024-08-28,4736.013698630137,,,14.568895538722998,34.323355339579905,5.189691327344481,9.379204211378516,0.1032694065933252,33.05920663829968,75.0,test,47,2024-09-11,2026-08-10,5104.234042553191,,,16.48054719941349,36.848215644442575,5.571450205439718,10.90909699397377,1.615517293243686,21.75763469531161,70.83333333333334,recent,15,2026-01-09,2026-08-10,5142.933333333333,,,7.827121213206749,34.7840300751941,5.259345347369349,2.5677758658374,-0.3257774080555063,21.757634695311637,62.5,0.0103351736822,0.1291896710274999,-1.873212207885336,-7.148807812599028,-1.5085222127819264,-7.893578419414551,-3.410937159667794,-5.989292007981161,-4.777471573749438,-13.708375571955632,False,True
154,458,H03+DD120+ASSET_GROWTH+C01+C02,5,full,120,2021-09-07,2026-08-10,4743.825,,,13.223321247638308,28.59335727444255,4.3233156198957134,8.900005627742594,0.6755504034581219,32.34810968146442,70.0,train,73,2021-09-07,2024-08-28,4540.671232876713,,,13.538491414083964,27.60505743352918,4.173884683949612,9.364606730134351,0.1299168973107615,32.34810968146442,69.44444444444444,test,47,2024-09-11,2026-08-10,5059.36170212766,,,12.733801627414197,30.107348520097062,4.5522310962386765,8.18157053117552,1.5270139873942647,21.848862251935543,70.83333333333334,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,1.1145558111503775,27.53886081101563,4.163875754625564,-3.049319943475186,-0.5653844574521181,21.848862251935508,62.5,0.011484032223,0.1435504027875,-1.1173338522063112,-5.366461582213514,-0.9275227033135778,-4.060973989898095,-2.453403926793124,-7.391497495820927,-4.248827706279297,-19.32547138126822,True,False
155,474,H03+DD120+CHIP250+ASSET_GROWTH+C01+C02,6,full,120,2021-09-07,2026-08-10,4743.825,,,12.994338289997216,28.46066826198157,4.303253041211614,8.691085248785601,0.6676315126639651,31.93026295052389,68.33333333333333,train,73,2021-09-07,2024-08-28,4540.671232876713,,,13.53705674521064,27.63461305655131,4.178353494150558,9.358703251060083,0.1296213534582536,31.93026295052389,69.44444444444444,test,47,2024-09-11,2026-08-10,5059.36170212766,,,12.151392604240192,29.726114534130076,4.494588517560467,7.656804086679725,1.5048346317117984,22.420804009915287,66.66666666666666,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,-0.8665329062067179,27.10855737469652,4.098813875054113,-4.965346781260831,-0.6571550478713324,22.42080400991533,50.0,0.0111151216115,0.13893902014375,-0.928865762266012,-5.575381961170507,-0.5230572920382297,-4.066877468972365,-1.8449922340273932,-7.916263940316722,-3.605764251069348,-21.241498219053863,True,False
156,955,SIZE+H03+DD120+CHIP250+DD60+C01+C02+C03,8,full,120,2021-09-07,2026-08-10,4743.825,,,14.643376465247318,33.73805213446634,5.101193482731311,9.542182982516008,0.6717660779010471,33.90345976467928,70.0,train,73,2021-09-07,2024-08-28,4540.671232876713,,,14.242566366089545,32.73091925740596,4.94891499171978,9.293651374369762,0.1220818545421935,33.90345976467928,72.22222222222221,test,47,2024-09-11,2026-08-10,5059.36170212766,,,15.265911300109394,35.28089398868653,5.334471171089404,9.931440129019991,1.5509039255533128,22.092242384238546,66.66666666666666,recent,15,2026-01-09,2026-08-10,5100.733333333334,,,2.651118765591929,32.35855184376896,4.892613038777865,-2.241494273185937,-0.527636769462669,22.09224238423853,50.0,0.011700524733375,0.1462565591671875,-0.937894557949404,-7.583780558673361,-0.908349653442814,-7.979131256423305,-1.78838257144586,-6.966948872934941,-2.786581116562407,-18.517645710978968,True,True
