formula,source,gp_net_excess,corr_size,finite_share,raw_net,raw_turnover,neutralised_net,neutralised_turnover,net_kept
"Sub(TsDiv(TsStd(TsKurt(TsSkew(Sub(TsMinMaxDiff(TsMean(ratio_bm_ttm,40),50),market_cap),50),50),50),50),market_cap)",net-scale-mining-20260923,0.2082817529797554,0.9999989046476121,0.7379734321902996,0.22646014468584214,0.08437311755845403,-0.14052588280149875,0.25215187006402706,-0.6205325135530754
"Sub(TsCov(TsMinDiff(Log(TsMed(book_to_market_ratio_lf,30)),10),TsCorr(TsMed(TsVar(Constant(10.0),40),20),TsIr(TsWMA(ratio_sp_ttm,10),10),30),40),market_cap)",net-scale-mining-20260923,0.2081932455718517,0.9999989457381883,0.8153521779425394,0.22589026006970975,0.08439314630774222,-0.14030181402496605,0.2564608302652014,-0.6211060803669397
"Sub(TsMinMaxDiff(TsMean(ratio_bm_ttm,40),50),market_cap)",net-scale-mining-20260923,0.2080402604699135,0.9999970300744915,0.8166404077849861,0.22386738897758793,0.08406160650889634,-0.1399289175714933,0.257274716408594,-0.6250527073664224
"Sub(TsMaxDiff(Sub(TsMinDiff(TsMinDiff(ratio_bm_ttm,30),30),market_cap),10),market_cap)",net-scale-mining-20260923,0.2079756843924522,0.9986949244421154,0.8251606425702811,0.22874033129512697,0.12569171677790103,-0.13750447098011603,0.2851665234226508,-0.601137850074651
"Div(TsDiv(TsEMA(ratio_bm_ttm,40),30),market_cap)",net-scale-mining-20260923,0.2079611881077289,0.9970618613645542,0.8247559468643807,0.2269881090439358,0.10383509707020207,0.09919712109390405,0.5247423349192332,0.4370146150462158
"Sub(TsDiv(TsStd(TsKurt(TsSkew(high,50),50),50),30),market_cap)",net-scale-mining-20260923,0.207931959593296,0.9999989169747312,0.8086824219956751,0.22545481024325006,0.08402821130393945,-0.14264206289783996,0.25647964527349104,-0.6326858262369256
"Div(Div(TsDiv(book_to_market_ratio_lyr,30),market_cap),market_cap)",net-scale-mining-20260923,0.207775515049696,0.9986386599840337,0.8401853568118629,0.22723285404287102,0.11879640265053662,0.12671440335776896,0.5576367129133482,0.5576412085809664
"Sub(TsMaxDiff(TsCorr(TsSkew(TsSum(TsMinMaxDiff(TsMad(amount,40),10),30),40),book_to_market_ratio_lf,10),40),market_cap)",net-scale-mining-20260923,0.2076487764179706,0.9999989174353032,0.785787766450417,0.22531277640741784,0.08406104487284113,-0.14582680238882723,0.2558743988372243,-0.6472194107853808
"Div(TsDiv(ratio_sp_ttm,30),market_cap)",net-scale-mining-20260923,0.2074680554509163,0.9950098885866466,0.8395628668520235,0.2293618526569059,0.15385412150932903,0.09475754180900882,0.5967898329419628,0.4131355790483311
"Sub(Sub(TsMinMaxDiff(TsMean(ratio_bm_ttm,40),50),market_cap),market_cap)",net-scale-mining-20260923,0.2074426895499229,0.9999983507240872,0.8166404077849861,0.2252599686312966,0.08427934856451666,-0.14025198741903125,0.257164271802656,-0.6226227779006503
"Sub(TsMaxDiff(TsMinDiff(ratio_ep_ttm,50),40),market_cap)",net-scale-mining-20260923,0.2074178966760635,0.9999985612875152,0.8160858819894964,0.22521803472699434,0.08416684095704885,-0.14138335618305908,0.2572681063551831,-0.6277621432690401
"Sub(TsMinDiff(TsMaxDiff(ratio_bm_ttm,30),50),market_cap)",net-scale-mining-20260923,0.2073591233432292,0.9999957928509545,0.8207105344454744,0.22422456052055853,0.08502350039456795,-0.14288404144019332,0.2576029712046328,-0.6372363540750152
"Sub(Sub(TsMaxDiff(TsMinDiff(ratio_ep_ttm,50),40),market_cap),market_cap)",net-scale-mining-20260923,0.2072833776175975,0.9999988209357806,0.8160858819894964,0.2249009424779962,0.0842058812004503,-0.1413717784439139,0.2572501120054089,-0.6285957581424783
"Sub(TsStd(TsMin(TsStd(SLog1p(ratio_pcf_ocf_ttm),20),50),20),market_cap)",net-scale-mining-20260923,0.2072405162394046,0.9999989443553842,0.816791782514674,0.22426948761827292,0.08414215652600664,-0.1398846209006333,0.25720098482810877,-0.6237345186195353
"Sub(TsMinMaxDiff(TsEMA(ratio_bm_ttm,40),50),market_cap)",net-scale-mining-20260923,0.2072317836463451,0.999996867489152,0.8166404077849861,0.22482710336732245,0.08404829668934091,-0.1403098853984435,0.25715782309729585,-0.6240790513998006
"Sub(TsMaxDiff(TsMaxDiff(ratio_ep_ttm,40),40),market_cap)",net-scale-mining-20260923,0.2072031583249569,0.9999984938576889,0.8201529193697868,0.22434739432533987,0.08438750856818851,-0.1426500978926036,0.257119787631804,-0.635844683293883
"Sub(Pow(market_cap,Constant(-1.0)),TsStd(TsStd(Pow(market_cap,Constant(-1.0)),40),40))",net-scale-mining-20260923,0.2072015965819359,0.9997805430982258,0.8214519616929257,0.22555577154415513,0.08556388428571343,0.07349366415020371,0.5921585061796472,0.32583366697764365
"Sub(TsMinMaxDiff(TsDiv(TsMax(ratio_ep_ttm,50),50),50),market_cap)",net-scale-mining-20260923,0.2071726355552673,0.9999982202589528,0.792116156935434,0.22440902713761007,0.08395099135028884,-0.14352773917970907,0.25573055422920893,-0.6395809518468982
"Sub(TsMaxDiff(TsMean(ratio_ep_ttm,50),40),market_cap)",net-scale-mining-20260923,0.2071718796551227,0.9999986790181018,0.8160858819894964,0.2248820099835918,0.08441179260242683,-0.14142113619988633,0.25721243354012113,-0.62886816162042
"Sub(TsMean(TsStd(ratio_bm_ttm,40),40),market_cap)",net-scale-mining-20260923,0.2071113062560558,0.9999985261664476,0.8207105344454744,0.22412199695914428,0.08420896279755506,-0.14232615830939713,0.2575500616511579,-0.6350387745980244
"Sub(TsEMA(Sub(TsIr(amount,50),market_cap),10),market_cap)",net-scale-mining-20260923,0.2070946026027202,0.9998339307971509,0.8295350633302441,0.22437232638414945,0.07638394858821598,-0.14499650648643475,0.2559891695985484,-0.646231684731856
"Sub(TsMaxDiff(TsMean(TsMinDiff(book_to_market_ratio_lf,20),40),30),market_cap)",net-scale-mining-20260923,0.2070598523497581,0.9999987311616785,0.8170574606116775,0.22443126588242665,0.0841731917440787,-0.13997346357561946,0.25719311779851234,-0.6236807649115507
"Sub(TsMinDiff(TsMin(ratio_bm_ttm,20),50),market_cap)",net-scale-mining-20260923,0.2070530219614506,0.9999972997745488,0.8247559468643807,0.22543013719925178,0.08492269206483823,-0.1429545075484256,0.258165791483328,-0.6341410661613174
"Mul(Add(TsDiv(book_to_market_ratio_lf,20),Add(TsDiv(book_to_market_ratio_lf,20),TsMean(Constant(-10.0),30))),market_cap)",net-scale-mining-20260923,0.2070355133414268,0.9996853871669853,0.8445103490886624,0.2251697156838113,0.10008466793499839,-0.13637879562205374,0.2708181032880747,-0.605671127699784
"Mul(Add(TsDiv(book_to_market_ratio_lf,20),Add(TsDiv(book_to_market_ratio_lf,20),Constant(-10.0))),market_cap)",net-scale-mining-20260923,0.2070355133414268,0.9996853875366976,0.8445103490886624,0.2251697156838113,0.10008466793499839,-0.13637879562205374,0.2708181032880747,-0.605671127699784
"Sub(Pow(market_cap,Constant(-1.0)),TsStd(Sub(Pow(market_cap,Constant(-1.0)),TsStd(TsStd(Pow(market_cap,Constant(-1.0)),40),40)),40))",net-scale-mining-20260923,0.2070138540923595,0.9980597189991465,0.8055823293172691,0.22587070720433106,0.09257813597935403,0.0717068817732525,0.5562897133815387,0.3174687088059798
"Sub(Pow(market_cap,Constant(-1.0)),TsStd(TsStd(Pow(market_cap,Sub(TsEMA(book_to_market_ratio_lf,10),market_cap)),40),40))",net-scale-mining-20260923,0.2070090453207492,0.9999989453417252,0.8170574606116775,0.22432251538045814,0.08413700126678803,0.06878730262914128,0.598300759245234,0.3066446652155082
"Sub(Sub(TsWMA(TsSum(Constant(5.0),50),20),TsMinDiff(TsMaxDiff(turnover,10),50)),market_cap)",net-scale-mining-20260923,0.2069920768082142,0.9999989565390315,0.8295350633302441,0.22464075785589227,0.08433737915049797,-0.14068901065762587,0.2578965746808805,-0.626284437429998
"Sub(TsEMA(TsIr(amount,50),10),market_cap)",net-scale-mining-20260923,0.2069875481665134,0.9999989619584787,0.8295350633302441,0.22480083772460369,0.08431961305886046,-0.14068901065762587,0.2578965746808805,-0.6258384625326863
"Sub(Pow(Abs(Add(TsPctChange(low,10),TsDiv(Constant(0.01),20))),TsMin(TsKurt(TsDiv(ratio_ep_ttm,50),20),20)),market_cap)",net-scale-mining-20260923,0.2069790542721748,0.9999989431544208,0.8166913809082483,0.22413375337969346,0.08444963161433175,-0.1408332459179577,0.257331836910878,-0.6283446548962188
"Sub(TsMinDiff(TsMinDiff(turnover,30),30),market_cap)",net-scale-mining-20260923,0.2069714151620864,0.9999989597847107,0.8295350633302441,0.22462887386873978,0.08427959682560851,-0.14068901065762587,0.2578965746808805,-0.6263175709986262
"Sub(TsMaxDiff(TsMean(ratio_bm_ttm,40),30),market_cap)",net-scale-mining-20260923,0.2069680000305175,0.9999982971274737,0.8247559468643807,0.22348634250844146,0.08459199446417835,-0.1425708554441752,0.2580830319435924,-0.6379399020268545
"Sub(TsMaxDiff(TsMaxDiff(TsIr(turnover,30),20),10),market_cap)",net-scale-mining-20260923,0.2069666712284088,0.9999989620886133,0.8299397590361447,0.22428581703327136,0.08441032807978958,-0.1404199730634406,0.2575286105692874,-0.6260760262099417
"Sub(TsMinMaxDiff(TsMinMaxDiff(TsMean(ratio_bm_ttm,40),50),50),market_cap)",net-scale-mining-20260923,0.2069503046572208,0.9999970915233967,0.7967145505097312,0.2249782600411996,0.08435394219750203,-0.14156093676858314,0.2557265649404489,-0.6292205155407438
"Sub(TsKurt(TsEMA(TsMin(ratio_sp_ttm,20),50),20),market_cap)",net-scale-mining-20260923,0.2069190775573253,0.9999989415561309,0.8162001853568118,0.2237468060898422,0.084210945031592,-0.1407897959767574,0.2569070563497725,-0.6292371204629635
"Sub(SLog1p(TsMax(TsMax(ratio_sp_ttm,40),40)),market_cap)",net-scale-mining-20260923,0.2069029891133308,0.9999989465693965,0.8198625270312018,0.22340635525976943,0.08434652794739289,-0.1411730299629318,0.25712123243189516,-0.6319114324155216
"Sub(TsMaxDiff(TsKurt(ratio_sp_ttm,40),40),market_cap)",net-scale-mining-20260923,0.2069029891133308,0.999998944692207,0.8198625270312018,0.22340635525976943,0.08434652794739289,-0.1411730299629318,0.25712123243189516,-0.6319114324155216
"Sub(TsMaxDiff(TsDiv(book_to_market_ratio_lyr,50),10),market_cap)",net-scale-mining-20260923,0.2068739007890224,0.9999989582264768,0.8285016991041088,0.22477446552608576,0.08453578716069282,-0.1405297781865871,0.25760840252107803,-0.6252034805540587
"Sub(TsDiv(TsDiv(book_to_market_ratio_lyr,30),30),market_cap)",net-scale-mining-20260923,0.2068739007890224,0.9999989581944779,0.8285016991041088,0.22477446552608576,0.08453578716069282,-0.1405297781865871,0.25760840252107803,-0.6252034805540587
"Sub(TsDiv(Sub(TsDiv(book_to_market_ratio_lyr,30),market_cap),30),market_cap)",net-scale-mining-20260923,0.2068739007890224,0.99999895820524,0.8285016991041088,0.22477446552608576,0.08453578716069282,-0.1405297781865871,0.25760840252107803,-0.6252034805540587
"Sub(TsMinDiff(TsMinDiff(TsMinDiff(ratio_bm_ttm,30),30),30),market_cap)",net-scale-mining-20260923,0.2068482696533203,0.9999975252090206,0.8170574606116775,0.2237921366982124,0.08466789312573224,-0.14003194216679202,0.2570881432637588,-0.6257232458333759
"Sub(TsIr(TsEMA(book_to_market_ratio_lyr,10),50),market_cap)",net-scale-mining-20260923,0.2068377930700779,0.9999989455340118,0.8285016991041088,0.22447485010376272,0.08449851078592288,-0.14067375501392546,0.25760840252107803,-0.6266793582840104
"Sub(TsSum(TsMinDiff(TsMin(ratio_bm_ttm,20),50),50),market_cap)",net-scale-mining-20260923,0.2068252747178078,0.998137222555786,0.8048409020698178,0.22543697742822758,0.0933994891376452,-0.13607526261663777,0.2520716814050029,-0.6036066672334626
"Sub(TsMaxDiff(TsMean(Ref(TsPctChange(market_cap,50),30),30),40),market_cap)",net-scale-mining-20260923,0.2068174956679344,0.9999989257366385,0.7964813098548037,0.22495685832569867,0.08524040975306832,-0.14402883705628333,0.25668064875320573,-0.6402509269033019
"Sub(Sub(TsMinDiff(TsMin(ratio_bm_ttm,20),50),market_cap),market_cap)",net-scale-mining-20260923,0.2068087560653686,0.9999984403378143,0.8247559468643807,0.2250896915956826,0.08473163489178134,-0.14290214133499338,0.2581786392832843,-0.634867551338963
"Sub(TsIr(TsEMA(book_to_market_ratio_lf,10),50),market_cap)",net-scale-mining-20260923,0.2068084541559219,0.999998946437822,0.8287936360827927,0.22503279761846537,0.08452783781958141,-0.14051415468898085,0.25785516377777407,-0.6244163347567553
"Sub(TsMinMaxDiff(TsDiv(book_to_market_ratio_lf,20),40),market_cap)",net-scale-mining-20260923,0.2068045546174049,0.9999989590791427,0.8287936360827927,0.22470276391504534,0.08450885664397025,-0.14035843566627626,0.25785577261773457,-0.6246404504367484
"Sub(TsMinMaxDiff(TsPctChange(ratio_bm_ttm,20),40),market_cap)",net-scale-mining-20260923,0.2068045546174049,0.9999989590304289,0.8287936360827927,0.22470276391504534,0.08450885664397025,-0.14035843566627626,0.25785577261773457,-0.6246404504367484
"Mul(Add(TsDiv(book_to_market_ratio_lf,20),TsMean(Constant(-10.0),30)),market_cap)",net-scale-mining-20260923,0.2068012344896793,0.9999050959980319,0.8445103490886624,0.22597750496063318,0.09216562993401176,-0.14102466291895252,0.2626282925299371,-0.6240650499416744
"Mul(Add(TsDiv(book_to_market_ratio_lf,20),TsMean(TsMean(Constant(-10.0),30),30)),market_cap)",net-scale-mining-20260923,0.2068012344896793,0.9999050960322279,0.8445103490886624,0.22597750496063318,0.09216562993401176,-0.14102466291895252,0.2626282925299371,-0.6240650499416744
"Mul(Add(TsDiv(book_to_market_ratio_lf,20),Constant(-10.0)),market_cap)",net-scale-mining-20260923,0.2068012344896793,0.9999050960322279,0.8445103490886624,0.22597750496063318,0.09216562993401176,-0.14102466291895252,0.2626282925299371,-0.6240650499416744
"Sub(TsMaxDiff(TsDelta(Div(book_to_market_ratio_lf,book_to_market_ratio_lf),50),40),market_cap)",net-scale-mining-20260923,0.2067964100718498,0.9999989450764607,0.8169091751621872,0.22445789937685517,0.08496338151140903,-0.1407444945661216,0.25854585052507595,-0.6270418415072915
"Sub(TsIr(TsMaxDiff(book_to_market_ratio_lf,40),50),market_cap)",net-scale-mining-20260923,0.2067749960303306,0.9999989445366267,0.8166404077849861,0.22451682122259214,0.08407759478380902,-0.14080108322282864,0.25719334563035706,-0.6271293280214162
"Sub(TsDiv(TsMean(ratio_bm_ttm,40),50),market_cap)",net-scale-mining-20260923,0.2067749960303306,0.9999989428006261,0.8166404077849861,0.22451682122259214,0.08407759478380902,-0.14080108322282864,0.25719334563035706,-0.6271293280214162
"Sub(TsMinDiff(TsDiv(book_to_market_ratio_lyr,50),30),market_cap)",net-scale-mining-20260923,0.206761498850584,0.9999989495316927,0.8204247760271858,0.2237043839323814,0.08432632348977095,-0.14386486385117636,0.25727096821690076,-0.6431025683191889
"Sub(TsDiv(TsDiv(book_to_market_ratio_lyr,50),30),market_cap)",net-scale-mining-20260923,0.206761498850584,0.9999989495359141,0.8204247760271858,0.2237043839323814,0.08432632348977095,-0.14386486385117636,0.25727096821690076,-0.6431025683191889
"Sub(TsDiv(Sub(TsDiv(book_to_market_ratio_lyr,30),market_cap),50),market_cap)",net-scale-mining-20260923,0.206761498850584,0.9999989495224691,0.8204247760271858,0.2237043839323814,0.08432632348977095,-0.14386486385117636,0.25727096821690076,-0.6431025683191889
"Sub(TsMinMaxDiff(TsDiv(book_to_market_ratio_lyr,30),50),market_cap)",net-scale-mining-20260923,0.206761498850584,0.9999989494862422,0.8204247760271858,0.2237043839323814,0.08432632348977095,-0.14386486385117636,0.25727096821690076,-0.6431025683191889
"Sub(TsDiv(TsDiv(book_to_market_ratio_lyr,30),50),market_cap)",net-scale-mining-20260923,0.206761498850584,0.9999989495385496,0.8204247760271858,0.2237043839323814,0.08432632348977095,-0.14386486385117636,0.25727096821690076,-0.6431025683191889
"Sub(TsMinMaxDiff(Div(TsDiv(book_to_market_ratio_lyr,30),market_cap),50),market_cap)",net-scale-mining-20260923,0.206761498850584,0.9999989496412511,0.8204247760271858,0.2237043839323814,0.08432632348977095,-0.14386486385117636,0.25727096821690076,-0.6431025683191889
"Sub(TsMaxDiff(TsMinDiff(TsMinDiff(ratio_ep_ttm,50),50),40),market_cap)",net-scale-mining-20260923,0.2067571548342704,0.9999985270708184,0.7961615693543406,0.22397564780387483,0.0839881755785634,-0.14154968874635582,0.2554109332846379,-0.6319869598962132
"Sub(TsMinMaxDiff(TsMin(ratio_pcf_ocf_ttm,20),40),market_cap)",net-scale-mining-20260923,0.2067536063969135,0.9999989583793869,0.8285156008649984,0.2246864582456692,0.08449573193937027,-0.14147307415607477,0.25792855137617976,-0.6296466429738724
"Mul(Add(TsDiv(TsMean(Ref(TsMinDiff(low,40),40),40),20),TsMean(Constant(-10.0),30)),market_cap)",net-scale-mining-20260923,0.2067481983125209,0.9991515793986963,0.8197698486252702,0.22539195169031528,0.09227382584761329,-0.14744819491811312,0.2659623158335124,-0.6541857143182488
"Sub(TsKurt(TsMean(ratio_bm_ttm,40),40),market_cap)",net-scale-mining-20260923,0.2067320245027542,0.9999989500614096,0.8207105344454744,0.224045197286676,0.08434394645094928,-0.14232650613354575,0.2574526168667141,-0.6352580097998375
"Sub(TsMaxDiff(ratio_bm_ttm,30),market_cap)",net-scale-mining-20260923,0.2067279554843902,0.9999970205797875,0.84048656163114,0.22396915538413453,0.0858878006742775,-0.14187031786634913,0.25849118021366413,-0.6334368570664303
"Sub(TsMaxDiff(Sub(TsMaxDiff(TsMin(ratio_bm_ttm,20),10),market_cap),10),market_cap)",net-scale-mining-20260923,0.2067234023094177,0.9986870374738512,0.8372598084646278,0.22625908938268777,0.12578229969316465,-0.1346470843542394,0.28507286139414156,-0.5951013270742083
"Sub(Sub(TsMinDiff(TsMinDiff(ratio_bm_ttm,30),30),market_cap),market_cap)",net-scale-mining-20260923,0.206722908514738,0.9999985000840927,0.8287936360827927,0.22518896905125615,0.08479849944548352,-0.14084088706505754,0.2577475674903614,-0.6254342193511272
"Sub(TsMaxDiff(Sub(TsMaxDiff(ratio_bm_ttm,30),market_cap),30),market_cap)",net-scale-mining-20260923,0.2067183599710464,0.9971942851011214,0.8287936360827927,0.22714770036865192,0.13276584113282497,-0.11935349614120236,0.278989311761136,-0.5254444396641316
"Sub(TsMaxDiff(TsDiv(amount,50),40),market_cap)",net-scale-mining-20260923,0.2067060754358768,0.9999989448861314,0.8173818350324374,0.22469366537864338,0.08423555452566228,-0.1408953266984213,0.2575657405992653,-0.62705517959748
"Sub(TsStd(TsDelta(TsKurt(turnover,40),10),30),market_cap)",net-scale-mining-20260923,0.2067057902991771,0.9999989516792046,0.8214519616929257,0.22415244021973893,0.08419196307117101,-0.14186154737261286,0.2571338507073778,-0.6328797814270705
"Sub(TsMinDiff(TsMinDiff(ratio_pcf_ocf_ttm,30),50),market_cap)",net-scale-mining-20260923,0.2067037366390228,0.9999989497145481,0.8204448563484709,0.2242909965810483,0.08430914118063271,-0.14174056119614098,0.25736580831773004,-0.6319494021460756
"Sub(TsMinMaxDiff(TsMean(ratio_pcf_ocf_ttm,30),50),market_cap)",net-scale-mining-20260923,0.2067037366390228,0.9999989496924964,0.8204448563484709,0.2242909965810483,0.08430914118063271,-0.14174056119614098,0.25736580831773004,-0.6319494021460756
"Sub(TsMinMaxDiff(TsIr(amount,50),40),market_cap)",net-scale-mining-20260923,0.206703672426939,0.9999989479455087,0.8173818350324374,0.22455087198091503,0.08418090764653793,-0.1408953266984213,0.2575657405992653,-0.6274539281699884
"Sub(TsMaxDiff(TsIr(amount,50),40),market_cap)",net-scale-mining-20260923,0.2067036473929882,0.9999989479098121,0.8173818350324374,0.22455087198091503,0.08418090764653793,-0.1408953266984213,0.2575657405992653,-0.6274539281699884
"Sub(TsKurt(TsMed(market_cap,40),40),market_cap)",net-scale-mining-20260923,0.2067004226446151,0.9999989531151887,0.8214210688909485,0.22414863774059052,0.08420008330669548,-0.14231845140742805,0.2573084575981328,-0.634928915214442
"Sub(TsDiv(TsMean(ratio_bm_ttm,40),30),market_cap)",net-scale-mining-20260923,0.2066979387760162,0.999998955482291,0.8247559468643807,0.2238128951473753,0.08447639997132755,-0.14319517754597688,0.2581091357685203,-0.6397986025411376
"Sub(Ref(TsCorr(TsMinMaxDiff(gr_total_asset_lyr,50),TsPctChange(turnover,20),20),30),market_cap)",net-scale-mining-20260923,0.2066959308028221,0.9999989622362225,0.8287781896818042,0.22430141564822853,0.08573878367937762,-0.14425525822447258,0.25860276260336074,-0.6431312874578902
"Sub(TsMaxDiff(TsMaxDiff(ratio_bm_ttm,30),30),market_cap)",net-scale-mining-20260923,0.2066959041416645,0.9999972444069963,0.8287936360827927,0.22518314627490033,0.08545086302906488,-0.1402904568347031,0.2578441264224266,-0.6230060248977893
"Sub(TsMaxDiff(TsMax(turnover,40),50),market_cap)",net-scale-mining-20260923,0.2066934321641922,0.9999989434000582,0.8173818350324374,0.22463361373605173,0.08423674390698477,-0.1408953266984213,0.2575657405992653,-0.6272228112039175
"Sub(TsMaxDiff(Sub(TsMinDiff(ratio_bm_ttm,30),market_cap),10),market_cap)",net-scale-mining-20260923,0.2066807339429855,0.9986862407990665,0.8368535681186283,0.22626076021583488,0.12579207541729448,-0.13538274975697637,0.28549299550855584,-0.5983483376783139
"Sub(Sub(TsEMA(TsIr(ratio_sp_ttm,50),10),market_cap),market_cap)",net-scale-mining-20260923,0.2066765883207321,0.999998952084607,0.8279301822675316,0.22427346023090905,0.08446596291156978,-0.140592958462758,0.2576031037372719,-0.6268818357642733
"Sub(TsStd(TsPctChange(book_to_market_ratio_lf,30),50),market_cap)",net-scale-mining-20260923,0.2066719658017158,0.9999989505688625,0.8207105344454744,0.224045197286676,0.08434394645094928,-0.14232650613354575,0.2574526168667141,-0.6352580097998375
"Sub(TsMinMaxDiff(TsDiv(ratio_pcf_ocf_ttm,20),40),market_cap)",net-scale-mining-20260923,0.2066664237856864,0.9999979771013237,0.8285156008649984,0.22469910896499637,0.08449178163463565,-0.14152510773309568,0.2579470609826655,-0.6298427634403413
"Sub(TsMinDiff(Less(market_cap,TsPctChange(high,10)),30),market_cap)",net-scale-mining-20260923,0.2066608275711536,0.9999989737022067,0.8392075996292865,0.22357113663028508,0.0849347483041916,-0.14302723497801714,0.2584457435167374,-0.6397392665876109
"Sub(Pow(market_cap,Constant(-1.0)),TsStd(TsStd(Sub(Pow(market_cap,Constant(-1.0)),TsStd(Pow(market_cap,Constant(-1.0)),40)),40),40))",net-scale-mining-20260923,0.2066600119650364,0.9996563626638753,0.8055823293172691,0.22444109563661493,0.08505536802507725,0.07599798310991651,0.5869104061265317,0.3386099274482348
"Sub(TsMinDiff(TsMin(ratio_pcf_ocf_ttm,20),50),market_cap)",net-scale-mining-20260923,0.2066594689786434,0.9999989545939297,0.8244871794871796,0.22342662370413668,0.0845005492333713,-0.1429486192061614,0.25823342093901536,-0.639801187684128
"Sub(TsSkew(TsSum(ratio_pcf_ocf_ttm,30),40),market_cap)",net-scale-mining-20260923,0.2066594689786434,0.9999989536994174,0.8244871794871796,0.22342662370413668,0.0845005492333713,-0.1429486192061614,0.25823342093901536,-0.639801187684128
"Sub(TsMinMaxDiff(TsWMA(Mul(TsWMA(TsEMA(Constant(10.0),20),30),ratio_pcf_ocf_ttm),30),40),market_cap)",net-scale-mining-20260923,0.2066594689786434,0.9999989539880286,0.8244871794871796,0.22342662370413668,0.0845005492333713,-0.1429486192061614,0.25823342093901536,-0.639801187684128
"Sub(TsDiv(TsWMA(ratio_pcf_ocf_ttm,40),30),market_cap)",net-scale-mining-20260923,0.2066594689786434,0.9999989479901371,0.8244871794871796,0.22342662370413668,0.0845005492333713,-0.1429486192061614,0.25823342093901536,-0.639801187684128
"Sub(Sub(Pow(market_cap,Constant(-1.0)),TsStd(TsStd(Pow(market_cap,Constant(-1.0)),40),40)),market_cap)",net-scale-mining-20260923,0.2066412277400493,0.9999989535764722,0.8214519616929257,0.22415244021973893,0.08419196307117101,-0.14186154737261286,0.2571338507073778,-0.6328797814270705
"Sub(TsDiv(TsMax(amount,50),30),market_cap)",net-scale-mining-20260923,0.2066412277400493,0.9999989531638952,0.8214519616929257,0.22415244021973893,0.08419196307117101,-0.14186154737261286,0.2571338507073778,-0.6328797814270705
"Sub(TsSkew(TsMinMaxDiff(TsSkew(TsCorr(ratio_sp_ttm,Constant(-0.01),20),10),20),40),market_cap)",net-scale-mining-20260923,0.206640401995182,0.9999989411055884,0.8165307383379672,0.22439058194568975,0.08427548071522009,-0.14046222342828818,0.257097775992417,-0.6259720092097487
"Sub(TsIr(TsSkew(TsPctChange(TsStd(ratio_bm_ttm,30),10),40),10),market_cap)",net-scale-mining-20260923,0.2066388319909572,0.999990620775696,0.8174559777571827,0.224996029807081,0.08429330633913976,-0.14034018533283033,0.2572907955050284,-0.6237451632064913
"Sub(Sub(TsMinMaxDiff(TsDiv(ratio_pcf_ocf_ttm,20),40),market_cap),market_cap)",net-scale-mining-20260923,0.2066293980717659,0.999998627958653,0.8285156008649984,0.2245081897545821,0.08445571570611833,-0.14153777480303895,0.25792855137617976,-0.6304347959767478
"Sub(TsMaxDiff(TsMin(ratio_bm_ttm,20),10),market_cap)",net-scale-mining-20260923,0.2066220847785472,0.9999985632367848,0.8408928019771393,0.2246980197215868,0.08564435981700377,-0.14278698580990754,0.2585178913018727,-0.6354617009390134
"Sub(TsMinDiff(TsMin(TsMin(ratio_bm_ttm,20),20),30),market_cap)",net-scale-mining-20260923,0.2066212596595287,0.999998100477846,0.8251606425702811,0.22497215287262234,0.08501235506527792,-0.14177463107869137,0.25806600400769136,-0.6301874666193161
"Sub(TsIr(book_to_market_ratio_lf,30),market_cap)",net-scale-mining-20260923,0.2066181112647056,0.9999989637798852,0.84048656163114,0.223410536812765,0.08514294032504598,-0.142247340372303,0.25848331607252195,-0.6367082878079161
"Sub(TsMinDiff(TsMinDiff(TsMin(ratio_bm_ttm,20),50),50),market_cap)",net-scale-mining-20260923,0.2066170988917351,0.9999974975759756,0.8048409020698178,0.22396019844380657,0.08461930752887682,-0.1397850444152759,0.25599728745897343,-0.6241512794977679
"Sub(TsStd(TsIr(TsEMA(book_to_market_ratio_lyr,20),50),20),market_cap)",net-scale-mining-20260923,0.2066123469471931,0.9999989397841915,0.8167732468334878,0.2243688716671045,0.08420335201528142,-0.14073485820358472,0.2571621153762475,-0.6272476977661707
"Sub(TsKurt(ratio_bm_ttm,30),market_cap)",net-scale-mining-20260923,0.2065860485315322,0.9999989753983407,0.84048656163114,0.2233035417769675,0.08514952699418227,-0.14234163821981613,0.25848331607252195,-0.6374356496413522
"Sub(TsMaxDiff(Sub(TsMinDiff(ratio_ep_ttm,30),market_cap),10),market_cap)",net-scale-mining-20260923,0.2065695005893707,0.9986990244622841,0.8362480691998765,0.22558709564542792,0.12526127821023586,-0.13662224727141759,0.2857965729006012,-0.6056297098046644
"Sub(TsEMA(TsIr(ratio_sp_ttm,50),10),market_cap)",net-scale-mining-20260923,0.2065562230825424,0.9999989475910114,0.8279301822675316,0.22406349118687527,0.0844461890478122,-0.140592958462758,0.2576031037372719,-0.6274692843444963
"Sub(TsMaxDiff(TsIr(TsMinDiff(book_to_market_ratio_lyr,10),40),10),market_cap)",net-scale-mining-20260923,0.2065534055113792,0.9999989584490775,0.8289048501699104,0.22399598856358766,0.08450570112969077,-0.13942001261380602,0.25791328383194645,-0.6224219170524461
