formula,net_excess,gross_excess,turnover,annual_cost,periods,coverage,rank_ic,ic_mean,ic_ir,absolute_max_drawdown,excess_max_drawdown,run,objective
"TsMaxDiff(Pow(TsVar(cal_20d_amt_std,50),Ref(cal_limit_up,50)),40)",-0.1667526971141497,-0.0544230336944262,0.7429210543632507,0.1123296634197235,108,0.9,,,,0.3767776489257812,0.375973641872406,net_wide_s9804,aligned_net_excess
"TsMinMaxDiff(Ref(TsSkew(TsWMA(TsPctChange(TsKurt(mamass,20),30),10),30),50),10)",-0.1667927626937627,-0.0225799836963415,0.9537882208824158,0.1442127789974212,120,1.0,,,,0.306515634059906,0.1501526236534118,net_wide_s9804,aligned_net_excess
"TsDiv(TsDelta(wr,10),50)",-0.1667975717782974,-0.0305559772253036,0.9010687470436096,0.1362415945529937,120,1.0,,,,0.2349410057067871,0.1720084547996521,net_wide_s9804,aligned_net_excess
"Add(TsMinDiff(TsMed(ratio_market_cap_float,20),50),TsPctChange(TsCorr(wma120,oper_net_margin_ttm,10),50))",-0.166806444811821,-0.0712061065435409,0.6322773694992065,0.09560033826828,120,1.0,,,,0.3435738682746887,0.3379749655723572,net_wide_s9804,aligned_net_excess
"Add(TsMad(TsSkew(TsMin(TsDelta(lma10,40),10),10),30),Ref(TsKurt(TsDiv(TsRank(oper_net_margin_ttm,40),50),30),40))",-0.1668253235399723,-0.0391351653635501,0.8445116281509399,0.1276901581764221,120,1.0,,,,0.3239138722419739,0.1955300569534301,net_wide_s9804,aligned_net_excess
"TsEMA(mass,20)",-0.1668283284902572,-0.0830190771818161,0.5542939901351929,0.0838092513084411,120,1.0,,,,0.4367136359214782,0.3739358186721802,net_wide_s9804,aligned_net_excess
"TsCov(ev_no_cash_lyr,TsMean(ratio_ev_no_cash_ttm,30),50)",-0.1669648631572723,-0.1175172507762909,0.3270344734191894,0.0494476123809814,120,1.0,,,,0.3935957551002502,0.4245720505714416,net_wide_s9804,aligned_net_excess
"TsMed(mavr,20)",-0.1669756750702858,-0.093890251815319,0.4833692014217376,0.0730854232549667,120,1.0,,,,0.472030758857727,0.3902563452720642,net_wide_s9804,aligned_net_excess
"Ref(TsDelta(cal_20d_vol_std,40),10)",-0.1671101489424705,-0.1013449618220329,0.4349549412727356,0.0657651871204376,120,1.0,,,,0.4234461784362793,0.3991838097572326,net_wide_s9804,aligned_net_excess
"TsDelta(Ref(TsMed(matapi,40),30),40)",-0.1671869183063506,-0.1164621073007583,0.3354815542697906,0.0507248110055923,120,1.0,,,,0.4529754519462585,0.4390501379966736,net_wide_s9804,aligned_net_excess
"TsSkew(vr,30)",-0.1672093772649764,-0.0673773139715194,0.6602649688720703,0.099832063293457,120,1.0,,,,0.3570875525474548,0.3312104344367981,net_wide_s9804,aligned_net_excess
"TsWMA(TsSkew(ratio_pcf_total_ttm,40),10)",-0.1674057325601577,-0.0501672738790512,0.7753866314888,0.1172384586811065,120,1.0,,,,0.3122650384902954,0.2177177667617797,net_wide_s9804,aligned_net_excess
"TsPctChange(TsMaxDiff(amp60,10),40)",-0.1674176041603088,-0.0307918095588684,0.9036097526550292,0.1366257946014404,120,1.0,,,,0.271453857421875,0.2218421697616577,net_wide_s9804,aligned_net_excess
"TsPctChange(lma120,50)",-0.1674304828763008,-0.1474908757209777,0.1318757086992263,0.019939607155323,120,1.0,,,,0.5593956112861633,0.5809445977210999,net_wide_s9804,aligned_net_excess
"TsCov(TsWMA(TsMinMaxDiff(hma5,20),20),TsMin(TsStd(accer,20),30),10)",-0.1674365768909454,-0.0403578078746795,0.8404680490493774,0.1270787690162658,120,1.0,,,,0.3790555000305176,0.271617591381073,net_wide_s9804,aligned_net_excess
"TsMaxDiff(amv60,10)",-0.1674861666440963,-0.1125522422790527,0.3633196055889129,0.0549339243650436,120,1.0,,,,0.4092202186584472,0.4328254461288452,net_wide_s9804,aligned_net_excess
"TsMinDiff(TsMaxDiff(TsMaxDiff(lwr2,50),50),40)",-0.1678594531416893,-0.0498149773478508,0.7807174324989319,0.1180444757938385,120,1.0,,,,0.2907707095146179,0.246480643749237,net_wide_s9804,aligned_net_excess
"TsVar(bias612,10)",-0.1678897670030593,-0.108343459367752,0.3938247859477997,0.0595463076353073,120,1.0,,,,0.6085569262504578,0.5682787895202637,net_wide_s9804,aligned_net_excess
"TsMax(TsDiv(vma10,20),40)",-0.1679404727697372,-0.1326688742637634,0.2332777678966522,0.0352715985059738,120,1.0,,,,0.5723632574081421,0.5488044619560242,net_wide_s9804,aligned_net_excess
"Inv(TsIr(macd_hist,50))",-0.1680426992833614,-0.0389839540421962,0.853563129901886,0.1290587452411651,120,1.0,,,,0.3156124353408813,0.1851853132247924,net_wide_s9804,aligned_net_excess
"TsKurt(vma20,50)",-0.1682315406382084,-0.0523751963675022,0.7662456631660461,0.1158563442707061,120,1.0,,,,0.3357148766517639,0.2455036640167236,net_wide_s9804,aligned_net_excess
"Inv(TsKurt(TsSum(TsPctChange(cal_20d_amt_ma,10),30),50))",-0.1682458291411399,-0.0418328019976615,0.8360649943351746,0.1264130271434783,120,1.0,,,,0.3562868237495422,0.2456721067428589,net_wide_s9804,aligned_net_excess
"TsSum(TsMed(tapi,40),10)",-0.1683119140148163,-0.1483179473876953,0.1322352290153503,0.0199939666271209,120,1.0,,,,0.4887955784797668,0.5069226026535034,net_wide_s9804,aligned_net_excess
"TsKurt(TsCorr(skd_d,amp60,50),30)",-0.1685316637873649,-0.0347900506854057,0.884534478187561,0.1337416131019592,120,1.0,,,,0.315559983253479,0.192264974117279,net_wide_s9804,aligned_net_excess
"TsKurt(ratio_bm_lf,20)",-0.1686348780155181,-0.0352370631694793,0.8822606801986694,0.1333978148460388,120,1.0,,,,0.2923389077186584,0.238239586353302,net_wide_s9804,aligned_net_excess
"TsKurt(macyr,10)",-0.1686838884830475,-0.0311396312713623,0.9096842408180236,0.1375442572116852,120,1.0,,,,0.2675632834434509,0.170393705368042,net_wide_s9804,aligned_net_excess
"TsRank(peg_ratio_lyr,40)",-0.1687828204035759,-0.0483901199698448,0.7962480187416077,0.120392700433731,120,1.0,,,,0.3018974065780639,0.2628287672996521,net_wide_s9804,aligned_net_excess
"TsMaxDiff(matrix,50)",-0.1690567779421806,-0.0763439556956291,0.6131800413131714,0.0927128222465515,120,1.0,,,,0.3441440463066101,0.3257462382316589,net_wide_s9804,aligned_net_excess
"TsMean(amp10,40)",-0.169142145717144,-0.1317674392461776,0.2471872121095657,0.0373747064709663,120,1.0,,,,0.5744866132736206,0.5640060901641846,net_wide_s9804,aligned_net_excess
"TsMean(amp10,50)",-0.1692763016581535,-0.1375947421789169,0.2095341235399246,0.0316815594792366,120,1.0,,,,0.5683789253234863,0.5802730321884155,net_wide_s9804,aligned_net_excess
"TsCorr(macd_diff,hma60,30)",-0.1693056124091148,-0.0587415334582328,0.731243908405304,0.1105640789508819,120,1.0,,,,0.369942307472229,0.314235508441925,net_wide_s9804,aligned_net_excess
"Ref(davol10,30)",-0.1695199848890304,-0.0778537970781326,0.6062578558921814,0.0916661878108978,120,1.0,,,,0.3739026188850403,0.3705375790596008,net_wide_s9804,aligned_net_excess
"TsIr(dpo,20)",-0.1695602184534073,-0.0778317922353744,0.6066694855690002,0.0917284262180328,120,1.0,,,,0.4555718898773193,0.3374980688095093,net_wide_s9804,aligned_net_excess
"TsDiv(pcnt,30)",-0.1697004626512527,-0.0378205043077468,0.8722219467163086,0.1318799583435058,120,1.0,,,,0.2826336622238159,0.1717056632041931,net_wide_s9804,aligned_net_excess
"TsDelta(TsStd(mtm,40),20)",-0.1697769651532173,-0.0956184205412864,0.4904665648937225,0.0741585446119308,120,1.0,,,,0.5283403992652893,0.486815869808197,net_wide_s9804,aligned_net_excess
"TsCov(ratio_ps_lyr,vma60,20)",-0.1699005374908447,-0.0875697863101959,0.5445155501365662,0.0823307511806488,120,1.0,,,,0.5269134044647217,0.4705449342727661,net_wide_s9804,aligned_net_excess
Abs(cal_5d_vol_net_chg),-0.1699400926351547,-0.0350431126356124,0.8921757936477661,0.1348969799995422,120,1.0,,,,0.3153145909309387,0.1786036491394043,net_wide_s9804,aligned_net_excess
"TsSum(TsPctChange(ma120,20),20)",-0.1700367930293083,-0.1447825026512146,0.1670257300138473,0.0252542903780937,120,1.0,,,,0.5582205057144165,0.5786658525466919,net_wide_s9804,aligned_net_excess
"TsRank(TsMinMaxDiff(asi,20),40)",-0.170075595152378,-0.0425893655419349,0.8431628942489624,0.1274862296104431,120,1.0,,,,0.3399021625518799,0.1980165243148803,net_wide_s9804,aligned_net_excess
"TsStd(vr,20)",-0.1706619648814201,-0.0811578091979026,0.5919587016105652,0.0895041556835174,120,1.0,,,,0.41321861743927,0.3476471304893493,net_wide_s9804,aligned_net_excess
"TsMin(cal_20d_amt_ma,20)",-0.1707776622891426,-0.1504682385921478,0.1343215852975845,0.0203094236969947,120,1.0,,,,0.5843938589096069,0.5587416887283325,net_wide_s9804,aligned_net_excess
"TsKurt(vol55,40)",-0.1710806191563606,-0.0407521238923072,0.8619609475135803,0.1303284952640533,120,1.0,,,,0.3178876638412475,0.2516842484474182,net_wide_s9804,aligned_net_excess
"Inv(TsRank(TsMax(cal_30d_ret_vol_corr,40),20))",-0.1712085631728172,-0.0584112104773521,0.7460142374038696,0.112797352695465,120,1.0,,,,0.3750932216644287,0.2750406265258789,net_wide_s9804,aligned_net_excess
"TsMax(vol55,30)",-0.1712443254232406,-0.1557001841068268,0.1028051674365997,0.0155441413164138,120,1.0,,,,0.5692081451416016,0.5943804979324341,net_wide_s9804,aligned_net_excess
"Ref(amp3,30)",-0.171269056713581,-0.0555302408337593,0.7654683589935303,0.1157388158798217,120,1.0,,,,0.4275403618812561,0.334202229976654,net_wide_s9804,aligned_net_excess
"TsDiv(TsSum(TsDelta(TsMad(cal_10d_120d_turnover_ratio,50),40),10),20)",-0.1712713975131511,-0.0258485023677349,0.9617916345596312,0.1454228951454162,120,1.0,,,,0.3278589248657226,0.1561222076416015,net_wide_s9804,aligned_net_excess
"TsPctChange(TsCorr(ratio_ev_lyr,vol120,30),10)",-0.1714885000705719,-0.0249521899223327,0.969155490398407,0.1465363101482391,120,1.0,,,,0.3158567547798157,0.1277751922607422,net_wide_s9804,aligned_net_excess
"TsCorr(pb_ratio_ttm,ratio_market_cap_total,30)",-0.1715904573440551,-0.1274283421039581,0.2920774817466736,0.044162115240097,120,1.0,,,,0.5553693175315857,0.564173698425293,net_wide_s9804,aligned_net_excess
"TsDelta(TsSkew(ma5,20),50)",-0.1718784549236297,-0.0313928246498107,0.9291377663612366,0.1404856302738189,120,1.0,,,,0.3389268517494201,0.2331637144088745,net_wide_s9804,aligned_net_excess
"TsRank(Ref(ev_no_cash_ttm,20),20)",-0.1721844544172286,-0.0470585078001022,0.8275525569915771,0.1251259466171264,120,1.0,,,,0.3777738213539123,0.2471546530723571,net_wide_s9804,aligned_net_excess
"TsSkew(ratio_ev_no_cash_lf,40)",-0.1722102964639663,-0.0573501902818679,0.7596567869186401,0.1148601061820983,120,1.0,,,,0.3372602462768554,0.2545523047447204,net_wide_s9804,aligned_net_excess
"TsEMA(cyf,50)",-0.1722726119756698,-0.1507119065523147,0.1425972580909729,0.0215607054233551,120,1.0,,,,0.5654709339141846,0.5839226245880127,net_wide_s9804,aligned_net_excess
"TsPctChange(mamass,40)",-0.1723283280372619,-0.0744474649429321,0.6473602056503296,0.0978808630943298,120,1.0,,,,0.3946303129196167,0.3720589280128479,net_wide_s9804,aligned_net_excess
"TsKurt(TsSkew(maudl,30),30)",-0.172400184237957,-0.0454753169417381,0.8394501805305481,0.1269248672962188,120,1.0,,,,0.3496140241622925,0.2280519008636474,net_wide_s9804,aligned_net_excess
"Inv(TsIr(TsCorr(ratio_pcf_ocf_ttm,amv20,30),20))",-0.1725602354228496,-0.040423068255186,0.8739230632781982,0.1321371671676635,120,1.0,,,,0.3255391120910644,0.1850701570510864,net_wide_s9804,aligned_net_excess
"TsMinMaxDiff(vol60,50)",-0.1727722613453864,-0.1419427263736724,0.2038990408182144,0.030829534971714,120,1.0,,,,0.5045292377471924,0.5464717745780945,net_wide_s9804,aligned_net_excess
"TsKurt(ratio_pcf_total_ttm,50)",-0.1728312956571579,-0.0545355230569839,0.7823794484138489,0.1182957726001739,120,1.0,,,,0.3802588582038879,0.250662624835968,net_wide_s9804,aligned_net_excess
"TsSum(TsMaxDiff(amv55,50),10)",-0.1728784771442413,-0.1178373974561691,0.3640283048152923,0.0550410796880721,120,1.0,,,,0.4845353364944458,0.4550738930702209,net_wide_s9804,aligned_net_excess
"TsStd(macd_hist,10)",-0.1729625842094421,-0.1128096413612365,0.3978369235992431,0.0601529428482055,120,1.0,,,,0.6219896078109741,0.5748717784881592,net_wide_s9804,aligned_net_excess
"TsPctChange(marsi10,10)",-0.1730478120446205,-0.0264673510193824,0.9694474935531616,0.146580461025238,120,1.0,,,,0.2920254468917846,0.2532541751861572,net_wide_s9804,aligned_net_excess
"TsKurt(TsMin(peg_ratio_ttm,20),30)",-0.1731222065627575,-0.0372600536048412,0.8985592126846313,0.1358621529579162,120,1.0,,,,0.29632169008255,0.169281005859375,net_wide_s9804,aligned_net_excess
"TsKurt(TsMin(Ref(TsMinMaxDiff(TsEMA(ratio_a_share_mv_float,20),10),50),20),20)",-0.1732250734448432,-0.0269963684678077,0.9671210646629332,0.1462287049770355,120,1.0,,,,0.321683406829834,0.1718741059303283,net_wide_s9804,aligned_net_excess
"TsMax(cal_20d_avg_turnover,40)",-0.173283884203434,-0.1524791532754898,0.1375974267721176,0.0208047309279441,120,1.0,,,,0.5573010444641113,0.5851507782936096,net_wide_s9804,aligned_net_excess
"Greater(TsRank(di1,10),TsIr(Constant(-2.0),20))",-0.1733138248085975,-0.0357356455922126,0.9099085927009584,0.1375781792163848,120,1.0,,,,0.3575676679611206,0.2189345359802246,net_wide_s9804,aligned_net_excess
"TsSum(TsSum(TsDelta(madpo,30),10),40)",-0.1733481230735779,-0.1166796523332595,0.3747914731502533,0.0566684707403183,120,1.0,,,,0.5192023515701294,0.4815247654914856,net_wide_s9804,aligned_net_excess
"TsStd(dkx,10)",-0.1734416028499603,-0.1067030596733093,0.4413924813270569,0.066738543176651,120,1.0,,,,0.6025965809822083,0.559147298336029,net_wide_s9804,aligned_net_excess
"TsWMA(TsCov(maadtm,cal_10d_vol_std,10),30)",-0.1736171013593673,-0.1098187100887298,0.421947032213211,0.0637983912706375,120,1.0,,,,0.4297108054161072,0.4169958829879761,net_wide_s9804,aligned_net_excess
"TsMean(TsCov(TsStd(mtm,30),TsMed(obv,30),20),50)",-0.1737008334159851,-0.1404381358623504,0.219991385936737,0.0332626975536346,120,1.0,,,,0.5380080938339233,0.533236026763916,net_wide_s9804,aligned_net_excess
"TsMax(mamass,10)",-0.1737225556254387,-0.0968032023310661,0.5087258815765381,0.0769193532943725,120,1.0,,,,0.4539046883583069,0.3987658619880676,net_wide_s9804,aligned_net_excess
"TsIr(cyf,20)",-0.1737460965514183,-0.0892657050490379,0.5587327480316162,0.0844803915023803,120,1.0,,,,0.5205116271972656,0.4261267781257629,net_wide_s9804,aligned_net_excess
"TsDiv(Ref(TsMinDiff(wma20,50),30),40)",-0.1738424735069275,-0.0768503236770629,0.6414824724197388,0.0969921498298645,120,1.0,,,,0.2883049249649048,0.3159269690513611,net_wide_s9804,aligned_net_excess
"TsKurt(hma20,50)",-0.1738865154862404,-0.0577516034245491,0.7680880427360535,0.1161349120616913,120,1.0,,,,0.3480970859527588,0.2655254602432251,net_wide_s9804,aligned_net_excess
"TsMaxDiff(peg_ratio_ttm,10)",-0.1739158319950103,-0.0421982288360595,0.8711481690406799,0.1317176031589508,120,1.0,,,,0.2710476517677307,0.1879959106445312,net_wide_s9804,aligned_net_excess
"Rank(TsMaxDiff(TsEMA(cal_5d_up_day_ratio,30),30))",-0.1739318119168281,-0.0491538181900978,0.8252512812614441,0.1247779937267303,120,1.0,,,,0.4090604782104492,0.3074759840965271,net_wide_s9804,aligned_net_excess
"TsWMA(mamass,10)",-0.1739594186067581,-0.0818238562345504,0.6093621850013733,0.0921355623722076,120,1.0,,,,0.4245397448539734,0.3661856651306152,net_wide_s9804,aligned_net_excess
"TsIr(cyf,10)",-0.1740399157762527,-0.0735792499780654,0.6644223928451538,0.1004606657981872,120,1.0,,,,0.4873235821723938,0.3817014694213867,net_wide_s9804,aligned_net_excess
"TsMax(adtm,30)",-0.174054342842102,-0.1209156847000122,0.3514461517333984,0.0531386581420898,120,1.0,,,,0.4731965661048889,0.4639320969581604,net_wide_s9804,aligned_net_excess
"TsSkew(TsMin(TsKurt(TsDiv(mfi,20),30),20),10)",-0.1742362482905387,-0.0269285640120506,0.9742571711540222,0.1473076842784881,120,1.0,,,,0.2817862629890442,0.1382908225059509,net_wide_s9804,aligned_net_excess
"TsPctChange(ratio_ev_no_cash_ttm,10)",-0.1745075915336609,-0.0593727207183837,0.7614740133285522,0.1151348708152771,120,1.0,,,,0.378863513469696,0.3169946074485779,net_wide_s9804,aligned_net_excess
"TsKurt(ratio_ev_no_cash_lf,20)",-0.1745628543555736,-0.0373041133582592,0.9077959060668944,0.1372587409973144,120,1.0,,,,0.3325480222702026,0.2339628338813781,net_wide_s9804,aligned_net_excess
"TsCorr(TsMad(vma120,10),Greater(macd_hist,ratio_peg_ttm),20)",-0.1746384004354477,-0.0496307212114334,0.8267703652381897,0.1250076792240143,120,1.0,,,,0.3212430477142334,0.2330639958381652,net_wide_s9804,aligned_net_excess
"TsKurt(ema250,10)",-0.1746422853291034,-0.0506388290226459,0.8201286792755127,0.1240034563064575,120,1.0,,,,0.3587891459465027,0.266107976436615,net_wide_s9804,aligned_net_excess
"TsDiv(marsi6,30)",-0.1747500727593898,-0.0371848891675472,0.909822642803192,0.1375651835918426,120,1.0,,,,0.2947178483009338,0.2857749462127685,net_wide_s9804,aligned_net_excess
"TsSum(cal_20d_amt_std,50)",-0.1748795026659965,-0.1611983656883239,0.0904837101697921,0.0136811369776725,120,1.0,,,,0.580984354019165,0.5667805671691895,net_wide_s9804,aligned_net_excess
"TsMaxDiff(vma30,10)",-0.1749429289340973,-0.1060602879524231,0.45557302236557,0.0688826409816742,120,1.0,,,,0.4672686457633972,0.4106513261795044,net_wide_s9804,aligned_net_excess
Sign(cal_daily_rise),-0.175032999587059,-0.0771708458662033,0.6472364664077759,0.0978621537208557,120,1.0,,,,0.2845275998115539,0.380370557308197,net_wide_s9804,aligned_net_excess
"TsPctChange(davol20,20)",-0.1752325632333755,-0.0787657088041305,0.6380082964897156,0.0964668544292449,120,1.0,,,,0.4291794300079345,0.3589911460876465,net_wide_s9804,aligned_net_excess
"TsMaxDiff(cal_30d_down_day_ratio,10)",-0.1753175722718238,-0.0629502287507057,0.7431702613830566,0.1123673435211181,120,1.0,,,,0.3633776903152466,0.263424277305603,net_wide_s9804,aligned_net_excess
"TsVar(cal_5d_close_std_ratio,30)",-0.1753204649448395,-0.1219829070568084,0.3527616262435913,0.053337557888031,120,1.0,,,,0.5146420001983643,0.5171099901199341,net_wide_s9804,aligned_net_excess
"TsMax(TsMad(cal_5d_min_low_ratio,50),40)",-0.1753275520563125,-0.1537311762571334,0.1428331732749939,0.021596375799179,120,1.0,,,,0.5802978873252869,0.5978883504867554,net_wide_s9804,aligned_net_excess
"TsKurt(ev_no_cash_lyr,20)",-0.1753368192493915,-0.0413461263477802,0.8861818313598633,0.1339906929016113,120,1.0,,,,0.3461183309555053,0.25995934009552,net_wide_s9804,aligned_net_excess
"TsCorr(wma120,a_share_market_val,20)",-0.1753495791792869,-0.0532716652750968,0.8073936104774475,0.12207791390419,120,1.0,,,,0.3777028322219848,0.36443030834198,net_wide_s9804,aligned_net_excess
"TsMad(TsMed(TsDiv(ratio_pe_lyr,20),20),20)",-0.1753924568295478,-0.0795768526196479,0.6337010860443115,0.0958156042098999,120,1.0,,,,0.4252151846885681,0.3759426474571228,net_wide_s9804,aligned_net_excess
"TsCorr(TsDelta(cal_5d_up_day_ratio,40),cal_5d_vol_net_chg,10)",-0.1754158312797546,-0.0461066544055938,0.8552194237709045,0.1293091768741607,120,1.0,,,,0.3206243515014648,0.2175340056419372,net_wide_s9804,aligned_net_excess
"TsMaxDiff(cal_20d_avg_turnover,10)",-0.1755380204916,-0.0765594416856765,0.6546202301979065,0.0989785788059234,120,1.0,,,,0.3844510316848755,0.3498439192771911,net_wide_s9804,aligned_net_excess
"TsMaxDiff(vol20,10)",-0.1755380204916,-0.0765594416856765,0.6546202301979065,0.0989785788059234,120,1.0,,,,0.3844510316848755,0.3498439192771911,net_wide_s9804,aligned_net_excess
"TsMax(ar,30)",-0.1760244386672973,-0.1271133148670196,0.3234862685203552,0.0489111238002777,120,1.0,,,,0.5306192636489868,0.4888025522232055,net_wide_s9804,aligned_net_excess
"TsSkew(TsIr(ev_lf,20),20)",-0.1760840734183788,-0.042296083420515,0.8848412036895752,0.1337879899978637,120,1.0,,,,0.2739474177360534,0.2240273356437683,net_wide_s9804,aligned_net_excess
"TsDiv(vma60,50)",-0.1760926549315452,-0.1439993405342102,0.212257370352745,0.032093314397335,120,1.0,,,,0.5684254169464111,0.5558981895446777,net_wide_s9804,aligned_net_excess
"TsWMA(TsMinDiff(TsMin(cal_5d_turnover_sum,30),30),10)",-0.1764860466957092,-0.1141121453046798,0.4125258028507232,0.0623739013910293,120,1.0,,,,0.5254117250442505,0.4912061095237732,net_wide_s9804,aligned_net_excess
"TsMed(TsStd(cal_20d_amt_std,20),50)",-0.1765355953931808,-0.1476862281560897,0.1908026933670044,0.028849367237091,120,1.0,,,,0.5392187833786011,0.5336532592773438,net_wide_s9804,aligned_net_excess
"Inv(TsMaxDiff(TsMaxDiff(ma10,40),10))",-0.1766384954452514,-0.0705208396911621,0.701836347579956,0.1061176557540893,120,1.0,,,,0.4921371936798095,0.4148401618003845,net_wide_s9804,aligned_net_excess
"Ref(bias5,30)",-0.1767525859236717,-0.0468206915259361,0.8593379259109497,0.1299318943977356,120,1.0,,,,0.4721865057945251,0.3495518565177917,net_wide_s9804,aligned_net_excess
"TsDiv(lma250,30)",-0.1769375044584274,-0.1568922132253646,0.1325746774673462,0.0200452912330627,120,1.0,,,,0.5925437211990356,0.6139932870864868,net_wide_s9804,aligned_net_excess
"TsStd(TsDelta(ratio_ev_no_cash_lyr,10),40)",-0.1769583009123802,-0.1460995888710022,0.2040920108556747,0.030858712041378,120,1.0,,,,0.4682559370994568,0.5091688632965088,net_wide_s9804,aligned_net_excess
"TsSkew(Div(TsDiv(TsMad(pcnt,30),30),TsDiv(TsMax(oper_net_margin_ttm,40),40)),30)",-0.1769617518424987,-0.050807204246521,0.8343554735183716,0.1261545475959777,120,1.0,,,,0.3930092453956604,0.2664064168930053,net_wide_s9804,aligned_net_excess
"TsMad(marsi10,10)",-0.1770889981627464,-0.0526366791129112,0.8230973482131958,0.1244523190498352,120,1.0,,,,0.3701288104057312,0.2649237513542175,net_wide_s9804,aligned_net_excess
"TsMinMaxDiff(TsKurt(hma10,10),10)",-0.1775380091071128,-0.0506552919745445,0.8391714096069336,0.1268827171325683,120,1.0,,,,0.3408117294311523,0.2336723804473877,net_wide_s9804,aligned_net_excess
"TsMin(macr2,20)",-0.1776984684705734,-0.1044523572921753,0.4844319522380829,0.0732461111783981,120,1.0,,,,0.4395135641098022,0.4346723556518554,net_wide_s9804,aligned_net_excess
"TsMaxDiff(ma30,10)",-0.1777047509908676,-0.1080839323997497,0.4604551494121551,0.0696208185911178,120,1.0,,,,0.4693078398704529,0.4168254733085632,net_wide_s9804,aligned_net_excess
"TsMax(roc,50)",-0.1777457468390464,-0.1467335611581802,0.2051070481538772,0.0310121856808662,120,1.0,,,,0.5772075653076172,0.5783202648162842,net_wide_s9804,aligned_net_excess
"TsMean(TsCov(market_cap_3,vol10,50),40)",-0.1777519775390625,-0.1531520533561706,0.1626979112625122,0.0245999241828918,120,1.0,,,,0.5588763952255249,0.5621663331985474,net_wide_s9804,aligned_net_excess
"TsRank(TsCorr(bbiboll_up,ema10,10),10)",-0.1779747959733009,-0.0395634368062019,0.9154190421104432,0.1384113591670989,120,1.0,,,,0.3290749788284302,0.1756759881973266,net_wide_s9804,aligned_net_excess
"TsMaxDiff(ema250,20)",-0.1779936996102333,-0.1421407699584961,0.2371225506067276,0.0358529296517372,120,1.0,,,,0.4739984273910522,0.4973577260971069,net_wide_s9804,aligned_net_excess
"TsMax(cal_30d_price_vol_corr,20)",-0.1780247604846954,-0.1216032922267913,0.3731578588485718,0.056421468257904,120,1.0,,,,0.502718448638916,0.4873903393745422,net_wide_s9804,aligned_net_excess
"TsMinDiff(cal_30d_close_avg_ratio,10)",-0.1781058369398117,-0.0546052175760269,0.8168030381202698,0.1235006193637847,120,1.0,,,,0.3844071626663208,0.3091138005256653,net_wide_s9804,aligned_net_excess
"TsPctChange(TsMean(amv250,30),30)",-0.1782352469444275,-0.1526307213306427,0.1693421006202697,0.0256045256137847,120,1.0,,,,0.5310114026069641,0.5830792188644409,net_wide_s9804,aligned_net_excess
"TsSum(cal_12d_vol_ma,50)",-0.178285191053152,-0.164895179271698,0.0885582789778709,0.013390011781454,120,1.0,,,,0.5212874412536621,0.5446423888206482,net_wide_s9804,aligned_net_excess
"TsSum(TsMad(TsMean(amp1,50),10),30)",-0.1783829227209091,-0.1267978996038437,0.3411707878112793,0.0515850231170654,120,1.0,,,,0.5305056571960449,0.5443311929702759,net_wide_s9804,aligned_net_excess
"TsDiv(cal_5d_max_high_idx,40)",-0.1784435519456863,-0.0473244684934616,0.8671897053718567,0.1311190834522247,120,1.0,,,,0.2946401238441467,0.3293140530586242,net_wide_s9804,aligned_net_excess
"TsVar(ratio_bm_lyr,10)",-0.1786216154336929,-0.0847788137197494,0.6206534504890442,0.0938428017139434,120,1.0,,,,0.351337194442749,0.4237062931060791,net_wide_s9804,aligned_net_excess
"TsStd(vol55,40)",-0.1786227900266647,-0.1371431672573089,0.2743361294269562,0.0414796227693557,120,1.0,,,,0.5136515498161316,0.5417619347572327,net_wide_s9804,aligned_net_excess
"Inv(TsRank(di2,10))",-0.1786349385023117,-0.0452661520242691,0.8820686936378479,0.1333687864780426,120,1.0,,,,0.3875374794006347,0.2392367720603943,net_wide_s9804,aligned_net_excess
"TsPctChange(TsMin(TsSkew(market_cap,40),50),10)",-0.1787018372297287,-0.0525936394929885,0.8340489268302917,0.1261081977367401,120,1.0,,,,0.2801085710525512,0.2367317676544189,net_wide_s9804,aligned_net_excess
"TsPctChange(mdd20,10)",-0.1787258620619773,-0.0357235416769981,0.9457825422286988,0.1430023203849792,120,1.0,,,,0.318707525730133,0.194999873638153,net_wide_s9804,aligned_net_excess
"TsVar(cci,40)",-0.1789005745053291,-0.0974453607201576,0.538724958896637,0.0814552137851715,120,1.0,,,,0.3930457234382629,0.4097294211387634,net_wide_s9804,aligned_net_excess
"Ref(cal_5d_vol_dec_ratio,20)",-0.1789079269766807,-0.0427077886462211,0.9007945656776428,0.1362001383304596,120,1.0,,,,0.297626793384552,0.2476708889007568,net_wide_s9804,aligned_net_excess
"TsWMA(TsMax(cal_12d_vol_ma,20),40)",-0.1789326928138733,-0.1613485944271087,0.1162969470024108,0.0175840983867645,120,1.0,,,,0.5209090709686279,0.5386508703231812,net_wide_s9804,aligned_net_excess
"TsMad(mabias,10)",-0.1790277902841568,-0.116793794631958,0.4116005003452301,0.0622339956521987,120,1.0,,,,0.6141815781593323,0.5782945156097412,net_wide_s9804,aligned_net_excess
"TsIr(macd_dea,40)",-0.1793675585746765,-0.1213299465179443,0.383846640586853,0.0580376120567321,120,1.0,,,,0.4903379082679748,0.4730134010314941,net_wide_s9804,aligned_net_excess
